datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2008-06-30,RMA,base,5,15003.84,1887.31,2455.36,2271.81,12051.54,1.00,1.00,579.58,2.80,2.39,15198.74,502.94,502.94,310.83,1500.38,616.59,263.93,1074.75,1074.75,319.25,216.94,255.13,6525.67,5794.60,7075.87,281.31,279.17,5795.39,256.36,3051.82,5098.23,934.87,314.20,389.55,667.97,5688.37,258.00,614.88,335.05,181.54,4075.29,157.26,156.39,200.82,554.14,213.49,605.54,3746.34,71.20
2008-07-01,RMA,base,5,15520.42,1843.97,2849.96,2131.62,12380.91,1.00,1.00,619.67,2.64,2.55,15696.51,507.80,507.80,305.04,1502.20,588.02,260.59,1135.88,1135.88,315.08,223.65,252.80,6534.84,5764.07,7116.61,277.95,276.04,5777.27,253.91,3182.06,5124.90,892.70,308.28,381.35,646.23,5884.25,255.48,605.84,332.42,183.78,4067.88,158.78,159.47,197.10,514.48,209.97,588.16,3723.36,71.45
2008-07-02,RMA,base,5,15920.64,1879.04,3115.26,2306.05,10614.02,1.00,1.00,631.17,2.53,2.63,16065.28,511.00,511.00,298.45,1486.70,598.57,257.67,1170.39,1170.39,311.55,226.95,250.17,6568.24,5758.26,7196.80,274.64,272.91,5768.51,250.93,3235.41,5126.55,935.90,301.42,369.79,619.43,5955.70,252.60,597.36,329.98,185.67,4077.65,160.81,161.36,195.84,481.04,208.48,610.82,3707.03,71.68
2008-07-03,RMA,base,5,16021.45,1891.27,5111.46,2476.83,11407.18,1.00,1.00,654.71,2.38,2.67,16183.64,523.02,523.02,290.21,1452.99,623.70,254.91,1175.21,1175.21,307.50,225.28,246.79,6619.10,5754.86,7207.05,270.74,269.24,5763.20,249.27,3262.04,5124.40,967.25,292.80,355.73,610.78,5981.07,249.32,587.39,325.03,187.62,4072.96,163.11,163.38,194.56,455.09,207.28,633.00,3684.29,71.75
2008-07-04,RMA,base,5,15788.92,1906.62,4278.16,2484.00,9095.49,1.00,1.00,589.54,2.27,2.66,15934.61,524.98,524.98,283.82,1426.61,640.00,252.20,1158.02,1158.02,304.73,221.58,243.66,6719.19,5771.11,7304.13,267.17,265.74,5764.56,247.74,3206.21,5166.83,981.44,286.10,343.34,626.18,5842.77,246.70,577.61,320.44,188.84,4091.49,165.30,163.78,194.00,443.54,205.74,644.36,3673.70,71.60
2008-07-05,RMA,base,5,15465.76,1926.04,6348.96,2265.05,8976.50,1.00,1.00,664.46,2.18,2.56,15590.23,516.62,516.62,278.15,1367.33,634.97,249.02,1113.62,1113.62,303.06,217.11,241.00,6635.84,5780.11,7317.28,263.86,262.39,5771.24,247.08,3120.14,5043.84,989.50,280.25,330.73,641.61,5650.34,241.84,570.82,312.96,189.81,4036.38,167.06,160.96,193.60,428.02,202.92,628.89,3620.09,71.25
2008-07-06,RMA,base,5,15387.65,580.75,6361.96,2762.78,7028.11,1.00,1.00,592.54,2.04,2.67,15501.49,562.75,562.75,273.94,1331.00,621.40,244.88,1203.12,1203.12,299.66,228.35,238.03,6585.68,5688.93,7353.40,260.26,259.00,5744.71,252.71,3351.04,5077.99,1001.81,275.95,321.50,648.83,5977.23,230.90,559.36,305.17,191.51,3913.09,168.74,157.30,194.72,404.38,201.15,626.98,3539.10,70.95
2008-07-07,RMA,base,5,15114.43,606.79,6378.56,2923.71,6746.40,1.00,1.00,587.46,2.01,2.93,15259.78,691.74,691.74,269.34,1327.87,625.92,241.24,1472.88,1472.88,295.41,256.12,235.05,6697.24,5589.14,7428.54,256.08,255.19,5696.77,267.88,3945.44,5283.65,1150.71,271.50,314.49,645.75,6801.55,219.33,540.57,297.52,193.36,3790.22,169.96,154.34,199.27,378.75,203.18,649.48,3499.25,72.12
2008-07-08,RMA,base,5,14349.47,698.97,6283.76,3321.69,5522.83,1.00,1.00,677.25,1.97,2.79,14509.32,715.68,715.68,265.72,1273.86,631.21,240.32,1464.16,1464.16,296.35,251.66,233.07,6580.57,5505.79,7377.17,252.59,251.66,5653.38,272.52,3975.64,5117.76,1503.81,268.06,312.10,638.01,6795.65,213.50,523.44,290.98,191.96,3659.42,169.36,150.93,202.05,370.88,207.42,651.98,3427.22,73.34
2008-07-09,RMA,base,5,13534.75,766.96,6451.06,3374.10,4306.99,1.00,1.00,701.83,1.92,2.55,13674.10,665.09,665.09,261.41,1265.40,633.76,240.31,1352.67,1352.67,297.82,239.04,231.35,6455.27,5386.97,7402.73,249.25,248.57,5593.59,268.45,3699.91,4884.30,1515.39,263.69,309.86,639.45,6422.07,212.62,509.72,285.02,189.64,3582.26,167.77,147.86,200.98,372.96,208.45,642.95,3326.28,72.94
2008-07-10,RMA,base,5,12990.69,700.94,6847.26,3371.99,3988.33,1.00,1.00,698.00,2.17,2.74,13122.25,722.14,722.14,256.26,1395.66,635.18,239.88,1506.72,1506.72,295.51,260.68,230.41,6597.89,5319.72,7634.08,246.11,245.91,5524.58,276.76,4029.54,5101.65,1325.58,258.43,304.25,648.26,7000.46,209.97,495.63,279.44,189.55,3575.76,167.47,147.09,202.67,361.34,210.45,632.00,3301.01,72.86
2008-07-11,RMA,base,5,12528.72,663.32,6550.16,3473.02,3530.73,1.00,1.00,636.13,2.38,2.84,12677.10,865.06,865.06,251.44,1543.49,635.84,240.72,1891.65,1891.65,293.87,309.83,230.59,6953.13,5427.04,7988.06,243.58,243.85,5514.17,295.48,4727.34,5441.70,1341.39,253.44,297.15,655.48,7981.38,206.52,480.65,274.69,190.29,3651.74,168.34,149.99,214.08,348.93,219.84,647.90,3393.08,74.46
2008-07-12,RMA,base,5,11893.56,681.36,6423.96,3021.86,3423.72,1.00,1.00,588.63,2.61,2.70,12059.22,937.97,937.97,248.17,1619.30,636.91,243.24,2183.14,2183.14,296.67,346.96,231.44,7288.72,5689.04,8456.83,241.66,242.15,5602.33,306.49,5071.29,5673.20,1605.99,249.93,291.59,658.81,8357.09,205.79,468.26,270.16,188.45,3786.65,168.72,151.28,230.04,343.41,232.19,672.26,3509.25,75.72
2008-07-13,RMA,base,5,10976.13,708.08,6382.26,2411.81,2777.24,1.00,1.00,623.04,2.88,2.64,11119.82,977.52,977.52,245.88,1705.81,643.13,245.46,2253.86,2253.86,301.60,366.03,233.10,7576.38,5976.01,8795.14,240.46,241.08,5752.31,312.33,5196.22,5907.36,1827.77,247.53,286.74,659.67,8528.03,205.78,460.69,266.07,186.32,3859.05,168.96,149.52,240.67,344.45,239.43,688.35,3621.65,75.67
2008-07-14,RMA,base,5,10176.36,730.19,6726.06,2416.81,2044.83,1.00,1.00,575.54,3.22,2.74,10302.48,1169.00,1169.00,243.77,1906.64,650.20,248.50,2635.30,2635.30,306.15,459.65,236.68,8080.71,6324.85,9250.97,240.48,241.44,5971.23,338.74,5865.18,6386.34,1903.28,245.39,280.88,659.88,9382.44,203.98,453.73,262.46,189.85,3982.44,173.70,149.59,267.66,334.53,252.62,679.02,3830.14,76.27
2008-07-15,RMA,base,5,10933.38,738.61,6658.26,2644.01,2592.56,1.00,1.00,583.29,3.78,2.77,11060.40,1420.13,1420.13,243.45,2160.41,651.81,254.29,3278.57,3278.57,313.82,637.29,242.36,8807.14,6837.29,9950.33,242.07,243.32,6305.09,378.08,6710.13,7000.06,2194.46,244.95,276.23,662.39,10335.83,202.80,447.63,259.37,194.22,4236.48,184.77,151.15,331.58,323.61,285.02,647.69,4142.00,77.94
2008-07-16,RMA,base,5,10619.06,799.52,6649.66,2031.17,2883.96,1.00,1.00,584.79,4.41,2.60,10734.10,1571.75,1571.75,244.87,2370.49,650.39,261.74,3642.43,3642.43,324.51,770.47,249.22,9435.40,7418.15,10484.97,244.08,245.38,6711.42,406.91,7114.34,7460.69,2657.65,246.34,274.56,667.87,10740.53,203.29,444.84,256.83,194.79,4494.88,195.90,154.99,396.34,327.28,321.43,630.29,4430.76,79.20
2008-07-17,RMA,base,5,10650.64,836.24,6705.76,2067.53,2639.31,1.00,1.00,595.58,4.73,2.58,10752.77,1743.59,1743.59,246.75,2611.22,645.33,270.14,3818.37,3818.37,336.78,847.32,257.75,9910.86,7907.21,10810.93,247.11,248.69,7107.00,439.50,7423.15,7861.23,2924.12,248.31,275.14,674.27,11076.28,203.88,443.39,255.64,196.55,4681.09,206.15,159.64,441.55,334.70,348.63,618.09,4700.36,79.49
2008-07-18,RMA,base,5,11331.49,776.91,6969.46,2013.30,3445.71,1.00,1.00,583.63,4.91,2.73,11421.20,2098.01,2098.01,249.66,2943.95,638.40,282.58,4335.24,4335.24,353.33,1025.39,269.62,10530.32,8367.61,11477.40,252.20,254.22,7506.86,509.47,8204.61,8465.56,3078.31,251.25,275.43,676.41,11967.75,204.43,439.23,255.65,204.26,4923.11,228.83,162.56,522.04,324.18,395.82,608.40,5050.25,80.36
2008-07-19,RMA,base,5,11834.62,726.40,6826.36,2082.99,4428.63,1.00,1.00,604.58,4.73,2.66,11951.46,2329.12,2329.12,254.23,3172.92,632.91,298.02,4739.65,4739.65,373.31,1145.25,283.88,11129.05,8800.87,12197.86,258.84,261.34,7886.31,573.58,8710.02,8955.92,3491.24,255.95,277.35,673.94,12448.53,206.16,433.33,256.80,210.93,5180.87,240.50,161.90,579.96,318.25,440.35,610.26,5316.33,81.44
2008-07-20,RMA,base,5,11671.88,693.03,6253.46,1894.22,4760.33,1.00,1.00,583.39,4.33,2.64,11800.34,2390.95,2390.95,259.74,3368.01,628.50,311.34,4978.14,4978.14,393.21,1215.94,295.10,11667.30,9191.94,12861.09,267.08,270.21,8267.93,610.01,8909.38,9413.18,3957.50,261.60,280.08,672.26,12604.54,208.48,426.09,259.26,218.30,5485.56,244.95,159.98,608.25,321.01,471.70,614.95,5547.61,81.66
2008-07-21,RMA,base,5,11956.88,685.39,5926.06,1841.80,4710.31,1.00,1.00,570.63,3.73,2.74,12096.93,2433.14,2433.14,266.38,3584.74,625.63,324.65,5322.46,5322.46,412.93,1343.89,306.87,12134.00,9640.76,13445.84,275.96,279.66,8692.13,635.24,9168.55,9838.49,4290.43,268.26,282.83,672.08,12795.53,210.93,417.90,262.86,224.85,5854.92,250.27,157.83,656.19,320.08,513.00,617.57,5803.83,82.04
2008-07-22,RMA,base,5,10747.47,658.79,6317.46,1106.33,4119.99,1.00,1.00,604.67,3.17,2.86,10898.50,2438.42,2438.42,273.27,3783.15,623.95,337.14,5096.45,5096.45,428.60,1265.77,315.74,12082.79,9980.66,13534.47,283.35,287.40,9031.29,634.51,9061.73,9815.32,4786.52,275.19,287.13,670.09,12764.09,213.15,413.48,266.93,222.42,6078.64,239.85,156.30,639.71,326.49,511.85,620.49,5942.76,82.33
2008-07-23,RMA,base,5,11064.88,650.89,6418.26,1410.18,4363.18,1.00,1.00,621.13,2.80,2.88,11200.54,2473.52,2473.52,279.79,4022.65,623.76,348.55,4801.17,4801.17,443.79,1105.68,324.14,11856.04,10073.17,13346.99,289.88,294.08,9223.81,638.74,8958.47,9636.34,4587.20,281.74,292.70,667.50,12787.39,214.84,411.22,272.13,220.17,6160.86,228.80,154.13,587.08,331.75,493.62,620.60,6022.33,82.18
2008-07-24,RMA,base,5,12428.17,634.07,6165.36,1547.46,5617.21,1.00,1.00,612.21,2.55,2.67,12554.06,2365.61,2365.61,286.22,4261.53,623.24,358.75,4567.02,4567.02,459.04,939.62,332.47,11643.55,10043.34,13315.09,297.23,301.68,9330.46,633.47,8667.58,9414.98,4271.65,288.02,298.65,667.18,12523.91,216.51,409.77,278.59,216.97,6296.79,217.05,152.44,535.23,333.77,475.48,616.27,6051.75,82.09
2008-07-25,RMA,base,5,13871.59,473.80,6110.76,1537.64,7489.26,1.00,1.00,581.04,2.45,2.50,13991.90,2167.52,2167.52,293.07,4393.81,622.42,366.87,4280.80,4280.80,472.97,781.40,337.65,11499.00,9983.58,13156.32,305.02,309.68,9408.72,615.59,8237.10,9307.56,4056.55,294.69,304.54,668.81,12097.66,217.73,408.03,285.74,212.15,6426.84,204.09,155.33,480.22,335.41,449.30,618.34,6095.90,81.54
2008-07-26,RMA,base,5,15726.54,385.97,5526.06,1509.14,9469.80,1.00,1.00,599.54,2.46,2.57,15850.88,2122.85,2122.85,300.18,4488.59,623.04,374.88,4160.63,4160.63,487.16,696.85,342.51,11555.16,9958.42,13132.02,312.69,317.46,9500.32,617.45,8149.65,9490.87,3820.42,301.70,310.02,671.75,12104.15,217.98,402.75,293.02,210.64,6525.64,195.78,159.45,442.09,331.66,429.30,628.28,6258.06,81.11
2008-07-27,RMA,base,5,18445.75,323.41,5345.16,1557.40,12111.30,1.00,1.00,583.92,2.59,2.71,18556.21,2176.42,2176.42,307.52,4579.22,623.02,383.11,4206.07,4206.07,501.39,657.85,346.79,11799.82,10085.82,13312.27,320.50,325.29,9648.88,634.14,8285.20,9795.53,3711.22,308.95,315.09,674.35,12326.90,217.69,395.46,299.74,212.88,6735.81,189.63,162.10,418.67,327.80,420.05,638.28,6518.01,81.14
2008-07-28,RMA,base,5,21160.09,287.38,5298.16,1640.42,14584.07,1.00,1.00,591.08,2.68,2.87,21263.02,2174.76,2174.76,314.49,4647.97,619.32,390.55,4205.14,4205.14,513.52,620.07,349.47,12109.35,10394.22,13494.63,326.74,331.40,9870.21,641.72,8286.91,10054.20,3704.41,315.84,319.68,676.26,12341.81,217.46,388.07,306.06,215.33,7048.48,184.38,165.84,398.02,325.86,412.16,644.32,6805.66,81.26
2008-07-29,RMA,base,5,22649.80,303.08,5413.16,1308.52,16363.39,1.00,1.00,573.42,2.80,2.57,22764.09,1842.29,1842.29,319.71,4530.98,619.12,391.39,3524.63,3524.63,516.83,450.50,346.07,11982.55,10618.83,13262.23,328.87,333.23,10050.21,581.18,7290.05,9777.31,3588.15,321.04,324.08,679.88,11125.83,217.74,384.92,312.07,208.29,7244.92,176.96,169.89,349.42,328.87,384.45,647.18,6848.28,80.71
2008-07-30,RMA,base,5,23422.78,356.72,5482.56,1089.86,17058.58,1.00,1.00,573.25,3.16,2.47,23491.88,1531.92,1531.92,321.77,4427.17,624.15,384.26,2704.91,2704.91,511.80,333.63,336.29,11568.08,10574.83,12557.49,328.14,332.27,10129.08,522.09,6252.36,9461.04,2949.56,323.33,327.02,684.40,9902.64,217.11,384.84,318.10,204.17,7240.50,175.97,170.18,297.97,334.20,340.25,648.68,6822.54,78.46
2008-07-31,RMA,base,5,23365.66,544.52,5787.46,1548.36,16732.71,1.00,1.00,630.04,3.28,2.55,23450.44,1362.69,1362.69,321.06,4356.19,628.02,373.93,2262.06,2262.06,502.67,294.38,326.36,11192.87,10350.65,11845.09,325.29,329.13,10103.91,492.73,5692.86,9248.55,2205.37,322.81,329.07,684.37,9277.62,215.59,384.00,324.04,204.67,7189.11,177.81,169.20,275.08,333.92,314.59,648.49,6830.70,76.72
2008-08-01,RMA,base,5,26380.04,744.56,5801.16,1556.88,19926.11,1.00,1.00,639.08,3.31,2.73,26434.48,1258.11,1258.11,318.20,4197.42,630.76,363.53,2112.96,2112.96,492.06,287.82,317.11,10949.46,10117.69,11366.46,320.85,324.48,10027.28,478.47,5451.44,9107.63,1801.01,320.12,329.00,679.41,8962.10,213.69,383.30,329.13,206.27,7187.04,178.29,169.49,265.96,334.14,298.40,645.38,6867.76,76.09
2008-08-02,RMA,base,5,25248.96,1077.62,5783.36,1617.68,18910.94,1.00,1.00,662.96,3.17,2.57,25289.48,1050.32,1050.32,314.33,3786.28,634.48,353.32,1724.03,1724.03,481.11,260.59,306.82,10456.54,9860.88,10826.05,314.27,317.47,9911.16,438.20,4661.96,8636.37,1649.78,316.35,328.38,671.98,7894.46,212.66,387.58,332.84,202.62,7136.61,177.01,168.67,258.92,340.54,286.54,640.11,6750.43,75.30
2008-08-03,RMA,base,5,23345.00,1586.30,5925.76,1739.84,17421.82,1.00,1.00,572.33,2.85,2.48,23407.86,845.51,845.51,308.95,3341.77,639.23,339.81,1339.90,1339.90,468.01,239.74,295.11,9769.64,9502.98,10047.52,306.75,309.71,9726.71,397.23,3821.94,8039.64,1379.69,311.23,326.20,664.48,6730.78,211.79,398.34,334.57,199.03,7015.47,176.71,167.69,245.97,353.60,268.20,643.90,6522.35,73.42
2008-08-04,RMA,base,5,21570.49,2039.33,5919.76,1726.74,16271.99,1.00,1.00,598.46,2.60,2.59,21696.21,727.74,727.74,302.46,3010.00,636.38,325.40,1191.88,1191.88,453.11,236.60,284.03,9113.01,9097.45,9315.08,298.91,301.76,9483.55,374.62,3454.93,7509.60,1124.58,305.00,323.20,656.54,6254.42,210.15,416.24,334.30,198.26,6893.88,176.87,168.35,236.10,366.02,253.05,633.18,6286.20,71.99
2008-08-05,RMA,base,5,19920.70,2324.13,5824.56,1935.04,14592.11,1.00,1.00,608.17,2.34,2.68,20046.01,657.26,657.26,295.24,2651.69,608.10,312.50,1161.29,1161.29,439.89,236.45,275.01,8535.49,8672.36,8720.89,291.64,294.78,9201.94,357.56,3291.76,6981.75,1070.50,297.95,318.46,651.57,6003.08,208.59,448.21,332.42,198.57,6780.68,177.21,169.06,229.79,383.38,244.36,602.43,6023.85,71.61
2008-08-06,RMA,base,5,18137.76,2427.99,5934.16,1928.92,13093.80,1.00,1.00,606.63,2.02,2.64,18238.34,585.35,585.35,289.87,2269.68,608.38,303.40,982.70,982.70,430.87,223.30,267.31,7916.65,8234.49,8129.56,284.45,286.87,8905.43,329.66,2836.69,6368.58,1117.64,292.31,315.24,627.89,5337.50,209.43,494.47,332.75,195.16,6644.79,177.09,169.14,223.10,395.53,239.20,610.62,5737.77,71.28
2008-08-07,RMA,base,5,16570.53,2534.95,5743.30,1990.91,11698.85,1.00,1.00,606.71,1.85,2.71,16616.40,529.24,529.24,285.10,2044.45,612.23,294.20,872.83,872.83,420.16,219.50,260.77,7399.03,7760.27,7637.65,278.72,280.77,8549.95,308.55,2556.43,5888.51,937.11,287.46,312.23,617.11,4957.96,210.42,530.85,331.83,193.19,6516.38,177.45,168.80,214.48,397.32,230.75,613.06,5461.36,69.86
2008-08-08,RMA,base,5,15035.93,2609.47,5575.48,1921.02,10308.36,1.00,1.00,606.88,1.85,2.53,15091.06,485.57,485.57,280.40,1896.91,611.63,286.66,846.16,846.16,409.45,217.34,254.79,7018.47,7306.30,7309.40,273.17,274.68,8180.75,291.17,2370.73,5491.78,817.14,282.54,308.79,620.04,4628.85,211.54,549.76,328.92,191.61,6422.59,177.62,168.18,209.02,403.26,228.81,612.45,5260.06,69.85
2008-08-09,RMA,base,5,13436.23,2718.62,5603.35,1863.62,8990.99,1.00,1.00,610.75,1.92,2.35,13548.42,447.97,447.97,277.24,1746.40,611.77,279.47,763.91,763.91,399.02,211.72,250.46,6603.84,6862.83,6884.62,268.30,269.24,7814.81,276.62,2182.18,5151.60,766.15,279.29,308.53,619.92,4310.58,213.73,560.34,327.18,190.13,6082.54,177.57,167.89,208.15,404.02,226.60,612.84,5031.89,68.85
2008-08-10,RMA,base,5,11921.29,2867.65,5562.70,1777.71,8221.06,1.00,1.00,598.92,2.35,2.50,12089.73,462.44,462.44,273.05,1688.21,612.16,271.88,808.21,808.21,384.80,219.15,247.37,6355.95,6395.56,6687.04,263.61,264.36,7402.17,273.20,2435.45,5065.24,685.66,275.15,304.81,619.52,4796.75,214.51,562.60,326.98,191.41,5555.53,178.52,168.29,209.87,400.49,225.10,612.78,4798.63,68.98
2008-08-11,RMA,base,5,10654.79,3108.27,5122.78,2049.59,7301.65,1.00,1.00,637.21,3.03,2.60,10812.48,528.52,528.52,269.32,1675.61,612.10,266.34,1002.47,1002.47,369.52,243.83,245.75,6312.74,6026.16,6753.00,259.92,260.58,7009.61,275.16,2992.91,5113.65,699.55,271.48,302.28,619.10,5647.35,214.74,564.16,328.52,194.23,5111.30,180.67,169.71,216.60,404.94,227.31,614.11,4624.41,70.30
2008-08-12,RMA,base,5,9776.49,3966.47,4741.21,2249.67,7115.41,1.00,1.00,553.46,4.01,2.76,9915.94,660.66,660.66,266.64,1734.61,614.73,262.78,1393.35,1393.35,355.49,301.69,245.24,6607.42,5880.99,7060.45,257.49,258.14,6671.41,282.12,3779.95,5380.82,814.47,268.80,301.59,619.10,6712.27,215.59,570.80,331.15,198.32,4889.58,185.22,171.46,232.04,415.83,233.21,611.24,4549.69,71.82
2008-08-13,RMA,base,5,9236.67,4218.21,4690.12,2213.63,6750.87,1.00,1.00,544.96,5.08,2.89,9335.21,856.43,856.43,265.09,1812.39,571.41,261.06,1880.57,1880.57,344.58,392.72,245.88,7104.10,5991.07,7574.52,255.95,256.53,6485.99,294.83,4643.50,5777.05,1060.56,267.20,301.08,618.22,7822.44,217.58,580.78,330.20,202.46,4739.47,193.23,172.56,260.72,438.99,245.00,568.60,4568.31,73.81
2008-08-14,RMA,base,5,7926.59,4450.17,4757.60,2229.20,5831.97,1.00,1.00,564.46,5.98,2.91,8077.97,1049.07,1049.07,265.16,1895.69,556.60,260.85,2338.76,2338.76,337.66,501.20,247.45,7677.87,6252.11,8210.50,255.36,255.76,6464.48,311.36,5321.92,6207.62,1373.02,267.35,302.74,583.00,8647.50,221.72,580.52,323.92,206.11,4664.16,204.85,174.57,298.85,518.85,261.42,558.68,4640.11,75.11
2008-08-15,RMA,base,5,7397.67,4592.52,4628.04,2030.79,8461.33,1.00,1.00,584.75,6.26,2.81,7555.33,1186.57,1186.57,267.43,1980.01,571.05,261.62,2716.69,2716.69,333.55,606.31,249.66,8185.88,6569.87,8758.91,256.19,256.38,6548.54,326.86,5815.73,6576.72,1707.13,269.76,309.92,568.50,9165.89,227.88,562.52,318.91,209.49,4648.22,218.06,176.27,337.50,553.62,279.02,573.95,4705.62,76.40
2008-08-16,RMA,base,5,6707.11,4685.02,1807.18,1921.90,5215.78,1.00,1.00,568.46,6.27,2.79,6896.37,1254.93,1254.93,271.72,2097.94,581.93,262.50,2926.16,2926.16,331.81,680.75,252.07,8588.34,6883.92,9230.90,258.10,257.99,6688.67,335.44,6078.35,6887.65,2024.56,274.09,321.04,579.73,9411.52,236.53,553.38,322.89,212.13,4685.61,229.71,178.16,369.60,514.05,294.66,582.46,4763.19,77.00
2008-08-17,RMA,base,5,6148.89,4784.56,4585.04,1691.47,4967.34,1.00,1.00,618.29,5.54,2.90,6301.20,1333.96,1333.96,272.42,2279.75,588.44,263.91,3283.84,3283.84,330.93,784.24,254.43,9057.38,7227.43,9720.88,259.65,259.70,6886.87,349.99,6482.21,7255.61,2274.43,274.84,321.91,589.25,9801.82,245.12,558.18,323.62,216.19,4826.00,245.36,183.16,412.18,477.49,319.92,591.55,4870.42,77.90
2008-08-18,RMA,base,5,5974.76,4759.90,4558.47,1079.21,5668.19,1.00,1.00,603.91,4.49,2.79,6109.97,1251.75,1251.75,274.47,2357.24,609.83,265.49,3154.95,3154.95,333.54,775.83,256.04,9170.18,7515.93,9965.69,261.47,261.38,7095.17,344.09,6247.38,7290.44,2628.25,276.93,324.75,596.39,9438.13,257.85,567.27,313.13,218.51,4986.85,241.65,190.10,415.22,482.35,325.52,611.55,4884.36,78.39
2008-08-19,RMA,base,5,5855.18,4619.28,4245.22,840.61,6833.16,1.00,1.00,603.08,3.59,2.80,5965.70,1175.12,1175.12,278.06,2451.98,608.65,265.77,2860.05,2860.05,335.68,724.36,257.19,9004.82,7648.74,9934.47,263.58,263.15,7247.36,331.73,5889.35,7182.34,2579.84,280.61,330.44,614.02,9030.15,272.20,582.17,311.85,221.67,5102.70,234.77,195.07,402.59,488.00,322.64,608.92,4862.11,77.57
2008-08-20,RMA,base,5,5864.35,4395.51,3026.28,633.85,5334.40,1.00,1.00,621.67,2.77,2.74,5967.62,1071.33,1071.33,282.28,2567.66,611.21,266.14,2644.64,2644.64,337.41,670.82,258.87,8737.75,7654.43,9809.81,265.88,265.14,7329.26,320.71,5533.38,6961.54,2419.87,284.99,336.68,615.31,8643.19,286.90,591.54,330.34,226.40,5195.99,230.59,196.72,390.55,517.17,318.02,612.54,4835.65,77.11
2008-08-21,RMA,base,5,6083.49,4110.39,4503.61,837.77,3191.14,1.00,1.00,588.71,2.25,2.73,6182.29,1016.08,1016.08,282.92,2645.39,612.98,267.09,2498.03,2498.03,339.39,632.90,261.50,8535.42,7594.14,9657.40,267.81,267.20,7361.38,316.93,5315.29,6802.22,2297.35,285.67,335.19,618.73,8437.79,299.41,592.91,350.19,232.11,5259.16,229.16,196.14,382.54,505.86,315.27,612.98,4827.45,76.37
2008-08-22,RMA,base,5,6274.54,4162.30,6367.35,613.43,4554.36,1.00,1.00,575.46,2.09,2.81,6383.92,1094.60,1094.60,280.88,2709.24,593.96,269.53,2576.04,2576.04,341.60,644.56,265.74,8517.92,7571.20,9756.50,269.91,269.72,7381.46,328.68,5520.22,6828.82,2234.35,283.48,328.21,618.21,8773.60,304.77,594.83,354.59,237.36,5294.83,233.94,195.97,391.64,475.61,321.12,593.39,4870.81,76.42
2008-08-23,RMA,base,5,6631.87,3786.57,5477.86,1026.88,4089.36,1.00,1.00,570.33,2.15,3.03,6782.84,1309.95,1309.95,281.45,2805.77,581.32,274.40,3028.56,3028.56,344.78,752.91,272.12,8817.17,7639.38,10179.58,273.29,273.35,7431.68,360.23,6234.52,7150.70,2306.62,283.91,325.60,602.29,9697.63,304.93,588.75,351.47,243.20,5371.22,250.14,197.13,435.79,462.01,344.71,581.79,4992.29,77.21
2008-08-24,RMA,base,5,7360.00,3361.01,5549.49,895.11,4701.32,1.00,1.00,593.54,2.48,3.16,7536.35,1571.88,1571.88,284.10,2897.15,580.96,282.31,3605.04,3605.04,351.34,913.20,280.82,9320.47,7866.44,10736.20,277.73,278.03,7552.36,405.52,7024.66,7556.32,2662.34,286.39,325.53,593.34,10602.87,303.92,575.19,350.12,247.51,5487.87,270.72,198.35,504.26,448.61,383.15,583.53,5165.13,79.00
2008-08-25,RMA,base,5,8365.09,3010.76,5394.78,1095.33,5038.22,1.00,0.00,595.17,2.86,3.04,8550.14,1668.23,1668.23,288.98,3046.94,593.50,291.30,3752.42,3752.42,361.69,976.00,289.53,9785.26,8170.62,11166.42,283.28,283.70,7727.66,432.09,7227.45,8041.15,3034.14,291.24,330.58,593.82,10788.59,306.47,563.89,349.10,249.12,5591.43,275.02,199.04,536.63,443.28,407.40,596.18,5310.61,79.96
2008-08-26,RMA,base,5,8743.38,2687.05,5519.36,1115.19,4023.29,1.00,0.00,605.58,3.21,2.97,8925.06,1738.78,1738.78,293.80,3590.07,600.82,300.15,3732.03,3732.03,372.23,1001.38,297.43,10450.71,8577.73,11543.08,289.70,290.25,7974.57,454.53,7271.02,8987.04,3076.19,295.94,335.09,603.64,10814.94,308.52,557.28,349.27,251.07,5780.80,277.33,198.23,551.23,441.57,422.79,603.02,5708.20,80.07
2008-08-27,RMA,base,5,9458.22,2475.91,6564.31,930.69,3815.20,1.00,0.00,603.33,3.57,3.08,9633.06,1984.73,1984.73,298.75,4283.72,606.89,310.66,3839.60,3839.60,383.43,1049.40,307.22,11068.01,9145.16,11836.27,296.98,297.71,8331.15,502.16,7608.31,9778.63,3095.01,300.66,338.03,611.53,11257.35,305.50,554.65,351.56,255.42,6098.21,284.92,196.76,569.37,432.54,437.42,608.87,6297.57,80.07
