datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2007-08-10,RMA,cache,5,16862.37,2205.41,-9062.18,2246.42,5272.46,1.00,0.00,588.80,1.73,687.06,687.06,148.58,3022.49,612.99,168.21,1366.54,1366.54,192.50,223.26,160.08,7450.13,6205.02,7753.72,152.73,153.99,5479.09,232.25,3676.65,6587.34,1120.99,148.60,149.39,621.59,9209.73,135.44,488.12,139.89,141.71,4085.49,133.98,132.08,162.01,280.92,171.43,609.70,156.89,4162.35,154.25,72.26
2007-08-11,RMA,cache,5,15803.29,2377.79,-8968.58,2388.68,3947.66,1.00,0.00,587.00,1.85,711.26,711.26,150.11,3367.31,602.23,170.42,1413.59,1413.59,195.74,238.35,162.24,7725.39,6585.54,7921.55,154.46,155.81,5788.11,237.02,3768.83,6858.36,1268.57,150.14,150.64,610.82,9335.61,136.40,505.02,140.92,142.39,4394.09,135.09,132.89,168.21,281.14,174.82,597.22,157.72,4472.46,155.13,72.69
2007-08-12,RMA,cache,5,15601.06,2524.23,-9270.48,2502.58,5523.34,1.00,0.00,589.00,2.25,789.99,789.99,151.78,3754.50,590.21,172.91,1583.31,1583.31,199.09,288.04,164.80,8043.68,6902.48,8184.65,156.41,157.86,6103.52,248.77,4115.15,7204.65,1441.45,151.84,152.05,601.47,9877.66,137.41,518.33,142.02,144.09,4698.01,138.15,133.82,180.14,273.53,178.26,588.24,159.35,4823.90,161.03,72.66
2007-08-13,RMA,cache,5,15146.82,2511.46,-7514.38,2389.13,2982.42,1.00,0.00,591.00,3.15,777.18,777.18,153.51,3991.53,588.42,175.26,1612.70,1612.70,201.71,288.87,166.51,8256.24,7172.58,8419.39,157.91,159.34,6364.21,249.80,4104.21,7414.76,1626.04,153.56,153.56,590.50,9800.43,138.33,528.83,143.05,144.33,4974.20,138.63,135.25,185.70,292.11,183.75,588.72,160.96,5049.14,167.71,73.93
2007-08-14,RMA,cache,5,14179.33,2410.63,-9774.18,2669.35,2423.37,1.00,0.00,593.00,4.33,796.18,796.18,154.97,4194.14,590.18,176.90,1587.40,1587.40,203.54,299.26,167.84,8297.73,7353.36,8430.59,159.65,161.24,6586.00,255.85,4138.89,7494.73,1781.15,155.08,155.30,587.97,9877.99,139.23,533.28,144.11,145.61,5177.48,139.95,137.22,186.97,287.42,182.84,590.67,162.66,5227.53,162.72,72.96
2007-08-15,RMA,cache,5,13905.60,2376.61,-9022.48,2769.20,1900.48,1.00,0.00,595.00,5.49,943.65,943.65,156.62,4543.80,592.02,179.94,1906.81,1906.81,207.40,383.07,171.35,8614.94,7505.05,8877.80,161.62,163.44,6815.68,282.40,4782.23,7851.77,1969.96,156.77,157.41,589.17,10909.07,140.61,528.81,145.48,150.60,5414.67,145.57,139.59,202.49,265.53,189.74,592.65,167.50,5507.61,165.40,73.90
2007-08-16,RMA,cache,5,13598.67,2328.27,-9098.98,2729.10,1066.65,1.00,0.00,625.20,6.47,1075.85,1075.85,158.52,4836.17,595.17,184.32,2222.44,2222.44,213.62,451.18,175.96,8985.58,7712.30,9349.37,164.15,166.09,7032.27,305.06,5291.36,8241.56,2193.91,158.68,159.50,590.80,11697.84,142.38,526.25,146.83,154.84,5664.54,149.91,140.68,221.11,267.66,202.69,598.09,172.24,5785.12,168.62,75.51
2007-08-17,RMA,cache,5,12947.64,2157.79,-9583.88,2531.05,1043.03,1.00,0.00,646.60,6.82,1090.63,1090.63,160.80,5021.94,609.73,188.76,2332.02,2332.02,219.76,462.37,179.36,9259.40,7956.06,9641.76,166.71,168.70,7242.87,311.84,5342.99,8490.34,2395.75,160.96,161.73,593.02,11750.74,144.10,527.02,147.98,156.17,5893.15,149.85,139.83,228.69,275.12,210.48,616.57,175.29,5988.64,170.39,76.04
2007-08-18,RMA,cache,5,12578.13,1953.94,-8965.38,2487.57,395.95,1.00,0.00,667.90,6.50,1036.56,1036.56,162.95,5172.03,631.72,191.91,2194.31,2194.31,224.49,417.84,181.99,9360.32,8195.49,9714.13,168.67,170.76,7440.95,302.95,5043.57,8590.59,2584.83,163.05,164.41,601.68,11277.04,145.57,527.70,149.05,155.59,6114.55,147.12,141.59,222.06,280.60,212.20,639.43,178.84,6133.97,171.99,76.02
2007-08-19,RMA,cache,5,12280.24,1795.48,-9089.88,2497.01,69.37,1.00,0.00,675.80,5.57,1035.64,1035.64,165.13,5384.29,650.58,194.86,2076.24,2076.24,230.71,380.30,185.48,9399.04,8413.80,9727.58,172.16,174.28,7649.47,302.49,4896.02,8663.25,2772.99,165.10,166.94,620.57,11033.53,146.90,524.44,150.13,155.60,6353.98,146.05,144.83,213.72,284.60,213.98,658.71,183.20,6324.23,171.02,75.49
2007-08-20,RMA,cache,5,11718.96,1718.02,-8996.78,2336.15,-345.55,1.00,0.00,675.80,4.49,1084.75,1084.75,168.49,5636.32,665.34,199.76,2151.98,2151.98,237.89,382.78,189.51,9537.41,8626.49,9870.74,176.13,178.21,7865.96,316.65,5023.67,8819.92,2942.62,168.36,169.73,642.47,11242.90,148.25,519.18,151.33,156.68,6611.77,147.57,145.15,218.53,283.31,220.73,671.32,187.45,6563.52,173.18,75.63
2007-08-21,RMA,cache,5,10866.07,1688.61,-8992.98,2535.95,-1107.88,1.00,0.00,638.30,3.42,1181.98,1181.98,172.23,5903.21,673.07,206.75,2349.17,2349.17,246.27,423.56,195.95,9823.82,8862.20,10188.21,180.01,182.11,8098.64,342.04,5354.76,9092.30,3121.53,172.09,173.14,659.92,11710.27,149.91,515.45,152.66,160.27,6873.77,151.67,145.72,236.02,280.45,234.03,673.62,190.32,6833.41,176.04,75.88
2007-08-22,RMA,cache,5,11329.75,1631.74,-8682.18,2473.24,-697.16,1.00,0.00,608.30,2.44,1375.63,1375.63,176.25,6232.68,668.92,216.59,2716.80,2716.80,258.63,529.16,205.85,10266.98,9173.88,10637.21,185.00,187.24,8383.46,384.50,5986.89,9515.10,3343.90,176.10,176.74,669.14,12562.49,152.31,513.23,154.15,166.29,7154.85,162.40,147.35,274.58,275.82,257.76,656.70,193.97,7175.45,179.79,76.70
2007-08-23,RMA,cache,5,11666.67,1627.95,-8680.78,2337.78,-759.63,1.00,0.00,618.80,1.87,1713.82,1713.82,181.59,6672.63,648.27,231.59,3347.78,3347.78,278.88,735.52,221.44,10961.10,9623.08,11320.11,192.21,194.73,8761.32,456.14,6963.06,10136.05,3656.86,181.41,180.12,666.84,13774.10,155.93,510.63,156.37,175.56,7497.58,189.08,148.50,353.02,276.02,300.43,627.91,196.01,7632.81,183.60,78.03
2007-08-24,RMA,cache,5,11696.43,1544.66,-9214.08,2306.55,-654.06,1.00,0.00,629.60,1.60,2115.88,2115.88,189.67,7128.62,626.74,252.88,4144.70,4144.70,309.39,1014.90,243.75,11814.78,10218.55,12152.05,203.63,206.72,9241.39,553.00,7983.23,10888.08,4043.25,189.39,183.80,647.97,14906.65,160.79,507.59,159.21,188.85,7898.47,232.01,150.34,467.15,274.02,365.82,615.59,195.35,8141.41,187.01,79.87
2007-08-25,RMA,cache,5,12789.84,1409.95,-9036.58,2181.89,398.45,1.00,0.00,615.00,1.66,2532.90,2532.90,201.49,7640.57,619.47,280.69,4959.87,4959.87,350.89,1344.41,272.75,12818.64,10941.50,13177.36,219.77,223.61,9830.33,668.03,8969.85,11783.66,4450.36,201.09,189.12,625.61,15997.12,166.98,502.40,162.15,205.68,8361.53,290.89,153.81,609.86,271.07,452.32,621.18,193.17,8732.18,190.52,81.45
2007-08-26,RMA,cache,5,14912.67,1404.19,-9059.38,1927.55,4204.53,1.00,0.00,600.40,1.97,2737.14,2737.14,215.46,8134.95,621.17,311.70,5373.98,5373.98,393.34,1512.54,300.45,13682.54,11747.12,14001.03,237.59,242.22,10496.77,742.59,9412.07,12551.24,4861.03,214.99,196.47,618.21,16476.40,173.19,497.81,165.31,215.56,8879.67,316.12,155.69,702.50,272.73,521.05,623.09,191.23,9325.64,196.70,82.79
2007-08-27,RMA,cache,5,18089.93,1395.42,-7628.68,1841.91,7445.07,1.00,0.00,608.30,2.41,2753.75,2753.75,228.65,8454.19,619.70,339.00,5198.91,5198.91,425.47,1384.56,318.45,14085.21,12428.44,14264.16,253.35,258.58,11102.33,767.04,9292.93,12911.02,5128.02,228.08,204.45,621.24,16317.81,177.89,494.67,168.82,216.65,9366.53,280.57,156.06,670.54,275.25,524.36,614.31,190.00,9781.22,203.80,83.02
2007-08-28,RMA,cache,5,21953.42,1353.00,-7666.38,1922.35,11490.97,1.00,0.00,599.20,2.90,2566.93,2566.93,240.90,8638.20,611.47,356.77,4564.19,4564.19,445.21,1063.08,327.47,14047.77,12825.32,14080.13,266.83,272.65,11552.62,745.06,8713.48,12924.96,5181.94,240.36,212.75,620.88,15709.45,180.64,492.49,173.06,212.42,9746.94,222.35,157.38,559.32,275.66,483.87,605.95,190.54,10054.05,208.08,82.39
2007-08-29,RMA,cache,5,26133.41,1370.30,-7442.38,2094.07,15657.56,1.00,0.00,615.00,3.56,2266.49,2266.49,251.75,8810.02,606.25,365.60,3830.56,3830.56,455.77,750.14,328.76,13788.53,12962.59,13677.33,276.99,283.31,11855.69,702.08,7951.18,12775.36,5074.42,251.40,221.76,614.47,14958.80,181.90,489.97,178.08,207.04,10044.37,184.69,157.81,442.93,272.72,430.01,604.66,193.12,10248.66,213.67,81.08
2007-08-30,RMA,cache,5,29846.20,1332.00,-7264.08,2285.17,19132.97,1.00,0.00,658.30,3.88,1848.04,1848.04,260.41,8883.95,604.92,367.29,2936.96,2936.96,458.02,465.32,326.36,13335.72,12938.35,13064.26,281.23,287.58,12022.64,624.01,6745.30,12413.69,4800.24,260.07,229.99,608.86,13608.38,181.64,488.81,183.93,195.27,10284.45,166.79,156.01,349.28,273.68,382.00,605.08,196.96,10338.58,219.01,79.70
2007-08-31,RMA,cache,5,32566.67,1189.50,-7269.68,2275.81,21632.02,1.00,0.00,657.00,4.11,1406.60,1406.60,265.21,8870.58,609.18,360.54,1976.81,1976.81,454.94,284.01,316.13,12654.51,12780.89,12179.08,283.98,290.32,12075.85,535.09,5195.60,11846.19,4387.34,264.98,236.95,606.24,11728.77,179.77,488.97,190.45,182.59,10455.90,159.17,155.24,278.58,281.83,334.24,619.92,200.74,10318.86,224.87,77.00
2007-09-01,RMA,cache,5,34073.07,1152.27,-7324.78,2227.43,22770.43,1.00,0.00,671.70,4.17,1085.22,1085.22,268.68,8881.59,624.66,348.89,1367.52,1367.52,449.21,217.18,296.17,11942.04,12489.57,11249.60,285.16,291.12,12049.78,465.79,3916.02,11270.85,3929.70,268.48,243.80,605.21,10003.71,176.69,485.80,198.04,174.11,10597.78,156.71,156.61,234.37,282.69,297.94,645.50,204.87,10296.97,230.54,74.34
2007-09-02,RMA,cache,5,34420.39,1142.28,-7712.48,2128.30,23272.64,1.00,0.00,692.50,4.14,864.32,864.32,269.77,8863.41,642.70,336.58,986.03,986.03,439.16,190.59,278.27,11237.78,12080.76,10331.72,280.66,285.82,11933.53,412.44,2972.27,10713.76,3423.08,269.83,248.27,610.15,8507.59,173.29,479.54,206.82,169.58,10681.67,156.31,157.44,210.29,284.83,272.55,658.38,207.77,10254.47,235.23,71.93
2007-09-03,RMA,cache,5,33915.26,1115.26,-7714.98,2257.41,22658.84,1.00,0.00,673.80,3.87,709.68,709.68,266.21,8811.12,654.90,323.06,727.40,727.40,428.16,177.14,262.77,10508.80,11587.21,9444.99,273.07,277.55,11723.85,369.87,2277.30,10145.46,3079.56,266.57,250.78,625.88,7159.30,170.33,471.87,215.99,167.57,10693.87,156.70,156.63,201.00,287.63,255.21,669.11,208.59,10154.31,238.13,69.64
2007-09-04,RMA,cache,5,32818.72,1102.82,-7713.18,2322.27,21512.52,1.00,0.00,630.40,3.47,608.50,608.50,260.06,8757.98,664.06,309.44,600.14,600.14,418.57,170.70,250.65,9773.96,11008.86,8598.49,264.66,268.63,11417.86,339.47,1886.14,9575.18,2896.79,260.62,250.77,643.51,6251.17,168.00,462.84,224.27,166.46,10619.95,156.68,156.68,195.22,288.08,240.64,681.56,209.28,10011.59,239.75,68.08
2007-09-05,RMA,cache,5,30832.60,1161.75,-7709.78,2154.77,19839.14,1.00,0.00,641.30,2.89,528.25,528.25,252.68,8636.08,671.96,294.55,499.47,499.47,404.39,168.60,238.69,9033.63,10354.27,7772.28,255.27,258.65,11032.44,311.97,1607.51,8949.01,2509.90,253.28,247.37,657.97,5624.75,166.22,456.95,230.59,164.93,10403.76,156.72,156.44,192.89,290.89,226.49,674.46,208.71,9803.52,239.18,67.11
2007-09-06,RMA,cache,5,28881.34,1275.76,-7668.58,2055.76,18156.62,1.00,0.00,639.60,2.26,467.95,467.95,244.49,8483.28,669.10,278.55,465.14,465.14,386.00,171.84,227.74,8253.05,9641.42,6863.72,245.41,248.25,10573.06,295.16,1539.59,8239.24,2221.96,245.14,242.19,671.37,5515.97,164.73,452.06,235.95,165.33,10100.18,157.08,157.20,192.73,291.55,216.86,649.39,207.09,9507.18,236.73,66.33
2007-09-07,RMA,cache,5,26630.76,1168.85,-7651.18,2415.09,15137.25,1.00,0.00,628.30,1.82,425.03,425.03,236.02,8288.18,657.39,265.76,519.26,519.26,369.63,180.33,218.87,7545.71,8895.42,6187.64,236.10,238.67,10011.69,284.72,1630.58,7605.47,2267.21,236.60,237.27,670.36,5570.32,163.80,445.19,240.68,167.68,9812.47,157.64,158.68,192.33,285.52,211.06,639.07,205.83,9147.87,233.58,66.33
2007-09-08,RMA,cache,5,25285.85,1095.76,-7924.48,2314.17,13871.90,1.00,0.00,665.70,1.70,386.22,386.22,228.62,8040.80,649.33,253.60,509.05,509.05,354.90,180.78,213.07,6981.49,8180.66,5796.68,228.30,230.62,9406.67,267.87,1550.56,7095.24,2222.30,229.13,231.38,654.39,5296.29,163.56,442.86,244.45,167.26,9454.39,158.36,160.14,190.58,289.03,206.04,638.60,203.70,8780.21,230.31,66.30
2007-09-09,RMA,cache,5,23957.29,1128.16,-7861.48,2380.97,12566.13,1.00,0.00,639.70,1.96,362.55,362.55,221.08,7767.00,644.38,242.32,546.57,546.57,337.03,189.04,209.14,6526.23,7537.10,5548.57,221.38,223.71,8788.48,257.32,1655.28,6633.29,2301.22,221.60,224.58,644.01,5500.28,163.53,438.94,247.26,169.18,9056.59,159.52,158.65,187.78,282.80,199.18,637.36,200.10,8372.69,225.20,65.76
2007-09-10,RMA,cache,5,22547.03,1154.86,-7783.88,2377.44,11102.89,1.00,0.00,613.70,2.73,352.08,352.08,214.55,7490.19,642.64,234.28,592.73,592.73,320.50,194.42,205.29,6243.24,6984.20,5447.06,215.03,217.12,8205.64,247.26,1757.81,6332.85,2440.93,215.02,218.73,640.28,5699.33,163.92,435.24,248.83,170.33,8621.64,160.24,157.04,186.21,275.38,195.79,645.41,198.28,7984.49,220.42,66.44
2007-09-11,RMA,cache,5,21476.26,1145.08,-7852.88,2552.99,9945.69,1.00,0.00,587.70,3.92,342.31,342.31,208.69,7255.91,644.29,227.43,575.13,575.13,306.36,192.97,201.85,6031.47,6599.82,5258.51,209.83,211.88,7774.28,238.07,1727.13,6121.01,2383.39,209.14,213.14,639.59,5596.35,164.33,435.37,248.72,169.77,8236.17,159.90,157.91,184.71,285.35,193.51,646.33,196.53,7716.35,214.25,66.37
2007-09-12,RMA,cache,5,20237.33,1133.25,-13616.80,2712.04,8505.13,1.00,0.00,561.70,5.14,346.22,346.22,202.24,7043.81,642.29,221.99,609.66,609.66,292.25,196.60,199.52,5869.17,6336.71,5187.29,205.64,208.10,7420.47,234.25,1838.61,5949.82,2426.46,202.71,206.89,643.44,5770.37,164.71,431.07,247.15,171.76,7923.41,159.71,158.87,182.32,274.32,190.02,625.00,194.09,7493.94,205.96,66.34
2007-09-13,RMA,cache,5,19799.14,1137.88,-13626.70,2656.57,9226.18,1.00,0.00,569.60,6.26,364.50,364.50,197.49,6855.44,636.83,218.38,630.23,630.23,280.84,195.04,199.04,5783.91,6130.96,5156.60,202.81,205.42,7108.69,231.56,1933.38,5848.03,2623.61,197.92,201.30,633.95,5982.46,165.39,424.86,244.53,172.95,7631.09,159.70,160.89,180.67,253.68,188.41,600.03,192.35,7285.58,200.69,67.20
2007-09-14,RMA,cache,5,19493.98,1062.14,-12514.60,2439.53,9093.66,1.00,0.00,571.30,6.79,363.97,363.97,195.31,6713.27,627.08,215.42,594.85,594.85,272.80,187.66,197.26,5706.27,6000.55,5024.18,200.76,203.31,6902.62,228.58,1893.80,5766.43,2686.41,195.73,197.27,613.14,5904.92,166.08,422.10,240.95,173.05,7398.47,159.88,165.43,178.86,252.53,188.15,579.12,189.67,7159.03,196.82,67.39
2007-09-15,RMA,cache,5,19000.75,1033.59,-12504.30,2496.73,8659.68,1.00,0.00,576.70,6.78,351.43,351.43,193.83,6591.52,614.91,213.11,544.98,544.98,266.27,180.02,195.62,5597.87,5919.29,4914.27,198.56,200.86,6745.94,224.94,1768.46,5681.73,2765.13,194.18,195.04,591.17,5588.34,166.62,419.29,236.53,172.92,7217.53,160.84,167.10,176.30,246.32,188.29,570.62,187.97,7065.29,194.82,67.22
2007-09-16,RMA,cache,5,19938.28,1005.46,-7156.66,2496.62,9531.62,1.00,0.00,589.20,6.31,343.85,343.85,193.12,6467.32,598.38,210.65,529.80,529.80,260.34,177.88,194.55,5512.01,5829.64,4850.02,196.61,198.54,6575.69,221.02,1719.54,5610.04,2784.27,193.27,193.25,577.78,5500.82,167.05,417.39,232.00,172.86,7021.62,162.56,164.04,174.55,242.02,188.49,571.06,186.08,6915.57,193.24,66.92
2007-09-17,RMA,cache,5,19848.39,967.21,-7193.56,2473.29,9454.44,1.00,1.00,558.30,5.41,338.53,338.53,192.28,6343.79,584.46,208.19,529.45,529.45,254.95,179.19,193.36,5487.18,5732.88,4860.93,194.80,196.44,6420.76,217.70,1698.76,5591.12,2706.40,192.39,191.86,572.24,5507.77,167.46,417.09,227.41,172.53,6836.98,163.53,160.19,174.66,244.97,188.57,574.80,184.34,6776.64,191.72,66.75
2007-09-18,RMA,cache,5,19120.96,1022.76,-7157.46,2401.96,9400.87,1.00,1.00,577.00,4.11,352.49,352.49,191.10,6209.41,580.04,206.16,585.77,585.77,249.32,185.22,192.57,5549.41,5654.69,5042.72,193.57,195.06,6272.60,216.85,1854.77,5656.83,2179.57,191.21,190.71,572.61,5856.51,167.87,414.19,222.91,171.71,6669.02,163.20,157.45,176.37,239.67,188.91,580.31,182.38,6640.54,189.97,67.08
2007-09-19,RMA,cache,5,19248.48,1054.12,-6623.66,2532.67,9619.42,1.00,1.00,663.70,3.08,405.61,405.61,190.26,5895.76,579.65,204.81,770.23,770.23,243.61,200.61,192.54,5756.83,5639.77,5377.92,192.88,194.23,6140.59,219.46,2298.96,5822.44,981.53,190.34,189.86,574.94,6715.16,168.18,409.39,218.31,171.39,6530.88,162.61,156.42,179.16,245.66,189.23,574.70,182.04,6522.60,191.08,67.91
2007-09-20,RMA,cache,5,18679.63,1075.84,-6463.27,2332.68,13208.15,1.00,1.00,750.40,2.19,478.17,478.17,189.52,5163.69,579.55,203.85,969.29,969.29,239.01,221.64,192.63,6125.49,5738.75,5787.99,192.14,193.35,6081.93,223.00,2745.54,6018.94,638.86,189.59,189.18,578.80,7429.94,168.39,406.54,213.91,170.69,6434.11,162.38,155.42,184.13,271.25,189.86,575.12,181.71,6448.05,196.87,69.69
2007-09-21,RMA,cache,5,17830.64,1021.00,-2507.47,1912.99,8584.23,1.00,1.00,723.80,1.58,510.83,510.83,189.12,4259.19,592.58,202.15,1065.59,1065.59,235.10,238.59,191.94,6411.02,5937.74,6118.23,191.32,192.23,6115.76,222.84,2945.59,6062.47,689.85,189.13,188.93,578.46,7755.82,168.11,411.11,210.51,169.03,6334.09,162.48,153.51,189.40,245.85,191.21,614.50,181.31,6334.39,197.22,69.78
2007-09-22,RMA,cache,5,17212.79,998.97,-6691.97,1967.60,7852.41,1.00,1.00,767.10,1.39,591.39,591.39,188.76,3575.61,625.80,200.47,1276.64,1276.64,230.60,268.12,191.55,6649.25,6116.84,6448.16,190.72,191.64,6171.53,228.29,3380.28,6034.67,739.03,188.80,187.99,576.59,8492.12,167.65,412.11,207.39,169.10,6153.33,163.80,153.14,193.93,232.06,191.26,688.94,180.74,6105.68,191.25,70.60
2007-09-23,RMA,cache,5,18102.28,1000.38,-6709.97,1553.16,8572.11,1.00,1.00,797.10,1.56,699.71,699.71,188.10,3105.70,658.94,199.66,1508.76,1508.76,227.08,300.03,191.46,6879.43,6231.45,6824.69,190.04,190.95,6217.33,237.28,3856.66,6043.49,891.84,188.18,187.36,592.75,9256.00,167.25,410.66,204.72,168.94,5920.24,165.22,153.94,200.80,230.32,193.93,729.26,180.05,5849.31,191.15,71.94
2007-09-24,RMA,cache,5,17671.01,1013.15,-7350.27,1455.50,7643.47,1.00,1.00,736.70,1.88,747.42,747.42,187.51,2722.16,689.75,199.36,1607.15,1607.15,225.08,308.15,191.32,7012.67,6308.87,7092.55,189.49,190.38,6251.79,242.95,4040.28,5994.12,1049.59,187.58,186.97,641.96,9459.52,166.81,412.24,202.32,168.04,5698.66,164.65,151.69,204.42,239.05,196.78,747.64,180.14,5617.38,190.62,73.06
2007-09-25,RMA,cache,5,17600.52,1073.67,-7946.47,1780.52,8270.59,1.00,1.00,660.00,2.60,694.51,694.51,187.02,2388.81,725.61,198.87,1462.45,1462.45,223.88,278.86,190.62,6897.95,6306.35,7069.66,188.84,189.69,6257.55,240.12,3790.42,5778.02,1106.30,187.09,186.65,689.79,8973.59,166.28,418.76,200.25,166.45,5484.84,161.76,135.75,200.04,246.64,196.46,769.80,180.65,5360.74,190.57,72.93
2007-09-26,RMA,cache,5,17524.92,1237.98,-6955.17,1930.82,6835.35,1.00,1.00,693.80,3.38,671.68,671.68,186.53,2213.35,751.36,198.09,1392.95,1392.95,222.69,262.65,189.90,6734.42,6209.85,6942.05,188.23,189.08,6214.08,239.56,3715.87,5611.74,1021.89,186.60,186.32,721.76,8844.25,165.56,425.65,198.57,164.73,5264.89,158.99,120.52,195.21,251.50,194.88,752.37,181.18,5108.63,191.11,72.61
2007-09-27,RMA,cache,5,17856.85,1311.69,-8279.47,1975.38,6561.37,1.00,1.00,709.60,3.53,663.65,663.65,185.99,2065.34,737.24,197.63,1379.96,1379.96,222.02,249.80,189.38,6596.62,6088.14,6891.97,187.72,188.64,6146.15,240.82,3715.82,5471.29,1025.84,186.08,185.96,745.43,8814.50,164.22,432.92,197.16,159.90,5095.46,153.48,133.81,190.42,255.83,193.68,700.97,181.82,4897.49,188.28,72.94
2007-09-28,RMA,cache,5,18224.46,1320.74,-8903.07,1897.18,9278.27,1.00,1.00,690.40,4.02,628.87,628.87,185.58,1904.59,706.25,197.51,1383.03,1383.03,222.17,237.98,188.96,6491.96,5981.82,6946.74,187.34,188.29,6074.55,239.61,3588.51,5309.27,1081.64,185.66,185.70,734.02,8487.03,161.86,441.39,195.87,153.64,5006.51,147.39,148.04,183.09,261.43,189.99,692.08,182.41,4726.87,188.49,72.93
2007-09-29,RMA,cache,5,18265.17,1275.39,-6577.57,1902.32,6948.91,1.00,1.00,718.30,4.48,540.12,540.12,185.21,1716.32,697.91,196.88,1120.58,1120.58,221.96,202.37,187.37,6197.34,5879.33,6804.66,186.65,187.55,6011.05,227.49,3008.30,4960.42,1131.47,185.26,185.53,702.23,7591.32,159.92,458.42,194.65,149.81,4886.75,145.33,146.80,174.16,297.93,186.52,701.25,182.82,4567.85,190.79,72.38
2007-09-30,RMA,cache,5,18160.28,1282.68,-8851.97,1561.80,9893.37,1.00,1.00,709.60,4.44,480.57,480.57,184.52,1603.21,699.89,195.30,903.16,903.16,220.93,181.23,185.01,5874.25,5722.41,6484.70,185.80,186.74,5922.79,220.01,2598.73,4639.50,947.99,184.59,185.23,695.86,6999.22,158.18,478.90,193.55,152.29,4712.86,146.66,142.58,166.99,290.72,182.60,701.25,182.95,4401.48,186.39,70.21
2007-10-01,RMA,cache,5,17340.21,1373.30,-6169.97,1763.01,7110.30,1.00,1.00,670.40,4.32,470.83,470.83,183.74,1553.20,704.91,194.15,896.17,896.17,220.04,181.41,183.07,5724.95,5556.53,6334.87,184.84,185.76,5812.59,218.67,2533.00,4463.38,811.59,183.81,184.88,698.96,6876.61,156.75,496.07,192.64,153.04,4556.91,147.25,138.30,166.05,285.21,181.83,709.95,183.37,4266.40,186.51,69.77
2007-10-02,RMA,cache,5,18330.63,1490.12,-8023.17,1505.62,9499.01,1.00,1.00,673.80,4.09,464.28,464.28,182.68,1483.33,704.73,193.12,864.42,864.42,219.23,177.95,181.23,5618.03,5419.67,6297.25,183.58,184.50,5705.74,217.17,2462.66,4368.65,811.03,182.80,184.31,702.65,6733.90,155.61,516.42,191.88,151.62,4377.14,146.12,138.20,166.71,284.33,181.12,697.35,183.87,4145.53,185.34,69.41
2007-10-03,RMA,cache,5,18111.34,1563.69,-7655.97,1833.50,9182.95,1.00,1.00,676.30,3.56,493.97,493.97,181.13,1452.19,685.00,192.08,943.40,943.40,218.76,185.02,180.20,5735.59,5314.11,6308.78,182.13,183.15,5587.06,220.79,2645.52,4493.17,785.92,181.30,183.68,704.76,7033.08,154.04,531.66,191.14,151.15,4255.05,144.88,138.81,166.83,269.56,178.70,677.10,184.36,4029.78,185.37,69.33
2007-10-04,RMA,cache,5,18184.43,1601.74,-7155.47,1900.11,9589.67,1.00,1.00,682.50,2.92,556.23,556.23,179.57,1463.39,675.10,191.36,1178.68,1178.68,218.77,210.13,179.71,6085.31,5308.24,6447.04,180.82,181.91,5493.36,228.36,3083.34,4796.85,837.65,179.75,182.89,689.42,7691.36,152.56,540.14,190.42,153.04,4186.90,144.77,137.50,169.25,259.03,177.07,674.70,185.56,3962.38,185.80,70.24
2007-10-05,RMA,cache,5,17996.67,1646.81,-6684.27,1896.48,10356.57,1.00,1.00,682.50,2.35,591.53,591.53,178.42,1461.47,676.56,190.80,1342.40,1342.40,218.89,235.39,179.34,6369.79,5434.32,6661.87,179.80,180.87,5479.94,231.19,3342.55,5011.63,1051.96,178.58,181.75,677.73,8053.59,151.88,550.79,189.70,153.37,4133.40,145.18,136.58,174.42,265.47,178.42,678.46,185.39,3944.82,185.67,71.21
2007-10-06,RMA,cache,5,17548.57,1643.79,-7834.69,1833.78,9789.87,1.00,1.00,683.30,1.95,603.09,603.09,177.37,1453.03,680.56,189.53,1271.33,1271.33,217.80,232.79,178.00,6290.87,5531.88,6681.12,178.53,179.57,5505.45,229.47,3323.03,4980.14,1152.94,177.54,180.46,676.60,8189.58,151.41,562.66,188.94,151.91,4017.67,144.62,135.87,176.95,278.11,179.78,681.80,183.65,3887.60,183.99,71.21
2007-10-07,RMA,cache,5,17315.39,1648.07,-7964.09,2060.15,9780.83,1.00,1.00,680.80,1.91,646.46,646.46,176.09,1523.03,682.35,188.32,1336.64,1336.64,215.88,250.08,177.41,6260.00,5515.19,6677.70,177.14,178.19,5489.48,234.23,3525.54,5018.83,1052.29,176.28,179.44,679.63,8551.78,150.82,568.50,188.12,151.89,3919.58,145.09,133.72,180.19,276.51,180.42,682.75,182.67,3842.99,183.63,71.35
