datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl,vcu,mtz,god,gzl,frk,bac,hol,ori
2011-09-03,SCHISM,suisun,7,27064.12,26247.26,5051.45,11411.95,1936.95,22640.57,0.00,0.00,3.09,3.43,67.40,586.90,2523.85,188.20,171.25,183.64,175.38,150.37,192.10,7077.80,1600.75,640.54,120.99,129.47,368.19,166.68,131.87,137.09,182.77,171.25,129.47,4732.79,171.25,4527.75,1805.73,4847.12,137.96,136.44,132.52,368.41,640.54,171.25,150.37,183.64,5210.37,5386.87,4622.82,150.37,150.37,150.37,179.94
2011-09-04,SCHISM,suisun,7,27473.00,26512.19,4907.00,11356.04,1931.45,22955.40,0.00,0.00,2.86,3.38,66.40,467.60,2399.05,183.42,171.25,172.99,211.84,150.37,192.10,6632.04,1516.52,697.47,131.87,129.47,363.07,166.25,132.74,131.43,171.25,206.42,129.47,4743.61,171.25,4426.44,2273.36,4850.60,136.88,147.97,133.18,363.50,696.85,170.38,150.37,172.99,5098.51,5611.23,4484.11,150.37,150.37,150.37,175.60
2011-09-05,SCHISM,suisun,7,27586.14,26527.47,4856.68,11397.84,2008.53,23053.52,0.00,0.00,2.76,3.29,65.00,248.60,2257.13,189.72,171.25,171.90,229.60,150.37,211.63,5738.49,1260.45,654.49,131.65,134.05,341.06,163.64,131.65,130.56,187.98,231.12,129.47,4732.42,171.25,4356.52,2439.50,4831.93,140.14,154.07,134.70,341.06,654.49,169.07,150.37,171.90,4804.64,5360.73,4234.18,150.37,150.37,150.37,174.94
2011-09-06,SCHISM,suisun,7,27374.83,26532.54,4708.67,11427.42,2159.72,22815.80,0.00,0.00,2.86,3.22,65.00,379.40,2539.12,195.14,171.25,171.25,236.96,150.37,233.71,4822.04,994.96,493.71,130.78,150.15,305.70,159.07,139.92,130.56,210.76,234.79,129.47,4710.77,171.25,4255.45,1711.51,4819.29,148.84,150.37,147.32,306.34,493.29,165.38,150.37,171.25,4484.30,4860.85,3938.30,150.37,150.37,150.37,173.64
2011-09-07,SCHISM,suisun,7,27344.13,26726.93,4608.16,11009.66,2079.85,23022.48,0.00,0.00,2.98,3.18,65.60,532.40,2612.25,205.34,171.25,172.12,254.46,150.37,241.93,4723.80,924.62,412.26,146.45,150.37,293.67,162.33,150.37,137.75,230.90,251.00,133.61,4671.68,171.25,4268.58,1628.63,4771.11,150.37,143.40,150.37,293.67,412.04,152.98,150.37,172.12,4237.88,4483.19,3697.59,150.37,150.37,150.37,173.42
2011-09-08,SCHISM,suisun,7,27605.84,27062.17,4388.03,11462.22,1995.50,22527.14,0.00,0.00,3.00,3.14,66.00,213.00,2208.50,203.17,166.68,172.34,254.46,150.37,254.46,5275.50,988.24,487.60,150.37,146.89,306.77,167.99,150.37,150.37,233.71,254.46,146.23,4616.21,171.25,4233.26,1756.99,4672.78,150.37,123.82,150.37,306.77,487.39,152.11,150.37,172.34,4082.46,4319.59,3422.44,150.37,150.37,150.37,171.25
2011-09-09,SCHISM,suisun,7,28127.70,27491.96,3960.44,11457.23,2015.00,22645.91,0.00,0.00,3.00,3.32,66.80,481.90,2496.90,202.52,154.50,171.90,268.91,150.37,254.46,5630.59,1068.26,528.23,150.80,132.96,299.90,173.20,149.28,150.37,249.71,266.11,150.37,4540.63,171.25,4077.82,1784.91,4550.20,150.37,113.81,148.19,299.47,528.23,151.46,150.37,171.90,4051.65,4221.05,3428.08,150.37,150.37,150.37,171.25
2011-09-10,SCHISM,suisun,7,28545.49,27891.04,3737.93,11689.21,1903.97,22498.19,0.00,0.00,2.95,3.48,67.00,550.50,2454.47,201.65,152.33,171.90,281.62,150.37,258.56,6428.16,1204.97,498.56,145.58,129.47,327.36,177.55,146.02,150.37,254.46,278.17,150.37,4455.93,171.25,4002.26,1695.55,4418.69,142.10,129.47,137.75,327.79,498.56,151.24,150.37,171.90,4211.24,4167.17,3879.30,150.37,150.37,150.37,169.51
2011-09-11,SCHISM,suisun,7,28777.53,28124.67,3539.68,11823.38,1451.18,21945.02,0.00,0.00,2.79,3.37,65.80,362.50,1813.68,210.98,152.54,172.12,313.00,150.37,275.16,6508.10,1379.36,609.06,135.57,129.47,351.54,182.98,143.62,150.37,255.32,311.49,140.58,4341.19,171.25,3899.78,2084.61,4326.79,140.58,130.13,134.48,351.54,608.85,151.46,150.37,172.12,4408.18,4568.04,3919.51,150.37,150.37,150.37,165.38
2011-09-12,SCHISM,suisun,7,27828.56,27180.35,3375.04,11630.23,1629.00,21202.37,0.00,0.00,2.53,3.24,65.40,267.60,1896.60,217.91,154.72,172.55,342.35,150.37,290.87,5269.32,1058.12,533.48,131.22,129.47,328.00,177.12,140.79,148.63,269.99,340.63,129.47,4283.19,171.25,3852.10,2211.40,4318.48,140.79,129.47,133.39,328.22,533.48,151.46,150.37,172.55,4185.32,4410.95,3780.69,150.37,150.37,150.37,168.64
2011-09-13,SCHISM,suisun,7,27261.38,26751.59,3209.78,11444.33,1655.44,20682.27,0.00,0.00,2.34,3.23,66.40,423.80,2079.24,220.94,160.38,173.20,371.61,150.37,309.78,5002.17,983.15,475.78,129.47,129.47,317.07,176.68,141.88,149.06,291.73,372.03,129.47,4259.71,171.25,3839.06,1948.91,4277.09,140.58,129.47,133.18,317.07,475.78,151.46,150.37,173.20,3974.01,4221.05,3413.42,150.37,150.37,150.37,171.25
2011-09-14,SCHISM,suisun,7,26816.93,26325.13,3549.90,11351.22,1542.73,20558.34,0.00,0.00,2.12,3.33,66.80,484.60,2027.33,229.60,165.38,173.64,377.79,150.37,330.57,5780.56,1097.42,494.13,129.47,129.47,333.79,180.59,143.84,150.37,324.58,378.00,129.47,4218.27,171.25,3797.29,1762.69,4203.09,140.14,129.47,131.65,334.00,493.92,151.89,150.37,173.64,3934.96,4066.50,3358.87,150.37,150.37,150.37,171.25
2011-09-15,SCHISM,suisun,7,26902.99,26410.06,3854.81,11450.42,1459.13,20766.50,0.00,0.00,1.97,3.42,66.40,420.70,1879.83,244.09,170.38,175.16,333.36,150.37,366.70,6514.35,1230.72,484.65,129.47,129.47,331.43,180.81,144.71,150.37,354.96,340.21,129.47,4147.72,171.25,3798.23,1727.66,4129.74,139.92,129.47,132.09,331.86,484.65,152.54,150.37,175.16,3939.23,4057.59,3387.66,150.37,150.37,150.37,171.25
2011-09-16,SCHISM,suisun,7,27459.48,26871.92,3955.37,11412.38,1452.56,21455.03,0.00,0.00,1.81,3.36,65.40,278.00,1730.56,247.12,171.25,177.99,315.57,150.37,372.67,6053.85,1121.68,406.73,129.47,129.47,325.00,180.59,146.02,150.37,377.15,316.43,129.47,4085.80,171.25,3775.65,1693.18,4101.19,140.36,129.47,132.96,325.22,406.95,152.54,150.37,177.99,3941.28,4023.43,3447.81,150.37,150.37,152.98,171.25
2011-09-17,SCHISM,suisun,7,29126.14,28544.01,3977.45,11381.94,1527.56,23249.20,0.00,0.00,1.66,3.26,65.20,167.40,1694.96,232.63,171.25,181.25,295.82,150.37,338.71,5074.44,882.90,332.07,129.47,129.47,307.20,176.46,143.62,150.37,331.86,298.18,129.47,4049.98,171.25,3737.57,1705.01,4105.46,141.45,129.47,133.83,307.42,331.64,154.07,150.37,181.25,3870.73,3923.05,3412.29,150.37,150.37,154.72,173.20
2011-09-18,SCHISM,suisun,7,29485.74,28738.99,4005.30,11427.41,1646.97,23710.61,0.00,0.00,1.55,3.29,66.20,145.00,1791.97,228.30,171.25,185.59,295.82,150.37,330.79,4989.75,767.58,288.51,129.47,129.47,290.66,177.77,141.01,150.37,315.36,295.82,129.47,4020.27,171.25,3696.47,1679.97,4084.31,137.75,135.79,134.48,290.87,288.29,155.15,150.37,185.59,3795.99,3837.94,3226.35,150.37,150.37,153.85,174.07
2011-09-19,SCHISM,suisun,7,28194.56,27223.46,4065.54,11426.43,1671.54,22505.21,0.00,0.00,1.47,3.45,67.20,175.20,1846.74,224.19,171.25,191.89,295.82,150.37,301.62,5783.27,793.76,258.56,129.47,129.47,280.33,180.38,141.88,150.37,295.82,295.82,129.47,3966.76,171.25,3647.47,1530.22,4025.85,138.40,129.47,134.92,280.33,258.77,161.03,150.37,191.89,3911.51,3824.71,3190.66,150.37,150.37,154.94,177.77
2011-09-20,SCHISM,suisun,7,27470.81,26353.12,4055.26,11447.10,1782.44,21861.41,0.00,0.00,1.54,3.61,67.60,234.40,2016.84,228.95,171.25,195.36,295.82,150.37,303.34,7160.28,1011.84,257.70,129.47,129.47,272.79,181.25,143.84,150.37,295.82,295.82,129.47,3896.06,171.25,3624.83,1403.31,3942.58,140.36,129.47,135.79,272.79,257.91,165.81,150.37,195.36,4236.03,4042.56,3502.26,150.37,150.37,161.25,182.33
2011-09-21,SCHISM,suisun,7,27002.38,25834.87,4048.67,11427.82,1859.11,21482.33,0.00,0.00,1.82,3.62,67.20,221.60,2080.71,233.50,171.25,205.34,295.82,150.37,304.84,7874.95,1276.70,270.42,129.47,129.47,267.19,182.77,144.71,150.37,295.82,295.82,129.47,3820.98,171.25,3672.16,1180.81,3892.34,146.23,129.47,137.09,267.19,270.63,171.68,150.37,205.34,4491.85,4416.85,3955.60,150.37,150.37,159.72,184.07
2011-09-22,SCHISM,suisun,7,26722.91,25628.98,3986.13,11423.56,1771.47,21056.95,0.00,0.00,2.18,3.48,66.80,247.30,2018.77,239.34,171.25,214.66,295.82,150.37,297.75,7166.84,1057.92,266.75,129.47,129.47,256.83,180.16,144.93,150.37,295.82,295.82,129.47,3791.14,171.25,3707.12,653.03,3894.01,144.93,125.12,136.88,256.83,266.75,171.25,150.37,214.66,4449.48,4544.31,4201.24,150.37,150.37,158.64,195.58
2011-09-23,SCHISM,suisun,7,26515.36,25471.44,3958.36,11434.61,1741.31,20780.42,0.00,0.00,2.55,3.42,67.80,704.70,2446.01,240.42,171.25,215.09,295.82,150.37,296.68,6672.00,1101.87,251.22,129.47,129.47,254.67,178.42,145.15,150.37,295.82,295.82,129.47,3809.79,171.25,3762.03,805.50,3933.47,143.40,119.03,135.35,254.67,251.44,171.25,150.37,215.09,4550.20,4557.74,4374.42,150.37,150.37,157.98,200.78
2011-09-24,SCHISM,suisun,7,27342.89,26209.47,4105.32,11442.57,1297.57,21303.21,0.00,0.00,3.01,3.41,67.20,374.20,1671.77,240.20,176.25,215.53,295.82,150.37,295.82,7935.06,1545.89,373.10,130.13,129.47,274.94,183.85,148.84,150.37,295.82,295.82,129.47,3842.23,171.25,3860.30,984.37,3942.58,142.75,125.56,135.79,274.73,373.10,171.25,150.37,215.53,4980.62,5155.74,4674.43,150.37,150.37,159.72,196.23
2011-09-25,SCHISM,suisun,7,28332.33,27173.73,4290.65,11434.91,1107.96,22296.03,0.00,0.00,3.48,3.33,66.80,290.60,1398.56,243.01,175.60,199.05,295.82,150.37,295.82,7195.90,1516.52,396.53,132.30,129.47,274.94,177.55,142.10,150.37,295.82,295.82,129.47,3875.39,171.25,3998.35,1225.89,4033.46,142.32,119.03,135.79,275.37,395.89,171.25,150.37,199.05,5035.94,5397.76,4687.10,150.37,150.37,158.20,190.37
2011-09-26,SCHISM,suisun,7,28177.41,27047.29,4437.09,11443.81,1221.76,22392.44,0.00,0.00,3.92,3.20,66.80,162.30,1384.06,238.47,171.25,207.51,280.54,150.37,295.82,6548.12,1414.67,366.27,129.47,129.47,278.60,176.03,141.88,150.37,295.82,283.34,129.47,3956.90,171.25,4101.19,1295.75,4134.01,141.01,108.58,135.35,278.60,365.63,171.25,150.37,207.51,4928.72,5077.18,4584.59,150.37,150.37,158.42,189.28
2011-09-27,SCHISM,suisun,7,27646.41,26528.87,4472.33,11454.94,1242.19,21905.99,0.00,0.00,4.39,3.11,67.00,113.40,1355.59,236.31,173.20,215.09,279.68,150.37,295.60,6223.03,1340.39,364.35,129.47,129.04,275.37,170.16,141.01,147.97,294.31,278.82,129.47,4059.82,172.99,4161.06,1298.55,4228.63,140.58,108.58,134.70,275.16,364.78,171.25,150.37,215.09,4802.81,4926.89,4364.27,150.37,150.37,157.55,199.48
2011-09-28,SCHISM,suisun,7,27224.85,26079.53,4430.11,11417.83,1189.56,21426.69,0.00,0.00,4.74,3.21,68.20,445.50,1635.06,235.66,177.12,215.53,273.22,150.37,281.40,6521.50,1421.25,377.79,129.47,128.82,275.81,170.60,138.40,142.53,275.16,273.65,129.47,4155.50,171.90,4196.61,1298.15,4301.48,140.36,108.58,133.83,276.24,377.36,171.25,150.37,215.53,4761.39,4752.96,4325.31,150.37,150.37,156.90,199.70
2011-09-29,SCHISM,suisun,7,26947.38,25782.15,4490.22,11415.45,1033.45,21055.60,0.00,0.00,4.74,3.41,69.00,493.90,1527.35,235.44,181.46,215.31,261.36,150.37,277.74,8150.06,1983.48,531.38,131.00,126.43,327.15,176.46,141.01,141.88,275.16,256.40,129.47,4232.15,171.90,4269.32,1188.06,4352.64,140.79,108.58,132.09,326.93,530.96,171.25,150.37,215.31,5247.67,5012.21,4936.40,150.37,150.37,159.07,199.05
2011-09-30,SCHISM,suisun,7,27987.35,26821.05,4551.14,11436.09,677.29,21779.69,0.00,0.00,4.45,3.52,67.80,312.70,989.99,232.42,176.03,214.66,271.50,150.37,275.16,8795.25,2296.18,756.44,136.44,114.68,404.40,180.16,143.40,142.10,275.16,270.63,129.47,4286.14,171.25,4346.36,1559.17,4451.50,140.14,104.02,133.61,405.03,755.82,171.25,150.37,214.66,5825.67,6060.86,5405.02,150.37,150.37,160.38,201.87
2011-10-01,SCHISM,suisun,7,28643.55,27538.23,4634.92,11265.56,605.57,22618.47,0.00,0.00,3.99,3.49,67.00,384.10,989.67,235.23,176.90,211.19,274.73,150.37,275.16,7322.34,1795.71,535.37,129.47,110.98,375.66,174.07,136.44,141.45,268.05,275.16,129.47,4350.24,171.25,4338.61,1656.49,4543.76,141.23,102.71,132.30,375.66,535.58,171.25,150.37,211.19,5603.63,5905.71,5483.20,150.37,150.37,158.42,206.42
2011-10-02,SCHISM,suisun,7,29187.29,28109.47,4675.00,11065.95,595.77,23392.12,0.00,0.00,3.42,3.34,66.00,276.00,871.77,235.88,178.86,214.88,275.16,150.37,275.16,6213.52,1458.49,455.07,118.38,109.02,347.69,167.12,131.87,138.40,275.16,275.16,129.47,4423.30,171.25,4357.62,1496.47,4627.60,134.70,95.75,123.60,347.69,454.86,171.25,150.37,214.88,5296.41,5613.22,5104.71,150.37,150.37,154.94,205.99
2011-10-03,SCHISM,suisun,7,29118.43,28055.54,4713.51,10544.83,393.52,23680.62,0.00,0.00,2.79,3.42,65.60,365.20,758.72,238.04,180.59,214.23,275.16,150.37,275.16,5463.07,1140.47,386.31,108.58,108.58,316.64,158.64,127.08,134.70,275.16,275.16,129.47,4488.53,171.25,4405.04,1691.80,4665.62,130.35,102.93,120.12,316.86,385.67,171.25,150.37,214.23,4911.71,5306.59,4611.98,150.37,150.37,151.24,202.95
2011-10-04,SCHISM,suisun,7,28990.85,27916.62,4812.32,10966.56,234.46,23071.06,0.00,0.00,2.19,3.56,65.60,374.60,609.06,238.25,179.29,213.36,256.62,150.37,275.16,5258.04,999.03,314.50,108.58,108.58,294.53,155.15,126.21,132.09,275.16,258.56,126.21,4532.17,176.03,4354.86,1603.52,4679.21,128.60,95.54,118.38,295.39,314.28,171.25,150.37,213.36,4541.00,4910.07,4131.60,150.37,150.37,151.67,202.09
2011-10-05,SCHISM,suisun,7,29170.74,27989.52,4955.11,10814.66,61.25,23372.43,0.00,0.00,2.14,3.62,61.80,271.80,333.05,235.66,176.03,210.33,239.98,150.37,259.42,5229.30,885.76,276.88,108.58,108.58,294.10,156.03,125.34,129.47,268.69,240.63,117.29,4545.41,177.77,4359.65,1375.96,4641.19,126.21,94.67,115.11,294.31,276.67,171.90,150.37,210.33,4304.62,4646.34,3736.08,150.37,150.37,150.37,205.12
2011-10-06,SCHISM,suisun,7,29512.87,28001.14,5156.02,10852.32,-190.76,23625.81,0.00,0.00,2.20,3.27,61.00,214.00,23.24,228.09,179.94,208.38,233.71,150.37,254.46,3707.31,598.41,236.52,108.58,108.58,253.59,152.33,121.20,129.47,254.46,233.71,120.33,4583.85,182.77,4292.80,1122.69,4706.74,129.69,104.02,114.89,253.81,236.31,171.47,150.37,208.38,3908.53,4242.32,3195.76,150.37,150.37,150.37,202.52
2011-10-07,SCHISM,suisun,7,30216.01,28370.50,5196.50,10048.17,5.40,25369.74,0.00,0.00,2.11,3.03,61.40,137.10,142.50,222.03,180.38,214.66,233.71,150.37,254.46,3083.59,452.11,225.71,108.58,108.58,225.49,150.37,120.12,131.87,235.88,233.71,125.12,4639.36,182.98,4182.91,1262.05,4735.17,128.17,108.58,112.72,225.49,225.71,172.55,150.37,214.66,3493.82,3833.65,2698.68,150.37,150.37,150.37,196.66
2011-10-08,SCHISM,suisun,7,30890.90,29008.70,5235.07,9402.17,81.04,26804.85,0.00,0.00,2.16,3.04,62.40,130.20,211.24,221.81,185.59,214.66,231.55,162.55,251.65,3501.89,425.63,224.41,108.58,114.02,206.86,150.37,122.07,130.78,233.71,230.47,129.47,4630.36,184.07,3995.01,1316.18,4623.92,126.43,108.58,114.46,206.86,224.41,174.94,162.55,214.66,3093.82,3346.44,2312.41,150.37,150.37,150.37,194.93
2011-10-09,SCHISM,suisun,7,30468.54,28610.39,5296.67,10908.98,-5.09,24851.13,0.00,0.00,2.26,3.19,65.40,71.90,66.81,222.46,189.28,214.66,231.77,171.25,244.52,4186.62,470.93,225.27,108.58,115.55,193.19,149.93,123.82,129.47,233.71,227.65,129.47,4493.14,183.64,3794.87,1347.59,4389.00,124.47,108.58,115.11,193.19,225.27,172.34,171.25,214.66,2829.99,2965.06,2105.23,150.37,150.37,150.37,199.92
2011-10-10,SCHISM,suisun,7,29591.37,27729.07,5301.60,10796.92,-183.62,23912.43,0.00,0.00,2.42,3.30,65.00,56.00,-127.62,221.38,189.06,214.66,217.69,171.25,235.66,5155.01,647.20,225.92,108.58,121.20,185.37,145.15,125.12,129.47,233.71,215.31,129.47,4231.22,182.11,3575.58,1314.58,4074.48,122.51,122.29,115.11,185.16,226.14,171.25,171.25,214.66,2759.23,2773.36,2151.08,150.37,150.37,150.37,202.30
2011-10-11,SCHISM,suisun,7,28993.51,27437.56,5359.88,10778.67,153.28,23728.01,0.00,0.00,2.54,3.22,63.20,87.10,240.38,223.97,188.20,214.88,220.94,190.58,233.71,4768.36,604.68,222.68,109.02,129.47,177.99,139.92,129.47,129.47,231.12,222.24,129.47,3949.28,181.03,3474.11,1167.10,3924.72,127.73,108.58,121.42,177.99,223.11,171.25,190.58,214.88,2755.22,2707.09,2284.96,147.54,150.37,150.37,207.07
2011-10-12,SCHISM,suisun,7,28083.17,26887.96,5714.73,10778.64,120.07,23139.34,0.00,0.00,2.53,3.15,64.80,83.40,203.47,222.03,180.16,213.79,212.93,172.12,227.87,4262.11,550.69,232.85,125.77,129.47,170.60,136.66,128.82,129.47,232.20,212.93,129.47,3794.68,182.55,3352.84,1158.03,3824.89,129.47,127.08,129.47,170.60,233.06,171.25,172.12,213.79,2734.22,2718.74,2308.74,139.70,150.37,150.37,205.12
2011-10-13,SCHISM,suisun,7,26839.53,25874.33,5644.70,10777.48,18.16,21724.90,0.00,0.00,2.58,3.29,65.80,71.80,89.96,216.83,180.16,213.36,212.93,156.46,219.64,4624.11,609.48,245.82,129.47,129.47,169.73,136.66,128.60,129.47,212.93,202.52,129.47,3679.27,180.59,3188.96,1314.38,3656.64,129.47,122.29,129.47,169.73,245.82,171.25,156.46,213.36,2780.80,2745.30,2351.99,134.26,150.37,150.37,204.26
2011-10-14,SCHISM,suisun,7,25911.48,24943.10,5785.82,10896.41,-136.23,20664.65,0.00,0.00,2.55,3.49,67.20,214.50,78.27,207.29,180.16,212.93,212.93,150.37,212.93,5595.31,754.17,249.06,129.47,129.47,170.81,137.31,129.47,129.69,212.93,202.09,129.47,3505.08,179.29,3046.07,1419.65,3454.95,129.47,129.47,129.47,170.81,248.84,171.25,150.37,212.93,3003.21,2906.90,2557.13,131.65,150.37,150.37,204.04
2011-10-15,SCHISM,suisun,7,25130.28,23891.22,5493.03,10928.87,-265.38,19429.05,0.00,0.00,2.47,3.56,66.40,167.30,-98.08,207.94,181.68,212.93,212.93,150.37,212.93,7016.02,1082.64,297.54,129.47,129.47,183.64,142.53,129.47,130.13,212.93,192.97,131.43,3319.51,173.86,3022.75,1264.86,3271.63,129.47,125.12,129.47,183.64,296.89,171.68,150.37,212.93,3653.27,3617.53,3088.33,132.30,150.37,150.37,201.87
2011-10-16,SCHISM,suisun,7,24958.17,23368.77,5397.30,11189.45,-515.12,18650.91,0.00,0.00,2.36,3.45,64.80,83.40,-431.72,205.56,177.33,202.52,212.93,151.67,214.88,5914.90,846.61,369.26,129.47,129.47,186.02,147.76,129.47,130.13,212.93,212.93,143.84,3176.86,173.64,3056.50,1953.02,3242.01,132.30,136.22,129.47,186.68,369.47,172.55,151.67,202.52,3689.36,3992.97,3290.11,129.47,150.37,150.37,198.83
2011-10-17,SCHISM,suisun,7,24715.91,23107.83,5082.79,10828.13,-403.03,18567.53,0.00,0.00,2.15,3.35,66.00,229.80,-173.23,207.73,185.16,197.10,220.94,171.25,221.38,4535.66,626.79,308.70,129.47,133.83,176.25,150.37,129.47,138.83,212.93,217.91,150.37,3174.97,186.24,3029.58,1339.39,3333.07,135.13,134.48,131.65,176.25,308.70,171.68,171.25,197.10,3408.15,3575.58,3122.59,129.47,150.37,150.37,200.57
2011-10-18,SCHISM,suisun,7,23605.95,22320.55,5053.27,10840.83,-446.73,17371.66,0.00,0.00,1.92,3.31,65.40,234.60,-212.13,209.89,186.46,195.79,233.71,171.25,235.88,5427.34,711.56,283.56,129.47,149.28,179.94,150.37,135.35,149.93,212.93,233.71,150.37,3219.17,184.50,3029.20,1451.32,3349.26,142.10,129.47,137.53,179.94,283.56,172.77,171.25,195.79,3456.45,3519.34,3009.47,129.47,150.37,150.37,201.65
2011-10-19,SCHISM,suisun,7,22376.62,21397.44,4815.34,10249.73,-612.93,16329.30,0.00,0.00,1.77,3.28,64.40,191.90,-421.03,216.61,186.24,196.23,236.52,171.25,322.00,4895.80,529.28,347.91,134.92,132.52,183.42,150.37,144.93,150.37,232.20,233.71,150.37,3193.30,185.37,3014.41,2021.13,3275.03,141.45,134.48,138.18,183.42,347.69,172.77,171.25,196.23,3242.39,3692.73,2721.04,141.01,150.37,150.37,203.39
2011-10-20,SCHISM,suisun,7,21683.07,20764.79,4793.10,10257.81,-499.29,15719.06,0.00,0.00,1.76,3.12,61.60,131.50,-367.79,220.51,188.63,194.93,261.79,171.25,281.19,4304.99,463.11,336.14,129.47,137.75,178.20,150.37,143.84,150.37,233.71,252.73,150.37,3195.00,191.24,2950.43,1814.76,3279.36,140.36,132.74,134.92,178.64,335.93,173.42,171.25,194.93,2958.60,3298.97,2537.74,146.45,150.37,150.37,204.69
2011-10-21,SCHISM,suisun,7,21179.10,20247.29,4683.46,9773.10,-493.31,15596.16,0.00,0.00,1.85,2.93,62.60,110.40,-382.91,239.34,182.77,195.36,269.77,171.25,295.60,3540.34,416.50,305.70,129.47,148.41,171.90,150.37,144.93,150.37,240.85,257.26,150.37,3200.29,199.05,2897.96,1550.45,3301.99,146.45,126.86,140.58,172.12,305.48,172.77,171.25,195.36,2737.85,3004.73,2242.01,150.37,150.37,150.37,205.99
2011-10-22,SCHISM,suisun,7,21024.65,19788.71,4848.45,11502.75,-421.79,13948.56,0.00,0.00,2.11,3.03,66.20,105.00,-316.79,246.47,178.20,196.01,272.57,171.25,297.54,4282.63,461.42,276.45,145.36,133.18,173.86,150.37,146.89,150.37,254.46,273.44,150.37,3204.45,201.22,2854.75,1678.19,3273.33,149.28,124.03,146.45,173.86,276.45,171.90,171.25,196.01,2664.82,2785.57,2148.94,150.37,150.37,150.37,222.68
2011-10-23,SCHISM,suisun,7,20575.58,19033.25,4815.59,12049.64,-368.11,12973.43,0.00,0.00,2.68,3.29,68.20,284.90,-83.21,242.15,171.25,202.74,275.16,171.25,290.01,6359.43,837.98,279.90,137.96,130.13,182.11,150.37,144.49,150.37,263.95,271.28,150.37,3137.91,194.93,2808.07,1609.45,3151.72,142.32,127.30,135.35,182.11,279.47,171.25,171.25,202.74,2996.00,2763.43,2611.40,150.37,150.37,150.37,222.46
2011-10-24,SCHISM,suisun,7,20167.15,18607.97,4947.30,10832.09,-447.99,13834.36,0.00,0.00,3.53,3.38,69.20,427.70,-20.29,236.31,183.20,213.14,273.00,171.25,279.68,9177.06,1871.24,392.91,131.87,130.78,214.01,150.37,147.54,150.37,275.16,274.73,150.37,3020.48,183.64,2925.15,1409.29,3003.40,141.01,132.09,135.13,213.79,392.70,171.25,171.25,213.14,4390.84,3867.38,4106.38,150.37,150.37,150.37,217.26
2011-10-25,SCHISM,suisun,7,19731.44,18490.45,4812.01,10677.56,-501.03,13364.86,0.00,0.00,4.49,3.29,69.20,379.00,-122.03,234.79,187.76,213.58,258.13,171.25,271.07,9738.40,2491.83,585.66,136.66,133.61,262.44,150.37,148.19,150.37,275.16,255.75,150.37,2928.38,183.64,3255.03,1300.96,3103.09,141.01,130.13,135.13,262.01,585.45,171.90,171.25,213.58,5387.96,5263.68,5392.68,150.37,150.37,150.37,219.43
2011-10-26,SCHISM,suisun,7,19603.04,18623.75,4956.54,10583.57,-526.46,13449.54,0.00,0.00,5.26,3.21,69.60,215.80,-310.66,231.55,192.10,214.66,254.46,171.25,267.19,9245.30,2462.02,578.34,132.96,138.83,293.88,150.37,148.84,150.37,271.71,254.46,150.37,3007.96,190.37,3562.65,1373.17,3358.87,142.32,127.08,135.79,294.74,578.13,172.55,171.25,214.66,5690.44,5689.53,5924.45,150.37,150.37,150.37,217.04
2011-10-27,SCHISM,suisun,7,18902.21,17926.19,4784.30,10548.57,-552.98,12584.95,0.00,0.00,5.79,3.26,70.00,168.80,-384.18,229.39,202.52,214.66,254.46,171.25,274.94,9519.31,2649.51,685.65,136.88,132.09,345.55,153.85,148.84,150.37,254.46,254.46,150.37,3214.64,191.24,3976.24,1507.39,3697.78,146.02,125.77,137.75,346.41,686.06,174.51,171.25,214.66,6185.53,6040.00,6313.04,150.37,150.37,150.37,216.83
2011-10-28,SCHISM,suisun,7,18416.13,17363.86,4650.34,10730.42,-650.14,11685.91,0.00,0.00,5.80,3.19,70.20,157.00,-493.14,230.47,202.30,214.44,263.95,171.25,278.39,9746.16,2801.59,774.19,144.06,131.22,397.17,154.94,148.19,150.37,254.46,257.05,151.89,3506.77,191.45,4309.24,1449.73,4027.33,146.23,122.73,140.79,397.80,774.39,181.68,171.25,214.44,6519.36,6443.01,6545.98,150.37,151.89,150.37,215.53
2011-10-29,SCHISM,suisun,7,18378.58,17001.97,4720.44,11005.71,-717.39,11375.93,0.00,0.00,5.37,3.18,70.20,89.90,-627.49,237.17,201.22,215.31,275.16,178.86,292.81,9605.65,2826.94,787.17,147.97,131.22,428.81,158.85,147.54,150.37,254.46,275.16,158.85,3821.35,192.76,4614.00,1439.18,4324.94,146.02,129.47,141.66,430.72,787.17,189.50,178.86,215.31,6698.03,6674.85,6691.08,150.37,152.33,150.37,215.96
