datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vcu2,vol,wci,x2
2008-08-23,RMA,suisun,4,11458.00,845.46,5453.16,4148.43,1.00,0.00,576.12,2.51,3.43,11608.97,3112.84,2631.47,481.37,4746.51,4746.51,756.85,22037.51,613.51,983.77,8921.46,8921.46,1361.49,2249.94,845.12,22425.90,22096.94,21988.93,800.24,814.97,21986.39,1605.63,13150.70,30597.56,22315.53,16023.36,755.58,661.05,612.78,21078.08,338.54,396.17,685.21,388.94,21612.29,363.72,196.29,1290.19,555.71,1133.88,618.12,378.11,377.98,21910.30,584.39,86.94
2008-08-24,RMA,suisun,4,11270.00,810.75,5300.93,4236.13,1.00,0.00,589.21,2.86,3.49,11446.35,2953.23,2508.10,445.13,5108.08,5108.08,754.17,22116.73,612.90,999.38,9274.60,9274.60,1375.41,2485.37,856.65,22733.86,22111.56,22258.45,802.94,818.72,22008.54,1744.24,13727.50,31137.82,22564.81,16016.07,753.40,662.93,618.17,21591.39,350.64,391.20,696.56,427.45,21651.07,393.59,197.37,1381.26,562.35,1181.08,608.46,381.56,381.47,21957.69,590.79,87.42
2008-08-25,RMA,suisun,4,11382.00,844.42,5427.34,4062.89,1.00,0.00,596.88,3.33,3.57,11567.05,3199.37,2693.90,505.47,5500.97,5500.97,748.94,22238.12,608.68,1018.89,9675.94,9675.94,1389.47,2763.06,873.01,23059.61,22200.68,22619.35,800.26,817.31,22062.53,1885.88,14355.43,31749.22,22856.57,15981.74,749.15,660.97,621.32,22331.03,368.26,386.52,708.49,468.79,21689.58,432.22,198.04,1483.78,563.06,1244.92,596.88,383.29,383.11,22043.76,592.92,87.92
2008-08-26,RMA,suisun,4,11232.00,870.92,6473.63,2912.66,1.00,0.00,602.94,3.91,3.52,11413.69,3156.99,2676.51,480.48,5667.06,5667.06,743.35,22377.00,603.46,1039.48,9907.67,9907.67,1402.24,2940.21,893.79,23319.25,22346.81,22863.28,799.26,817.52,22148.60,1957.32,14662.71,32044.36,23088.51,16031.44,744.22,659.10,622.54,22705.41,386.52,384.41,720.09,495.63,21753.31,457.26,196.91,1560.56,560.62,1299.28,592.73,384.19,384.14,22154.88,591.31,88.32
2008-08-27,RMA,suisun,4,11689.00,879.92,7363.09,2723.74,1.00,0.00,598.92,4.41,3.51,11863.84,2930.68,2432.91,497.77,5855.38,5855.38,739.92,22490.49,599.88,1063.29,9730.20,9730.20,1416.69,2849.10,923.16,23305.86,22506.66,22859.85,803.25,822.34,22251.74,1992.81,14740.63,32069.91,23115.69,15846.50,740.55,653.85,619.12,22904.91,400.35,385.00,730.40,503.73,21850.74,449.96,195.65,1588.25,561.15,1336.73,597.47,382.98,382.67,22276.99,586.50,88.13
2008-08-28,RMA,suisun,4,11459.00,844.50,6980.41,2388.00,1.00,0.00,594.75,4.54,3.53,11597.12,3402.26,2827.93,574.33,5993.55,5993.55,746.04,22579.51,599.74,1094.13,9823.00,9823.00,1444.85,2798.02,955.58,23281.09,22628.47,22822.92,819.91,839.84,22359.91,2049.70,14935.54,32203.14,23115.92,15813.28,745.52,652.39,612.88,23141.04,413.18,385.06,739.32,516.44,21966.88,452.86,197.18,1608.70,556.53,1390.45,605.41,379.51,379.09,22388.49,583.31,88.32
2008-08-29,RMA,suisun,4,11570.00,811.04,6977.37,2530.49,1.00,0.00,621.12,4.45,3.57,11682.58,3325.42,2738.18,587.24,6158.49,6158.49,763.28,22668.12,601.16,1135.44,10116.67,10116.67,1489.79,2830.70,1002.03,23319.75,22725.53,22912.16,843.97,864.03,22463.48,2130.45,15241.50,32453.42,23176.94,15942.05,761.35,653.11,608.38,23467.71,427.78,383.21,746.27,530.57,22085.83,464.58,198.64,1648.12,553.06,1457.12,610.42,376.12,375.67,22491.36,582.87,88.74
2008-08-30,RMA,suisun,4,11609.00,861.50,6960.58,2465.47,1.00,0.00,627.82,4.21,3.63,11778.34,3539.76,2967.66,572.10,6384.89,6384.89,790.23,22776.66,602.09,1188.31,10676.37,10676.37,1554.66,3004.70,1063.21,23450.22,22833.66,23143.66,880.53,901.09,22573.58,2251.27,15708.86,32882.11,23331.28,16099.08,787.22,659.86,608.78,23916.94,445.70,378.84,751.56,554.95,22205.74,488.26,200.18,1736.66,551.20,1549.07,609.56,374.22,373.92,22600.72,584.87,89.29
2008-08-31,RMA,suisun,4,11441.00,910.00,6944.00,2538.12,1.00,0.00,623.44,3.79,3.60,11598.29,3274.95,2805.16,469.79,6345.97,6345.97,823.23,22898.67,602.47,1237.72,10946.05,10946.05,1612.13,3052.70,1100.43,23603.86,22980.41,23393.76,916.82,937.94,22695.32,2288.58,15782.30,32934.04,23502.30,16214.59,819.41,674.97,612.12,23947.53,458.23,375.52,755.76,557.38,22340.68,479.08,202.44,1805.42,557.01,1627.49,608.65,375.16,375.03,22720.48,593.92,90.09
2008-09-01,RMA,suisun,4,12139.00,987.00,6892.00,3799.93,1.00,0.00,622.92,3.27,3.40,12336.34,2833.83,2428.35,405.48,5865.36,5865.36,854.93,22979.38,607.02,1253.99,10361.68,10361.68,1625.40,2562.81,1055.36,23576.89,23114.92,23357.09,953.16,974.57,22799.89,2156.54,14989.15,32036.09,23492.98,16213.04,850.61,700.13,615.12,23122.54,447.83,377.37,759.25,523.23,22469.00,409.61,202.78,1655.51,569.48,1568.90,622.59,378.37,378.47,22821.29,604.47,89.78
2008-09-02,RMA,suisun,4,12215.00,1011.00,6416.00,4617.24,1.00,0.00,630.80,2.77,3.48,12417.30,2658.34,2004.97,653.37,5615.71,5615.71,888.13,23036.29,619.09,1261.97,9860.32,9860.32,1631.25,2244.56,1045.57,23453.56,23188.65,23129.71,967.11,986.79,22896.96,2086.70,14568.58,31597.16,23378.50,16222.55,883.91,727.40,616.40,22752.81,436.97,381.99,765.22,505.30,22597.98,380.77,200.06,1482.43,585.77,1468.26,632.67,387.80,388.15,22911.98,627.80,88.78
2008-09-03,RMA,suisun,4,11609.00,923.00,6391.00,3565.16,1.00,0.00,636.26,2.39,3.58,11720.64,2973.43,2283.34,690.09,5771.37,5771.37,901.64,23079.44,626.27,1284.13,9831.73,9831.73,1657.14,2181.68,1098.27,23391.97,23201.35,23038.74,970.25,991.32,22969.95,2132.76,14707.17,31776.99,23326.93,16303.23,899.07,741.99,621.68,22935.56,440.96,383.53,775.30,514.87,22698.03,375.79,199.11,1416.72,602.65,1437.57,631.59,396.48,396.35,22977.20,648.10,88.73
2008-09-04,RMA,suisun,4,11269.00,884.00,6504.00,2889.29,1.00,0.00,637.82,2.06,3.64,11385.06,3173.12,2466.36,706.76,5905.05,5905.05,906.35,23110.74,628.58,1306.98,9903.84,9903.84,1684.77,2147.38,1127.62,23426.24,23188.45,23059.98,985.66,1009.37,23013.92,2176.48,14832.36,31909.41,23356.41,16356.05,903.95,756.75,631.21,23047.71,449.15,383.81,789.84,529.10,22757.65,368.68,201.11,1392.79,614.43,1442.89,634.63,399.66,399.73,23017.82,656.43,88.85
2008-09-05,RMA,suisun,4,10984.00,895.00,6110.00,3087.75,1.00,0.00,638.99,1.88,3.74,11135.25,3139.66,2420.55,719.11,6137.20,6137.20,915.60,23153.92,630.81,1335.78,10070.40,10070.40,1722.31,2193.72,1155.84,23572.75,23192.19,23174.76,1006.20,1032.60,23050.71,2257.37,15102.64,32173.43,23477.20,16407.17,913.47,763.63,636.76,23290.91,462.17,383.01,807.64,557.83,22794.05,369.54,199.83,1401.94,624.79,1458.52,641.68,407.12,407.24,23059.68,668.98,89.02
2008-09-06,RMA,suisun,4,11439.00,905.00,6356.00,3240.75,1.00,0.00,653.96,1.73,3.73,11605.88,3215.30,2502.98,712.32,6320.01,6320.01,930.27,23218.86,634.39,1365.21,10246.89,10246.89,1762.93,2262.00,1175.56,23817.58,23232.34,23426.66,1027.96,1056.82,23092.32,2347.62,15300.26,32341.41,23693.48,16402.69,928.48,775.30,639.19,23427.98,477.94,381.22,826.34,589.45,22818.70,367.84,198.81,1426.98,627.77,1465.19,646.99,410.48,410.33,23111.07,678.90,89.33
2008-09-07,RMA,suisun,4,12009.00,868.00,6348.00,3867.43,1.00,0.00,646.14,1.69,3.70,12216.68,3173.23,2457.58,715.65,6499.87,6499.87,943.32,23309.28,637.70,1393.32,10464.84,10464.84,1804.03,2331.13,1189.67,24113.32,23311.86,23795.74,1048.29,1080.41,23151.89,2473.28,15464.41,32495.82,23971.33,16205.51,942.69,787.63,642.56,23493.86,497.61,377.94,844.43,637.31,22839.57,363.35,199.85,1426.86,635.80,1446.86,648.55,411.25,411.10,23179.44,688.70,89.44
2008-09-08,RMA,suisun,4,11724.00,884.00,6442.00,3656.75,1.00,0.00,646.24,1.82,3.66,11961.07,3003.52,2349.94,653.58,6709.08,6709.08,959.29,23419.85,639.47,1414.23,10780.80,10780.80,1863.47,2414.15,1208.20,24387.29,23430.30,24127.47,1075.28,1108.48,23236.75,2618.88,15655.86,32714.68,24227.36,15613.63,959.01,809.84,647.19,23549.96,517.54,374.64,860.38,696.68,22881.74,365.85,199.77,1416.01,641.26,1436.25,652.25,412.64,412.58,23264.46,698.74,89.63
2008-09-09,RMA,suisun,4,11175.00,903.00,6446.00,3111.04,1.00,0.00,641.65,2.04,3.70,11378.00,2917.91,2346.61,571.30,6746.79,6746.79,989.91,23538.70,642.76,1419.85,11195.37,11195.37,1938.78,2593.26,1204.82,24601.59,23585.04,24361.37,1105.28,1136.20,23351.56,2668.40,15775.05,32982.88,24399.67,15315.27,989.01,836.86,651.40,23646.88,526.47,374.40,873.28,749.90,22964.80,379.86,201.40,1435.41,662.16,1440.02,658.69,415.91,415.99,23369.35,717.89,89.72
2008-09-10,RMA,suisun,4,10668.00,851.00,6070.00,3245.67,1.00,0.00,631.25,2.22,3.69,10779.01,2421.78,1967.58,454.20,6434.25,6434.25,1022.12,23651.98,648.41,1434.90,11106.08,11106.08,1971.28,2657.87,1197.84,24724.86,23772.30,24363.84,1113.43,1141.12,23475.91,2545.01,15497.59,32864.71,24478.09,15489.47,1019.58,860.47,653.92,23384.86,527.96,379.23,884.73,715.95,23085.79,386.42,202.27,1461.29,681.99,1446.43,659.67,421.44,421.75,23482.28,737.23,89.92
2008-09-11,RMA,suisun,4,11221.00,881.00,5539.00,4558.98,1.00,0.00,623.42,2.46,3.53,11362.13,2325.96,1777.47,548.49,6009.52,6009.52,1030.87,23702.00,652.85,1434.27,10348.24,10348.24,1963.12,2386.83,1199.17,24583.59,23923.57,24173.04,1108.45,1132.34,23587.76,2332.35,14743.08,32148.59,24374.13,15799.94,1027.96,863.46,656.61,22752.54,514.99,387.45,896.58,639.50,23208.50,369.21,202.85,1417.92,690.21,1456.94,656.14,429.87,430.18,23576.11,741.06,89.26
2008-09-12,RMA,suisun,4,11114.00,926.00,4611.00,5213.71,1.00,0.00,602.08,2.67,3.45,11227.67,2523.54,1955.52,568.02,5662.65,5662.65,1030.35,23735.26,653.77,1422.48,9928.27,9928.27,1956.81,2240.11,1207.77,24335.32,24003.34,23852.26,1112.84,1135.12,23692.21,2189.34,14257.61,31660.38,24156.53,16131.27,1026.77,867.05,660.67,22300.10,501.21,394.51,908.97,584.09,23339.74,369.06,201.32,1361.44,688.87,1419.35,651.86,437.40,438.09,23649.61,736.21,88.64
2008-09-13,RMA,suisun,4,10812.00,970.00,3957.00,5817.97,1.00,0.00,587.77,2.84,3.44,10965.83,2340.16,1792.76,547.40,5343.71,5343.71,1031.72,23748.88,649.95,1402.90,9668.08,9668.08,1942.01,2164.84,1191.32,24063.80,23991.69,23541.11,1119.57,1139.96,23757.13,2071.42,13912.96,31386.42,23915.84,16306.51,1027.02,870.32,663.41,22037.02,486.51,400.26,921.66,546.95,23463.09,371.59,199.28,1326.44,693.80,1378.49,642.74,449.67,450.99,23689.57,736.58,88.42
2008-09-14,RMA,suisun,4,10757.00,972.00,3509.00,6433.60,1.00,0.00,595.33,2.92,3.37,10956.46,2165.15,1618.53,546.62,5022.81,5022.81,1033.20,23734.94,641.66,1375.80,9337.32,9337.32,1912.42,2069.68,1168.63,23788.51,23895.43,23206.44,1118.92,1136.72,23765.33,1953.02,13518.58,31059.41,23671.92,16462.95,1027.59,873.31,663.43,21702.02,470.64,405.83,935.05,505.53,23542.18,369.50,201.97,1293.10,697.88,1327.32,631.35,463.99,465.45,23687.74,737.11,87.99
2008-09-15,RMA,suisun,4,10641.00,942.00,3492.00,6239.24,1.00,0.00,606.58,2.86,3.30,10848.73,2252.90,1686.94,565.96,4713.00,4713.00,1033.53,23696.00,627.69,1342.58,8924.69,8924.69,1872.49,1918.41,1144.76,23480.73,23742.64,22861.21,1111.68,1127.30,23723.38,1839.67,13083.08,30650.81,23396.64,16483.30,1027.62,875.28,661.34,21282.30,454.10,412.39,948.74,466.30,23570.22,358.93,204.44,1233.58,704.00,1260.71,611.74,477.98,479.37,23651.07,742.75,87.40
2008-09-16,RMA,suisun,4,10529.00,962.00,3477.00,6139.99,1.00,0.00,629.76,2.91,3.36,10704.12,2244.90,1675.87,569.03,4628.38,4628.38,1036.17,23620.69,612.17,1309.36,8880.07,8880.07,1831.33,1972.63,1119.19,23191.51,23546.69,22573.38,1103.86,1118.27,23636.73,1797.78,13093.43,30715.48,23134.22,16455.42,1030.90,878.04,660.04,21332.86,440.13,419.13,962.56,456.97,23556.86,367.29,199.90,1212.93,714.54,1214.33,601.29,491.17,492.26,23579.64,755.34,87.04
2008-09-17,RMA,suisun,4,10308.00,938.00,4129.00,5247.46,1.00,0.00,637.85,2.98,3.34,10447.28,2174.57,1645.43,529.14,4554.03,4554.03,1039.02,23530.09,606.21,1282.40,9053.86,9053.86,1792.35,2163.82,1091.81,23021.47,23333.37,22453.03,1094.67,1108.01,23511.81,1761.17,13157.47,30851.43,22980.71,16741.41,1034.96,887.32,661.23,21333.11,430.15,426.91,976.29,456.51,23507.17,381.33,197.45,1261.25,727.40,1214.71,606.67,501.05,501.58,23479.57,771.27,87.36
2008-09-18,RMA,suisun,4,10033.00,858.00,4396.00,4895.73,1.00,0.00,632.65,3.19,3.37,10194.44,1877.21,1415.17,462.04,4475.81,4475.81,1034.60,23459.47,610.75,1254.57,8891.61,8891.61,1755.16,2215.57,1067.09,22948.22,23153.04,22343.57,1078.29,1090.80,23383.62,1696.79,12977.15,30690.95,22901.80,17122.95,1031.57,899.63,662.11,21128.60,421.85,436.56,989.81,440.25,23431.97,384.94,196.93,1295.29,735.91,1205.05,617.46,505.90,506.08,23387.74,781.45,87.41
2008-09-19,RMA,suisun,4,10231.00,815.00,4388.00,5163.29,1.00,0.00,660.75,3.11,3.39,10442.03,1870.85,1346.10,524.75,4530.95,4530.95,1023.30,23398.97,623.65,1224.99,8678.10,8678.10,1718.30,2181.55,1041.10,22863.30,23020.77,22183.33,1059.82,1071.88,23277.14,1663.74,12912.47,30554.32,22799.95,17272.31,1021.09,905.79,662.45,21048.05,414.02,444.10,1000.97,433.47,23347.29,385.00,194.49,1297.59,744.55,1190.91,634.31,509.27,509.46,23314.69,791.20,87.07
2008-09-20,RMA,suisun,4,9954.00,720.00,4336.00,4858.08,1.00,0.00,705.83,2.50,3.43,10124.36,1804.07,1294.63,509.44,4505.99,4505.99,1008.24,23354.43,636.06,1197.18,8467.72,8467.72,1684.89,2088.47,1013.01,22765.62,22917.39,22004.07,1037.62,1048.93,23186.28,1629.19,12757.01,30349.35,22682.76,17331.08,1006.56,904.31,662.72,20797.64,406.77,449.48,1009.21,427.41,23271.98,375.77,189.71,1264.69,750.07,1165.08,644.82,512.61,512.74,23253.12,794.56,86.77
2008-09-21,RMA,suisun,4,9933.00,601.00,3779.00,5387.74,1.00,0.00,729.73,2.47,3.42,10058.96,1632.62,1144.03,488.59,4514.46,4514.46,990.78,23291.00,640.11,1167.01,8305.40,8305.40,1648.00,2052.10,985.06,22691.92,22820.37,21871.18,1010.15,1021.24,23103.09,1617.10,12670.83,30227.67,22593.73,17276.80,990.23,894.76,663.36,20678.52,399.41,452.96,1015.46,427.48,23205.35,373.50,185.10,1233.91,753.37,1128.44,643.71,515.28,515.36,23192.03,799.72,86.64
2008-09-22,RMA,suisun,4,9766.00,608.00,4898.00,3887.67,1.00,0.00,755.31,2.53,3.39,9900.83,1898.14,1360.14,538.00,4547.22,4547.22,966.11,23216.22,643.02,1135.88,8123.31,8123.31,1607.95,2014.44,959.61,22584.43,22723.26,21750.58,979.93,991.26,23028.90,1617.53,12629.56,30138.01,22484.65,16978.89,966.76,878.09,664.71,20694.62,393.41,454.84,1020.63,429.43,23138.16,369.82,179.71,1203.64,753.59,1097.93,645.18,515.24,514.71,23132.81,796.99,86.45
2008-09-23,RMA,suisun,4,10137.00,656.00,3926.00,5187.64,1.00,0.00,781.67,3.18,3.34,10295.76,2054.34,1461.15,593.19,4657.36,4657.36,938.02,23102.56,654.05,1108.22,8010.86,8010.86,1567.86,2022.88,940.40,22430.88,22614.08,21589.65,952.66,964.05,22947.69,1626.77,12724.41,30210.31,22331.47,16622.87,938.82,867.61,666.49,20883.07,390.49,456.03,1024.56,431.89,23066.15,375.97,175.09,1187.90,741.30,1079.83,661.21,509.02,508.45,23055.19,784.75,86.23
2008-09-24,RMA,suisun,4,9959.00,648.00,4608.00,4171.88,1.00,0.00,811.75,3.20,3.37,10101.11,2202.95,1585.27,617.68,4732.61,4732.61,911.05,22979.88,673.11,1085.09,7971.88,7971.88,1531.21,1994.17,926.41,22258.93,22481.81,21421.61,925.63,937.51,22849.03,1630.07,12836.85,30377.89,22159.07,16295.24,912.10,846.75,668.39,21084.36,388.04,456.60,1026.78,430.85,22980.18,375.30,168.51,1170.04,731.35,1080.18,691.20,506.24,505.86,22954.44,775.43,86.16
2008-09-25,RMA,suisun,4,9673.00,615.00,4982.00,3393.71,1.00,0.00,821.65,3.23,3.39,9799.90,2262.22,1657.50,604.72,4742.50,4742.50,885.19,22898.91,693.38,1072.14,8070.40,8070.40,1505.98,1965.62,920.65,22131.79,22337.65,21337.72,903.73,916.16,22730.00,1631.51,12923.24,30484.22,22044.93,16096.82,886.04,823.81,670.23,21190.17,386.45,456.79,1026.31,427.71,22875.03,374.43,165.88,1165.59,713.80,1098.30,720.03,499.65,498.82,22846.56,754.00,86.18
2008-09-26,RMA,suisun,4,9915.00,616.00,4947.00,3742.92,1.00,0.00,782.36,3.19,3.37,10030.75,2180.21,1577.74,602.47,4717.92,4717.92,863.66,22840.80,711.31,1066.45,8154.75,8154.75,1490.87,1926.87,920.33,22036.01,22214.68,21331.19,888.74,901.29,22610.15,1631.34,12958.97,30500.89,21977.84,16067.36,863.65,804.84,671.88,21259.96,385.07,456.40,1022.23,420.83,22763.05,370.10,170.30,1165.68,698.81,1114.48,745.72,488.91,488.10,22753.73,733.31,86.49
2008-09-27,RMA,suisun,4,9821.00,647.00,4901.00,3727.23,1.00,0.00,765.38,3.14,3.31,9959.87,2193.51,1601.70,591.81,4658.32,4658.32,848.13,22802.08,731.60,1062.93,8172.74,8172.74,1479.47,1867.82,921.00,21967.79,22123.70,21329.40,879.51,892.22,22503.98,1626.54,12911.11,30401.51,21939.56,16152.56,847.34,786.61,673.53,21211.25,382.34,456.64,1014.60,410.91,22659.68,361.43,170.11,1157.63,684.95,1114.44,770.19,480.53,479.93,22682.32,716.87,86.54
2008-09-28,RMA,suisun,4,9549.00,584.00,4922.00,3479.82,1.00,0.00,793.72,3.07,3.31,9666.00,2099.94,1462.98,636.96,4660.62,4660.62,837.71,22760.51,753.97,1061.26,8269.09,8269.09,1471.22,1861.23,922.49,21923.04,22057.72,21341.99,874.74,887.82,22410.84,1639.03,12976.32,30424.70,21916.37,16273.46,836.40,770.14,675.51,21258.80,379.26,456.91,1003.48,409.86,22568.13,358.65,166.82,1156.42,672.44,1114.82,794.88,473.43,472.87,22619.65,702.34,86.55
2008-09-29,RMA,suisun,4,8841.00,649.00,4910.00,2863.60,1.00,0.00,782.23,3.00,3.29,8954.25,2029.62,1459.97,569.65,4730.77,4730.77,833.07,22714.65,770.44,1066.47,8742.56,8742.56,1473.35,2042.55,928.84,21934.13,22010.80,21445.82,878.36,892.24,22323.86,1687.75,13292.83,30724.78,21939.99,16514.50,831.32,758.73,679.99,21478.92,378.82,456.03,989.05,426.35,22491.30,376.74,165.46,1209.61,663.41,1148.28,807.03,466.67,466.17,22557.04,690.64,86.91
2008-09-30,RMA,suisun,4,8735.00,644.00,4924.00,2697.24,1.00,0.00,761.54,2.92,3.27,8837.28,2013.28,1504.20,509.08,4666.82,4666.82,832.33,22698.57,779.49,1076.18,8962.58,8962.58,1477.63,2169.06,938.32,22015.45,21990.88,21548.85,880.97,895.15,22257.96,1687.42,13343.91,30766.75,22014.79,16502.19,830.17,752.29,691.74,21459.44,379.81,457.03,972.60,423.78,22429.10,383.25,167.66,1274.19,654.65,1184.10,792.06,461.12,460.69,22515.84,680.11,87.45
2008-10-01,RMA,suisun,4,8796.00,644.00,4952.00,2954.77,1.00,0.00,766.64,2.88,3.27,8900.59,1830.27,1272.08,558.19,4688.13,4688.13,831.69,22698.98,781.59,1079.44,8773.56,8773.56,1478.00,2137.38,939.92,22070.68,22004.97,21538.48,880.94,895.78,22226.26,1669.73,13245.27,30562.44,22048.80,16540.47,829.68,745.74,711.98,21349.47,379.15,459.54,954.69,416.99,22388.01,377.93,166.08,1276.75,649.66,1183.75,778.19,456.79,456.44,22501.95,675.37,87.31
2008-10-02,RMA,suisun,4,8389.00,653.00,4934.00,2091.45,1.00,1.00,774.96,2.73,3.30,8464.31,2290.88,1363.16,927.72,4928.97,4928.97,832.69,22661.95,782.02,1082.43,8854.11,8854.11,1485.27,2240.50,939.02,22137.39,22033.23,21576.84,885.42,901.20,22205.52,1711.61,13563.94,30794.42,22089.51,15529.21,831.05,743.92,734.71,21622.74,379.59,460.14,937.33,434.63,22364.50,394.72,162.07,1311.76,646.36,1202.97,784.42,453.32,453.01,22481.66,672.03,87.34
2008-10-03,RMA,suisun,4,7921.00,689.00,4534.00,2307.16,1.00,1.00,755.45,2.46,3.37,7941.24,1895.39,1093.43,801.96,5159.42,5159.42,834.25,22302.22,781.82,1089.25,8997.16,8997.16,1493.91,2404.60,943.09,22332.28,22077.85,21844.34,886.60,902.84,22195.25,1766.87,14095.98,31211.39,22285.09,12193.55,832.69,745.62,753.31,22106.90,382.98,461.27,923.68,452.21,22352.57,421.96,162.47,1378.30,645.51,1233.32,782.03,450.73,450.48,22488.96,672.59,87.66
2008-10-04,RMA,suisun,4,8062.00,714.00,4493.00,2779.46,1.00,1.00,716.68,2.19,3.60,8052.48,1588.09,806.23,781.86,5627.05,5627.05,834.49,21113.97,777.50,1103.16,9550.32,9550.32,1510.42,2709.93,963.78,22704.45,22170.33,22339.57,887.40,904.97,22213.06,1891.34,15014.37,32022.26,22555.39,11118.43,833.39,740.07,764.81,23005.55,392.55,462.32,913.81,488.85,22341.36,468.04,166.60,1504.22,646.67,1297.69,771.72,448.96,448.65,22452.65,674.52,88.24
2008-10-05,RMA,suisun,4,7998.00,736.00,4489.00,3195.59,1.00,1.00,696.29,2.04,3.43,7934.51,1081.55,299.44,782.11,5674.33,5674.33,830.88,19525.12,774.38,1112.27,9670.73,9670.73,1519.24,2750.39,965.70,22954.96,22297.82,22756.85,887.10,905.37,22261.69,1920.19,15092.83,31892.30,22504.38,11309.53,829.92,738.62,770.43,22936.03,398.60,469.67,906.86,493.92,22254.04,462.15,165.06,1539.79,645.66,1334.26,773.50,447.02,446.56,22192.51,670.54,88.91
2008-10-06,RMA,suisun,4,8421.00,911.00,4466.00,3345.50,1.00,1.00,685.32,1.88,3.34,8404.30,1630.47,813.15,817.32,5413.68,5413.68,827.90,18132.37,768.25,1107.63,9173.60,9173.60,1511.40,2483.06,947.59,22758.09,22329.50,22678.06,882.84,902.22,22290.03,1864.00,14634.26,31270.56,21953.54,11569.57,827.19,737.74,774.61,22480.72,396.31,482.85,900.23,465.90,22009.78,422.32,159.94,1428.75,642.93,1279.25,766.55,446.78,446.58,21637.11,668.09,88.31
2008-10-07,RMA,suisun,4,8481.00,913.00,4559.00,3213.86,1.00,1.00,663.02,1.76,3.10,8472.39,1756.56,915.04,841.52,5135.08,5135.08,824.11,17137.97,743.74,1088.91,8386.00,8386.00,1491.09,2109.13,917.46,22187.17,22117.23,22185.14,869.38,888.98,22226.50,1777.20,13994.65,30493.57,21140.89,11486.13,823.40,734.17,776.41,21877.43,388.77,500.16,894.18,439.71,21590.85,374.72,158.03,1265.89,644.92,1184.24,736.50,449.10,448.60,20977.84,667.02,87.58
2008-10-08,RMA,suisun,4,8863.00,858.00,4446.00,3560.38,1.00,1.00,648.09,1.80,3.14,8862.76,1885.99,1007.09,878.90,4949.52,4949.52,817.31,16482.48,711.72,1064.59,7999.92,7999.92,1471.22,1894.04,892.24,21592.64,21628.88,21628.95,855.37,874.79,22012.79,1712.32,13710.53,30202.53,20545.51,11032.76,817.09,731.48,776.20,21702.37,379.74,517.41,888.89,427.46,21045.31,351.21,158.21,1136.87,644.28,1095.01,708.62,447.52,446.73,20297.80,670.21,86.65
2008-10-09,RMA,suisun,4,8529.00,874.00,4928.00,2735.46,1.00,1.00,630.17,1.81,3.21,8522.55,1907.40,1025.95,881.45,5025.10,5025.10,809.20,16109.48,697.06,1046.66,8300.02,8300.02,1457.63,1926.45,846.26,21240.23,21040.76,21375.89,847.11,865.89,21679.20,1719.10,14059.15,30560.09,20359.81,10355.43,809.56,735.71,774.40,22108.63,374.08,529.81,884.04,451.73,20504.56,354.01,154.86,1107.42,642.74,1080.88,694.49,443.72,442.98,19784.96,664.32,86.70
2008-10-10,RMA,suisun,4,8793.00,902.00,4962.00,3049.93,1.00,1.00,613.39,1.90,3.02,8810.15,1852.52,1003.55,848.97,4665.23,4665.23,803.70,15310.97,681.76,1012.58,8218.74,8218.74,1427.43,1773.37,725.04,20818.76,20569.56,21132.75,818.43,829.36,21369.98,1600.13,13761.33,30187.50,19888.29,10076.55,804.07,753.07,768.05,21774.69,363.70,548.88,878.99,473.38,20042.88,331.08,151.31,1081.48,640.64,1099.40,679.05,439.77,439.60,19484.37,655.38,86.64
2008-10-11,RMA,suisun,4,8776.00,1010.00,4959.00,3338.82,1.00,1.00,557.22,2.00,2.96,8764.55,1600.20,791.86,808.34,4232.94,4232.94,786.95,14454.01,660.37,946.14,8085.57,8085.57,1384.52,1696.10,652.03,20349.97,20096.39,20726.31,756.31,757.80,21030.93,1494.83,13424.60,29682.86,19298.58,9821.75,788.39,766.52,754.28,21438.17,356.80,568.95,873.18,470.83,19544.31,323.87,151.59,1063.53,651.15,1087.55,659.41,448.56,449.53,19040.83,663.43,86.21
2008-10-12,RMA,suisun,4,8664.00,1189.00,4916.00,3486.83,1.00,1.00,481.85,2.32,2.91,8629.80,1529.51,732.15,797.36,4142.97,4142.97,751.64,13913.57,636.90,891.00,8020.23,8020.23,1347.75,1717.36,664.18,19963.00,19565.57,20400.53,715.43,717.46,20598.64,1459.90,13452.74,29562.87,18946.73,9440.09,753.97,757.85,730.68,21435.11,357.72,580.25,868.36,451.03,19005.37,331.79,155.31,1074.99,660.93,1071.34,631.71,462.77,463.12,18495.54,677.63,85.89
