datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,bac,bdt,cll,frk,god,gzl,hol2,mtz,old,rri2,snc,sss,tms,tss,uni,x2
2011-10-21,RMA,cache,2,17095.10,4418.00,-10382.00,800.80,11156.66,1.00,0.00,256.54,1.26,5435.88,456.17,245.03,7480.98,720.83,15027.64,15089.93,542.68,14369.01,354.28,605.74,13105.46,122.04,1305.24,1204.41,248.26,88.46
2011-10-22,RMA,cache,2,16658.40,4316.00,-9868.00,769.51,11158.69,1.00,0.00,261.04,1.18,4850.70,490.93,255.37,6745.83,746.95,15104.88,14988.77,587.73,14489.77,314.81,483.60,13291.23,121.95,1136.65,1114.86,257.05,87.56
2011-10-23,RMA,cache,2,16146.90,4468.00,-11620.00,815.36,8937.44,1.00,0.00,256.54,1.38,4380.44,530.17,259.25,6113.24,760.13,15060.56,14826.41,626.89,14490.83,299.29,396.90,13456.18,122.19,999.78,1039.99,259.02,86.42
2011-10-24,RMA,cache,2,15746.50,4446.00,-12170.00,823.74,8602.60,1.00,0.00,261.46,1.67,4010.57,563.61,258.36,5628.89,770.59,14971.32,14671.05,656.99,14447.61,294.63,350.62,13587.35,122.09,886.40,987.01,258.59,85.40
2011-10-25,RMA,cache,2,15515.50,4565.00,-10971.00,621.94,9891.65,1.00,0.00,251.13,2.03,3701.44,591.76,258.23,5357.00,760.45,14912.58,14562.95,682.90,14426.11,285.49,324.91,13696.89,124.80,797.07,942.83,257.18,84.63
2011-10-26,RMA,cache,2,14965.50,4443.00,-10704.00,482.19,9339.47,1.00,0.00,249.96,2.63,3309.30,619.21,252.61,4881.66,703.97,14805.73,14403.29,695.32,14364.17,275.64,307.92,13770.06,126.66,709.30,885.68,251.46,83.80
2011-10-27,RMA,cache,2,15281.20,4579.00,-10674.00,390.05,9653.54,1.00,0.00,239.17,3.20,2929.55,630.53,247.50,4254.57,676.51,14627.96,14152.02,677.67,14232.92,272.65,295.78,13812.36,126.23,618.26,813.94,246.25,82.70
2011-10-28,RMA,cache,2,15229.50,4419.00,-10619.00,349.73,9561.23,1.00,0.00,250.58,3.56,2633.90,615.65,243.78,3711.91,665.47,14424.74,13876.00,661.34,14082.92,271.14,286.01,13833.56,126.40,526.46,739.57,244.60,81.39
2011-10-29,RMA,cache,2,14748.80,4280.00,-10808.00,195.95,8984.99,1.00,0.00,264.00,3.90,2463.79,596.69,251.91,3458.32,647.65,14286.79,13721.38,652.02,13991.84,267.98,277.97,13848.66,128.25,458.35,695.12,254.22,80.45
2011-10-30,RMA,cache,2,14216.40,4349.00,-11025.00,95.32,8719.79,1.00,0.00,255.29,4.21,2412.80,582.40,259.58,3451.99,635.22,14270.95,13739.70,643.09,13991.13,271.51,272.30,13859.19,128.33,434.48,681.72,259.35,79.95
2011-10-31,RMA,cache,2,14025.00,4367.00,-11033.00,-35.78,8988.33,1.00,0.00,245.29,3.88,2365.50,570.06,254.32,3399.02,621.01,14380.37,13866.23,630.90,14073.08,275.10,271.88,13863.37,127.21,454.69,681.06,252.60,80.02
2011-11-01,RMA,cache,2,14077.80,4379.00,-8843.00,-205.36,11494.05,1.00,0.00,253.21,3.62,2221.06,564.47,248.78,3231.26,519.41,14504.38,13895.03,599.15,14155.28,269.27,272.37,13857.61,126.49,440.83,636.17,248.96,79.55
2011-11-02,RMA,cache,2,13613.60,4350.00,-11099.00,1055.55,7707.44,1.00,0.00,247.54,3.27,1990.53,539.84,250.58,3151.53,446.62,14504.59,13680.94,504.37,14145.72,263.69,266.85,13835.11,127.66,435.31,572.94,250.46,78.78
2011-11-03,RMA,cache,2,14009.60,4182.00,-11235.00,961.13,7736.24,1.00,0.00,251.38,2.91,2108.15,478.72,249.27,3291.08,508.22,14434.70,13554.37,489.74,14043.06,264.38,258.99,13837.94,129.30,459.06,564.80,250.29,78.58
2011-11-04,RMA,cache,2,13050.40,3614.00,-11163.00,733.07,6275.29,1.00,0.00,320.79,2.69,2233.02,451.63,259.08,3624.25,540.91,14494.30,13707.14,508.14,14057.20,260.88,254.40,13841.60,131.14,483.29,563.50,272.84,79.38
2011-11-05,RMA,cache,2,12460.80,3175.00,-9818.00,593.18,6591.66,1.00,0.00,424.88,2.60,2295.42,453.28,304.57,3776.44,555.38,14579.99,13857.80,512.04,14116.27,266.57,251.40,13825.43,131.45,511.71,581.89,338.83,79.88
2011-11-06,RMA,cache,2,13118.60,2935.00,-9752.00,-87.15,7651.66,1.00,0.00,426.58,2.67,2345.48,453.79,372.40,3869.75,572.74,14650.67,13981.96,514.22,14165.91,306.76,249.98,13812.55,128.30,529.37,591.82,409.01,80.11
2011-11-07,RMA,cache,2,12650.00,2825.00,-9752.00,-67.39,6958.52,1.00,0.00,465.29,2.93,2312.94,458.71,418.12,3869.50,568.88,14665.91,14044.19,521.74,14183.48,371.18,253.24,13807.59,127.45,527.56,595.91,434.65,80.24
2011-11-08,RMA,cache,2,12788.60,2668.00,-9213.00,15.88,7287.75,1.00,0.00,465.75,3.26,2268.05,469.42,441.18,3849.56,564.53,14629.97,14047.46,525.02,14165.04,408.47,262.64,13811.31,128.64,513.83,590.30,458.03,80.28
2011-11-09,RMA,cache,2,12978.90,2467.00,-8452.00,24.47,7958.91,1.00,0.00,530.08,3.63,2184.32,478.01,460.29,3735.37,557.85,14547.41,14010.55,525.15,14117.50,431.09,276.45,13816.90,129.59,492.05,578.83,476.39,80.35
2011-11-10,RMA,cache,2,13060.30,2123.00,-9195.00,-3.68,6970.97,1.00,0.00,538.79,3.94,2074.38,483.39,477.38,3515.39,548.51,14398.42,13864.53,523.44,14016.65,448.60,290.20,13813.35,134.75,457.76,555.25,514.10,80.10
2011-11-11,RMA,cache,2,13073.50,2066.00,-8257.00,398.56,7432.69,1.00,0.00,545.92,3.91,2036.84,483.85,506.25,3488.63,538.60,14308.37,13795.62,519.90,13968.48,467.09,301.55,13806.07,140.47,430.52,534.34,536.41,79.89
2011-11-12,RMA,cache,2,12751.20,2260.00,-8248.00,339.95,7321.50,1.00,0.00,554.33,3.79,1983.74,481.77,531.04,3456.93,526.67,14286.91,13818.50,514.23,13969.18,496.51,313.85,13797.90,141.11,420.20,525.46,545.11,80.03
2011-11-13,RMA,cache,2,12219.90,2246.00,-8256.00,600.44,6707.48,1.00,0.00,540.46,3.52,1914.56,476.71,544.31,3343.12,516.79,14261.10,13782.03,507.16,13948.07,518.13,328.23,13789.30,141.19,417.14,517.66,549.86,79.67
2011-11-14,RMA,cache,2,12571.90,2209.00,-8971.00,743.25,6201.34,1.00,0.00,546.50,3.13,1949.21,469.10,548.38,3389.46,510.50,14268.55,13764.06,501.38,13948.08,528.38,341.97,13780.62,142.60,420.82,508.40,544.99,79.24
2011-11-15,RMA,cache,2,12879.90,2182.00,-8632.00,815.28,6752.17,1.00,0.00,567.67,2.68,2083.85,460.97,546.08,3604.23,505.36,14412.91,13865.54,496.76,14044.38,532.96,354.19,13774.61,144.08,436.43,503.82,548.24,79.69
2011-11-16,RMA,cache,2,13167.00,2136.00,-8923.00,964.91,6522.51,1.00,0.00,576.21,2.28,2181.62,452.50,549.83,3735.45,499.29,14601.95,14003.11,489.24,14169.94,535.51,365.88,13774.55,145.00,456.74,504.04,562.94,80.03
2011-11-17,RMA,cache,2,13268.20,2131.00,-5652.00,1133.05,9659.00,1.00,0.00,579.75,1.91,2214.79,446.78,562.51,3815.22,493.85,14741.55,14103.15,480.29,14262.96,542.17,377.70,13786.61,144.53,468.62,504.34,573.85,80.00
2011-11-18,RMA,cache,2,13389.20,2092.00,-6690.00,1153.94,8576.54,1.00,0.00,584.50,1.63,2317.55,441.91,572.47,4081.99,493.95,14894.58,14248.89,474.70,14374.15,553.07,386.87,13816.73,144.37,481.81,503.73,579.11,80.23
2011-11-19,RMA,cache,2,13351.80,2080.00,-5197.00,947.51,10079.41,1.00,1.00,585.54,1.46,2278.64,436.73,578.47,4114.19,489.27,14990.06,14466.43,466.61,14412.79,563.22,396.12,13852.09,146.81,485.85,512.74,583.03,80.68
2011-11-20,RMA,cache,2,13446.40,2101.00,-5837.00,834.34,9652.70,1.00,1.00,590.42,1.44,2091.01,430.94,582.90,3800.63,487.41,14840.07,14402.15,457.23,14161.42,571.24,404.16,13831.51,148.90,459.15,498.57,585.73,80.31
2011-11-21,RMA,cache,2,13803.90,2192.00,-5875.00,698.59,10388.50,1.00,1.00,571.33,1.39,1952.98,426.21,585.79,3558.26,472.73,14558.85,14183.07,452.75,13718.32,575.98,406.49,13693.25,149.02,420.53,470.87,586.10,79.63
2011-11-22,RMA,cache,2,13893.00,2243.00,-5868.00,817.44,10457.11,1.00,1.00,528.46,1.47,1861.70,422.52,583.37,3470.26,457.30,14259.01,14014.55,446.59,13173.22,579.18,406.03,13428.97,149.36,394.20,453.24,570.29,79.57
2011-11-23,RMA,cache,2,14947.90,2170.00,-5427.00,788.37,12017.89,1.00,1.00,543.13,1.76,1694.39,417.36,564.91,3179.72,440.62,13858.68,13791.68,437.74,12512.00,578.69,405.35,13040.67,155.12,367.88,431.02,542.91,79.22
2011-11-24,RMA,cache,2,15154.70,2092.00,-4999.00,788.80,12614.27,1.00,1.00,576.83,2.12,1520.16,411.77,543.42,2837.56,421.89,13372.18,13479.05,427.45,11821.20,566.77,404.15,12569.58,167.71,336.53,403.45,543.82,78.50
2011-11-25,RMA,cache,2,14897.30,2044.00,-5172.00,549.99,12409.38,1.00,1.00,592.54,2.57,1346.24,405.10,547.62,2488.71,401.91,12817.86,13094.26,415.80,11123.96,550.51,403.52,12080.46,173.31,307.41,376.72,568.30,77.65
2011-11-26,RMA,cache,2,15405.50,2005.00,-5169.00,847.46,12599.15,1.00,1.00,606.54,3.05,1175.93,397.34,570.03,2126.14,382.70,12229.97,12669.78,403.13,10436.90,548.47,404.60,11586.37,171.67,284.23,353.32,588.93,76.72
2011-11-27,RMA,cache,2,16184.30,1980.00,-5143.00,683.13,13564.76,1.00,1.00,611.13,3.37,1060.34,388.48,590.28,1852.10,365.82,11698.35,12245.47,389.97,9870.28,560.75,404.41,11084.44,170.30,265.98,332.25,602.46,75.45
2011-11-28,RMA,cache,2,17014.80,1958.00,-2727.00,506.43,16837.88,1.00,1.00,625.08,3.60,1006.78,378.58,603.60,1757.74,350.99,11321.27,11916.84,377.85,9467.15,574.29,405.30,10623.75,171.14,258.78,317.15,610.96,74.97
2011-11-29,RMA,cache,2,17232.60,1938.00,-3990.00,508.81,15728.56,1.00,1.00,647.33,3.72,941.74,368.95,612.96,1604.42,337.60,10990.51,11613.85,366.03,9054.03,586.76,412.18,10237.48,173.01,254.92,300.85,622.66,74.51
2011-11-30,RMA,cache,2,17221.60,1891.00,-3789.00,438.13,15850.55,1.00,1.00,647.58,3.83,858.53,358.39,625.58,1472.72,306.04,10642.34,11176.67,346.66,8673.62,594.81,423.72,9830.16,174.66,245.91,280.52,638.83,73.58
2011-12-01,RMA,cache,2,16745.30,1832.00,-3274.00,618.00,15517.01,1.00,1.00,653.46,3.63,718.82,341.06,640.54,1450.91,246.82,10330.03,10587.02,302.89,8373.54,598.31,445.51,9279.46,176.38,241.01,267.71,647.15,72.80
2011-12-02,RMA,cache,2,16343.80,1769.00,-8521.00,562.22,9453.59,0.00,1.00,667.08,3.51,683.95,301.64,646.96,1490.37,240.84,10040.33,10077.98,267.84,8201.22,610.33,459.34,8731.38,176.44,236.19,261.96,651.67,72.23
2011-12-03,RMA,cache,2,15944.50,1715.00,-10929.00,502.48,6588.02,0.00,1.00,711.29,3.41,782.16,271.15,648.63,1502.09,242.49,9677.01,9807.24,262.90,7864.98,626.83,456.15,8341.64,175.05,234.25,261.26,661.48,72.79
2011-12-04,RMA,cache,2,14984.20,1647.00,-10319.00,386.50,6308.70,0.00,1.00,715.00,3.25,869.10,259.33,652.55,1660.14,255.61,9461.78,9583.02,259.16,7714.79,640.28,452.71,7956.56,174.80,236.42,267.64,686.94,73.34
2011-12-05,RMA,cache,2,15813.60,1613.00,-10290.00,356.45,7162.15,0.00,1.00,715.77,3.13,976.19,253.44,660.31,1841.40,271.96,9296.55,9655.26,262.80,7599.04,656.57,447.28,7690.45,172.28,238.62,272.87,707.57,74.54
2011-12-06,RMA,cache,2,15559.50,1647.00,-10294.00,297.89,6994.61,0.00,1.00,693.70,2.87,1043.48,254.15,671.60,1943.29,280.69,9200.48,9753.57,268.70,7519.72,678.75,443.43,7419.11,166.71,239.76,277.92,709.83,74.91
2011-12-07,RMA,cache,2,15804.80,1549.00,-11017.00,287.04,6434.76,0.00,1.00,722.33,2.86,1163.55,258.23,676.65,2173.82,289.46,9265.00,9972.94,275.10,7588.28,694.15,437.68,7159.96,159.89,240.03,282.24,700.58,75.72
2011-12-08,RMA,cache,2,16049.00,1506.00,-11011.00,298.77,6615.23,0.00,1.00,717.92,2.81,1289.37,263.59,675.65,2390.31,298.96,9401.63,10282.83,281.78,7690.11,699.36,431.54,6953.58,152.55,242.27,289.82,697.56,76.69
2011-12-09,RMA,cache,2,16341.60,1486.00,-10777.00,342.56,7061.04,0.00,1.00,718.83,2.82,1431.86,269.90,670.85,2623.41,309.88,9590.20,10608.14,289.25,7836.62,698.47,425.06,6790.19,149.58,245.22,299.24,702.68,77.39
2011-12-10,RMA,cache,2,17333.80,1471.00,-10732.00,422.24,7989.56,0.00,1.00,707.54,2.85,1573.01,276.89,662.18,2850.92,322.53,9797.26,10944.20,297.58,7974.88,702.26,417.82,6683.53,145.89,252.26,313.82,703.35,78.10
2011-12-11,RMA,cache,2,17704.50,1448.00,-10696.00,452.64,8352.86,0.00,1.00,707.08,2.84,1687.54,284.49,656.07,2967.74,337.16,9971.04,11229.90,307.27,8053.93,708.16,411.62,6626.40,143.08,263.36,330.78,699.72,78.57
2011-12-12,RMA,cache,2,17411.90,1484.00,-10755.00,508.56,7995.34,0.00,1.00,699.92,2.74,1777.78,292.93,653.31,3011.75,352.67,10116.43,11455.37,318.77,8117.73,709.75,406.38,6577.06,143.92,276.19,347.99,701.75,78.69
2011-12-13,RMA,cache,2,17187.50,1517.00,-10493.00,553.67,8022.83,0.00,1.00,705.71,2.69,1810.25,302.31,656.28,2938.08,367.14,10213.98,11603.41,330.25,8154.46,707.40,402.71,6526.53,146.26,286.90,360.62,701.59,78.63
2011-12-14,RMA,cache,2,17518.60,1550.00,-10544.00,736.98,8191.62,0.00,1.00,721.71,2.64,1818.41,311.31,662.85,2869.04,381.77,10298.65,11671.04,341.64,8217.13,704.39,400.01,6483.54,148.62,294.72,367.95,703.87,78.39
2011-12-15,RMA,cache,2,17887.10,1759.00,-10553.00,847.26,8648.84,0.00,1.00,719.29,2.53,1753.47,321.17,676.15,2688.51,390.52,10266.60,11610.11,353.34,8195.78,702.16,399.62,6425.73,151.68,293.62,373.08,713.36,78.00
2011-12-16,RMA,cache,2,18326.00,1763.00,-10521.00,651.81,9293.19,0.00,1.00,727.29,2.37,1665.10,332.79,691.07,2521.89,399.24,10160.73,11420.35,363.60,8150.31,703.93,400.72,6354.50,154.44,288.58,376.26,719.53,77.37
2011-12-17,RMA,cache,2,18322.70,1807.00,-10672.00,897.80,8967.90,0.00,1.00,747.71,2.14,1607.13,341.03,703.48,2385.96,414.33,10014.74,11224.05,372.36,8065.29,710.76,402.01,6302.32,155.70,282.90,382.04,725.89,77.04
2011-12-18,RMA,cache,2,18396.40,1789.00,-10694.00,982.19,8912.21,0.00,1.00,762.50,1.96,1591.14,350.09,712.70,2377.85,427.97,9943.07,11107.58,384.03,8054.49,716.71,402.97,6276.78,156.80,274.86,386.00,740.89,76.71
2011-12-19,RMA,cache,2,18675.80,1805.00,-10751.00,1073.85,9052.95,0.00,1.00,769.67,1.83,1695.07,363.58,718.93,2666.20,445.94,10067.23,11241.73,398.63,8227.91,724.05,401.38,6291.88,157.92,267.04,390.61,756.14,77.23
2011-12-20,RMA,cache,2,18509.70,1820.00,-10721.00,1207.77,8774.93,0.00,1.00,756.33,1.58,1749.30,376.92,727.06,2753.61,464.03,10123.98,11460.92,412.33,8210.53,737.54,401.08,6330.15,159.08,270.97,410.03,764.46,78.19
2011-12-21,RMA,cache,2,18388.70,1820.00,-9268.00,1369.76,9944.94,0.00,1.00,760.63,1.60,1635.19,388.25,741.90,2424.39,471.13,9956.59,11452.00,424.47,7972.30,751.58,405.83,6309.47,158.10,269.70,415.76,761.38,77.72
2011-12-22,RMA,cache,2,17337.10,1809.00,-8551.00,1516.68,9461.42,0.00,1.00,751.04,1.69,1493.88,402.51,753.42,2171.75,456.71,9737.49,11279.28,438.47,7799.17,758.09,412.83,6206.73,165.63,253.10,400.59,758.36,76.81
2011-12-23,RMA,cache,2,15924.70,1784.00,-8568.00,1604.12,7910.58,0.00,1.00,759.21,1.85,1444.25,415.75,757.12,2174.36,462.88,9625.57,11125.61,441.72,7769.82,757.67,419.09,6120.35,173.82,251.82,397.39,755.31,76.44
2011-12-24,RMA,cache,2,15591.40,1798.00,-7169.00,1570.62,9028.78,0.00,1.00,750.92,2.17,1483.37,418.67,756.52,2302.80,475.87,9604.01,11119.06,445.15,7752.40,755.71,424.37,6118.80,174.96,254.58,400.68,755.52,76.92
2011-12-25,RMA,cache,2,14821.40,1803.00,-7093.00,1577.59,8308.81,0.00,1.00,755.63,2.57,1498.51,421.07,755.76,2341.58,481.04,9568.22,11136.82,450.11,7650.73,754.06,432.02,6108.89,176.78,264.49,407.74,754.36,77.23
2011-12-26,RMA,cache,2,14342.90,1814.00,-7088.00,1523.80,7907.10,0.00,1.00,763.08,3.07,1465.00,424.54,754.78,2251.44,483.36,9466.82,11083.00,453.75,7444.17,753.95,443.26,6080.33,178.50,278.54,413.43,754.90,77.15
2011-12-27,RMA,cache,2,13585.00,1820.00,-7088.00,1503.85,7193.15,0.00,1.00,762.75,3.65,1425.13,427.90,754.95,2156.64,484.05,9351.15,10967.39,457.27,7294.29,753.37,455.39,6006.59,178.35,285.27,404.60,760.17,76.56
2011-12-28,RMA,cache,2,13544.30,1779.00,-7065.00,1443.86,7182.44,0.00,1.00,752.54,4.25,1454.74,429.88,758.10,2266.26,484.36,9357.00,10935.97,460.45,7357.79,754.08,464.28,5900.06,181.30,289.83,388.77,761.66,76.54
2011-12-29,RMA,cache,2,13583.90,1738.00,-6745.00,1402.49,7531.42,0.00,1.00,757.00,4.69,1551.43,432.07,760.36,2535.59,485.55,9491.43,11050.40,463.19,7553.57,757.46,469.84,5808.01,185.50,297.84,382.72,757.11,77.06
2011-12-30,RMA,cache,2,13312.20,1715.00,-7921.00,1284.98,6177.22,0.00,1.00,761.17,4.90,1665.02,433.82,759.41,2791.19,489.07,9670.03,11247.18,465.18,7721.29,759.39,473.17,5770.45,184.68,308.57,388.24,755.87,77.77
2011-12-31,RMA,cache,2,13015.20,1731.00,-8247.00,1246.35,5604.85,0.00,1.00,794.75,4.84,1690.57,435.62,757.90,2822.28,491.30,9742.76,11382.18,466.28,7720.95,757.31,478.98,5747.70,184.09,320.44,407.54,762.03,78.14
2012-01-01,RMA,cache,2,13052.60,1771.00,-6589.00,1174.52,7430.08,0.00,1.00,780.96,4.40,1583.49,438.41,761.36,2552.30,491.65,9607.11,11280.55,465.76,7603.99,756.15,490.52,5671.47,187.72,324.74,429.79,779.72,77.57
2012-01-02,RMA,cache,2,12905.20,1802.00,-5912.00,1125.39,8033.81,0.00,1.00,740.88,3.75,1573.26,441.71,772.80,2586.41,494.43,9638.93,11173.30,467.58,7736.55,759.16,499.43,5656.62,189.21,321.15,431.45,781.43,76.82
2012-01-03,RMA,cache,2,12615.90,1774.00,-6272.00,1084.19,7392.71,0.00,0.00,731.58,3.21,1632.79,444.97,778.24,2780.35,498.34,9842.60,11258.98,470.47,8114.17,768.29,504.72,5758.07,188.55,326.64,436.90,756.47,77.56
2012-01-04,RMA,cache,2,12238.60,1694.00,-6181.00,1097.33,7008.27,0.00,0.00,763.29,2.67,1625.73,447.78,767.07,2737.74,500.40,10220.49,11426.46,472.81,8807.76,774.38,511.16,5995.49,192.10,338.53,443.95,739.32,77.68
2012-01-05,RMA,cache,2,12359.60,1666.00,-6177.00,1136.62,7041.98,0.00,0.00,765.58,2.33,1633.05,450.90,752.55,2762.34,502.23,10618.82,11530.17,475.18,9359.42,765.55,516.24,6379.62,194.32,344.55,444.32,749.95,77.65
2012-01-06,RMA,cache,2,12342.00,1643.00,-6167.00,1166.37,6944.62,0.00,0.00,754.50,2.27,1702.42,454.04,749.38,2936.61,504.38,10963.82,11634.99,477.99,9790.66,752.57,520.03,6829.79,191.96,354.76,445.59,762.40,77.93
2012-01-07,RMA,cache,2,12094.50,1611.00,-6161.00,1197.59,6637.91,0.00,0.00,759.83,2.23,1848.02,458.23,753.43,3307.30,491.99,11364.43,11906.78,481.77,10264.81,750.32,520.98,7295.75,196.06,376.33,453.49,759.95,78.84
2012-01-08,RMA,cache,2,11741.40,1633.00,-6158.00,1277.55,6232.85,0.00,0.00,745.04,2.28,1978.72,463.01,756.27,3690.08,486.89,11833.16,12293.67,478.74,10751.44,755.53,524.19,7740.63,197.93,416.87,478.05,756.78,79.88
2012-01-09,RMA,cache,2,12489.40,1696.00,-5407.00,1344.30,7739.10,0.00,0.00,758.54,2.44,2125.21,460.87,756.56,3845.53,504.85,12275.37,12693.64,478.08,11156.79,758.85,528.25,8151.18,191.76,453.74,498.72,752.89,80.41
2012-01-10,RMA,cache,2,11730.40,1728.00,-5406.00,1475.57,6876.83,0.00,0.00,790.79,2.60,2097.37,458.48,754.31,3637.49,510.98,12504.66,12851.93,480.96,11359.98,758.11,535.30,8478.92,193.79,451.30,501.96,755.82,80.52
2012-01-11,RMA,cache,2,12147.30,1724.00,-5422.00,1566.43,7163.87,0.00,0.00,783.08,2.78,2000.40,458.66,756.73,3299.02,511.50,12542.73,12742.69,483.44,11456.56,755.67,544.18,8724.95,197.65,426.28,486.01,775.37,79.73
2012-01-12,RMA,cache,2,12618.10,1687.00,-5408.00,1703.48,7482.62,0.00,0.00,743.92,2.96,2000.00,460.87,768.38,3237.36,512.14,12590.32,12662.46,485.52,11593.79,755.85,550.06,8970.28,198.13,408.09,473.38,782.03,79.36
2012-01-13,RMA,cache,2,12973.40,1634.00,-6143.00,1850.97,6909.43,0.00,0.00,711.21,3.02,1983.71,463.48,777.20,3148.18,513.37,12628.06,12686.55,487.10,11700.09,763.77,554.91,9220.67,198.52,383.57,469.87,759.82,79.03
2012-01-14,RMA,cache,2,12364.00,1627.00,-6140.00,2013.13,6134.87,0.00,0.00,697.33,3.04,1939.11,465.54,769.85,3007.65,515.67,12623.83,12716.46,488.54,11693.60,772.36,559.13,9452.35,198.10,364.27,469.38,727.54,79.12
2012-01-15,RMA,cache,2,12741.30,1631.00,-6477.00,2157.39,6052.91,0.00,0.00,693.67,2.85,1769.75,467.58,747.21,2652.08,517.36,12443.32,12512.87,489.55,11528.29,769.64,564.52,9605.00,193.56,344.16,463.84,704.94,78.10
2012-01-16,RMA,cache,2,12609.30,1663.00,-6474.00,2192.12,5929.18,0.00,0.00,695.88,2.63,1698.20,469.01,722.79,2554.56,521.36,12299.75,12301.30,492.15,11468.96,755.84,567.17,9753.86,194.74,323.27,448.86,696.05,77.32
2012-01-17,RMA,cache,2,12040.60,1674.00,-5742.00,2259.96,6032.64,0.00,0.00,723.21,2.30,1690.05,470.54,706.05,2576.03,522.48,12262.20,12280.44,495.76,11521.74,734.77,569.47,9898.87,198.28,324.48,451.94,697.44,77.20
2012-01-18,RMA,cache,2,12666.50,1669.00,-5586.00,2364.42,6668.08,0.00,0.00,733.58,1.96,1805.18,474.02,700.22,2848.55,527.12,12393.26,12465.74,499.60,11720.90,715.84,569.91,10069.57,195.61,332.27,459.13,712.65,77.71
2012-01-19,RMA,cache,2,12358.50,1703.00,-5621.00,2509.69,6210.81,0.00,0.00,687.88,1.78,1906.84,477.40,705.66,3078.65,534.96,12612.09,12727.05,502.81,11926.99,706.85,571.52,10248.55,189.53,352.74,479.50,724.06,78.83
2012-01-20,RMA,cache,2,12244.10,1758.00,-5932.00,2296.94,6074.16,0.00,0.00,666.38,1.69,1894.48,478.18,714.71,2983.49,544.89,12730.77,12821.57,501.82,12008.41,710.27,576.71,10374.07,184.88,368.62,496.69,703.54,79.00
2012-01-21,RMA,cache,2,11952.60,1818.00,-6111.00,919.17,7087.43,0.00,0.00,679.04,1.59,2021.30,476.54,706.29,3098.13,560.15,12877.67,12881.38,503.28,12135.11,717.49,579.54,10473.00,186.18,367.42,491.42,677.11,78.65
2012-01-22,RMA,cache,2,12168.20,1950.00,-6243.00,8.02,8782.18,0.00,0.00,659.33,1.89,2118.93,477.04,685.97,3377.99,572.43,13104.30,13019.85,511.94,12318.90,707.68,583.82,10579.77,189.76,391.48,505.62,672.16,79.94
2012-01-23,RMA,cache,2,14681.70,2155.00,-7494.00,-253.46,10575.16,0.00,0.00,621.46,2.45,2133.30,478.13,674.25,3202.82,575.46,13212.39,13105.58,509.62,12411.12,686.34,590.29,10646.09,187.17,398.20,508.00,659.99,79.70
2012-01-24,RMA,cache,2,18429.40,2190.00,-6094.00,-1904.94,17712.34,0.00,0.00,619.17,3.22,2034.07,480.98,657.86,2896.67,572.71,13220.56,13088.58,518.37,12387.14,676.76,598.16,10684.60,186.52,392.22,498.59,633.93,79.60
2012-01-25,RMA,cache,2,26122.80,2206.00,-6470.00,-1681.49,24704.29,0.00,0.00,598.54,4.12,1702.98,486.22,632.56,2154.83,560.50,12935.51,12639.30,524.21,12122.48,662.55,608.71,10701.79,176.81,364.77,470.31,617.99,77.97
2012-01-26,RMA,cache,2,30244.50,2078.00,-6805.00,-554.44,26757.94,0.00,0.00,623.17,5.08,1398.84,491.78,618.09,1463.41,542.96,12402.39,11787.34,524.90,11683.85,643.71,614.27,10731.14,161.10,327.30,423.26,608.31,75.42
2012-01-27,RMA,cache,2,33727.10,2041.00,-5862.00,180.08,30287.02,0.00,0.00,665.54,5.72,1134.84,495.10,612.02,963.56,516.06,11629.37,10677.05,521.30,11030.95,630.12,617.43,10743.03,149.27,288.71,380.55,620.11,72.78
2012-01-28,RMA,cache,2,31276.30,2051.00,-5828.00,206.06,27786.24,0.00,0.00,660.25,5.88,923.88,495.35,624.02,630.80,489.75,10673.98,9427.35,510.88,10224.32,620.32,620.11,10709.75,151.46,261.66,354.53,650.09,69.56
2012-01-29,RMA,cache,2,26774.00,2015.00,-6580.00,2336.68,20339.32,0.00,0.00,668.96,5.58,772.79,490.90,649.48,465.19,471.35,9628.33,8176.03,496.29,9350.56,623.15,619.93,10620.26,171.22,239.61,340.30,662.23,66.78
2012-01-30,RMA,cache,2,23964.60,1985.00,-6496.00,2570.76,17326.84,0.00,0.00,657.04,4.83,662.18,481.41,661.41,421.13,455.51,8576.68,7033.72,482.90,8467.67,640.43,616.25,10432.05,190.43,222.93,323.09,664.88,65.30
2012-01-31,RMA,cache,2,22165.00,1976.00,-6590.00,2410.82,15572.17,0.00,0.00,701.33,3.87,588.98,469.22,663.95,449.31,440.61,7765.08,6393.75,469.76,7785.92,654.29,611.14,10105.22,197.81,219.76,315.20,666.18,65.66
2012-02-01,RMA,cache,2,20441.30,1991.00,-5773.00,2285.37,14801.93,0.00,0.00,654.63,2.91,555.51,457.31,666.77,528.71,426.91,7343.38,6246.30,456.72,7425.94,661.01,606.60,9674.73,198.42,231.20,318.47,681.70,67.17
2012-02-02,RMA,cache,2,19306.10,2038.00,-5983.00,477.34,15474.75,0.00,0.00,641.42,2.27,546.53,446.31,675.10,598.71,415.38,7219.20,6309.96,443.59,7306.24,666.67,604.26,9252.00,202.61,248.70,327.75,668.56,68.60
