datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-09-13,dsm2,base,1,11472.14,11293.74,589.64,8873.14,830.78,0.00,1.00,840.45,1.56,3.49,1.49,3.10,949.15,949.15,502.12,1965.59,727.94,522.96,1956.28,1956.28,612.42,423.00,490.82,6520.63,7253.78,9251.70,497.36,498.18,7785.81,573.53,3976.50,16787.10,5608.41,2034.61,502.11,496.74,654.63,8536.83,341.02,367.84,542.01,403.53,4625.65,192.76,183.60,365.31,532.71,395.81,776.17,415.50,3461.43,512.33,75.00
1991-09-14,dsm2,base,1,11467.08,11294.68,573.78,5316.38,4556.62,0.00,1.00,830.85,1.65,3.39,1.59,2.95,977.38,977.38,493.61,2058.56,748.33,514.14,2024.76,2024.76,600.63,423.84,480.88,6540.18,7128.22,9463.24,487.20,488.06,7588.69,564.29,4081.73,17009.69,5456.79,2272.41,493.71,487.73,655.07,8669.71,339.62,383.39,529.37,400.68,4681.92,190.77,188.44,374.54,514.11,401.91,735.66,410.36,3393.16,489.40,76.20
1991-09-15,dsm2,base,1,11715.25,11556.35,584.33,4660.76,5130.86,0.00,1.00,821.25,1.95,3.30,2.01,2.91,1030.62,1030.62,484.87,2096.85,757.77,504.73,2104.67,2104.67,589.87,438.77,472.89,6603.50,7001.78,9751.03,477.73,478.15,7350.88,562.34,4254.29,16947.24,5540.88,2441.07,484.97,481.66,645.63,8811.65,339.71,392.46,519.18,397.98,4740.13,189.72,193.39,377.54,493.42,400.96,728.40,402.78,3368.80,473.67,76.40
1991-09-16,dsm2,base,1,12231.53,12064.83,577.94,4940.57,5450.91,0.00,0.00,811.65,2.38,3.53,2.88,3.05,1056.43,1056.43,476.29,2221.11,786.71,495.63,2115.63,2115.63,581.34,440.72,466.82,6716.43,6935.83,9916.89,469.93,470.43,7017.89,548.63,4239.58,16673.99,5924.95,2573.46,476.38,474.86,648.77,8738.88,339.21,406.76,510.39,390.30,4799.72,191.10,198.65,374.10,486.63,393.78,750.32,395.94,3417.18,462.27,76.40
1991-09-17,dsm2,base,1,12600.34,12429.34,603.85,5031.58,5779.54,0.00,0.00,802.05,2.94,3.69,4.02,3.06,1193.12,1193.12,467.41,2525.67,809.32,487.99,2475.48,2475.48,578.30,509.65,457.94,6872.02,6885.74,10440.35,463.53,464.05,6796.89,579.05,4774.04,17936.09,7471.54,2820.47,467.35,466.54,655.13,9513.79,341.49,407.60,501.75,395.95,4997.26,195.55,200.35,390.35,468.59,398.20,773.33,390.05,3394.72,454.99,76.60
1991-09-18,dsm2,base,1,13205.51,13030.61,620.10,5185.16,6377.76,0.00,0.00,765.19,3.57,3.74,5.18,3.03,1347.19,1347.19,459.71,3025.15,819.05,483.02,2800.35,2800.35,573.03,584.40,453.70,7131.03,6832.07,11106.88,457.97,458.42,6677.79,611.73,5234.81,18742.16,8476.89,3146.30,459.59,458.17,641.56,10185.96,343.93,407.74,493.56,396.61,5561.49,199.92,198.90,422.27,469.80,420.86,796.81,385.74,3413.62,456.19,76.60
1991-09-19,dsm2,base,1,13870.52,13692.32,569.50,5882.70,6386.04,0.00,0.00,780.91,3.96,3.89,6.15,3.10,1424.32,1424.32,453.84,3585.50,823.09,481.52,2938.35,2938.35,570.34,641.74,452.17,7541.09,6917.81,11573.60,454.28,455.13,6630.17,630.30,5464.80,18722.23,9182.18,3343.73,453.74,451.99,602.27,10517.52,344.29,418.32,482.98,393.77,6067.32,203.41,198.97,438.96,465.80,425.92,794.84,382.73,3562.40,448.87,79.40
1991-09-20,dsm2,base,1,15797.70,15615.10,528.35,3995.40,10359.52,0.00,0.00,781.99,4.20,3.98,6.80,3.12,1555.42,1555.42,448.45,4249.95,821.61,481.36,3178.54,3178.54,566.28,710.47,449.56,8047.01,7166.60,12031.36,451.78,452.64,6654.11,664.51,5847.77,19159.67,9820.07,3607.46,448.40,447.22,571.60,10963.34,344.45,420.90,471.84,392.22,6640.97,207.33,197.53,471.71,453.18,449.13,784.63,380.75,3732.12,443.38,79.40
1991-09-21,dsm2,base,1,18108.09,17930.09,493.71,2753.07,13764.51,0.00,0.00,829.42,4.36,3.87,6.92,3.06,1612.24,1612.24,445.07,4860.41,817.43,481.74,3285.45,3285.45,560.55,727.10,448.73,8576.31,7563.10,12365.26,450.69,451.16,6762.75,683.22,5949.00,18907.68,10306.40,3881.75,444.97,446.79,543.93,11043.10,342.92,425.16,464.85,388.08,7269.42,209.35,194.94,486.19,451.33,461.87,789.75,380.47,3968.03,445.52,79.40
1991-09-22,dsm2,base,1,20988.25,20812.45,501.36,2318.04,17082.41,0.00,0.00,818.07,4.04,3.81,6.26,3.06,1487.79,1487.79,443.63,5261.28,810.09,479.26,2944.12,2944.12,555.66,620.11,449.01,8916.09,7985.43,12083.07,449.69,450.29,6871.04,644.24,5484.19,17533.92,10300.68,3803.05,443.61,445.46,526.45,10192.84,338.23,438.18,461.00,377.56,7652.44,202.51,194.26,440.08,460.71,424.35,792.03,381.10,4227.07,453.90,79.40
1991-09-23,dsm2,base,1,23468.09,23297.19,439.02,1830.57,20011.96,0.00,0.00,846.64,3.58,3.68,5.29,2.95,1318.25,1318.25,443.63,5602.20,799.27,474.31,2499.17,2499.17,550.44,500.06,445.39,9136.10,8362.29,11375.50,447.05,448.00,6980.91,598.96,4920.25,16138.36,10041.65,3619.87,443.57,442.50,517.04,9220.16,332.02,452.21,459.12,368.23,8386.65,197.62,192.11,384.21,463.26,385.40,781.55,382.07,4471.78,459.27,76.60
1991-09-24,dsm2,base,1,25426.81,25253.11,476.66,1839.96,21890.43,0.00,0.00,825.15,3.09,3.47,4.15,2.84,1133.44,1133.44,442.45,5816.56,789.70,466.49,1992.27,1992.27,541.10,382.35,439.83,9128.30,8644.82,10527.71,443.64,444.41,7055.57,550.35,4152.58,14570.04,9574.10,3248.57,442.42,439.17,505.07,8184.78,324.85,467.14,458.31,355.94,8265.91,192.60,181.94,339.17,466.40,356.37,766.59,382.44,4670.62,462.78,76.40
1991-09-25,dsm2,base,1,26812.46,26635.96,477.10,2225.17,23004.33,0.00,0.00,827.96,2.63,3.40,3.19,2.89,922.32,922.32,440.09,5853.67,784.88,457.02,1393.23,1393.23,527.83,294.78,434.76,8941.21,8782.32,9463.49,438.43,438.94,6979.59,489.53,3152.38,12835.87,8876.79,2726.73,440.10,439.48,503.20,6731.26,317.36,485.48,457.85,337.24,8007.37,186.79,177.98,305.97,466.83,333.02,765.21,380.95,4813.27,469.05,70.80
1991-09-26,dsm2,base,1,27223.99,27047.89,425.87,4799.03,21091.48,0.00,0.00,881.32,2.26,3.42,2.49,2.95,762.45,762.45,437.48,5829.18,792.42,445.94,1009.62,1009.62,512.59,254.30,426.11,8679.76,8799.86,8399.97,432.59,432.64,6847.39,446.02,2387.23,11811.40,8132.36,2213.07,437.47,440.20,508.23,5676.69,309.38,505.18,457.52,319.00,7749.67,182.76,169.45,287.57,478.34,315.29,768.93,380.35,4909.03,465.23,70.80
1991-09-27,dsm2,base,1,25648.06,25481.56,565.40,5259.09,19295.28,0.00,0.00,915.82,2.07,3.32,2.19,2.86,672.69,672.69,432.20,5782.78,805.92,433.87,798.25,798.25,497.60,234.43,414.32,8439.90,8740.75,7578.02,423.98,423.84,6832.70,423.10,1940.30,11503.76,7506.01,1896.38,432.34,433.94,515.47,5063.94,301.38,520.08,456.21,307.14,7547.68,177.65,173.29,273.98,461.77,300.29,787.88,379.53,5024.88,446.17,66.20
1991-09-28,dsm2,base,1,23751.80,23597.30,761.40,4873.18,17827.62,0.00,0.00,915.00,2.08,3.30,2.31,2.89,611.26,611.26,424.10,5679.41,820.94,421.20,656.54,656.54,480.93,219.85,402.06,8275.09,8625.02,6944.70,412.48,412.32,6838.77,397.90,1566.29,10882.88,7014.49,1676.74,424.34,429.05,524.76,4447.00,294.88,543.19,452.27,294.99,7369.07,179.15,184.85,265.91,444.61,294.92,824.24,378.68,5060.24,439.58,66.20
1991-09-29,dsm2,base,1,22903.77,22764.83,979.99,3722.98,18249.75,0.00,0.00,892.09,2.29,3.42,2.62,2.93,568.39,568.39,414.14,5589.10,836.05,406.81,587.55,587.55,465.91,215.58,388.07,8078.83,8476.89,6480.70,400.59,400.08,6861.01,382.80,1395.46,10708.80,6626.72,1512.50,414.29,425.32,537.50,4120.21,288.87,578.87,447.36,287.76,7179.06,184.93,175.70,259.19,437.24,290.25,828.97,377.60,5103.38,425.17,66.20
1991-09-30,dsm2,base,1,21624.82,21500.14,1150.43,4416.12,16539.98,0.00,0.00,817.06,2.54,3.51,3.13,2.92,537.89,537.89,402.28,5540.00,886.55,392.76,586.77,586.77,451.96,219.87,374.21,7822.35,8312.62,6200.57,387.95,387.27,7040.28,376.68,1363.50,11199.47,6308.19,1474.80,402.54,421.73,563.05,4155.95,283.20,618.09,441.22,286.70,6824.11,181.17,162.92,253.34,422.54,282.53,867.45,376.25,5198.01,418.93,66.20
1991-10-01,dsm2,base,1,20115.11,19989.81,1250.57,3948.20,15403.36,0.00,0.00,820.00,2.76,3.52,3.58,2.89,510.14,510.14,388.76,5486.25,898.69,380.42,592.38,592.38,437.73,224.24,361.59,7512.55,8116.84,6095.65,375.35,374.88,7189.44,372.72,1418.27,11525.67,6054.10,1481.49,389.01,410.67,607.27,4305.71,278.35,662.85,434.56,285.12,6623.88,174.17,156.25,249.74,432.95,274.56,900.84,373.39,5268.60,421.28,66.20
1991-10-02,dsm2,base,1,19498.17,19355.97,1250.39,5144.82,13489.72,0.00,0.00,742.26,2.94,3.54,3.85,2.92,480.71,480.71,376.35,5402.30,846.40,368.66,609.23,609.23,423.30,226.04,351.43,7182.24,7867.03,6020.49,364.24,363.96,7255.30,365.31,1450.70,11531.39,5864.42,1479.62,376.65,403.29,658.80,4435.08,274.16,712.44,424.95,282.20,6472.92,169.31,146.95,244.88,421.88,269.22,855.79,370.31,5311.44,404.86,66.20
1991-10-03,dsm2,base,1,19237.67,19106.96,1115.85,4210.49,14007.66,0.00,0.00,795.80,3.04,3.56,4.03,2.90,458.25,458.25,363.88,5312.57,819.51,358.15,630.88,630.88,410.28,226.42,340.54,6840.23,7574.15,6007.32,353.50,353.08,7274.39,357.27,1524.82,11570.39,5743.09,1512.21,364.14,389.59,711.26,4625.91,270.05,759.93,414.19,277.90,6303.05,164.25,142.85,239.89,419.30,260.88,821.73,364.53,5333.87,406.80,66.20
1991-10-04,dsm2,base,1,18449.42,18307.12,973.29,5422.84,11937.54,0.00,0.00,849.79,3.11,3.57,4.16,2.95,441.91,441.91,352.58,5218.17,779.97,348.59,664.54,664.54,397.41,225.36,331.04,6568.41,7265.61,6020.11,343.33,342.86,7265.75,348.48,1613.33,11799.41,5694.14,1502.97,352.74,377.27,753.96,4821.35,265.85,786.69,402.86,273.72,6150.07,160.64,143.46,236.26,414.82,255.04,783.19,357.63,5332.31,412.47,66.20
1991-10-05,dsm2,base,1,17185.73,17057.43,854.00,5529.32,10548.09,0.00,0.00,960.53,3.06,3.65,4.03,3.12,427.59,427.59,345.51,5123.55,767.42,339.73,676.90,676.90,384.49,223.07,325.57,6350.69,6974.55,6058.13,336.08,335.75,7203.29,337.65,1663.03,11918.88,5667.00,1400.12,345.62,374.22,778.36,4961.71,262.50,794.59,389.28,268.18,6031.37,159.37,146.17,230.89,405.09,249.76,762.50,354.42,5316.72,412.91,66.20
1991-10-06,dsm2,base,1,15868.89,15746.37,724.14,5242.11,9547.15,0.00,0.00,961.00,2.95,3.71,3.85,3.15,420.29,420.29,336.67,5071.40,793.71,331.29,733.49,733.49,372.93,226.95,318.49,6161.08,6710.77,6191.43,328.66,328.30,7131.91,329.43,1836.87,12449.57,5703.64,1594.29,336.90,364.56,786.30,5262.44,258.20,786.52,377.26,264.79,5893.61,160.12,141.05,229.57,416.64,244.93,796.80,349.16,5303.86,408.24,66.20
1991-10-07,dsm2,base,1,14965.39,14855.81,662.58,6246.63,7443.06,0.00,0.00,958.01,2.76,3.54,3.42,2.97,425.81,425.81,327.33,5023.85,829.14,323.49,844.14,844.14,362.40,233.68,310.64,6038.30,6476.01,6441.61,320.62,320.40,7038.45,324.62,2051.67,13007.43,5831.49,1771.09,327.48,353.39,790.21,5674.05,253.58,776.99,366.78,262.81,5779.60,158.97,134.00,229.74,393.59,243.09,835.48,343.20,5277.96,403.42,66.20
1991-10-08,dsm2,base,1,15004.69,14886.29,732.30,4777.84,8972.32,0.00,0.00,979.90,2.50,3.42,2.98,2.94,428.46,428.46,319.94,4963.28,886.61,316.46,865.15,865.15,353.25,232.57,304.35,6026.02,6319.70,6561.09,313.27,313.03,6923.51,316.14,2079.57,12485.59,5932.60,1823.87,320.08,343.53,790.48,5607.11,250.46,768.87,357.90,257.99,5782.49,154.98,131.78,227.24,402.11,239.67,891.97,338.60,5233.34,393.49,66.20
1991-10-09,dsm2,base,1,14539.01,14419.71,848.04,5514.70,7882.76,0.00,0.00,912.29,2.23,3.46,2.51,3.04,420.49,420.49,313.84,4928.10,944.81,310.99,836.45,836.45,346.29,226.35,300.53,6015.52,6239.95,6518.35,307.37,307.24,6819.30,306.73,2025.80,12363.49,5936.58,1799.01,313.98,342.33,792.24,5421.38,247.41,761.01,350.59,252.51,5798.78,150.84,125.55,219.97,386.09,234.46,950.98,337.55,5207.02,395.94,66.20
1991-10-10,dsm2,base,1,14065.42,13961.12,1034.65,6558.91,6460.52,0.00,0.00,758.58,1.95,3.51,1.96,3.10,426.82,426.82,307.36,4936.09,958.41,305.13,879.28,879.28,340.36,226.59,294.13,5988.51,6168.45,6562.77,301.79,301.69,6715.23,302.08,2116.38,12847.44,5955.47,1857.18,307.55,336.49,797.61,5630.49,243.32,755.93,343.71,248.91,5795.00,147.69,123.35,215.67,377.69,230.23,956.56,336.49,5192.73,382.58,66.20
1991-10-11,dsm2,base,1,13874.40,13789.80,999.12,6975.34,5947.63,0.00,0.00,801.83,1.68,3.54,1.59,3.11,442.18,442.18,300.92,4950.67,958.27,299.91,941.34,941.34,334.27,226.39,287.66,5991.23,6114.03,6773.57,295.15,295.04,6604.77,299.95,2246.79,13540.49,6064.39,1937.52,301.03,327.76,811.33,5915.49,239.13,762.59,337.18,245.70,5810.48,143.13,126.22,214.19,365.30,227.63,957.71,333.72,5181.94,376.71,66.20
1991-10-12,dsm2,base,1,13162.49,13108.89,958.29,8822.60,3422.52,0.00,0.00,864.75,1.60,3.64,1.53,3.19,464.16,464.16,293.51,4966.49,868.53,293.56,1016.54,1016.54,328.67,227.63,281.40,6023.52,6083.67,7053.31,287.91,287.88,6503.11,297.46,2372.24,14251.75,6251.46,2031.37,293.64,319.00,839.01,6202.95,235.33,784.07,326.49,242.12,5858.82,140.71,124.46,213.03,371.10,226.10,872.25,331.18,5172.31,352.80,70.80
1991-10-13,dsm2,base,1,12544.48,12512.98,942.53,5757.60,5861.78,0.00,0.00,922.77,1.79,3.80,1.83,3.34,507.24,507.24,286.44,4998.89,781.86,288.26,1143.42,1143.42,323.97,241.36,275.86,6097.12,6067.89,7498.12,281.02,281.03,6421.43,298.47,2596.39,15313.21,6537.68,2162.29,286.51,314.64,863.99,6692.58,232.29,812.72,317.04,239.38,6025.33,140.53,123.25,215.84,348.19,226.44,777.08,329.46,5179.30,342.67,70.80
1991-10-14,dsm2,base,1,12314.95,12293.45,945.03,6619.40,4773.04,0.00,0.00,893.12,2.20,3.89,2.47,3.31,589.50,589.50,280.16,5087.37,810.80,283.86,1406.32,1405.66,320.51,271.06,271.17,6228.34,6078.09,8157.77,275.36,275.40,6343.82,306.38,3034.22,16558.20,7012.71,2398.32,280.17,309.86,880.12,7445.58,230.33,837.00,310.09,238.06,6119.71,139.58,122.70,221.20,348.44,228.88,810.43,327.58,5201.75,327.28,70.80
1991-10-15,dsm2,base,1,12278.22,12247.62,956.40,7060.00,4313.89,0.00,0.00,858.14,2.72,3.87,3.43,3.24,680.03,680.03,274.99,5199.32,863.25,280.24,1617.73,1617.73,317.74,304.42,267.12,6424.61,6135.46,8906.65,271.06,271.11,6290.11,319.81,3404.91,17293.14,7540.05,2642.23,275.06,304.22,880.34,8068.53,228.99,853.04,303.49,236.56,6276.56,140.16,119.22,228.33,346.63,231.55,865.94,324.88,5225.84,330.53,70.80
1991-10-16,dsm2,base,1,12024.14,11982.64,985.89,6671.00,4537.28,0.00,0.00,743.44,3.30,3.89,4.66,3.18,749.06,749.06,271.47,5333.53,900.23,277.53,1757.53,1757.53,316.42,331.71,264.78,6686.39,6242.61,9586.74,268.19,268.28,6266.99,332.12,3717.69,17435.48,8061.53,2854.98,271.56,299.29,861.62,8569.37,227.82,854.04,296.48,234.52,6550.93,140.19,119.14,235.45,348.55,236.16,906.58,320.27,5253.15,346.22,72.80
1991-10-17,dsm2,base,1,10682.11,10634.91,934.06,6596.00,3317.40,0.00,0.00,807.74,3.72,3.94,5.66,3.13,818.18,818.18,269.08,5509.75,889.99,276.19,1988.62,1988.62,315.70,372.96,263.21,7020.52,6408.00,10157.96,266.41,266.59,6261.26,347.28,4111.56,17648.75,8568.69,3041.38,269.19,295.12,844.51,9065.31,226.31,843.67,290.31,232.90,6837.78,140.47,122.38,250.02,348.46,243.16,890.33,313.82,5307.64,354.74,76.40
1991-10-18,dsm2,base,1,10318.54,10278.74,924.08,6702.10,2788.37,0.00,0.00,776.13,3.98,3.95,6.34,3.11,914.05,914.05,268.47,5756.12,843.81,276.30,2310.49,2310.49,314.81,449.42,262.61,7422.74,6660.82,10753.03,265.26,265.40,6282.74,370.90,4629.48,17971.01,9072.02,3405.47,268.63,290.25,843.95,9747.46,224.81,832.76,285.07,232.11,7211.39,143.02,123.58,280.12,332.30,262.50,838.83,308.70,5385.06,335.60,76.60
1991-10-19,dsm2,base,1,10040.29,9996.49,866.52,5670.90,3541.81,0.00,0.00,845.71,4.13,3.92,6.66,3.09,1042.04,1042.04,267.64,6038.36,795.46,278.14,2652.33,2652.33,315.77,531.18,263.12,7866.67,7005.15,11209.54,265.07,265.23,6346.19,396.17,5111.87,18023.59,9582.81,3770.16,267.74,288.58,850.72,10171.65,223.49,829.06,280.82,231.72,7584.53,147.14,125.61,314.51,328.34,283.81,781.42,305.06,5483.01,331.68,76.60
1991-10-20,dsm2,base,1,10069.75,10027.95,877.91,4518.80,4662.38,0.00,0.00,847.99,3.97,3.86,6.31,3.04,1151.23,1151.23,267.85,6362.20,787.21,280.87,2960.11,2960.11,319.66,612.60,264.81,8325.95,7416.14,11554.54,266.17,266.42,6458.10,413.57,5468.25,17975.45,9961.39,4063.10,267.89,287.77,854.22,10380.59,222.47,830.38,278.80,231.89,7942.41,150.90,132.24,347.34,347.77,304.21,784.17,301.57,5609.89,336.43,79.40
1991-10-21,dsm2,base,1,9963.66,9920.26,964.05,4906.70,4334.44,0.00,0.00,713.53,3.67,3.76,5.63,2.99,1216.23,1216.23,269.23,6700.46,793.17,283.73,3131.28,3131.28,324.85,659.94,267.59,8767.26,7850.11,11634.56,268.05,268.33,6590.64,423.06,5639.63,17730.31,10239.62,4275.48,269.33,290.60,850.82,10347.12,221.84,832.96,278.10,231.90,8254.36,152.64,132.17,367.58,364.26,312.65,792.54,301.03,5769.44,345.94,79.40
1991-10-22,dsm2,base,1,11290.64,11244.04,1029.85,3882.10,6940.13,0.00,0.00,666.18,3.22,3.67,4.51,3.00,1191.04,1191.04,271.35,6981.48,828.33,285.38,3075.19,3075.19,329.93,661.02,269.68,9075.37,8248.22,11524.79,269.60,269.95,6705.98,413.21,5579.57,17121.67,10322.61,4337.08,271.50,295.50,842.64,10073.48,221.89,833.37,277.83,230.27,8424.85,151.63,134.05,355.48,371.97,309.13,818.27,301.61,5933.15,344.93,79.40
1991-10-23,dsm2,base,1,13280.63,13227.43,1047.00,2271.80,10706.76,0.00,0.00,658.03,2.80,3.59,3.52,3.03,1122.76,1122.76,272.26,7221.73,808.27,285.52,2871.68,2871.68,333.81,582.91,270.83,9282.39,8585.54,11226.13,270.90,271.29,6802.70,392.93,5359.51,16436.20,10253.86,4272.00,272.48,298.41,833.87,9642.77,221.62,825.21,278.64,227.53,8482.30,147.11,137.67,330.91,398.55,292.54,829.55,302.39,6078.57,363.90,76.60
1991-10-24,dsm2,base,1,17022.42,16972.02,1093.10,1694.00,15041.21,0.00,0.00,638.07,2.43,3.52,2.70,3.06,1035.23,1035.23,272.61,7398.22,701.60,284.85,2547.76,2547.76,335.75,480.16,270.87,9363.83,8835.91,10843.78,271.66,272.02,6843.83,370.58,4934.14,15630.63,10111.05,4096.87,272.72,296.81,824.47,9006.55,220.99,812.86,281.44,224.10,8431.38,142.63,139.90,289.67,459.37,269.19,718.07,301.68,6228.05,390.76,76.60
1991-10-25,dsm2,base,1,21790.42,21740.82,1131.38,2427.60,19376.67,0.00,0.00,541.34,2.08,3.54,2.23,3.09,896.78,896.78,274.11,7468.78,663.90,282.15,2080.92,2080.92,333.80,343.81,269.40,9380.41,9009.22,10381.03,271.68,271.88,6864.56,346.39,4269.36,14593.86,9842.61,3791.20,274.25,298.35,819.40,8256.16,221.51,809.02,283.93,218.37,8327.61,142.49,139.42,245.59,476.12,244.70,669.98,302.23,6349.97,378.29,76.40
1991-10-26,dsm2,base,1,25483.68,25341.68,1090.75,3967.60,24128.43,0.00,0.00,579.86,1.96,3.66,2.13,3.18,744.56,744.56,276.62,7432.86,649.48,279.84,1531.69,1531.69,334.76,243.40,267.00,9350.83,9099.69,9854.15,271.62,271.51,6949.20,313.72,3438.00,13902.15,9491.97,3338.01,276.89,303.52,815.25,7319.27,224.46,805.28,293.11,211.33,8141.65,142.23,141.42,216.18,457.18,227.35,659.13,311.22,6437.85,364.05,70.80
1991-10-27,dsm2,base,1,28711.72,28417.72,1113.85,3633.60,27697.23,0.00,0.00,610.89,2.00,3.86,2.25,3.29,630.93,630.93,279.33,7358.21,583.23,276.09,1094.87,1094.87,335.68,194.19,263.18,9277.46,9132.24,9309.47,270.73,270.35,7126.38,291.94,2627.11,13549.98,9091.21,2812.43,279.55,308.34,804.38,6486.55,229.75,774.31,303.43,204.64,7983.86,143.16,138.77,202.55,442.49,217.42,621.40,335.88,6504.92,345.97,70.80
1991-10-28,dsm2,base,1,30912.61,30719.61,1221.16,3775.90,29744.34,0.00,0.00,574.03,2.17,3.83,2.54,3.21,573.20,573.20,279.13,7278.30,576.30,271.95,839.23,839.23,335.06,174.43,257.43,9181.01,9156.34,8765.99,267.21,266.80,7476.90,281.66,2153.27,13425.23,8651.50,2365.72,279.31,311.03,787.27,5855.78,233.48,738.89,309.58,202.62,7902.66,140.73,130.70,190.75,403.20,207.43,592.93,356.19,6597.86,344.30,66.20
1991-10-29,dsm2,base,1,32914.35,32777.35,1453.81,5106.30,30770.14,0.00,0.00,496.04,2.38,3.76,2.87,3.16,501.74,501.74,273.59,7084.26,608.59,267.02,590.15,590.15,330.55,162.48,250.83,9030.95,9137.54,8099.48,261.02,260.51,7596.86,266.93,1592.23,12225.25,8119.40,1879.86,273.96,309.58,758.64,4826.45,238.11,708.84,315.79,199.61,7817.00,135.64,128.32,182.64,404.65,200.23,617.61,373.68,6571.11,378.25,66.20
1991-10-30,dsm2,base,1,30500.58,30380.58,1414.76,6165.90,27198.07,0.00,0.00,467.03,2.61,3.83,3.21,3.22,423.83,423.83,271.35,6797.31,588.02,261.73,434.58,434.58,323.33,154.50,247.10,8777.18,9077.36,7189.56,257.20,256.67,7616.10,252.17,1119.86,11118.75,7400.63,1386.38,271.53,315.38,718.21,3861.08,247.27,666.75,320.37,195.19,7654.36,134.22,129.69,175.17,414.45,191.57,608.48,401.31,6532.31,405.99,64.00
1991-10-31,dsm2,base,1,29477.42,29115.42,1416.08,6205.90,23650.71,0.00,0.00,465.00,2.74,3.87,3.50,3.25,373.31,373.31,263.81,6557.50,520.33,255.52,382.84,382.84,311.72,151.93,240.80,8381.55,8984.77,6328.50,251.46,250.86,7753.22,245.42,982.38,10832.81,6656.18,1156.15,264.18,311.46,695.19,3645.89,247.85,641.10,316.86,193.83,7546.22,134.28,130.08,170.11,397.83,185.05,532.99,390.33,6534.43,396.93,63.20
1991-11-01,dsm2,base,1,27001.47,26632.47,1447.86,5259.40,20415.78,0.00,0.00,476.99,2.81,3.88,3.71,3.22,337.21,337.21,256.60,6323.14,480.42,248.06,363.01,363.01,297.73,152.61,235.27,7939.53,8779.38,5701.75,246.10,245.45,7886.06,241.02,930.13,10690.52,6065.83,1071.98,257.00,304.71,681.27,3596.98,242.64,632.72,306.40,192.70,7291.02,134.90,134.44,167.75,397.84,181.74,486.58,373.45,6534.13,378.75,63.00
1991-11-02,dsm2,base,1,24468.19,24122.19,1500.77,6701.30,16496.65,0.00,0.00,468.01,2.85,3.93,3.76,3.23,310.43,310.43,249.92,6057.15,470.79,242.29,357.07,357.07,285.93,154.14,230.86,7497.48,8467.09,5316.42,241.40,240.90,7939.17,237.35,953.81,10606.34,5611.80,1058.86,250.41,297.51,657.40,3671.75,236.59,612.19,295.24,192.07,7054.80,136.96,136.79,167.74,365.22,180.89,475.03,370.03,6487.27,359.71,63.20
1991-11-03,dsm2,base,1,21333.25,20881.25,1545.17,5204.10,14923.45,0.00,0.00,447.02,2.76,3.96,3.60,3.31,292.60,292.60,246.41,5806.64,476.73,236.60,376.25,376.25,274.83,157.53,227.12,7048.81,8097.99,5166.67,236.93,236.45,7969.45,234.72,1034.66,10867.94,5358.49,1120.53,246.66,291.25,625.15,3838.04,230.35,577.13,285.21,191.65,6787.90,138.83,144.80,170.20,344.52,181.41,482.58,364.81,6431.76,350.33,64.00
1991-11-04,dsm2,base,1,18263.62,17802.62,1511.65,6063.60,10932.51,0.00,0.00,476.97,2.59,3.91,3.34,3.25,280.73,280.73,244.03,5566.24,469.99,232.36,407.17,407.17,265.80,162.23,225.72,6664.30,7692.27,5185.64,234.54,234.07,7949.82,230.73,1134.14,11163.97,5217.39,1199.38,244.36,294.06,587.46,4122.70,227.97,539.79,275.37,191.24,6292.40,142.63,138.54,172.65,344.10,181.89,478.59,364.38,6339.19,341.85,66.00
1991-11-05,dsm2,base,1,16260.41,15792.41,1459.96,4807.60,10110.32,0.00,0.00,457.02,2.42,3.84,2.98,3.24,274.04,274.04,241.73,5346.09,455.95,228.68,441.32,441.32,259.13,166.30,224.16,6425.98,7310.44,5202.71,232.30,231.80,7853.53,226.17,1218.12,11317.49,5151.89,1277.25,242.11,293.85,556.92,4197.67,227.52,514.40,266.75,190.75,6140.36,142.95,145.19,174.06,339.19,182.29,460.26,365.82,6225.89,334.10,66.20
1991-11-06,dsm2,base,1,14379.54,13910.54,1431.46,3794.80,9218.93,0.00,0.00,447.01,2.22,3.84,2.55,3.31,270.06,270.06,239.66,5167.74,475.61,226.35,468.56,468.56,253.82,170.21,223.32,6234.67,7005.10,5303.96,230.74,230.25,7741.93,221.02,1290.14,11308.86,5157.94,1356.75,240.19,294.61,541.71,4323.61,228.90,500.64,260.93,190.20,6024.08,144.02,149.24,174.99,335.48,182.28,476.51,367.08,6115.74,330.81,66.20
