datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,bac,bdt,cll,frk,god,gzl,hol2,mtz,old,rri2,snc,sss,tms,tss,uni,x2
2012-02-03,RMA,ft,6,27767.74,2963.88,-8035.61,-978.78,24336.79,0.00,0.00,630.33,2.59,905.98,723.40,646.64,487.60,816.13,9777.42,7795.01,762.64,9981.35,672.88,642.23,13619.43,211.23,377.72,491.98,641.07,65.93
2012-02-04,RMA,ft,6,27762.10,2999.93,-7993.61,-1023.10,24310.53,0.00,0.00,638.71,3.14,808.94,701.49,636.05,485.27,788.20,8830.20,6973.36,736.75,9118.46,654.35,646.14,13092.10,217.65,369.05,478.69,634.74,66.49
2012-02-05,RMA,ft,6,27685.65,2915.34,-8753.61,-1033.85,23316.24,0.00,0.00,708.54,3.49,746.79,683.31,639.42,470.40,761.09,8047.63,6321.17,710.76,8428.65,642.74,646.11,12509.16,215.62,366.20,481.88,653.68,66.21
2012-02-06,RMA,ft,6,27162.84,2703.90,-8208.61,-1059.21,23145.34,0.00,0.00,719.83,3.87,698.63,662.83,669.30,480.59,731.09,7389.49,5801.15,683.52,7795.35,645.41,642.23,11847.14,210.04,365.58,476.51,697.01,65.91
2012-02-07,RMA,ft,6,26433.34,2291.31,-9157.50,-1137.86,21118.71,0.00,0.00,728.21,4.17,657.36,641.24,699.89,525.37,700.19,6923.79,5574.52,656.07,7304.75,669.61,636.91,11133.45,206.30,354.37,456.13,717.63,66.52
2012-02-08,RMA,ft,6,25772.05,2173.32,-8042.50,-1826.81,22160.68,0.00,0.00,736.29,3.86,636.45,621.15,715.05,520.45,672.28,6694.97,5462.53,629.23,7133.49,698.14,632.84,10597.95,205.62,355.92,442.41,726.37,67.41
2012-02-09,RMA,ft,6,25218.34,2053.71,-8129.50,-1123.42,20696.96,0.00,0.00,734.00,3.59,610.39,603.56,725.30,455.18,645.25,6400.61,5090.71,604.52,6869.41,711.94,630.88,10187.97,210.20,343.62,412.80,733.15,65.25
2012-02-10,RMA,ft,6,24300.73,1956.44,-6513.50,-772.63,20940.30,0.00,0.00,739.04,3.24,576.43,584.59,731.67,441.90,619.54,5989.15,4658.59,580.42,6427.29,717.49,629.60,9728.35,224.35,320.05,377.19,735.15,64.53
2012-02-11,RMA,ft,6,25269.53,1877.39,-6272.50,-971.46,22264.87,0.00,0.00,757.29,2.88,548.05,565.49,734.60,443.00,594.40,5651.71,4386.12,556.99,6074.34,722.19,629.02,9241.40,232.10,304.11,353.76,738.65,64.72
2012-02-12,RMA,ft,6,24468.78,1803.39,-5752.50,-1177.83,22112.50,0.00,0.00,764.63,2.65,524.20,546.54,738.50,427.82,570.55,5424.69,4208.51,534.94,5849.51,725.79,629.77,8802.96,227.01,295.96,337.33,749.87,64.49
2012-02-13,RMA,ft,6,23905.40,1702.58,-5434.50,-984.58,21575.06,0.00,0.00,762.46,2.56,500.29,527.25,747.02,428.90,545.26,5218.85,4043.02,514.23,5626.87,729.72,630.41,8383.70,218.51,291.17,323.87,760.40,64.05
2012-02-14,RMA,ft,6,23485.19,1600.03,-5806.50,-1144.11,20867.83,0.00,0.00,767.17,2.62,473.59,509.18,756.13,397.44,521.47,5056.55,3876.36,495.23,5495.57,737.78,632.99,8080.92,212.42,292.53,312.31,763.34,63.82
2012-02-15,RMA,ft,6,22524.03,1538.77,-6707.50,-616.46,18452.75,0.00,0.00,774.79,2.87,448.17,485.40,760.56,390.65,491.15,4821.78,3662.48,473.34,5200.84,744.70,632.95,7813.85,206.71,277.57,295.82,763.75,62.42
2012-02-16,RMA,ft,6,21625.73,1475.40,-7503.50,-700.76,16737.39,0.00,0.00,777.04,3.19,424.74,457.57,762.80,390.11,459.77,4583.25,3471.73,446.46,4891.88,749.16,633.53,7521.66,209.93,271.46,288.51,766.35,62.74
2012-02-17,RMA,ft,6,20546.91,1370.49,-8054.50,-459.36,14753.26,0.00,0.00,826.00,3.61,406.39,432.79,764.42,392.03,439.26,4366.08,3340.55,426.20,4610.06,754.01,630.21,7185.65,209.78,264.63,282.33,770.96,62.87
2012-02-18,RMA,ft,6,19776.14,1263.82,-8209.50,-496.70,13734.16,0.00,0.00,834.54,3.89,396.07,410.09,764.59,409.64,423.21,4251.79,3359.30,406.58,4458.99,758.32,623.60,6822.82,204.46,259.40,279.32,783.78,63.79
2012-02-19,RMA,ft,6,18788.43,1234.43,-7676.50,-598.55,13329.91,0.00,0.00,841.42,3.87,387.78,392.00,767.65,414.94,407.99,4230.41,3428.70,388.89,4421.40,765.48,618.75,6492.05,202.17,256.77,277.38,802.53,64.48
2012-02-20,RMA,ft,6,17647.27,1239.25,-7506.50,-657.16,12411.18,0.00,0.00,834.58,3.77,381.83,377.34,774.01,424.99,391.86,4250.86,3537.00,374.06,4393.72,777.87,613.88,6188.40,192.85,251.46,272.16,810.96,64.33
2012-02-21,RMA,ft,6,16377.44,1235.53,-7125.50,-823.99,11714.45,0.00,0.00,844.96,3.50,379.91,364.72,781.38,445.42,375.29,4336.88,3720.26,360.21,4439.02,793.29,608.45,5927.52,181.58,249.11,269.10,820.32,65.57
2012-02-22,RMA,ft,6,15527.32,1227.45,-6581.50,-519.38,11090.65,0.00,0.00,842.79,3.04,375.95,354.20,793.97,447.00,362.66,4438.71,3873.75,349.38,4511.57,808.84,605.46,5738.84,179.85,245.73,264.77,827.13,65.56
2012-02-23,RMA,ft,6,14694.94,1263.45,-6506.50,-328.18,10165.06,0.00,0.00,855.42,2.62,377.13,343.08,803.63,479.91,349.49,4574.56,4058.75,339.20,4604.59,815.96,601.09,5580.95,179.39,240.40,259.70,822.06,66.16
2012-02-24,RMA,ft,6,14052.00,1214.26,-5635.50,-366.96,10375.72,0.00,0.00,892.33,2.20,381.06,334.27,816.48,528.77,338.20,4776.54,4318.74,330.65,4756.88,818.22,599.10,5453.92,177.01,237.10,255.99,832.41,66.91
2012-02-25,RMA,ft,6,13617.75,1154.43,-5317.50,-174.93,9981.60,0.00,0.00,910.54,1.87,386.90,327.69,827.09,553.27,331.00,4997.13,4608.12,323.57,4936.02,822.34,597.65,5373.38,177.42,234.67,252.91,860.85,67.77
2012-02-26,RMA,ft,6,13673.56,1158.21,-5436.50,-275.97,9938.23,0.00,0.00,936.08,1.55,374.51,321.67,841.39,518.96,322.95,5116.39,4674.75,317.47,5028.16,826.46,600.33,5349.26,177.24,230.14,247.67,886.89,66.97
2012-02-27,RMA,ft,6,12810.92,1201.58,-5517.50,-175.19,8928.18,0.00,0.00,911.83,1.36,405.87,314.73,854.67,615.06,315.50,5364.97,4943.73,311.15,5207.90,831.54,595.58,5314.40,172.92,223.00,242.16,912.46,67.45
2012-02-28,RMA,ft,6,13519.67,1155.75,-3008.23,-49.54,11984.72,0.00,0.00,957.04,1.41,416.62,309.52,872.92,666.46,310.92,5680.61,5293.64,305.48,5447.43,841.85,594.04,5295.08,171.60,224.23,242.63,923.96,69.07
2012-02-29,RMA,ft,6,13055.51,1198.06,-3981.23,57.07,10526.26,0.00,0.00,976.38,1.41,434.52,304.84,894.60,674.93,306.17,5985.83,5551.96,300.82,5669.61,862.56,595.69,5306.17,180.22,222.68,236.50,930.24,68.08
2012-03-01,RMA,ft,6,13015.64,1279.01,-4153.23,-662.97,11120.40,0.00,0.00,931.38,1.43,420.18,300.11,914.01,629.27,301.17,6124.08,5731.87,295.44,5773.12,882.39,600.02,5333.06,183.91,222.94,234.80,953.67,68.62
2012-03-02,RMA,ft,6,13074.49,1312.90,-5101.23,-4.26,9731.42,0.00,0.00,910.71,1.74,384.82,295.28,937.70,552.06,294.33,6076.70,5569.58,290.73,5755.32,896.84,607.85,5372.62,177.63,216.35,226.60,956.72,67.41
2012-03-03,RMA,ft,6,12919.68,1276.88,-3583.23,144.22,10927.10,0.00,0.00,907.54,2.09,368.64,291.09,947.64,524.90,287.75,5948.43,5328.59,285.96,5642.05,908.76,615.49,5414.37,177.51,211.02,219.97,930.46,66.92
2012-03-04,RMA,ft,6,13098.83,1346.64,-3584.23,225.56,10995.67,0.00,0.00,940.67,2.50,377.44,286.97,939.75,560.21,282.30,5911.86,5295.94,280.98,5609.26,921.24,619.48,5439.54,180.86,209.06,218.28,913.45,67.60
2012-03-05,RMA,ft,6,13342.29,1292.51,-3279.23,244.18,11433.38,0.00,0.00,969.71,2.98,402.76,282.94,927.77,651.99,277.06,6036.81,5525.92,276.03,5720.83,925.50,621.28,5454.27,176.29,209.71,218.95,919.13,68.68
2012-03-06,RMA,ft,6,12951.19,1286.40,-3544.23,757.09,10255.27,0.00,0.00,993.83,3.35,431.72,278.00,924.19,779.04,272.57,6291.23,5969.25,270.83,5938.09,922.04,623.71,5480.00,174.18,210.86,219.58,941.89,69.61
2012-03-07,RMA,ft,6,12619.65,1347.35,-2894.23,422.66,10974.11,0.00,0.00,954.67,3.51,407.27,274.08,940.26,775.48,265.08,6466.25,6270.81,265.41,6087.80,917.64,639.10,5524.81,177.21,212.55,219.10,968.29,70.21
2012-03-08,RMA,ft,6,12106.61,1363.33,-3522.23,574.41,9724.29,0.00,0.00,906.21,3.69,392.71,271.45,964.98,708.82,260.01,6503.68,6276.52,262.23,6155.76,918.16,652.92,5583.06,180.98,210.79,215.87,974.08,68.97
2012-03-09,RMA,ft,6,12225.36,1255.45,-3548.23,692.87,9564.70,0.00,0.00,923.17,3.79,419.84,267.64,970.79,766.70,256.35,6593.61,6363.06,258.29,6257.23,927.24,655.28,5654.58,184.97,209.81,214.06,943.67,69.87
2012-03-10,RMA,ft,6,11771.60,1184.97,-3547.23,852.88,8881.46,0.00,0.00,885.67,3.76,473.28,263.36,962.04,922.08,253.13,6809.77,6652.65,254.57,6463.19,939.43,653.11,5736.88,184.52,211.61,214.13,919.19,70.59
2012-03-11,RMA,ft,6,10780.54,1075.95,-3964.23,751.10,7466.16,0.00,0.00,909.08,3.66,565.73,258.48,949.48,1203.10,250.00,7238.22,7192.20,250.88,6835.64,943.57,647.63,5847.01,181.44,218.91,216.96,912.92,71.93
2012-03-12,RMA,ft,6,10104.54,1079.57,-4126.23,753.74,6645.13,0.00,0.00,850.43,3.45,636.14,254.75,937.47,1376.43,246.30,7713.64,7718.97,248.04,7225.63,937.05,645.72,5978.09,178.79,227.41,220.70,901.06,72.78
2012-03-13,RMA,ft,6,8937.07,1099.67,-3983.23,1005.68,5402.83,0.00,0.00,883.79,3.16,811.68,251.76,926.10,1727.67,243.48,8340.57,8250.55,245.12,7737.86,926.14,640.43,6144.73,180.55,245.33,227.32,892.07,73.27
2012-03-14,RMA,ft,6,8771.48,1141.11,-4126.23,284.81,5896.54,0.00,0.00,903.67,2.97,990.09,248.75,916.17,2072.13,241.37,9018.73,8968.65,242.09,8274.80,915.45,632.98,6329.31,182.63,265.73,238.59,874.58,75.32
2012-03-15,RMA,ft,6,8375.95,1072.94,-3394.23,-297.62,7747.27,0.00,0.00,795.88,2.71,948.27,246.94,903.15,1959.71,239.57,9356.55,9403.08,240.17,8546.79,905.90,634.41,6468.53,182.36,263.26,240.59,880.26,75.45
2012-03-16,RMA,ft,6,7219.55,966.27,-3287.23,88.91,6722.67,0.00,0.00,748.38,2.68,941.75,245.18,894.84,1906.40,238.45,9570.09,9507.20,238.75,8786.36,896.68,635.23,6618.01,182.74,257.58,238.63,880.02,74.64
2012-03-17,RMA,ft,6,8453.53,1075.81,-3191.23,-870.22,9363.32,0.00,0.00,829.50,2.57,1076.95,242.67,888.67,2179.45,236.88,9952.40,9869.86,237.07,9164.94,889.55,629.76,6818.31,171.36,267.57,244.70,829.72,75.56
2012-03-18,RMA,ft,6,12842.33,1271.40,-3192.23,-1175.66,17414.15,0.00,0.00,818.46,2.69,1115.98,240.30,870.47,2306.77,235.44,10299.83,10391.38,235.57,9427.67,886.45,627.03,7021.51,146.48,270.82,249.76,788.55,76.59
2012-03-19,RMA,ft,6,20635.06,1228.28,-3876.23,-406.59,21585.70,0.00,0.00,752.63,2.75,845.62,238.91,840.71,1771.52,234.18,10177.03,10261.95,234.79,9250.36,874.78,635.75,7191.33,113.19,247.58,237.21,806.90,75.80
2012-03-20,RMA,ft,6,33231.46,1309.55,-4786.23,445.12,31298.66,0.00,0.00,763.83,2.74,597.04,237.48,822.73,1086.90,232.43,9699.72,9502.92,233.60,8874.18,846.43,642.80,7328.05,101.36,215.87,216.06,802.77,72.20
2012-03-21,RMA,ft,6,40649.31,1552.48,-5149.23,526.09,37860.46,0.00,0.00,823.29,2.62,471.00,235.18,813.34,684.15,230.48,9100.75,8598.65,231.42,8425.05,828.29,642.62,7451.26,109.61,182.99,195.03,772.41,70.34
2012-03-22,RMA,ft,6,37724.56,1535.92,-5859.23,1470.66,33169.92,0.00,0.00,891.70,2.55,394.37,232.54,800.69,444.77,227.97,8403.15,7636.11,228.69,7896.43,819.32,639.22,7555.13,118.89,150.26,173.65,791.36,68.28
2012-03-23,RMA,ft,6,31716.88,1642.64,-5866.23,1389.35,27268.60,0.00,0.00,873.32,2.51,339.93,230.03,798.03,324.69,224.72,7704.69,6767.22,225.71,7336.75,801.89,638.00,7586.47,124.33,139.50,164.36,847.37,67.23
2012-03-24,RMA,ft,6,25573.68,1741.73,-5323.23,1508.71,21572.46,0.00,0.00,851.74,2.39,293.38,227.77,821.64,267.34,220.98,6989.54,5992.82,222.40,6751.02,798.07,640.35,7497.04,129.15,140.22,161.85,875.47,65.38
2012-03-25,RMA,ft,6,19616.57,1714.33,-4612.23,834.36,16922.31,0.00,0.00,874.25,2.23,268.69,225.45,852.78,259.77,216.96,6500.49,5538.05,218.74,6352.44,826.27,643.11,7361.53,135.30,142.72,161.94,864.02,65.73
2012-03-26,RMA,ft,6,16234.80,1694.88,-4418.23,456.07,14241.38,0.00,0.00,865.79,1.98,251.93,223.33,862.13,258.20,213.77,6168.94,5199.15,215.59,6051.13,854.82,648.27,7214.25,140.93,144.79,161.30,864.59,65.64
2012-03-27,RMA,ft,6,13641.30,1652.92,-3683.23,1061.22,11772.76,0.00,0.00,856.46,1.83,244.07,221.00,864.03,276.71,210.64,5936.89,4965.98,212.57,5811.86,860.66,651.02,7062.92,145.18,146.86,160.24,868.44,65.29
2012-03-28,RMA,ft,6,9289.37,1700.79,-3685.23,-553.85,9189.77,0.00,0.00,878.29,1.71,250.75,217.75,866.12,338.89,207.44,5954.48,5089.47,209.13,5772.92,860.69,649.84,6947.45,150.15,148.53,159.11,862.93,66.93
2012-03-29,RMA,ft,6,9843.96,1759.95,-4398.23,-749.77,11143.44,0.00,0.00,873.21,1.45,242.76,215.48,865.10,326.22,204.96,5971.65,5191.35,206.51,5788.73,863.55,661.59,6879.10,156.80,152.82,161.87,868.58,67.07
2012-03-30,RMA,ft,6,10317.36,1783.15,-4473.23,-130.89,9714.17,0.00,0.00,887.88,1.48,239.85,212.07,869.24,324.04,202.75,5940.83,5138.09,203.94,5734.80,863.99,672.82,6780.44,158.11,153.79,160.48,875.59,66.11
2012-03-31,RMA,ft,6,13793.11,1815.54,-5169.23,358.54,11543.88,0.00,0.00,875.42,1.54,267.73,207.30,873.97,409.42,201.27,6109.10,5287.31,201.07,5809.23,863.95,675.38,6663.59,151.66,154.44,159.87,880.60,66.83
2012-04-01,RMA,ft,6,19366.24,1853.86,-7088.23,-262.68,16087.54,0.00,0.00,876.29,1.60,276.03,202.56,877.76,421.96,198.81,6276.30,5625.47,198.15,5942.89,864.84,680.84,6598.15,136.65,156.44,163.46,880.41,69.25
2012-04-02,RMA,ft,6,28986.73,1803.81,-6925.23,1958.61,24541.69,0.00,0.00,860.79,2.01,235.51,200.00,876.87,285.48,195.54,6012.13,5355.47,195.78,5746.32,865.20,713.20,6483.80,126.29,157.97,163.88,876.43,66.11
2012-04-03,RMA,ft,6,30571.49,1805.81,-2773.23,2573.07,28926.00,0.00,0.00,842.67,2.40,220.89,198.24,869.04,247.56,192.65,5733.45,4942.99,193.23,5515.54,865.70,744.92,6307.82,130.91,153.28,160.23,872.94,65.12
2012-04-04,RMA,ft,6,29717.31,1885.43,-2687.23,2234.68,28215.82,0.00,0.00,780.38,2.89,212.96,196.36,851.76,237.95,190.13,5514.43,4706.61,190.66,5333.70,865.54,772.11,6163.65,132.64,147.11,156.15,857.71,65.52
2012-04-05,RMA,ft,6,31155.90,1912.02,-2311.23,1953.42,30219.27,0.00,0.00,663.42,3.48,199.90,195.30,808.54,208.69,187.56,5209.58,4350.75,188.75,5076.41,861.60,797.72,6023.32,128.78,144.95,153.86,826.70,64.79
2012-04-06,RMA,ft,6,32426.06,1904.51,-1847.23,1845.13,31926.20,0.00,0.00,589.63,4.11,187.74,194.98,719.97,184.12,185.50,4775.03,3872.46,187.61,4702.04,853.45,808.21,5844.43,130.72,143.56,151.38,769.34,63.51
2012-04-07,RMA,ft,6,30339.98,2266.49,-2666.23,2004.90,29094.33,0.00,0.00,521.42,4.63,178.90,194.04,618.95,176.48,183.37,4307.73,3445.36,186.08,4291.99,840.06,796.86,5617.79,136.62,141.43,148.87,672.18,62.57
2012-04-08,RMA,ft,6,28101.93,2322.03,-2670.23,2102.26,26705.47,0.00,0.00,440.00,4.89,176.40,192.14,540.58,194.16,181.29,4037.59,3309.63,184.20,4028.39,819.11,755.18,5339.28,141.65,140.97,147.85,584.48,63.26
2012-04-09,RMA,ft,6,26486.96,2462.46,-2668.23,2064.43,25191.75,0.00,0.00,406.54,4.81,178.12,190.70,466.48,218.74,179.34,4028.41,3425.76,182.65,3977.55,784.65,690.27,5076.29,147.26,142.88,148.55,511.47,64.42
2012-04-10,RMA,ft,6,24810.44,2617.54,-3681.23,1833.54,22827.20,0.00,0.00,384.54,4.36,184.12,189.37,415.93,250.27,177.49,4165.18,3614.28,181.39,4028.47,735.42,613.35,4864.30,147.46,145.14,149.39,446.07,64.99
2012-04-11,RMA,ft,6,23192.67,2764.73,-3774.23,930.30,22146.86,0.00,0.00,394.58,3.71,185.46,188.96,392.79,253.59,176.24,4303.56,3775.69,180.63,4111.50,680.04,531.65,4740.39,149.99,147.81,150.94,406.83,65.71
2012-04-12,RMA,ft,6,22373.38,2846.82,-3775.23,885.59,21571.37,0.00,0.00,386.75,3.16,181.09,189.78,390.84,231.36,175.44,4280.34,3705.46,180.62,4076.10,622.18,467.03,4672.61,155.14,149.40,151.76,392.32,65.17
2012-04-13,RMA,ft,6,21642.98,2805.61,-3316.23,-165.91,22961.27,0.00,0.00,379.63,2.42,177.96,190.44,387.57,220.43,175.04,4178.34,3569.57,181.17,3972.45,570.29,434.01,4632.73,155.00,150.57,152.48,389.54,64.41
2012-04-14,RMA,ft,6,21151.29,2621.71,-2861.23,-852.43,26440.20,0.00,0.00,404.54,2.13,172.12,191.94,385.04,203.42,175.17,4043.57,3435.44,182.40,3868.54,525.19,420.01,4609.12,150.39,152.58,154.19,383.14,64.75
2012-04-15,RMA,ft,6,21737.76,2530.16,-2678.23,465.57,24006.12,0.00,0.00,401.13,2.06,164.58,194.53,396.75,176.88,175.25,3722.40,3057.89,184.23,3599.13,479.75,411.39,4560.19,138.17,154.13,155.75,384.31,62.43
2012-04-16,RMA,ft,6,26988.80,2629.25,-3776.23,587.66,27094.15,0.00,0.00,418.13,1.99,162.40,194.96,404.45,170.23,175.72,3437.68,2745.85,186.97,3361.15,445.06,410.14,4450.99,124.35,153.66,156.30,390.04,61.53
2012-04-17,RMA,ft,6,37217.39,2753.79,-4331.23,445.84,36668.10,0.00,0.00,463.04,2.04,161.86,196.42,420.62,167.17,176.93,3248.18,2570.00,190.43,3200.31,422.09,414.19,4309.29,127.84,148.52,154.34,394.17,61.56
2012-04-18,RMA,ft,6,39996.94,2736.42,-4546.23,1311.44,38158.68,0.00,0.00,344.96,2.24,161.01,200.58,432.33,160.13,178.87,3079.65,2417.62,193.88,3050.60,404.64,419.52,4132.31,132.94,140.55,150.37,416.05,61.20
2012-04-19,RMA,ft,6,36900.22,2950.71,-3712.23,1893.52,35510.68,0.00,0.00,373.83,2.39,159.23,205.57,379.19,149.79,180.91,2882.78,2228.52,196.95,2879.40,392.78,430.31,3952.19,136.00,139.20,149.70,403.35,60.69
2012-04-20,RMA,ft,6,31944.33,2840.38,-3907.23,1965.50,30233.97,0.00,0.00,451.38,2.55,157.11,209.79,380.11,143.75,182.03,2659.58,2006.14,200.02,2679.85,387.78,421.51,3780.23,139.79,140.94,150.74,369.02,60.00
2012-04-21,RMA,ft,6,27012.75,2558.06,-3761.23,2195.38,25013.20,0.00,0.00,461.58,2.74,155.30,213.54,431.42,145.28,183.21,2465.55,1843.43,202.54,2485.42,383.44,395.63,3603.43,143.40,142.72,151.22,400.57,59.78
2012-04-22,RMA,ft,6,23349.02,2224.10,-3785.23,2155.85,21106.04,0.00,0.00,427.83,2.78,154.76,216.43,454.58,154.26,184.49,2432.34,1889.96,203.55,2415.41,378.36,394.23,3424.77,146.99,144.36,151.56,444.19,60.73
2012-04-23,RMA,ft,6,21393.68,2094.29,-4011.23,1908.82,19174.92,0.00,0.00,405.46,2.80,157.28,217.44,441.31,184.30,186.68,2670.11,2297.33,201.52,2558.91,372.48,408.44,3271.89,147.20,145.75,151.69,452.30,62.45
2012-04-24,RMA,ft,6,21100.31,2205.71,-2955.23,821.63,21116.15,0.00,0.00,399.08,2.63,158.89,219.08,416.20,185.95,186.79,2919.10,2575.59,201.23,2740.67,366.63,428.08,3154.61,147.68,148.22,153.59,432.55,63.56
2012-04-25,RMA,ft,6,19761.60,2211.57,-2199.23,961.17,20465.76,0.00,0.00,402.79,2.39,159.18,221.31,402.60,176.71,186.60,2935.72,2480.53,201.60,2740.32,361.26,433.50,3090.03,141.53,150.54,155.51,411.16,62.46
2012-04-26,RMA,ft,6,18730.92,2171.47,-1999.23,-128.43,20681.58,0.00,0.00,407.42,2.02,161.39,221.17,401.83,184.73,188.15,2983.01,2562.31,201.77,2762.58,356.02,424.59,3044.88,136.84,151.48,156.13,401.94,62.91
2012-04-27,RMA,ft,6,21122.25,1966.73,-2272.23,336.72,22546.02,0.00,0.00,388.42,1.68,160.62,221.97,404.14,173.52,189.68,2920.68,2524.67,203.22,2728.32,349.22,415.79,3024.45,130.84,152.06,157.76,402.48,63.23
2012-04-28,RMA,ft,6,22872.98,1794.63,-2275.23,982.16,23875.22,0.00,0.00,381.88,1.52,159.68,223.00,397.04,160.49,190.35,2669.15,2166.41,204.62,2525.70,341.89,410.01,3006.75,122.66,150.69,157.67,403.49,60.76
2012-04-29,RMA,ft,6,23099.85,1839.32,-2268.23,1081.50,23437.44,0.00,0.00,381.29,1.42,159.68,221.50,386.19,158.10,191.80,2486.81,1961.63,206.10,2373.30,335.80,407.92,2955.56,110.42,146.96,155.61,394.87,60.97
2012-04-30,RMA,ft,6,26418.74,1947.18,-2259.23,1096.47,26631.21,0.00,0.00,361.96,1.41,159.80,220.88,380.74,156.65,192.98,2423.09,1928.65,207.81,2321.63,330.49,405.02,2892.43,107.52,141.82,153.48,384.84,61.36
2012-05-01,RMA,ft,6,30455.38,1969.84,-2264.23,1284.31,30315.68,0.00,1.00,365.67,1.70,159.84,221.29,371.10,153.73,194.47,2415.18,1961.21,208.69,2317.15,324.40,399.25,2822.90,107.79,134.67,149.80,378.61,61.52
2012-05-02,RMA,ft,6,29478.54,2019.33,-2494.23,1184.12,29421.07,0.00,1.00,435.17,2.28,159.30,221.77,369.95,148.24,195.01,2428.64,2023.86,209.53,2315.96,318.48,392.44,2745.61,103.12,128.26,145.50,369.09,61.33
2012-05-03,RMA,ft,6,27511.19,2141.34,-4213.38,1221.31,25693.77,0.00,1.00,342.29,3.13,157.85,222.33,397.16,146.17,194.70,2458.84,2148.98,210.09,2299.35,314.20,384.34,2666.94,105.32,124.94,142.23,378.78,61.18
2012-05-04,RMA,ft,6,26241.86,2304.83,-4251.38,696.49,25002.05,0.00,1.00,265.67,4.03,156.26,223.12,366.60,148.39,194.21,2488.51,2245.64,209.57,2244.86,311.11,381.12,2573.43,105.98,123.42,140.30,394.47,61.44
2012-05-05,RMA,ft,6,25348.77,2544.01,-4581.38,828.88,23862.41,0.00,1.00,261.42,4.95,154.95,222.40,292.01,150.48,194.02,2457.04,2248.58,207.69,2128.81,308.57,383.72,2454.33,104.34,123.59,139.39,336.93,61.64
2012-05-06,RMA,ft,6,24624.43,2819.01,-4951.38,1218.67,22626.26,0.00,1.00,260.88,5.64,155.28,220.19,263.55,171.18,192.96,2463.67,2292.22,204.75,2073.71,306.70,357.51,2296.17,105.27,123.12,137.34,276.59,61.82
2012-05-07,RMA,ft,6,23964.04,2968.32,-4829.38,1299.91,22100.43,0.00,1.00,245.17,5.79,159.96,217.48,258.34,204.12,190.90,2624.95,2520.42,201.93,2147.14,305.55,313.88,2153.40,107.26,122.97,135.91,261.21,63.23
2012-05-08,RMA,ft,6,22226.30,3037.72,-5386.38,1509.53,19550.01,0.00,1.00,240.67,5.46,167.23,214.19,248.06,237.57,188.48,2836.25,2785.21,199.23,2264.52,304.70,287.91,2051.40,108.40,122.72,134.61,253.65,64.25
2012-05-09,RMA,ft,6,20978.13,3075.36,-5058.38,1606.35,18403.21,0.00,1.00,240.71,4.71,176.98,211.59,241.80,278.66,186.30,3098.97,3086.61,196.63,2428.25,304.04,273.70,1988.56,108.37,122.57,133.44,244.35,65.21
2012-05-10,RMA,ft,6,20106.49,3146.70,-4321.38,1314.38,18452.54,0.00,1.00,245.25,3.76,175.81,209.53,241.47,277.73,184.67,3246.19,3303.15,194.34,2503.91,303.62,262.12,1954.05,108.55,123.00,133.39,241.26,66.00
2012-05-11,RMA,ft,6,18401.26,3143.11,-3769.38,908.96,17674.02,0.00,1.00,208.75,2.86,169.83,208.06,236.98,251.79,183.46,3214.94,3321.00,193.09,2468.87,303.56,254.87,1921.65,108.72,123.09,133.69,241.20,65.52
2012-05-12,RMA,ft,6,16494.64,3042.67,-3764.38,1128.19,15407.49,0.00,1.00,173.08,2.17,166.92,206.59,209.20,242.59,182.30,3143.94,3309.97,192.43,2395.77,303.64,250.50,1903.71,111.36,122.91,133.97,226.64,65.26
2012-05-13,RMA,ft,6,15011.02,3664.42,-3690.38,1161.20,14569.67,0.00,1.00,163.79,1.75,168.75,204.67,177.70,270.29,182.66,3136.05,3396.53,191.11,2372.07,303.75,233.49,1912.37,117.08,122.65,133.89,192.73,65.12
2012-05-14,RMA,ft,6,14631.50,4067.13,-3453.38,293.53,15654.08,0.00,1.00,173.33,1.64,172.06,201.97,168.08,287.56,181.72,3238.16,3596.55,190.11,2414.98,303.84,201.55,1918.65,121.70,123.09,134.37,170.47,65.84
2012-05-15,RMA,ft,6,13615.72,4078.44,-6375.38,426.15,11600.44,0.00,1.00,182.25,1.78,175.67,200.24,174.91,282.66,180.05,3334.12,3808.22,190.49,2450.67,303.89,183.54,1895.91,121.21,124.26,135.70,171.05,65.34
2012-05-16,RMA,ft,6,12170.91,4106.86,-6499.38,804.48,9667.71,0.00,1.00,218.67,2.04,187.70,200.12,191.87,337.59,179.04,3540.22,4056.72,190.35,2594.57,303.53,184.09,1891.66,119.48,124.72,135.79,182.85,66.01
2012-05-17,RMA,ft,6,12444.23,4122.91,-6679.38,1013.92,9540.84,0.00,1.00,260.38,2.34,210.46,200.35,225.57,427.58,178.01,3862.53,4380.12,189.46,2851.09,302.15,194.85,1908.78,121.13,125.46,135.43,209.69,66.75
2012-05-18,RMA,ft,6,11183.03,3610.72,-6421.38,637.58,8342.18,0.00,1.00,298.46,2.72,243.75,199.90,262.88,529.44,177.11,4212.15,4734.05,188.26,3111.04,299.66,217.00,1939.34,123.96,126.66,135.02,245.12,68.27
