datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
1991-09-07,dsm2,base,5,8462.80,8244.00,512.00,2594.35,4755.67,1.00,1.00,851.89,2.94,3.61,4.28,2.97,6259.57,6259.57,779.28,10286.90,547.48,1060.75,11314.48,11314.48,1507.87,4621.70,870.27,14708.48,14334.91,20392.47,838.35,845.80,11974.26,2344.08,15109.24,28547.15,15996.32,10763.15,777.76,636.73,652.48,20520.79,421.63,239.34,738.43,734.96,12359.67,480.48,180.01,2452.89,592.14,1899.13,793.35,420.83,9500.03,598.00,89.00
1991-09-08,dsm2,base,5,8944.10,8730.00,564.00,4182.50,3371.95,1.00,1.00,833.10,2.80,3.42,3.81,2.94,4919.17,4919.17,783.21,10437.11,600.63,1041.70,9605.41,9605.41,1428.74,3447.37,885.59,14677.98,14583.03,19993.22,842.04,850.80,11406.39,1838.08,13554.90,24324.28,15190.70,10379.72,780.37,645.49,656.16,18459.54,402.92,245.32,749.14,620.72,12080.79,281.02,171.35,1760.73,600.50,1421.02,780.69,420.93,9381.83,595.19,88.20
1991-09-09,dsm2,base,5,8883.20,8667.00,582.00,2752.02,5021.06,1.00,1.00,744.47,2.55,3.44,3.22,3.03,4351.73,4351.73,788.89,10844.73,659.31,1042.44,8805.68,8805.68,1426.09,2954.08,880.69,14683.43,14773.39,19033.93,850.84,859.82,10622.90,1669.12,12670.68,23052.91,15246.53,8785.27,786.66,651.32,654.10,17101.19,392.82,249.15,763.44,579.74,11930.75,288.38,174.66,1517.23,609.62,1245.33,790.92,425.80,9444.25,615.81,84.20
1991-09-10,dsm2,base,5,8868.70,8658.00,564.00,5703.13,2151.99,1.00,1.00,725.10,2.24,3.11,2.72,2.86,4273.70,4273.70,803.95,10701.01,682.97,1032.41,8790.47,8790.47,1414.40,2948.13,878.15,14656.57,14787.86,18414.53,856.21,863.87,10760.65,1616.96,12582.17,23243.21,15125.01,8865.86,802.65,653.26,652.14,16999.78,388.99,248.06,774.31,577.96,11659.31,293.74,193.07,1519.78,611.37,1237.92,814.83,435.14,9636.39,616.61,84.20
1991-09-11,dsm2,base,5,9490.50,9270.00,563.00,6378.08,1984.30,1.00,1.00,797.60,2.17,3.17,2.49,2.98,3694.65,3694.65,830.70,10038.60,697.42,1014.96,7792.22,7792.22,1362.98,2406.11,868.54,14659.47,14844.17,17801.03,860.25,865.33,10215.79,1444.65,11590.24,21622.58,14526.39,8457.92,829.23,677.84,652.78,15946.56,379.40,252.14,782.60,530.45,11299.65,241.53,187.75,1259.86,628.97,1076.44,825.25,447.25,9564.30,626.73,84.20
1991-09-12,dsm2,base,5,9202.95,9000.00,549.00,8697.40,-679.72,1.00,1.00,849.71,2.16,3.33,2.54,3.11,3847.53,3847.53,842.69,9712.87,674.14,1009.32,7873.23,7873.23,1354.11,2401.40,856.59,14578.33,14766.99,17380.66,856.46,859.55,10245.46,1477.46,11639.62,21947.64,14301.51,8306.50,842.48,719.48,658.89,15927.34,376.46,247.19,794.81,547.44,10642.55,255.81,183.49,1304.07,648.32,1095.78,796.04,445.95,9614.86,638.03,84.20
1991-09-13,dsm2,base,5,9151.40,8973.00,563.00,5131.23,2922.07,1.00,1.00,840.45,2.24,3.39,2.76,3.08,4238.90,4238.90,843.32,9310.54,694.83,999.36,8352.99,8352.99,1340.84,2673.60,837.97,14549.26,14662.78,17357.84,848.99,851.51,10580.21,1581.11,12005.53,22699.30,14128.68,8910.58,842.93,728.36,666.70,16343.00,380.77,248.06,814.86,586.99,10163.79,265.32,182.78,1437.39,653.83,1205.50,745.32,453.45,9637.14,659.21,84.20
1991-09-14,dsm2,base,5,9262.40,9090.00,562.00,4473.27,3954.07,1.00,1.00,830.85,2.42,3.33,3.17,2.96,4455.29,4455.29,832.62,8953.85,735.97,985.83,8572.42,8572.42,1330.23,2919.44,835.19,14528.41,14587.22,17560.01,836.78,840.19,10753.70,1652.13,12182.83,23049.66,13849.62,9305.08,831.48,727.92,667.64,16623.98,385.41,255.81,834.28,601.52,10254.11,280.64,187.06,1562.82,657.91,1295.04,740.19,452.74,9637.30,662.31,84.20
1991-09-15,dsm2,base,5,9518.90,9360.00,596.00,4759.02,3696.44,1.00,1.00,821.25,2.66,3.30,3.66,2.87,4527.93,4527.93,820.87,8993.71,754.58,981.43,8582.18,8582.18,1338.67,2989.93,835.13,14506.05,14553.55,17722.65,831.08,834.88,10693.19,1681.28,12118.18,22834.16,13622.68,9249.58,819.75,716.85,669.57,16652.91,388.77,265.27,844.71,601.85,10281.76,272.15,192.15,1626.36,651.98,1334.04,739.43,451.03,9550.24,658.47,84.20
1991-09-16,dsm2,base,5,9616.70,9450.00,624.00,4863.03,3885.10,1.00,0.00,811.65,2.81,3.42,4.07,2.98,4507.86,4507.86,814.72,9231.02,783.57,984.11,8569.43,8569.43,1360.74,3003.56,833.15,14428.18,14523.75,17718.08,830.23,833.07,10549.79,1695.47,12116.21,22763.22,14296.81,9381.42,813.58,709.65,679.29,16589.96,390.52,277.49,844.84,601.22,10237.38,283.28,197.43,1628.19,646.36,1321.45,768.44,447.90,9504.60,650.35,84.20
1991-09-17,dsm2,base,5,9801.00,9630.00,588.00,5034.52,3958.35,1.00,0.00,802.05,2.94,3.58,4.37,3.15,4680.71,4680.71,811.45,9787.95,817.92,989.56,8739.80,8739.80,1385.79,3171.51,833.84,14535.83,14419.74,17806.42,829.33,833.40,10641.65,1763.31,12236.97,23582.86,15357.41,9601.80,810.55,705.74,691.42,16758.69,396.26,291.26,838.22,620.86,10557.15,302.88,201.80,1696.05,636.62,1355.67,801.16,445.67,9526.26,643.93,84.20
1991-09-18,dsm2,base,5,9534.90,9360.00,565.00,5752.55,3143.46,1.00,0.00,765.20,2.99,3.68,4.38,3.25,4971.09,4971.09,810.53,10532.46,827.22,1002.65,9075.34,9075.34,1406.66,3411.86,842.35,14804.91,14379.19,18084.18,832.99,837.92,10862.10,1880.68,12517.45,24525.98,16103.16,9828.89,809.15,702.98,696.84,17180.15,403.65,305.68,830.56,647.59,11163.01,337.10,200.44,1815.90,627.28,1441.17,804.90,445.86,9633.55,639.13,87.80
1991-09-19,dsm2,base,5,9538.20,9360.00,552.00,3886.08,5139.91,1.00,0.00,780.91,2.86,3.84,4.04,3.28,5053.17,5053.17,811.04,11195.18,824.58,1013.42,9145.42,9145.42,1410.90,3495.11,852.24,15082.68,14489.28,18316.95,839.95,843.90,11060.09,1915.01,12581.57,24951.34,16480.91,10043.42,810.70,696.28,694.86,17395.68,408.23,326.49,825.06,654.66,11545.21,347.56,199.51,1858.98,630.56,1469.93,802.98,446.70,9785.91,636.95,88.40
1991-09-20,dsm2,base,5,9038.60,8856.00,584.00,2663.65,6126.18,1.00,0.00,781.99,2.65,3.81,3.55,3.28,5078.50,5078.50,806.48,11797.21,818.27,1022.06,9299.93,9299.93,1416.08,3594.72,862.06,15436.49,14675.89,18539.16,841.64,848.50,11377.51,1944.72,12751.93,25812.48,16944.43,10222.41,805.51,691.19,689.68,17793.93,411.12,345.19,822.34,655.82,12157.03,367.28,200.30,1899.79,623.13,1513.99,800.79,448.67,10051.11,629.93,89.00
1991-09-21,dsm2,base,5,8782.00,8604.00,549.00,2246.37,6150.43,1.00,0.00,829.73,2.45,3.78,3.11,3.31,4720.69,4720.69,799.71,12183.66,810.14,1018.44,8871.75,8871.75,1397.07,3372.50,869.43,15610.65,14898.75,18646.83,841.41,847.75,11521.29,1792.53,12393.24,25454.33,17084.11,10353.77,798.65,688.89,682.99,17477.60,405.91,375.78,820.40,620.98,12401.60,327.83,197.78,1742.88,621.74,1393.81,797.80,452.10,10217.22,625.63,87.60
1991-09-22,dsm2,base,5,8590.80,8415.00,616.00,1774.33,6483.57,1.00,0.00,818.06,2.14,3.66,2.60,3.25,4407.65,4407.65,795.68,12486.84,796.86,1011.98,8473.58,8473.58,1378.14,3148.74,867.38,15755.97,15077.85,18546.47,843.05,849.29,11555.38,1672.53,11986.70,25161.05,17157.85,10221.99,794.72,684.36,677.60,17221.53,398.67,410.36,816.51,588.71,12571.43,318.54,195.93,1632.46,623.46,1311.67,792.85,459.02,10405.83,630.45,84.20
1991-09-23,dsm2,base,5,8756.90,8586.00,637.00,1796.50,6640.94,1.00,0.00,846.85,1.93,3.53,2.12,3.21,3977.38,3977.38,798.70,12641.01,780.41,997.72,7912.27,7912.27,1352.22,2767.94,855.69,15793.46,15213.33,18308.51,840.72,846.94,11460.32,1531.78,11455.33,24372.81,17002.71,10013.57,797.77,675.67,679.38,16630.83,390.86,453.02,810.91,556.06,12426.91,285.81,195.50,1446.88,637.10,1188.10,776.47,468.19,10513.47,641.36,84.20
1991-09-24,dsm2,base,5,9353.70,9180.00,550.00,2192.09,6592.17,1.00,0.00,825.23,1.65,3.57,1.71,3.21,3611.06,3611.06,808.36,12782.90,782.86,980.64,7348.62,7348.62,1315.23,2447.08,842.65,15773.74,15282.12,17952.78,833.66,839.65,11190.40,1420.75,10881.68,23438.04,16784.01,9721.51,807.48,681.04,680.28,15980.08,381.98,502.10,805.65,526.60,12202.49,264.69,194.35,1275.68,638.34,1081.13,774.66,477.09,10599.20,644.74,84.20
1991-09-25,dsm2,base,5,9896.50,9720.00,561.00,4774.20,4601.04,1.00,0.00,827.98,1.42,3.35,1.44,3.07,3490.62,3490.62,811.54,12954.95,803.90,960.89,7102.84,7102.84,1293.35,2239.47,829.02,15783.19,15320.36,17658.66,826.54,831.78,11025.23,1374.55,10632.11,23707.31,16603.27,9444.54,809.66,692.20,681.65,15873.13,373.62,533.97,804.06,516.21,12101.40,262.70,184.44,1190.56,639.89,1028.26,784.49,476.55,10769.24,650.85,84.20
1991-09-26,dsm2,base,5,9266.10,9090.00,573.00,5240.66,3721.59,1.00,0.00,881.71,1.38,3.12,1.35,2.98,3112.39,3112.39,810.03,12936.55,816.48,938.09,6446.18,6446.18,1247.42,1879.33,819.08,15706.40,15344.76,17428.54,811.81,815.01,10818.99,1240.47,9892.26,22251.51,16419.74,9286.48,809.03,702.10,682.00,15117.42,366.63,568.82,809.15,476.26,11634.36,233.09,180.53,1042.36,640.75,945.18,802.62,475.07,10728.24,643.12,84.20
1991-09-27,dsm2,base,5,8734.50,8568.00,617.00,4859.69,3603.19,1.00,0.00,915.83,1.46,3.36,1.54,3.12,2760.76,2760.76,806.17,12947.65,831.30,910.74,5797.82,5797.82,1205.88,1625.17,800.34,15559.76,15245.31,16983.31,799.46,801.22,10226.81,1143.45,9116.32,21296.65,16095.71,8812.02,806.20,703.67,677.89,14310.23,355.63,609.17,815.55,444.00,11312.91,230.94,170.95,931.69,648.40,849.76,808.85,475.36,10689.78,657.08,84.20
1991-09-28,dsm2,base,5,9334.50,9180.00,666.00,3713.16,5120.05,1.00,0.00,915.00,1.73,3.82,2.03,3.38,2880.88,2880.88,791.89,13142.49,827.22,889.59,5934.56,5934.56,1187.25,1700.35,774.52,15515.07,15185.44,16814.77,784.03,786.26,10514.17,1149.47,9287.64,22468.59,16035.65,8821.99,791.57,701.22,672.71,14541.03,350.59,620.85,818.71,452.56,11400.99,236.02,172.24,970.29,644.33,877.12,826.20,473.04,10852.22,648.99,84.20
1991-09-29,dsm2,base,5,9588.94,9450.00,715.00,4409.15,4494.20,1.00,0.00,892.11,2.03,3.48,2.54,3.02,3572.51,3572.51,770.77,13564.29,828.98,873.62,7081.36,7081.36,1186.28,2280.20,740.28,15672.06,15271.19,17419.25,766.67,767.48,11498.59,1348.82,10549.51,25232.42,16355.87,9408.04,770.38,697.91,676.67,16316.78,354.70,609.42,816.80,515.53,12184.63,278.68,184.18,1233.11,633.95,1045.15,825.14,466.33,11287.30,645.95,84.20
1991-09-30,dsm2,base,5,9574.68,9450.00,729.00,3943.17,4912.19,1.00,0.00,817.35,2.58,3.24,3.57,2.83,3294.26,3294.26,749.34,13520.86,862.48,851.08,6538.72,6538.72,1139.78,2072.19,737.42,15647.04,15353.48,17632.75,744.35,746.43,11481.71,1263.49,9957.06,23317.24,16358.45,9344.91,749.13,688.37,689.02,15526.89,351.43,633.91,809.05,491.02,12325.70,233.56,177.44,1165.26,630.62,996.94,859.98,460.40,11183.77,642.61,84.20
1991-10-01,dsm2,base,5,9575.30,9450.00,657.00,5141.33,3307.68,1.00,0.00,819.99,3.07,3.37,4.49,2.92,3026.47,3026.47,731.58,13615.24,902.59,837.44,6204.97,6204.97,1133.20,1844.56,725.00,15656.64,15312.12,17461.95,729.55,731.63,11155.08,1179.00,9549.54,21897.99,16338.16,9069.90,731.12,673.18,707.57,14885.55,346.74,659.77,796.42,460.98,12207.60,235.92,164.12,1036.66,619.34,892.48,896.25,457.17,11217.19,624.19,84.20
1991-10-02,dsm2,base,5,10492.20,10350.00,606.00,4208.01,4871.24,1.00,0.00,742.41,3.46,3.55,5.47,3.01,3219.77,3219.77,715.18,13882.00,902.24,829.26,6527.84,6527.84,1137.74,2040.93,706.67,15765.78,15375.65,17273.26,719.14,721.33,11453.75,1237.86,9984.19,22592.25,16370.58,9230.69,714.95,660.50,724.62,15202.81,346.08,664.49,780.62,479.41,12547.96,264.59,156.16,1119.26,606.41,939.26,900.24,454.34,11507.97,611.83,84.20
1991-10-03,dsm2,base,5,10750.71,10620.00,589.00,5421.11,3751.11,1.00,0.00,795.71,3.72,3.59,6.07,3.04,3571.94,3571.94,700.65,14146.16,886.97,825.74,7104.24,7104.24,1124.55,2340.13,697.06,15883.53,15516.87,17340.61,707.35,709.92,12097.73,1356.45,10641.04,23611.84,16446.12,9645.34,700.27,646.36,738.48,15911.84,350.75,659.32,761.58,508.18,13132.60,294.12,146.57,1266.42,595.21,1024.74,874.82,447.60,11896.13,600.82,84.20
1991-10-04,dsm2,base,5,10492.30,10350.00,549.00,5528.07,3304.19,1.00,0.00,849.70,3.78,3.53,6.09,3.01,3777.95,3777.95,687.64,14329.43,856.00,824.84,7422.57,7422.57,1106.80,2521.06,698.17,15964.50,15645.18,17443.63,701.52,703.70,12474.56,1434.34,10943.02,23846.76,16554.86,9978.58,687.55,635.74,753.10,16217.92,356.06,654.54,741.33,518.25,13648.66,308.27,143.03,1320.61,585.20,1082.02,835.74,443.12,12168.08,596.97,84.20
1991-10-05,dsm2,base,5,10028.30,9900.00,518.00,5241.27,3097.41,1.00,0.00,959.69,3.70,3.60,5.83,3.04,3707.24,3707.24,678.78,14434.38,831.70,820.44,7308.26,7308.26,1086.94,2461.46,700.73,16022.86,15735.89,17345.69,696.34,700.75,12688.07,1403.55,10821.81,23294.49,16548.50,10082.82,678.57,631.07,763.43,15875.79,356.20,658.14,722.89,509.19,13908.06,298.60,144.16,1298.36,580.37,1049.21,823.70,442.51,12364.23,587.13,84.20
1991-10-06,dsm2,base,5,9842.52,9720.00,558.00,6246.06,2025.57,1.00,0.00,961.00,3.34,3.65,4.86,3.13,3789.10,3789.10,676.35,14571.65,803.46,821.84,7439.52,7439.52,1079.09,2537.84,693.77,16050.79,15811.24,17239.04,696.84,700.14,12920.36,1429.13,10909.58,23776.88,16504.31,10077.94,675.88,618.55,774.69,16047.82,356.02,662.67,708.50,511.10,14097.01,311.85,146.28,1328.59,579.77,1071.86,809.68,442.78,12615.65,584.02,84.20
1991-10-07,dsm2,base,5,10369.58,10260.00,616.00,4777.50,3885.47,1.00,0.00,958.02,2.84,3.65,3.90,3.21,3892.02,3892.02,677.23,14686.34,780.90,826.00,7564.67,7564.67,1075.15,2573.04,695.68,16076.93,15872.54,17279.68,696.84,700.62,13187.08,1462.46,11011.37,24067.22,16541.29,10296.56,676.41,613.16,786.21,16133.17,355.62,670.82,697.79,520.20,14269.10,297.22,139.33,1367.19,580.81,1091.87,778.67,436.27,12793.63,586.49,84.20
1991-10-08,dsm2,base,5,10378.40,10260.00,747.00,5514.48,3202.17,1.00,0.00,979.90,2.49,3.52,3.17,3.09,3885.05,3885.05,679.70,14754.30,801.01,827.80,7461.87,7461.87,1081.53,2441.24,701.61,16106.26,15917.46,17255.19,699.26,703.57,13252.30,1459.16,10931.30,24034.01,16560.93,10339.89,679.71,612.80,793.75,15921.77,354.20,684.19,691.27,519.04,14229.96,263.45,131.99,1310.50,571.24,1072.16,812.71,428.84,12902.56,573.58,84.20
1991-10-09,dsm2,base,5,10289.30,10170.00,675.00,6558.75,1978.12,1.00,0.00,912.33,2.17,3.29,2.54,2.97,3721.79,3721.79,681.91,14787.33,886.82,826.03,7187.29,7187.29,1085.41,2318.49,710.90,16125.21,15956.12,17188.56,699.75,703.74,13232.85,1399.59,10649.51,23049.51,16547.54,10276.34,681.49,609.96,802.54,15554.57,349.54,699.57,688.44,501.27,14146.05,238.72,130.44,1237.30,568.60,1027.43,901.97,426.49,12993.67,574.60,84.20
1991-10-10,dsm2,base,5,10364.30,10260.00,621.00,6975.27,1496.38,1.00,0.00,758.79,2.15,3.13,2.36,2.88,3331.08,3331.08,685.86,14743.94,950.24,817.72,6548.36,6548.36,1076.79,1983.44,705.98,16086.66,15954.79,16854.09,700.54,703.84,12665.70,1276.94,9904.84,22036.50,16329.19,9808.71,685.82,608.55,809.75,14745.65,339.36,719.64,687.98,463.41,13627.96,211.54,123.21,1070.73,574.28,916.77,951.33,424.86,12915.00,568.63,84.20
1991-10-11,dsm2,base,5,9894.60,9810.00,612.00,8822.64,-675.85,1.00,0.00,801.77,2.13,2.93,2.50,2.75,3350.00,3350.00,693.50,14770.12,960.77,817.43,6471.83,6471.83,1086.66,1946.68,697.17,16054.67,15935.60,16723.55,697.93,699.96,12489.51,1286.32,9816.67,21270.89,16262.76,9768.68,693.02,613.43,813.82,14634.24,333.64,723.58,688.94,463.83,13240.41,212.22,124.84,1085.61,568.15,939.76,959.94,419.07,12924.09,563.25,84.20
1991-10-12,dsm2,base,5,9413.60,9360.00,633.00,5757.60,2044.09,1.00,0.00,864.68,2.41,3.17,2.99,2.88,3222.51,3222.51,687.71,14779.35,957.28,806.14,6140.58,6140.58,1079.22,1808.53,683.26,15985.88,15872.64,16494.57,688.67,690.71,11857.18,1237.51,9406.29,20613.53,16100.86,9606.97,687.02,616.98,820.07,14176.11,326.89,731.88,691.52,455.08,11655.74,198.64,126.94,1017.81,563.82,907.74,958.71,415.20,12847.01,569.15,84.20
1991-10-13,dsm2,base,5,9211.50,9180.00,669.00,6619.36,1077.21,1.00,0.00,922.72,2.63,3.35,3.54,2.95,3574.97,3574.97,675.42,14903.80,899.15,803.64,6719.05,6719.05,1103.00,2086.41,673.40,15968.78,15841.19,16602.02,681.16,682.99,12323.93,1371.49,10017.98,22045.74,16118.16,9971.05,674.88,613.27,825.10,14860.93,328.59,734.70,694.82,491.50,10898.38,226.43,123.36,1164.87,566.93,1001.63,928.19,411.58,13023.79,574.51,84.20
1991-10-14,dsm2,base,5,9111.50,9090.00,723.00,7060.00,652.61,1.00,0.00,893.14,2.88,3.44,4.13,3.04,4057.91,4057.91,664.32,15030.21,817.96,822.13,7430.39,7430.39,1140.33,2508.11,676.67,15995.76,15860.05,17078.81,677.03,680.87,12811.53,1575.52,10789.63,23524.40,16322.17,10499.86,663.84,604.74,833.22,15815.64,341.19,739.54,695.27,543.49,11255.80,260.59,123.83,1401.70,560.49,1168.74,820.98,410.31,13239.88,566.97,84.20
1991-10-15,dsm2,base,5,8778.60,8748.00,692.00,6671.00,751.15,1.00,0.00,858.17,3.03,3.61,4.34,3.20,4450.30,4450.30,662.19,15127.64,807.11,852.03,7957.23,7957.23,1186.75,2825.53,699.05,16063.47,15879.74,17568.40,687.62,691.45,12875.86,1752.90,11355.43,24349.60,16641.74,10919.07,661.83,596.27,843.58,16439.36,356.66,753.54,689.60,582.48,11667.06,282.30,122.01,1582.83,555.53,1275.55,809.34,405.30,13377.87,559.94,84.20
1991-10-16,dsm2,base,5,8645.50,8604.00,698.00,6595.98,824.87,1.00,0.00,743.55,3.10,3.70,4.54,3.21,4892.99,4892.99,673.29,15259.58,855.60,899.76,8574.41,8574.41,1248.88,3253.37,733.47,16222.02,15930.96,18129.59,710.24,717.31,13059.27,1973.61,12039.85,25631.86,17059.82,11334.15,672.82,592.53,851.06,17352.80,376.77,765.38,680.64,626.35,12412.53,339.60,118.16,1787.79,550.50,1434.38,866.15,404.45,13554.52,554.57,86.40
1991-10-17,dsm2,base,5,8138.20,8091.00,650.00,6702.08,324.94,1.00,0.00,807.68,3.07,3.81,4.51,3.26,5222.39,5222.39,696.88,15360.36,898.91,949.66,9027.77,9027.77,1310.63,3550.19,777.19,16443.20,16029.30,18641.33,744.60,750.57,13360.21,2127.03,12506.37,26382.47,17495.45,11699.33,696.38,596.81,855.83,17889.69,393.63,774.87,673.93,667.99,13173.01,356.31,120.77,1943.43,553.13,1560.19,901.20,403.28,13700.17,552.79,88.40
1991-10-18,dsm2,base,5,7644.80,7605.00,666.00,5670.93,883.19,1.00,0.00,776.16,2.96,3.81,4.30,3.25,5542.62,5542.62,729.38,15537.64,895.66,1008.05,9455.73,9455.73,1378.22,3833.87,819.85,16723.11,16181.42,19159.38,785.26,792.34,13677.27,2279.88,13013.40,27254.02,17940.11,11922.08,728.93,610.75,856.12,18615.06,409.75,781.65,675.38,708.96,13664.08,401.37,123.33,2131.44,553.78,1706.19,886.51,402.76,13885.45,558.24,89.00
1991-10-19,dsm2,base,5,7351.80,7308.00,753.00,4518.75,1928.73,1.00,0.00,845.68,2.82,3.65,3.90,3.18,5768.48,5768.48,766.26,15729.72,863.82,1061.79,9801.03,9801.03,1447.57,4020.12,870.60,16999.52,16387.70,19674.47,827.81,835.49,13991.60,2391.27,13407.17,27348.37,18357.60,12254.47,765.79,628.39,856.00,18978.42,423.97,784.55,687.38,749.74,14755.77,411.08,124.13,2238.89,559.52,1796.37,843.12,403.55,14020.56,565.30,89.00
1991-10-20,dsm2,base,5,6494.80,6453.00,817.00,4906.74,700.77,1.00,0.00,847.99,2.56,3.55,3.28,3.14,5533.11,5533.11,792.39,15869.56,781.19,1092.70,9551.46,9551.46,1489.79,3888.21,906.19,17210.90,16584.00,19756.80,861.09,868.33,13963.74,2283.45,13203.60,26581.60,18579.16,12255.87,791.16,637.63,858.24,18578.02,425.51,791.74,709.84,735.05,15096.63,373.87,127.75,2124.44,566.94,1732.19,776.01,407.01,14070.22,573.95,89.00
1991-10-21,dsm2,base,5,6190.40,6147.00,830.00,3882.14,1520.73,1.00,0.00,713.58,2.27,3.69,2.77,3.31,5306.94,5306.94,816.16,16010.03,792.94,1113.16,9352.32,9352.32,1522.32,3725.71,930.60,17387.28,16785.51,19620.17,882.37,890.03,13864.19,2175.64,12972.66,25914.21,18645.40,12146.46,815.18,650.42,859.19,18140.23,422.61,800.71,737.78,724.40,15267.81,353.60,133.74,2029.11,572.10,1657.62,789.94,415.06,14156.61,577.87,89.00
1991-10-22,dsm2,base,5,5680.60,5634.00,872.00,2271.79,2838.07,1.00,0.00,666.20,1.94,3.68,2.23,3.32,5278.97,5278.97,827.14,16218.54,826.88,1127.99,9508.04,9508.04,1550.24,3840.31,946.42,17597.92,16992.74,19601.70,898.92,905.99,13974.73,2139.01,13124.93,26984.43,18692.33,12103.96,825.53,655.03,857.70,18426.83,420.49,810.30,764.68,725.75,15661.93,395.32,132.53,2058.63,585.02,1671.15,802.52,420.32,14401.55,591.97,89.00
1991-10-23,dsm2,base,5,6110.20,6057.00,907.00,1694.01,3994.81,1.00,0.00,658.03,1.67,3.33,1.72,3.15,5095.81,5095.81,844.16,16341.73,842.11,1135.78,9410.40,9410.40,1556.65,3778.33,966.07,17713.67,17191.63,19719.67,906.37,914.20,14172.63,2033.90,13062.69,26961.51,18770.05,12188.30,841.44,653.54,855.17,18416.59,416.13,816.82,787.14,715.15,15956.06,353.99,134.16,2048.10,599.90,1650.80,843.94,426.13,14527.46,600.38,89.00
1991-10-24,dsm2,base,5,7088.40,7038.00,863.00,2427.61,4108.08,1.00,0.00,638.08,1.50,3.16,1.39,3.15,4378.51,4378.51,865.14,16301.60,717.79,1131.70,8512.79,8512.79,1531.82,3230.77,971.04,17666.65,17290.52,19478.66,913.98,920.38,13594.47,1777.29,12104.33,24640.83,18635.44,11803.85,861.46,662.39,849.89,17296.41,400.43,814.07,802.47,634.80,15234.24,246.42,137.03,1727.08,623.01,1443.89,755.49,435.49,14463.20,617.74,86.40
1991-10-25,dsm2,base,5,6997.60,6948.00,883.00,3967.60,2683.56,1.00,0.00,541.40,1.38,3.20,1.29,3.20,3965.85,3965.85,876.58,16313.87,665.97,1119.40,7915.81,7915.81,1512.35,2786.78,964.69,17660.04,17310.45,19051.79,920.86,927.70,13006.78,1638.86,11427.78,23676.60,18404.64,11349.19,874.71,673.48,844.80,16539.06,385.34,806.76,813.94,580.46,13584.55,235.59,139.96,1491.56,626.38,1297.83,687.61,441.96,14482.58,623.62,84.20
1991-10-26,dsm2,base,5,7099.00,6957.00,989.00,3633.63,5769.44,1.00,0.00,579.85,1.52,3.26,1.58,3.23,3842.33,3842.33,889.03,16342.53,656.77,1101.05,7717.50,7717.50,1482.49,2646.32,945.02,17652.24,17303.55,18797.17,927.18,931.04,13056.85,1571.81,11186.17,23942.72,18248.20,11188.76,885.50,687.34,841.54,16470.86,374.44,806.91,828.77,552.38,12613.47,243.64,142.13,1434.84,629.01,1257.01,669.74,452.29,14483.67,618.06,84.20
1991-10-27,dsm2,base,5,7611.00,7317.00,1220.00,3775.88,6243.42,1.00,0.00,610.98,1.92,3.43,2.25,3.36,3736.33,3736.33,894.68,16356.71,603.12,1080.06,7658.30,7658.30,1450.28,2701.15,928.07,17637.16,17279.79,18775.94,923.58,927.38,13316.06,1522.55,11052.95,24328.95,18173.77,11186.91,891.55,702.03,835.14,16516.46,366.25,785.18,847.44,527.64,12670.94,242.43,145.96,1452.32,636.75,1252.35,648.07,471.31,14476.75,631.35,84.20
1991-10-28,dsm2,base,5,8860.00,8667.00,1180.00,5106.34,5880.50,1.00,0.00,574.13,2.45,3.86,3.20,3.62,3911.86,3911.86,907.90,16408.89,578.98,1064.79,7848.03,7848.03,1441.28,2821.37,902.40,17661.79,17283.24,18986.96,910.23,912.48,13508.83,1561.08,11344.40,25177.84,18223.11,11272.97,906.86,738.46,818.95,16973.17,366.21,745.89,865.40,539.17,12879.90,258.28,146.46,1504.80,648.21,1288.02,587.35,486.73,14479.92,666.74,84.20
1991-10-29,dsm2,base,5,8147.00,8010.00,1180.00,6165.93,4098.81,1.00,0.00,496.27,2.92,4.09,4.18,3.48,4622.81,4622.81,891.41,16532.83,611.42,1060.52,8717.20,8717.20,1465.81,3274.37,864.72,17775.49,17365.23,19582.17,887.26,890.03,13977.54,1795.40,12380.20,27572.80,18527.31,11746.56,891.13,774.81,791.82,18236.62,375.44,717.01,880.60,618.21,13470.49,318.35,140.75,1757.23,674.25,1447.77,619.76,509.27,14585.21,696.46,86.40
1991-10-30,dsm2,base,5,8418.00,8298.00,1210.00,6205.92,4165.36,1.00,0.00,467.10,3.52,3.67,5.32,3.04,5564.50,5564.50,860.82,16669.43,610.13,1086.07,9893.77,9893.77,1482.16,4089.68,872.29,18004.43,17500.68,20759.05,875.28,879.42,14915.46,2205.59,13762.59,29378.24,19151.62,12400.28,860.55,775.92,752.26,20338.82,402.60,695.53,894.58,722.90,15017.44,441.35,135.19,2245.60,695.16,1772.74,620.61,526.24,14747.36,710.07,89.00
