datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,rsl,x2
2012-09-11,RMA,base,2,18771.50,996.00,-11070.00,2983.94,6539.90,1.00,0.00,584.83,1.90,3150.29,3150.29,461.12,11050.13,553.97,689.25,4777.13,4777.13,857.22,854.45,620.26,15143.26,14008.70,15138.61,516.68,529.88,13296.66,1185.88,9532.80,14270.71,6033.47,460.56,384.61,595.40,17190.62,293.12,200.11,367.01,12120.33,204.30,176.95,606.69,323.91,675.89,640.59,212.38,12272.99,334.75,384.98,82.11
2012-09-12,RMA,base,2,19013.50,975.00,-10121.00,3087.43,7563.59,1.00,0.00,617.25,1.93,3326.05,3326.05,485.47,11340.52,561.02,721.72,5048.42,5048.42,894.39,955.04,654.02,15522.14,14414.13,15458.24,543.75,556.85,13653.53,1246.62,9927.52,14615.95,6009.77,484.44,402.32,601.34,17620.39,307.07,201.15,382.51,12408.54,216.32,174.82,663.84,337.33,717.93,627.21,217.62,12610.86,346.81,400.52,82.42
2012-09-13,RMA,base,2,18923.30,925.00,-10151.00,3081.86,7404.48,1.00,0.00,602.29,2.36,3267.64,3267.64,511.07,11506.99,559.55,747.97,4937.56,4937.56,921.19,928.51,675.22,15673.46,14732.24,15564.23,567.73,581.06,13966.07,1245.50,9786.66,14754.22,5856.25,510.13,420.85,610.13,17413.86,314.28,202.85,378.03,12675.90,217.94,175.16,676.44,351.55,739.98,601.39,224.61,12845.31,360.95,415.88,82.82
2012-09-14,RMA,base,2,18854.00,880.00,-10036.00,3329.23,7153.33,1.00,0.00,621.00,2.61,3072.65,3072.65,531.01,11603.65,560.52,761.14,4613.77,4613.77,937.27,860.43,684.96,15560.07,14871.79,15352.50,587.12,600.93,14192.56,1211.69,9373.70,14684.37,5689.65,530.35,439.99,617.68,16916.55,314.04,204.99,368.79,12886.88,216.45,176.35,650.74,366.65,724.36,598.17,233.20,12974.81,376.87,431.91,82.18
2012-09-15,RMA,base,2,18783.60,881.00,-10030.00,3200.18,7238.50,1.00,0.00,610.42,3.03,2985.31,2985.31,549.97,11713.91,560.53,771.13,4515.74,4515.74,951.57,809.76,691.09,15413.54,14881.92,15136.72,604.30,618.23,14351.13,1198.18,9263.11,14610.61,5492.74,549.64,457.40,619.67,16815.68,313.09,205.89,366.97,13072.44,215.60,175.20,617.65,379.54,706.09,605.57,241.45,13098.36,393.14,449.55,81.96
2012-09-16,RMA,base,2,18511.90,943.00,-9933.00,3355.30,6944.66,1.00,0.00,566.88,3.31,2910.16,2910.16,564.84,11780.43,565.89,778.10,4308.76,4308.76,961.44,729.84,692.49,15248.12,14834.99,14964.25,616.10,630.04,14430.00,1181.44,9081.78,14524.17,5349.92,564.84,472.37,615.53,16698.42,312.54,206.82,361.85,13212.31,212.23,173.99,582.60,392.19,695.36,608.87,249.07,13173.24,408.57,468.81,81.92
2012-09-17,RMA,base,2,18258.90,957.00,-8593.00,3324.85,8022.19,1.00,0.00,572.29,3.75,2729.21,2729.21,578.19,11780.84,578.59,778.84,4028.33,4028.33,971.44,625.59,687.36,15063.52,14764.18,14798.49,626.98,640.48,14456.74,1145.92,8613.15,14395.97,5309.05,577.71,482.32,610.73,16209.55,309.68,208.90,349.46,13316.50,206.61,173.51,542.57,404.54,684.59,611.88,255.20,13190.76,423.38,488.50,81.73
2012-09-18,RMA,base,2,17996.00,980.00,-7887.00,3062.80,8665.85,1.00,0.00,559.29,3.79,2520.20,2520.20,593.05,11878.55,591.94,773.13,3857.49,3857.49,976.24,580.23,674.41,14891.07,14676.16,14600.36,634.83,647.88,14465.27,1095.19,8161.24,14295.41,5517.76,592.40,489.52,608.50,15815.55,302.35,212.61,332.13,13422.15,201.56,173.24,488.23,415.12,639.83,598.39,260.14,13231.91,432.46,507.63,80.93
2012-09-19,RMA,base,2,17499.90,971.00,-7710.00,3000.96,8191.75,1.00,0.00,609.17,3.85,2409.59,2409.59,599.14,12004.28,590.82,767.01,3770.26,3770.26,973.63,553.11,661.14,14839.58,14606.22,14551.58,631.46,643.83,14461.77,1043.92,7864.11,14295.77,5862.31,599.05,499.01,607.81,15555.80,294.70,217.43,317.17,13524.64,194.76,172.81,474.97,424.45,623.98,576.66,264.44,13302.96,441.91,525.14,80.75
2012-09-20,RMA,base,2,17191.90,980.00,-7134.00,3049.16,8305.89,1.00,0.00,578.48,3.84,2327.25,2327.25,595.65,12072.52,581.60,757.92,3602.76,3602.76,967.65,520.27,648.37,14836.11,14579.77,14565.97,624.06,636.28,14460.15,1001.75,7573.04,14307.75,6090.04,595.88,506.32,607.84,15198.38,287.48,224.12,306.15,13599.07,189.70,172.11,473.50,428.94,621.41,569.35,269.90,13363.89,447.99,541.31,80.28
2012-09-21,RMA,base,2,16014.90,945.00,-6881.00,3032.26,7324.09,1.00,0.00,589.21,3.46,2354.96,2354.96,589.28,12181.39,575.56,750.39,3634.75,3634.75,964.65,522.51,639.64,14931.10,14593.10,14653.80,618.30,630.62,14472.30,996.73,7658.06,14405.13,6269.12,589.49,510.24,606.97,15316.98,282.71,230.26,307.96,13656.78,189.36,172.83,468.87,429.46,615.89,577.46,274.31,13451.61,450.79,555.29,80.16
2012-09-22,RMA,base,2,15668.40,993.00,-7109.00,2978.11,6876.74,1.00,0.00,625.50,2.93,2483.43,2483.43,582.47,12319.02,577.70,744.25,3802.58,3802.58,963.32,566.37,633.37,15138.14,14657.18,14797.10,612.73,624.83,14504.39,1016.37,8027.46,14579.12,6363.23,582.66,509.77,603.49,15808.46,281.67,235.51,319.54,13703.28,192.75,175.62,482.15,431.66,614.22,589.64,276.32,13563.71,452.57,567.09,80.40
2012-09-23,RMA,base,2,15621.10,982.00,-7233.00,2992.02,6688.81,1.00,0.00,610.58,2.57,2654.10,2654.10,575.61,12450.21,581.38,739.16,4011.92,4011.92,963.10,629.15,631.12,15382.66,14774.08,14985.17,606.57,618.53,14567.06,1049.50,8486.12,14768.63,6365.06,575.89,506.32,597.83,16360.29,284.35,239.80,334.53,13761.43,199.40,175.23,505.43,433.45,614.65,588.44,276.64,13680.63,451.49,576.07,80.93
2012-09-24,RMA,base,2,15546.30,1036.00,-7377.00,2836.78,6640.00,1.00,0.00,575.96,2.23,2827.92,2827.92,568.37,12587.80,584.59,736.29,4345.09,4345.09,963.12,731.87,633.42,15649.18,14930.33,15215.89,602.06,614.01,14666.74,1091.78,8981.28,14979.37,6339.87,568.65,502.77,592.51,16901.96,289.80,243.94,350.99,13843.96,209.04,170.74,542.40,433.43,624.89,600.01,276.57,13808.69,448.68,581.86,81.27
2012-09-25,RMA,base,2,15162.40,1118.00,-7156.00,2542.06,6833.36,1.00,0.00,557.67,1.87,2935.15,2935.15,563.89,12693.37,594.03,736.34,4582.18,4582.18,963.91,811.01,637.53,15871.53,15114.84,15450.84,598.75,610.44,14794.69,1112.80,9302.39,15158.23,6191.47,563.94,497.82,589.52,17276.89,294.82,250.07,356.33,13941.93,217.43,166.83,580.89,432.86,648.69,609.87,276.83,13945.45,444.24,584.66,81.67
2012-09-26,RMA,base,2,14954.50,1046.00,-8033.00,2519.10,5607.73,1.00,0.00,591.29,1.69,3047.77,3047.77,562.06,12809.47,598.28,739.21,4851.89,4851.89,966.26,905.34,643.69,16116.12,15306.19,15736.30,598.35,610.65,14941.51,1146.12,9631.17,15363.06,6147.46,562.18,494.20,588.61,17605.80,299.68,255.54,363.58,14055.37,225.91,162.31,613.01,429.05,660.76,595.12,276.53,14083.91,439.80,584.91,82.19
2012-09-27,RMA,base,2,14643.20,962.00,-8317.00,2341.94,5104.29,1.00,0.00,630.21,1.92,3111.40,3111.40,561.05,12877.24,592.58,742.72,4903.94,4903.94,966.61,959.25,648.56,16236.77,15484.85,15829.98,598.41,610.63,15086.83,1159.51,9727.69,15468.42,6095.84,561.13,494.87,589.94,17688.57,303.30,260.68,364.21,14163.42,229.27,158.28,644.50,431.90,680.88,575.48,275.82,14203.17,441.73,583.26,82.45
2012-09-28,RMA,base,2,14576.10,939.00,-8136.00,2362.28,5151.42,1.00,0.00,663.79,2.68,3156.61,3156.61,563.08,12937.63,584.65,746.00,4971.46,4971.46,970.62,1001.87,659.35,16273.37,15603.12,15918.80,601.79,613.86,15214.48,1170.30,9820.11,15523.93,6063.00,563.15,491.65,592.42,17752.04,304.57,265.53,367.02,14268.32,231.97,156.49,663.76,437.00,697.89,573.44,275.43,14295.29,444.44,580.79,82.45
2012-09-29,RMA,base,2,14649.80,959.00,-8235.00,2037.72,5520.90,1.00,0.00,669.00,3.53,3171.43,3171.43,568.98,13002.99,583.73,753.13,5204.93,5204.93,979.36,1055.44,665.99,16335.67,15696.36,15930.84,609.86,621.98,15331.62,1183.29,9996.65,15589.36,6030.93,568.86,488.70,593.58,17878.46,304.63,270.26,365.02,14381.96,234.58,154.07,677.69,433.08,707.81,596.13,274.71,14395.37,441.85,578.00,82.92
2012-09-30,RMA,base,2,14117.40,1008.00,-8036.00,2074.28,5276.57,1.00,0.00,659.88,4.58,2957.79,2957.79,572.19,12952.52,599.16,751.53,4722.10,4722.10,975.95,915.40,656.26,16201.70,15746.32,15768.35,608.74,620.03,15409.12,1115.15,9379.23,15485.92,5969.64,571.74,490.69,591.98,17188.53,301.58,278.20,336.23,14452.63,220.29,150.69,646.91,431.36,702.75,628.82,274.73,14421.54,437.03,575.60,82.81
2012-10-01,RMA,base,2,14303.30,1038.00,-8107.00,2109.26,5373.62,1.00,0.00,615.13,5.52,2821.68,2821.68,571.64,12963.74,626.80,742.30,4329.33,4329.33,965.70,811.07,645.09,15998.16,15712.85,15509.15,604.76,616.06,15449.16,1075.23,8988.53,15345.68,6006.07,571.50,490.73,589.30,16782.98,295.75,286.47,321.14,14500.42,211.87,146.88,591.14,431.89,667.27,656.54,276.56,14434.84,437.57,573.89,82.08
2012-10-02,RMA,base,2,13759.90,1054.00,-8034.00,2114.33,4926.18,1.00,0.00,639.17,6.06,2716.00,2716.00,567.91,13008.81,649.68,732.26,4122.26,4122.26,953.79,736.37,633.96,15795.75,15627.55,15269.71,598.25,609.95,15455.17,1047.48,8717.87,15213.86,6093.86,568.14,489.59,590.35,16494.45,288.89,296.21,310.08,14546.10,205.05,139.72,548.36,430.70,643.82,661.00,277.51,14445.63,439.90,573.09,81.91
2012-10-03,RMA,base,2,13605.90,960.00,-7828.00,2189.92,4744.97,1.00,0.00,656.04,6.13,2545.27,2545.27,563.22,13020.64,652.36,721.46,3838.19,3838.19,942.60,642.69,621.73,15576.11,15521.31,15066.70,590.90,602.75,15430.04,1003.91,8203.38,15056.54,6245.29,563.45,488.78,596.84,15891.49,281.89,308.04,294.15,14583.33,194.32,141.79,514.85,430.55,626.64,643.07,276.87,14434.96,439.57,572.96,81.50
2012-10-04,RMA,base,2,13565.20,1002.00,-7915.00,1971.17,4817.35,1.00,0.00,671.13,5.89,2530.72,2530.72,563.39,13148.57,639.48,713.78,4006.37,4006.37,942.00,671.11,612.93,15454.01,15401.66,15056.41,593.95,606.47,15384.53,1011.40,8261.40,14998.35,6756.68,563.49,490.61,607.61,15932.30,273.50,318.11,301.06,14648.82,191.47,150.16,491.58,430.47,608.69,631.83,276.48,14448.32,443.24,573.14,80.89
2012-10-05,RMA,base,2,13249.50,977.00,-7980.00,1513.60,4852.36,1.00,0.00,647.50,5.23,2558.85,2558.85,565.60,13278.32,637.21,714.55,4235.79,4235.79,943.24,719.46,608.67,15497.05,15316.22,15184.63,592.81,604.38,15336.55,1008.65,8356.44,15072.97,7402.30,565.76,493.48,620.53,16034.47,267.77,328.41,298.30,14707.37,187.57,148.64,522.43,432.59,626.94,644.97,276.58,14493.70,445.92,573.22,81.52
2012-10-06,RMA,base,2,13762.10,1051.00,-8414.00,1495.97,5073.21,1.00,0.00,645.67,4.26,2628.82,2628.82,559.31,13367.48,648.23,715.09,4252.75,4252.75,943.43,744.70,608.73,15635.62,15313.64,15334.64,587.88,599.86,15314.91,1012.86,8435.68,15198.97,7691.41,559.56,492.95,628.96,16096.54,264.10,341.53,296.48,14715.47,186.15,142.78,555.43,434.50,642.46,659.55,279.27,14554.27,444.44,572.91,81.42
2012-10-07,RMA,base,2,15347.20,1101.00,-9367.00,1651.83,5577.44,1.00,0.00,605.92,3.31,2823.20,2823.20,549.92,13493.82,656.59,718.46,4464.76,4464.76,948.19,820.50,614.26,15827.47,15387.69,15476.32,585.43,598.45,15332.77,1065.30,8855.43,15352.08,7922.68,550.61,492.94,632.28,16503.44,263.85,353.42,313.24,14733.92,192.01,132.69,584.05,427.74,652.52,656.86,283.96,14633.10,444.78,572.20,81.49
2012-10-08,RMA,base,2,15403.30,1155.00,-9380.00,1802.90,5485.03,1.00,0.00,600.63,2.49,3141.41,3141.41,547.32,13671.65,652.24,729.54,4936.40,4936.40,960.64,971.07,630.65,16133.59,15524.17,15739.42,585.73,598.90,15393.77,1153.65,9598.84,15591.45,8088.07,547.76,487.71,637.50,17323.57,269.86,360.11,336.33,14781.52,202.37,129.06,641.06,434.04,679.43,642.13,280.64,14748.29,442.65,571.30,82.07
2012-10-09,RMA,base,2,15282.30,1256.00,-9390.00,1749.52,5554.05,1.00,0.00,573.21,1.91,3424.47,3424.47,546.97,13855.18,639.01,745.93,5390.11,5390.11,975.73,1134.84,647.39,16526.80,15741.66,16147.30,587.74,601.12,15512.08,1231.60,10257.54,15904.79,8065.86,547.18,484.55,645.02,18047.81,279.25,366.25,350.18,14865.22,215.46,126.86,718.61,433.68,722.56,620.03,276.01,14901.54,436.82,570.13,82.81
2012-10-10,RMA,base,2,15309.80,1228.00,-9452.00,1902.77,5593.04,1.00,0.00,570.25,1.63,3632.12,3632.12,546.51,14016.98,619.87,763.53,5694.51,5694.51,991.23,1254.48,669.28,16865.21,16018.01,16528.67,591.36,605.10,15689.21,1291.87,10705.12,16187.07,7892.40,546.51,482.49,646.49,18523.28,287.66,372.80,360.53,14984.32,226.07,123.68,784.66,433.06,769.19,598.78,273.34,15071.92,432.40,568.31,83.34
2012-10-11,RMA,base,2,15398.90,1265.00,-9784.00,2023.08,5130.32,1.00,0.00,525.29,1.75,3778.35,3778.35,550.04,14192.47,601.77,782.12,5994.39,5994.39,1008.56,1368.32,692.59,17153.65,16296.13,16860.16,600.13,614.54,15904.20,1343.19,11058.61,16448.19,7868.14,549.94,482.42,638.33,18880.01,294.23,379.36,372.98,15138.06,236.35,123.51,836.51,430.85,808.26,581.37,271.19,15252.59,430.64,565.81,83.81
2012-10-12,RMA,base,2,14807.10,1424.00,-10174.00,1741.72,4516.55,1.00,0.00,495.96,1.99,3916.13,3916.13,558.57,14388.41,582.22,803.75,6228.91,6228.91,1027.98,1433.78,715.11,17411.42,16570.84,17129.63,612.43,626.94,16138.61,1380.78,11372.54,16698.92,7860.95,558.21,484.93,619.99,19247.43,299.28,387.09,374.02,15322.58,241.74,126.68,869.71,432.51,842.27,558.46,268.94,15457.36,429.86,563.29,84.29
2012-10-13,RMA,base,2,14297.80,1496.00,-9493.00,1729.49,4737.33,1.00,0.00,516.38,2.31,3952.32,3952.32,570.47,14526.07,554.40,822.81,6225.81,6225.81,1044.78,1390.52,728.47,17549.03,16810.19,17301.82,625.96,640.20,16353.82,1389.90,11429.53,16851.34,7738.52,569.50,487.90,598.97,19337.06,302.68,396.94,367.95,15502.77,236.61,128.26,869.54,435.66,867.43,525.17,268.67,15620.45,431.88,561.30,84.78
2012-10-14,RMA,base,2,14744.40,1466.00,-8593.00,2124.44,5624.67,1.00,0.00,533.08,2.71,3725.44,3725.44,583.25,14583.84,520.99,830.17,5842.15,5842.15,1052.57,1213.33,730.04,17492.04,16953.68,17244.55,634.85,648.84,16519.94,1336.62,10939.85,16837.84,7667.50,582.02,491.96,579.65,18790.55,300.77,409.38,344.58,15651.46,220.79,128.36,812.02,429.96,852.17,507.99,270.44,15706.46,432.79,560.32,84.65
2012-10-15,RMA,base,2,13666.40,1559.00,-8038.00,2213.25,5102.03,1.00,0.00,501.17,3.22,3467.59,3467.59,592.70,14629.63,512.95,828.04,5408.51,5408.51,1054.25,1032.34,722.90,17323.10,16987.05,17004.53,641.01,654.68,16628.55,1277.10,10409.31,16735.68,7620.58,591.33,499.02,554.00,18254.14,294.72,420.60,322.01,15767.28,206.67,134.75,726.24,430.21,805.15,518.57,272.73,15756.91,435.71,561.03,84.10
2012-10-16,RMA,base,2,12315.60,1830.00,-7102.00,2281.05,4908.02,1.00,0.00,441.63,3.45,3355.45,3355.45,598.72,14730.66,516.76,821.55,5296.31,5296.31,1053.82,979.99,712.80,17202.19,16952.58,16852.97,644.96,658.55,16689.87,1247.16,10253.99,16687.05,7729.52,597.26,504.03,530.10,18177.30,287.36,432.28,313.45,15872.42,204.66,138.64,673.94,435.78,766.33,511.82,275.81,15816.76,443.72,563.99,83.68
2012-10-17,RMA,base,2,11224.40,2080.00,-6759.00,2297.22,4584.22,1.00,0.00,435.50,3.61,3231.58,3231.58,604.16,14798.75,483.06,814.90,5235.96,5235.96,1049.99,939.44,698.94,17153.99,16918.51,16802.99,646.85,660.18,16719.11,1201.85,10005.85,16682.19,7921.25,602.69,510.30,524.14,17949.89,279.45,446.75,302.33,15961.45,201.21,137.20,667.42,443.36,758.78,467.76,278.06,15868.03,451.27,568.64,83.73
2012-10-18,RMA,base,2,10414.80,2145.00,-6623.00,2254.45,4031.92,1.00,0.00,396.08,3.61,3056.99,3056.99,606.13,14818.99,441.50,803.78,4970.46,4970.46,1039.52,889.36,682.90,17120.24,16904.06,16784.83,640.55,653.21,16734.53,1140.12,9523.38,16670.65,8086.29,604.83,513.45,520.16,17424.56,271.43,460.92,289.37,16021.03,195.20,144.40,662.63,451.55,749.58,435.91,279.69,15901.14,458.46,574.41,83.19
2012-10-19,RMA,base,2,10282.80,2150.00,-6072.00,2226.47,4429.02,1.00,0.00,394.29,3.56,3153.45,3153.45,604.41,14933.82,420.56,796.07,5195.53,5195.53,1039.25,991.91,678.81,17216.37,16911.13,16944.71,637.00,649.81,16761.49,1154.49,9761.67,16775.60,8456.23,603.33,518.24,516.47,17618.41,265.88,462.62,301.16,16099.42,204.88,150.46,689.48,448.10,758.48,410.49,281.57,15977.35,456.49,580.45,82.88
2012-10-20,RMA,base,2,10188.20,2148.00,-5908.00,1910.59,4773.08,1.00,0.00,410.63,3.27,3338.60,3338.60,602.24,15078.21,403.76,798.18,5615.83,5615.83,1047.35,1122.80,681.95,17478.48,16978.07,17194.12,637.93,650.98,16808.92,1196.24,10234.36,17001.95,8917.44,601.18,522.83,515.83,18141.44,265.76,454.74,315.88,16191.63,217.47,147.95,736.46,436.57,781.67,398.01,283.97,16080.26,456.50,586.13,83.42
2012-10-21,RMA,base,2,10000.10,2198.00,-5684.00,1804.91,4919.36,1.00,0.00,384.21,2.94,3511.06,3511.06,599.75,15223.55,399.38,800.33,5870.10,5870.10,1056.15,1237.46,684.97,17805.35,17129.01,17456.31,635.67,648.29,16893.70,1229.17,10629.99,17266.07,9298.36,598.74,522.16,498.78,18569.17,269.44,446.65,328.03,16274.77,230.98,144.50,774.87,434.57,790.09,402.18,286.66,16205.76,451.52,591.19,83.84
2012-10-22,RMA,base,2,9772.40,2411.00,-5621.00,1364.47,5422.49,1.00,0.00,377.88,2.48,3597.47,3597.47,592.93,15338.05,397.50,797.82,5926.20,5926.20,1059.40,1315.91,687.62,18058.99,17329.93,17621.62,630.33,642.76,17015.70,1239.21,10799.06,17457.01,9382.85,591.92,516.56,450.30,18677.34,273.77,439.14,329.85,16353.75,243.96,141.61,804.29,434.48,787.51,389.83,288.41,16330.93,446.01,595.34,84.13
2012-10-23,RMA,base,2,10096.90,2776.00,-5579.00,575.37,7044.01,1.00,0.00,240.33,2.12,3674.84,3674.84,586.21,15431.25,373.20,790.70,5925.17,5925.17,1054.95,1371.78,685.34,18200.05,17516.58,17727.50,625.92,637.90,17152.50,1246.03,10910.87,17567.87,9304.36,585.24,511.44,417.69,18844.80,277.04,432.00,329.04,16430.60,256.94,139.83,825.40,431.04,784.34,352.12,291.38,16437.50,444.12,598.55,84.15
2012-10-24,RMA,base,2,10876.80,2705.00,-5603.00,398.64,7979.39,1.00,0.00,231.75,1.93,3754.72,3754.72,581.60,15530.34,309.16,782.31,6020.39,6020.39,1046.34,1442.48,676.29,18306.03,17662.46,17823.14,621.99,633.56,17287.37,1258.55,11114.20,17660.04,9140.87,580.45,509.17,394.36,19131.66,277.29,424.84,329.30,16513.58,269.74,140.14,854.48,422.64,793.85,267.08,295.37,16543.02,434.45,600.83,84.31
2012-10-25,RMA,base,2,11891.00,2590.00,-5625.00,546.38,8693.61,1.00,0.00,253.33,1.96,3597.91,3597.91,579.32,15567.28,249.36,769.87,5820.58,5820.58,1032.81,1369.65,653.46,18286.10,17766.02,17779.93,618.12,628.94,17397.58,1211.97,10825.86,17638.92,8881.86,578.04,508.20,345.62,18786.42,275.39,417.69,313.67,16596.93,261.01,142.31,842.77,411.39,792.90,238.14,297.61,16612.06,427.05,601.97,84.40
2012-10-26,RMA,base,2,11752.40,2788.00,-7232.00,426.02,7198.33,1.00,0.00,263.04,2.12,3372.15,3372.15,580.75,15573.90,243.63,752.47,5450.06,5450.06,1015.66,1245.15,630.76,18083.15,17778.05,17491.80,612.16,622.36,17468.45,1155.54,10393.08,17473.55,8581.65,579.95,510.47,289.03,18359.72,269.57,407.07,298.37,16655.70,245.59,146.38,793.42,391.06,761.59,250.93,300.16,16640.14,423.25,601.99,83.69
2012-10-27,RMA,base,2,12100.00,2647.00,-10082.00,342.49,4544.70,1.00,0.00,285.38,2.68,3390.36,3390.36,573.95,15616.87,255.73,742.21,5395.72,5395.72,1004.52,1209.33,630.47,17886.45,17693.56,17245.60,600.55,611.33,17490.89,1162.18,10429.46,17328.04,8429.04,574.45,508.34,270.26,18430.48,264.52,391.50,300.95,16706.64,240.60,147.93,765.07,381.14,745.34,265.28,299.01,16657.58,430.71,601.25,83.45
2012-10-28,RMA,base,2,11561.00,2398.00,-9903.00,855.18,3395.86,1.00,0.00,314.75,3.41,3426.52,3426.52,561.27,15643.34,268.33,740.00,5400.69,5400.69,998.14,1172.45,633.51,17745.78,17573.87,17124.52,591.18,603.04,17469.23,1177.20,10479.52,17232.09,8385.37,562.13,504.18,273.01,18466.56,262.17,375.66,306.96,16739.57,235.45,144.96,747.10,380.34,747.48,284.72,297.89,16657.87,437.76,600.33,83.68
2012-10-29,RMA,base,2,11386.10,2110.00,-8099.00,843.80,4757.95,1.00,0.00,368.00,4.05,3412.04,3412.04,554.56,15665.36,284.40,739.75,5387.36,5387.36,995.26,1124.65,636.41,17625.43,17465.75,17024.10,586.37,598.31,17429.19,1178.05,10467.88,17155.21,8372.26,554.89,497.97,281.44,18462.11,262.08,363.50,308.33,16752.67,231.84,143.33,721.51,362.81,745.84,311.45,300.07,16653.31,421.95,598.98,83.75
2012-10-30,RMA,base,2,11191.40,1834.00,-7472.00,703.65,5044.11,1.00,0.00,449.04,4.70,3464.77,3464.77,552.67,15708.78,301.16,742.16,5525.75,5525.75,997.42,1123.80,642.27,17580.81,17384.21,17049.36,586.60,598.71,17386.01,1196.87,10634.28,17148.39,8409.57,552.38,493.32,295.23,18696.16,263.45,356.15,310.35,16762.73,232.56,142.92,708.65,361.43,748.02,353.01,300.13,16661.40,411.21,596.69,83.94
2012-10-31,RMA,base,2,11192.50,1585.00,-7090.00,601.15,5413.81,1.00,0.00,544.54,4.98,3496.25,3496.25,552.48,15753.46,321.27,746.47,5705.52,5705.52,1003.07,1136.16,647.39,17632.08,17353.09,17210.96,590.29,602.27,17356.84,1210.75,10759.37,17227.69,8497.34,551.37,491.51,314.94,18878.84,265.48,351.52,309.00,16782.97,232.58,139.54,713.63,378.40,756.81,413.44,298.84,16687.32,416.79,593.39,84.21
2012-11-01,RMA,base,2,11026.40,1462.00,-6229.00,170.31,6376.58,1.00,0.00,603.60,4.94,3408.31,3408.31,554.13,15771.85,352.62,748.24,5668.87,5668.87,1004.16,1091.64,647.76,17722.84,17385.81,17381.26,591.30,602.74,17356.96,1183.95,10557.65,17325.34,8572.96,552.48,489.81,343.91,18729.05,266.19,347.63,296.83,16812.24,225.64,139.85,717.82,392.15,759.26,490.22,299.02,16726.71,422.55,589.33,84.33
2012-11-02,RMA,base,2,10798.70,1376.00,-6173.00,1326.67,4954.83,1.00,0.00,631.21,4.57,3314.92,3314.92,556.62,15766.70,394.43,747.81,5534.86,5534.86,1002.21,1057.73,647.68,17777.05,17450.06,17478.99,593.40,604.71,17380.13,1156.88,10278.72,17378.92,8641.44,554.91,489.15,385.83,18398.67,264.58,344.25,288.85,16842.33,218.53,145.91,715.85,408.19,755.47,563.78,299.16,16761.79,434.83,584.75,83.97
2012-11-03,RMA,base,2,11240.90,1341.00,-5957.00,1599.47,5273.19,1.00,0.00,644.50,4.00,3332.34,3332.34,559.70,15792.52,436.51,750.56,5534.36,5534.36,1001.92,1097.63,650.24,17845.41,17517.48,17536.15,595.80,607.19,17414.08,1159.94,10257.51,17434.39,8780.67,558.11,491.30,439.64,18309.08,262.98,341.56,290.15,16875.52,219.00,143.50,728.73,422.60,758.92,609.03,298.39,16809.10,439.23,579.49,83.74
2012-11-04,RMA,base,2,11381.70,1321.00,-6227.00,1648.80,5082.93,1.00,0.00,651.79,3.37,3531.91,3531.91,561.64,15865.76,469.18,758.66,5747.53,5747.53,1008.15,1218.54,658.99,18000.74,17591.96,17635.01,599.51,611.23,17457.20,1213.73,10618.74,17549.27,8994.34,560.46,493.57,499.91,18624.99,263.58,339.39,306.74,16914.59,229.07,144.49,773.10,433.81,776.98,632.21,297.15,16875.32,442.83,574.57,83.78
2012-11-05,RMA,base,2,11416.90,1311.00,-6559.00,1672.77,4749.46,1.00,0.00,666.46,2.71,3741.81,3741.81,561.36,15946.06,498.67,768.90,5991.94,5991.94,1017.95,1351.42,669.35,18205.27,17690.88,17784.79,603.09,614.96,17516.23,1274.42,11007.84,17698.45,9141.98,560.24,493.92,554.33,18959.55,267.55,337.41,324.69,16960.04,243.82,151.04,835.61,439.23,804.69,644.60,294.98,16950.22,446.55,570.77,84.10
2012-11-06,RMA,base,2,11764.50,1300.00,-5851.00,1750.21,5694.70,1.00,0.00,683.08,2.18,3823.69,3823.69,560.71,16010.55,528.97,775.82,6075.83,6075.83,1024.70,1428.51,676.32,18351.32,17808.29,17892.89,605.50,617.23,17594.63,1301.38,11159.49,17801.31,9129.38,559.44,492.10,591.20,19060.24,272.73,335.59,331.83,17012.18,256.44,155.01,880.71,443.08,825.25,655.45,294.71,17022.00,450.69,568.22,84.28
2012-11-07,RMA,base,2,11649.00,1276.00,-6291.00,1973.64,5007.28,1.00,0.00,688.58,1.75,3877.08,3877.08,562.99,16081.55,551.94,780.62,6168.97,6168.97,1032.02,1484.73,686.81,18405.32,17907.33,17946.52,608.95,620.67,17683.41,1320.00,11299.48,17842.31,9042.76,561.78,491.66,613.81,19172.11,276.53,333.85,337.47,17074.54,270.22,153.29,909.09,445.96,840.91,669.39,297.29,17089.09,451.34,566.97,84.17
2012-11-08,RMA,base,2,11609.40,1235.00,-6300.00,2097.25,4754.23,1.00,0.00,706.38,1.50,4147.06,4147.06,570.08,16202.77,552.62,795.51,6735.07,6735.07,1050.45,1701.39,711.51,18554.41,17991.18,18141.81,617.80,629.97,17774.02,1403.25,11946.24,17974.18,9075.80,568.93,498.02,627.13,19845.18,282.44,331.62,360.69,17154.32,304.10,156.10,992.05,448.05,891.55,680.36,298.17,17177.87,456.05,566.68,84.71
