datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2011-01-05,dsm2,base,historical,63816.59,56620.00,14480.00,12640.00,-1471.97,-1540.71,68.74,92408.57,0.00,0.00,151.48,3.12,3.62,182.74,182.74,266.96,343.84,148.23,215.25,149.38,149.38,255.50,142.44,220.61,1312.51,1850.67,191.19,236.61,235.05,5566.51,183.40,152.57,725.76,402.97,155.66,267.82,324.51,162.99,166.26,209.49,152.10,369.63,185.10,1579.75,140.90,136.40,156.51,196.97,164.29,149.42,314.49,3725.87,252.39,53.80
2011-01-06,dsm2,base,historical,58962.06,51980.00,14625.00,12488.00,-880.55,-1082.34,201.79,86955.62,0.00,0.00,183.68,2.76,3.61,185.22,185.22,260.81,324.39,166.49,215.49,152.08,152.08,255.23,146.17,218.97,1275.33,1760.33,191.44,235.61,234.24,5750.75,185.93,154.72,911.68,380.43,155.37,261.74,330.26,172.08,171.67,201.00,159.09,362.83,182.38,1666.58,145.72,140.18,160.11,191.66,167.90,169.55,310.87,3669.87,280.52,53.80
2011-01-07,dsm2,base,historical,54407.90,47684.00,14992.00,12602.00,1118.59,882.04,236.55,80883.31,0.00,0.00,183.90,2.27,3.55,186.99,186.99,248.32,311.73,184.51,212.57,155.47,155.47,246.97,149.49,213.84,1205.05,1687.97,194.89,229.01,227.88,5496.29,186.13,156.56,943.56,353.81,155.29,249.24,314.55,193.12,178.88,195.00,185.66,357.09,177.78,1755.33,145.89,140.24,161.46,204.85,168.59,185.34,303.14,3502.33,281.26,53.80
2011-01-08,dsm2,base,historical,50430.28,44030.00,15408.00,12674.00,1811.07,1567.49,243.58,76701.21,0.00,0.00,162.95,1.71,3.42,187.85,187.85,237.97,296.96,175.03,208.95,156.68,156.68,238.34,148.28,208.84,1207.02,1630.85,195.37,222.24,221.33,5228.31,184.11,158.68,1009.64,343.85,157.12,238.45,299.62,186.35,178.87,188.38,186.18,351.15,173.27,1915.29,144.70,141.06,160.27,197.03,167.04,174.04,283.09,3362.96,264.17,53.80
2011-01-09,dsm2,base,historical,47090.43,41140.00,15508.00,12235.00,2126.47,1833.15,293.32,72706.95,0.00,0.00,172.11,1.26,3.31,187.53,187.53,231.09,279.13,167.01,205.82,156.01,156.01,233.34,147.10,205.60,1285.17,1649.00,193.36,217.48,216.66,5281.84,181.83,159.67,1516.96,337.88,158.08,231.43,290.00,171.48,177.16,184.78,166.47,347.58,169.77,2231.89,146.42,143.36,159.65,169.38,166.24,168.28,270.85,3373.63,250.00,53.80
2011-01-10,dsm2,base,historical,43030.44,37441.00,15029.00,11400.00,2186.77,1895.38,291.39,67272.66,0.00,0.00,187.37,1.04,3.34,186.20,186.20,225.93,264.13,179.72,202.68,155.68,155.68,229.99,148.22,202.82,1404.71,1725.34,194.06,213.32,212.63,5535.87,179.75,159.50,2484.54,338.06,158.13,226.01,278.87,182.73,184.97,187.42,174.34,343.47,166.99,2586.73,147.48,145.47,160.71,175.37,166.44,181.54,259.04,3415.32,233.75,53.80
2011-01-11,dsm2,base,historical,42064.66,36832.00,14342.00,12182.00,1921.68,1681.12,240.56,66666.97,0.00,0.00,194.16,1.17,3.33,184.49,184.49,220.82,255.50,190.55,199.55,156.25,156.25,226.71,149.44,198.70,1477.71,1818.94,218.75,208.95,208.15,5352.53,177.90,159.61,3601.22,335.49,158.44,220.87,266.72,195.51,243.70,186.41,189.32,336.29,165.70,3636.11,149.56,150.57,160.37,190.98,165.64,191.92,260.67,3281.41,233.60,53.80
2011-01-12,dsm2,base,historical,39140.06,34496.00,13733.00,12144.00,2282.63,1980.98,301.65,62734.43,0.00,0.00,198.77,1.48,3.35,182.69,182.69,215.04,247.57,197.70,196.48,156.86,156.86,224.50,151.70,194.58,1478.11,1804.03,263.74,203.60,203.01,5210.48,176.35,160.05,4583.33,363.26,158.63,215.17,256.39,204.41,308.80,182.40,195.88,326.79,165.75,3699.40,153.54,156.67,161.52,210.03,165.03,198.88,256.14,3256.31,257.48,53.80
2011-01-13,dsm2,base,historical,36313.44,32297.00,13129.00,11503.00,1765.64,1526.28,239.36,59179.79,0.00,0.00,199.62,2.01,3.34,181.41,181.41,207.68,243.70,199.63,193.79,158.24,158.24,223.29,155.56,189.80,1440.88,1808.08,350.88,197.46,196.89,4980.32,175.34,161.45,6522.61,407.08,158.96,208.08,244.51,206.55,450.02,182.30,201.65,316.62,165.83,3641.68,157.82,159.78,162.27,204.76,165.22,200.64,248.72,3179.33,239.00,54.40
2011-01-14,dsm2,base,historical,34089.28,30502.00,12358.00,11510.00,2280.44,1938.74,341.70,55676.83,0.00,0.00,208.41,2.64,3.42,180.16,180.16,202.70,243.18,204.54,191.41,161.54,161.54,223.04,159.77,186.29,1371.46,1720.00,531.70,193.26,192.62,4614.77,175.06,165.38,8274.54,488.13,160.00,203.01,236.65,209.95,745.07,184.29,201.62,307.76,166.81,3574.56,160.42,162.58,164.01,205.21,165.64,206.27,244.08,3188.93,229.20,55.20
2011-01-15,dsm2,base,historical,33275.72,30038.00,11867.00,11137.00,1952.78,1666.67,286.11,54326.94,0.00,0.00,213.24,3.09,3.52,178.20,178.20,199.08,257.63,211.69,189.31,164.60,164.60,221.33,162.51,184.22,1237.68,1607.42,981.14,190.13,189.62,4316.17,175.50,191.75,10301.47,655.17,162.18,199.29,232.67,218.51,1530.27,186.05,210.65,299.89,168.22,3413.72,162.78,167.69,165.79,215.77,167.09,212.98,240.46,3067.84,228.38,59.60
2011-01-16,dsm2,base,historical,33488.17,30394.00,10879.00,11143.00,1864.78,1609.12,255.66,53645.39,0.00,0.00,220.75,3.48,3.52,177.20,177.20,195.77,285.09,217.01,187.81,168.78,168.78,216.50,165.20,183.11,1142.69,1469.14,1656.11,188.11,187.74,4010.28,176.04,261.84,10734.24,962.55,165.90,195.89,226.37,221.66,2299.86,187.54,215.00,291.96,169.74,3029.53,166.57,173.07,167.69,220.16,168.79,218.70,236.84,2908.16,227.55,63.20
2011-01-17,dsm2,base,historical,32660.09,29647.00,11242.00,11510.00,1764.83,1497.08,267.75,53647.25,0.00,0.00,221.83,3.71,3.66,177.15,177.15,193.58,314.89,221.98,186.61,174.84,174.84,211.77,168.72,183.14,1149.36,1355.20,2046.37,187.08,186.77,3954.76,176.43,307.17,9576.92,1283.17,172.22,193.77,221.97,228.60,2229.31,190.21,221.04,283.70,171.89,2803.84,170.56,173.41,170.62,225.94,171.35,223.15,232.62,2840.72,227.44,62.40
2011-01-18,dsm2,base,historical,31556.16,28695.00,11938.00,11519.00,2445.77,2093.32,352.45,52567.39,0.00,0.00,202.06,3.80,3.66,177.35,177.35,192.56,374.55,216.83,186.39,189.41,189.41,208.83,171.83,183.41,1213.23,1289.80,2390.53,186.71,186.51,3731.90,177.40,400.38,8940.62,1589.60,184.31,192.56,218.74,228.82,2374.96,192.06,224.54,274.31,174.10,2619.65,171.04,165.39,173.63,226.12,173.94,215.69,229.86,2679.46,226.91,62.00
2011-01-19,dsm2,base,historical,30848.17,28139.00,11863.00,11535.00,2274.51,1929.28,345.23,51971.65,0.00,0.00,191.85,3.77,3.54,178.33,178.33,191.32,446.55,200.12,186.00,200.76,200.76,206.07,172.57,183.85,1335.01,1286.73,2542.66,186.79,186.53,3548.60,178.20,430.04,7830.42,1778.10,202.05,191.42,215.45,210.05,2233.16,194.54,212.40,264.04,175.37,2415.78,167.34,162.36,173.86,210.33,174.30,199.70,227.64,2586.30,219.82,60.00
2011-01-20,dsm2,base,historical,30009.27,27393.00,11479.00,10339.00,2500.25,2146.65,353.60,49327.01,0.00,0.00,191.58,3.61,3.61,179.39,179.39,191.51,499.69,193.83,186.10,199.02,199.02,204.54,169.99,184.64,1439.88,1351.96,2359.19,187.43,187.17,3668.12,178.41,399.19,6646.41,1789.32,213.08,191.68,219.49,202.34,1771.70,198.95,198.65,255.67,176.26,2478.71,166.16,167.92,171.76,199.47,173.04,194.41,227.52,2599.61,210.93,57.80
2011-01-21,dsm2,base,historical,28094.78,25588.00,11058.00,10800.00,2502.76,2124.96,377.80,47450.02,0.00,0.00,199.55,3.38,3.67,179.90,179.90,192.64,578.41,196.95,186.42,204.73,204.73,204.02,169.07,185.46,1513.86,1445.72,2187.55,188.31,188.06,3610.46,178.60,405.94,6324.31,1750.93,219.86,192.68,221.93,203.61,1616.66,202.33,196.97,249.26,177.67,2450.59,169.10,167.70,171.83,199.24,173.49,198.09,228.67,2504.38,211.35,54.40
2011-01-22,dsm2,base,historical,27375.97,24959.00,10754.00,10308.00,2534.14,2136.42,397.72,45903.83,0.00,0.00,208.62,3.08,3.53,180.17,180.17,193.17,642.43,205.25,186.88,206.40,206.40,203.60,170.48,186.21,1565.16,1523.90,2079.91,188.94,188.70,3449.37,179.03,410.50,5972.77,1710.18,229.26,193.30,221.39,210.58,1548.00,204.37,202.28,244.34,179.36,2392.50,169.59,166.18,173.27,204.61,174.78,206.48,229.65,2444.05,213.64,54.40
2011-01-23,dsm2,base,historical,27073.17,24710.00,10134.00,10989.00,2309.09,1954.42,354.67,45887.07,0.00,0.00,215.56,2.84,3.51,180.44,180.44,193.49,663.98,212.53,187.34,200.09,200.09,203.06,171.36,187.06,1596.91,1590.55,1932.34,189.63,189.38,3536.58,179.55,369.64,5295.79,1629.70,232.65,193.63,221.00,218.67,1297.92,204.92,210.16,241.18,180.81,2481.80,169.32,168.41,173.97,212.76,175.47,213.65,231.11,2484.34,218.54,54.40
2011-01-24,dsm2,base,historical,26272.87,23993.00,9323.00,9824.00,2393.65,2008.57,385.08,43026.22,0.00,0.00,247.40,2.63,3.54,180.92,180.92,193.37,698.77,227.23,187.88,202.96,202.96,203.07,171.39,187.82,1606.80,1653.27,1767.52,190.18,189.92,3689.68,180.18,363.12,5642.89,1540.69,234.32,193.53,220.55,226.61,1186.68,203.30,215.81,238.70,182.05,2594.33,170.24,163.78,174.30,218.82,176.08,230.66,231.79,2482.29,221.40,54.40
2011-01-25,dsm2,base,historical,25591.32,23377.00,8638.00,8378.00,2242.26,1874.12,368.14,40365.06,0.00,0.00,266.42,2.52,3.50,181.72,181.72,193.95,730.29,254.54,188.31,208.50,208.50,202.50,172.08,188.53,1625.80,1691.92,1727.12,190.73,190.51,3677.90,180.78,361.77,5431.26,1494.95,244.93,194.10,218.82,254.97,1164.09,201.69,233.77,236.67,182.28,2696.00,168.38,162.64,174.88,240.15,176.63,257.10,230.51,2473.45,236.97,54.40
2011-01-26,dsm2,base,historical,24935.80,22756.00,8123.00,8501.00,2165.17,1827.86,337.31,39394.62,0.00,0.00,270.29,2.60,3.53,182.40,182.40,196.07,743.87,268.49,188.81,205.68,205.68,202.02,171.39,189.24,1642.49,1724.89,1708.12,191.51,191.31,3751.07,181.29,348.70,5786.73,1458.60,251.10,196.12,221.05,273.26,1171.58,201.50,257.29,235.41,182.33,2724.03,167.55,164.74,174.60,252.48,176.77,269.83,233.51,2457.68,248.74,54.40
2011-01-27,dsm2,base,historical,23796.02,21686.00,8184.00,8510.00,2093.57,1767.02,326.55,38396.44,0.00,0.00,274.71,2.83,3.68,182.74,182.74,196.61,759.86,272.19,189.29,205.27,205.27,202.41,170.48,189.46,1634.20,1745.10,1792.25,192.04,191.76,3714.93,181.64,351.11,6689.25,1462.93,253.51,196.72,219.43,277.82,1394.56,201.91,269.25,234.76,182.29,3085.34,168.34,165.37,174.05,259.63,176.87,273.78,232.57,2443.20,248.85,54.40
2011-01-28,dsm2,base,historical,22973.43,20946.00,8351.00,7708.00,1855.48,1594.53,260.95,37176.95,0.00,0.00,242.58,3.05,3.90,183.04,183.04,196.58,787.96,266.01,189.52,213.45,213.45,202.03,170.78,189.40,1610.43,1743.43,2060.66,192.11,191.84,3416.49,181.90,407.81,8505.18,1574.20,262.70,196.70,217.77,280.09,1906.78,201.70,273.09,234.31,182.54,3451.76,169.15,168.15,173.78,259.57,176.54,263.48,233.03,2378.63,248.41,59.60
2011-01-29,dsm2,base,historical,22221.61,20271.00,8313.00,8265.00,1746.25,1519.33,226.92,37053.35,0.00,0.00,215.04,3.29,3.90,183.56,183.56,196.85,824.63,235.39,189.64,228.99,228.99,201.37,171.87,189.50,1614.82,1713.35,2448.29,192.32,192.07,3106.32,182.19,500.82,9000.91,1802.10,279.93,196.94,218.53,256.72,2440.62,202.52,265.12,233.93,182.90,3141.83,170.44,169.09,174.44,251.23,176.82,233.48,236.41,2283.72,241.85,62.20
2011-01-30,dsm2,base,historical,22811.81,20427.00,8007.00,9060.00,1084.43,1052.98,31.45,38794.38,0.00,0.00,224.58,3.17,3.64,184.88,184.88,197.71,855.75,217.56,190.14,254.28,254.28,201.83,173.32,189.91,1677.28,1688.56,2873.23,192.86,192.58,2923.82,182.65,620.00,9445.01,2049.61,308.44,197.80,220.13,233.95,2811.06,205.15,237.15,233.85,183.76,2467.53,171.84,168.81,175.78,231.54,177.83,221.51,242.89,2261.49,230.15,63.20
2011-01-31,dsm2,base,historical,23190.40,20935.00,7631.00,8949.00,1481.12,1325.38,155.74,38289.28,0.00,0.00,242.04,2.93,3.48,184.51,184.51,200.26,843.87,231.71,191.23,230.86,230.86,205.76,174.40,191.38,1754.92,1711.91,2830.24,194.55,194.18,3213.66,183.58,517.49,7769.44,2108.26,318.93,200.29,226.78,244.48,2317.72,212.74,222.00,235.24,185.18,2585.36,172.96,172.35,177.61,230.67,179.71,237.00,254.55,2369.58,231.61,60.60
2011-02-01,dsm2,base,historical,23021.78,20787.00,7322.00,10667.00,-145.01,-235.34,90.33,41155.79,0.00,0.00,248.25,2.98,3.41,185.26,185.26,202.59,861.16,246.63,193.59,222.20,222.20,212.76,175.40,193.00,1815.38,1771.46,2714.66,196.32,195.94,3503.08,185.15,484.77,6659.47,2112.85,308.26,202.73,231.74,267.88,2015.44,218.90,235.58,239.33,187.21,2594.75,175.11,172.74,178.92,249.08,181.15,251.17,267.13,2416.06,245.59,59.60
2011-02-02,dsm2,base,historical,22927.79,20493.00,6984.00,9150.00,-205.45,-288.23,82.78,39267.24,0.00,0.00,268.58,2.92,3.36,186.58,186.58,204.89,886.12,254.10,195.85,228.01,228.01,218.49,177.09,194.83,1866.20,1851.30,2579.54,197.96,197.60,3687.90,186.93,480.98,8403.96,2047.85,302.36,204.93,235.12,280.50,1978.06,222.64,250.05,249.81,189.60,2724.80,176.37,167.31,180.81,258.84,183.18,261.31,282.77,2444.51,254.17,59.60
2011-02-03,dsm2,base,historical,22497.93,20532.00,6771.00,9006.00,-144.24,-267.47,123.23,38419.18,0.00,0.00,282.17,2.70,3.35,187.99,187.99,207.12,924.91,272.76,198.28,227.10,227.10,221.91,178.94,196.98,1910.60,1915.51,2473.12,200.05,199.71,3719.28,188.75,474.05,7782.10,2020.40,304.77,207.22,239.40,293.63,1798.99,226.07,257.03,260.92,192.15,2760.77,174.93,168.95,182.76,269.87,185.14,278.54,297.81,2450.70,263.98,59.40
2011-02-04,dsm2,base,historical,21885.39,20048.00,6781.00,8571.00,449.40,130.22,319.18,36787.99,0.00,0.00,294.50,2.43,3.39,189.53,189.53,208.23,955.08,286.02,199.87,223.79,223.79,223.26,179.15,198.91,1946.83,1977.66,2348.22,201.86,201.51,3761.72,190.22,469.89,7722.34,1989.65,302.62,208.48,241.58,305.73,1704.09,227.66,274.38,269.98,194.05,2999.82,174.84,170.44,182.75,279.24,185.42,290.48,302.58,2425.82,270.11,57.80
2011-02-05,dsm2,base,historical,21222.37,19403.00,6786.00,8592.00,674.49,290.11,384.38,35925.88,0.00,0.00,280.46,2.12,3.34,190.89,190.89,208.75,995.43,293.25,201.59,232.47,232.47,224.80,178.75,200.43,1971.66,2021.05,2301.27,203.08,202.81,3673.09,191.35,480.06,7569.36,1942.72,306.77,208.93,240.57,317.00,1725.74,227.86,287.21,276.89,195.59,3541.15,176.30,189.21,182.97,287.33,185.82,293.88,296.07,2392.37,275.95,58.20
2011-02-06,dsm2,base,historical,20696.68,18951.00,6873.00,9139.00,563.34,180.73,382.61,36145.35,0.00,0.00,283.17,1.75,3.32,192.10,192.10,209.99,1007.73,282.54,203.21,226.82,226.82,226.78,178.98,201.80,2000.56,2056.01,2296.63,204.56,204.26,3756.85,192.52,455.77,7596.53,1951.84,310.76,210.13,241.75,312.47,1666.86,229.90,295.33,283.04,197.59,3909.50,184.23,191.42,184.10,289.66,187.53,285.33,292.28,2371.49,275.73,58.40
2011-02-07,dsm2,base,historical,20127.96,18404.00,6858.00,9042.00,529.89,166.98,362.91,35498.07,0.00,0.00,283.88,1.42,3.20,193.63,193.63,210.80,1029.82,284.49,204.78,227.23,227.23,229.18,182.02,203.24,2026.13,2091.86,2331.57,205.83,205.55,3919.10,194.16,450.03,8234.98,1966.09,312.36,210.90,242.87,309.04,1714.00,232.29,285.80,289.10,200.86,4137.90,189.72,183.58,188.43,285.30,191.27,287.09,296.39,2346.24,274.26,59.60
2011-02-08,dsm2,base,historical,20286.10,18566.00,6823.00,8464.00,243.75,-23.41,267.16,35329.35,0.00,0.00,279.17,1.36,3.19,195.22,195.22,212.67,1017.42,283.31,206.43,218.38,218.38,231.72,187.91,204.98,2078.53,2125.14,2319.24,207.46,207.14,4284.61,196.45,397.18,7150.87,1963.30,307.91,212.72,244.87,309.22,1530.88,237.52,287.12,293.51,203.98,4332.88,188.07,179.34,192.76,286.17,195.14,285.51,292.31,2379.15,278.52,57.20
2011-02-09,dsm2,base,historical,19861.51,18153.00,6783.00,8971.00,378.87,77.91,300.96,35236.64,0.00,0.00,276.13,1.37,3.35,196.77,196.77,214.19,1016.35,278.93,208.14,219.03,219.03,234.11,190.60,207.04,2125.72,2189.76,2305.53,209.06,208.80,4620.12,198.71,389.69,8799.15,1938.71,300.82,214.24,244.89,309.28,1550.67,242.62,285.84,297.71,205.93,4364.13,184.89,179.07,193.89,285.81,196.35,281.39,284.89,2396.63,273.77,59.60
2011-02-10,dsm2,base,historical,19901.46,18255.00,6942.00,8542.00,452.57,131.22,321.35,34932.89,0.00,0.00,275.92,1.65,3.36,198.50,198.50,215.26,1051.26,276.84,210.60,228.26,228.26,236.46,190.26,209.18,2139.53,2228.08,2468.43,210.67,210.49,4532.78,200.14,431.70,10691.39,2005.30,310.88,215.45,244.45,298.73,1860.04,244.99,281.95,302.28,206.24,4308.63,183.87,170.90,193.21,281.05,196.22,279.46,288.02,2326.03,269.63,59.60
2011-02-11,dsm2,base,historical,19409.04,17797.00,7243.00,9092.00,464.19,146.34,317.85,35279.86,0.00,0.00,265.71,2.03,3.36,200.41,200.41,218.33,1055.13,274.03,212.36,232.80,232.80,238.34,188.86,211.20,2162.12,2246.68,2670.39,212.92,212.72,4456.08,201.63,452.19,11812.51,2084.95,313.25,218.53,246.72,296.47,2171.21,248.26,279.96,306.43,207.81,4240.90,181.38,182.04,192.36,284.32,196.21,275.71,291.70,2354.99,270.11,61.20
2011-02-12,dsm2,base,historical,18788.62,17216.00,7360.00,8687.00,563.16,226.92,336.24,34272.46,0.00,0.00,251.67,2.52,3.64,201.92,201.92,221.89,1053.62,262.97,213.29,238.16,238.16,239.78,187.72,213.45,2180.14,2277.71,3080.59,215.21,214.93,4456.65,202.81,486.22,14368.91,2192.54,309.36,222.01,251.83,288.80,3111.41,249.97,276.63,309.93,209.55,4197.11,183.12,191.72,192.01,287.29,194.61,264.25,297.75,2371.46,270.25,63.20
2011-02-13,dsm2,base,historical,18308.57,16767.00,7398.00,9031.00,506.69,169.39,337.30,34230.89,0.00,0.00,255.58,2.84,4.01,203.58,203.58,224.84,1089.70,253.50,214.78,263.53,263.53,240.13,188.24,215.62,2189.34,2285.23,4043.48,217.74,217.46,4268.85,203.68,686.21,16810.68,2622.82,323.32,224.96,254.66,277.16,4948.62,249.88,266.21,313.53,211.03,3926.28,188.38,189.53,192.03,279.60,194.71,256.38,299.04,2341.92,268.46,66.20
2011-02-14,dsm2,base,historical,17806.86,16326.00,7408.00,8981.00,252.33,13.05,239.28,33943.53,0.00,0.00,248.42,2.87,4.11,212.13,212.13,226.41,1209.74,254.47,216.29,424.07,424.07,237.27,192.66,216.82,2367.97,2255.65,6134.76,219.91,219.68,3717.91,204.24,1480.76,20201.61,3827.12,426.80,226.44,253.28,276.62,7538.56,245.62,257.62,316.68,212.07,3279.16,191.71,178.04,194.31,271.36,197.01,256.15,292.00,2272.20,267.70,66.20
2011-02-15,dsm2,base,historical,17932.96,16496.00,7380.00,8892.00,171.18,37.23,133.95,34033.79,0.00,0.00,246.25,3.19,4.19,214.80,214.80,228.34,1276.99,248.36,217.88,434.15,434.15,237.26,195.95,218.75,2685.03,2289.67,6741.55,222.33,221.87,3678.17,205.75,1430.14,18427.87,4590.06,557.17,228.49,256.42,271.62,6377.01,250.47,257.47,317.99,213.95,3584.88,189.47,172.84,198.07,269.32,201.16,250.64,299.62,2243.65,266.16,66.20
2011-02-16,dsm2,base,historical,18810.71,16992.00,7394.00,9029.00,-1015.08,-808.85,-206.23,36248.80,0.00,0.00,249.79,3.34,4.08,231.22,231.22,230.19,1506.74,247.92,219.89,614.81,614.81,239.00,201.64,220.31,3206.73,2421.35,7808.11,224.29,223.90,3365.20,207.36,1946.75,18597.90,5397.98,691.30,230.31,260.18,270.26,7327.32,249.57,253.05,318.84,214.96,3692.72,185.95,174.01,200.53,269.87,202.46,251.59,304.90,2273.77,266.75,70.80
2011-02-17,dsm2,base,historical,23315.18,20660.00,7613.00,9180.00,-2311.12,-1815.48,-495.64,42419.30,0.00,0.00,245.75,3.39,3.98,235.91,235.91,235.69,1669.79,251.38,223.02,579.49,579.49,248.85,201.78,223.45,3530.04,2617.82,7779.78,227.81,227.33,3406.57,209.69,1777.89,17024.87,5598.07,805.54,235.73,270.84,283.42,6288.90,255.35,255.56,321.66,216.72,3815.15,184.54,174.39,199.89,275.60,203.13,254.63,329.45,2364.01,274.46,66.20
2011-02-18,dsm2,base,historical,32853.51,28724.00,7985.00,8735.00,-4144.16,-3376.64,-767.52,53717.67,0.00,0.00,234.21,3.31,4.05,223.74,223.74,244.22,1688.77,249.08,228.44,450.48,450.48,269.46,195.37,227.90,3724.03,2823.47,7308.00,233.32,232.73,3430.04,212.70,1395.35,14171.61,5541.50,792.57,244.37,289.22,319.71,5038.83,262.87,264.21,328.34,219.47,3751.96,185.53,173.74,200.42,288.69,205.20,253.64,390.11,2462.70,292.38,66.20
2011-02-19,dsm2,base,historical,39121.26,33115.00,8970.00,9498.00,-4553.25,-3709.60,-843.65,62142.51,0.00,0.00,235.01,3.22,3.83,221.14,221.14,252.57,1791.77,242.94,234.88,369.81,369.81,289.79,192.71,232.66,3959.93,3061.83,6482.44,238.96,238.21,3327.49,216.10,1140.24,12645.11,5150.85,677.98,252.87,306.53,334.38,4276.96,268.64,265.73,337.65,221.89,3637.19,184.34,171.31,201.10,306.15,206.85,249.01,444.02,2513.80,313.17,66.20
2011-02-20,dsm2,base,historical,44440.16,39551.00,11025.00,9885.00,-3986.97,-3314.20,-672.77,69337.13,0.00,0.00,237.22,3.12,3.77,218.79,218.79,262.25,1734.91,244.67,239.47,260.17,260.17,303.04,189.11,237.79,3875.34,3238.74,5265.83,245.36,244.18,3423.54,220.50,645.67,9092.21,4324.55,506.20,262.63,323.48,327.00,2649.28,280.49,260.08,347.98,225.89,3384.81,183.21,167.33,202.26,290.55,209.20,249.97,480.64,2618.32,314.39,62.00
2011-02-21,dsm2,base,historical,43384.74,39019.00,11696.00,10088.00,-3199.29,-2747.36,-451.93,68368.03,0.00,0.00,220.33,2.96,3.75,221.01,221.01,270.71,1686.97,238.27,244.12,220.67,220.67,313.26,186.87,243.36,3762.52,3425.92,3887.99,251.43,250.27,3532.76,224.05,426.48,6487.60,3511.51,380.18,271.26,339.94,318.45,1689.98,289.61,258.45,359.33,230.35,3236.80,174.79,147.57,200.68,293.69,208.91,241.22,499.23,2664.52,325.75,56.40
2011-02-22,dsm2,base,historical,39279.40,35252.00,11783.00,8854.00,-1797.10,-1663.61,-133.49,61713.50,0.00,0.00,220.88,2.70,3.68,224.18,224.18,276.77,1613.87,226.96,247.40,207.50,207.50,313.34,176.89,248.14,3626.31,3558.78,2825.59,255.94,254.96,3622.06,225.47,331.75,4864.06,2819.90,313.02,277.38,350.09,300.20,1102.36,295.63,242.09,372.87,230.86,3168.49,161.82,135.85,193.83,279.47,205.33,230.55,483.31,2689.91,293.19,53.80
2011-02-23,dsm2,base,historical,34481.71,31032.00,11825.00,8824.00,-201.09,-366.54,165.45,55331.80,0.00,0.00,214.40,2.66,3.69,225.84,225.84,283.24,1533.22,220.98,249.15,196.79,196.79,302.37,165.74,252.12,3450.21,3657.03,2050.92,260.25,259.05,3773.86,225.68,282.39,3823.99,2269.26,273.23,283.79,356.16,273.07,776.53,296.58,232.73,384.55,231.51,3121.88,155.74,136.91,188.42,280.16,201.28,222.16,458.06,2680.91,287.55,53.80
2011-02-24,dsm2,base,historical,30160.36,27430.00,11771.00,8453.00,-233.11,-374.28,141.17,50617.48,0.00,0.00,259.13,2.59,4.05,226.24,226.24,285.90,1423.83,231.37,250.88,187.78,187.78,293.65,161.72,255.02,3275.40,3645.22,1518.64,262.87,262.02,3983.05,225.61,246.38,3167.57,1845.47,244.02,286.35,350.61,245.14,568.22,295.09,219.60,389.73,232.32,3051.84,154.94,138.64,188.24,247.85,201.23,236.73,412.83,2676.53,268.80,53.80
2011-02-25,dsm2,base,historical,31721.78,27049.00,11742.00,8238.00,-2213.24,-2084.62,-128.62,53915.02,0.00,0.00,261.12,2.58,3.88,220.17,220.17,283.89,1421.76,260.95,254.15,193.69,193.69,295.01,163.83,256.21,2792.31,3475.80,1186.53,264.89,263.93,3684.60,225.90,261.23,4460.74,1490.03,253.20,284.51,344.48,279.07,655.67,284.95,250.99,391.75,232.00,2689.36,156.86,149.95,184.18,285.55,199.16,263.44,384.34,2566.19,301.97,53.80
2011-02-26,dsm2,base,historical,37409.42,33306.00,11750.00,8451.00,-1821.11,-1803.38,-17.73,59431.53,0.00,0.00,259.92,2.66,3.74,225.72,225.72,293.31,1277.01,262.62,257.48,183.96,183.96,297.59,165.94,260.90,2756.44,3256.91,1001.91,270.93,269.64,3718.49,227.78,219.20,2739.09,1352.87,240.83,293.94,351.80,284.86,476.54,281.60,267.90,393.51,234.16,2616.72,165.07,165.03,190.56,281.44,204.82,264.80,408.51,2579.57,295.69,53.80
2011-02-27,dsm2,base,historical,41769.27,38109.00,12317.00,8542.00,-1572.91,-1598.20,25.29,64201.19,0.00,0.00,255.76,2.68,3.59,226.70,226.70,299.85,1167.25,260.91,260.99,185.45,185.45,301.99,173.33,264.20,2586.64,3125.05,768.55,275.97,274.83,3744.19,231.07,203.05,2180.18,1144.96,227.13,300.30,359.71,284.98,329.74,276.39,268.99,391.31,235.66,2521.00,173.73,167.14,195.28,281.65,208.56,262.81,440.95,2541.63,303.54,53.80
2011-02-28,dsm2,base,historical,38700.64,35534.00,11958.00,8699.00,-1587.22,-1609.92,22.70,60944.86,0.00,0.00,246.45,2.69,3.74,229.97,229.97,307.28,1043.27,254.75,263.56,188.73,188.73,305.01,181.14,268.29,2448.52,2977.42,597.74,281.35,279.79,3839.66,233.98,196.07,3202.21,997.55,218.05,307.56,374.19,280.32,299.12,277.00,266.12,390.87,235.46,2530.19,174.94,158.77,202.05,277.12,213.53,256.10,459.36,2524.03,304.76,53.80
