datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,aamc1,alk,alv,alvz,anc,anh,bac,bdl,bdt,ben,benbr,bet,bet2,bir,bks,bll,blp,bts,c10,c16,c24,carqb,cbs,ccs,chdmc006,chipps,cis,clc,cll,cm62,cm66,cm72,co5,confl,coy,cse,cyg,dbi,dgl,dlc,dmb,dmc,dsj,dum,dumbr,dvi,dws,emm2,fal2,fct,flt,fmb,fpt,frk,frp,gct,ges,gl,glab,glc,glc2,glcgs,gle,gln,god,grizzb,gsm,gss,gys,gzb,gzl,gzm,has,hll,hlt2,hol2,holm,hon,hsl,hun,hwb,ibs,idb,ish,ist,jer,lbtoe,lct,lcts,lcut,lhtn,lhtse,lib,libc,lir,lis,liw,liy,lps,m13,mab,mal,mare,mateo,mdmzq,mfv,mho,mhr,mir,mkn,mld,mok2,mrmow,mru,mrx,mrz,mrz2,msd2,msl,mss,mtb,mtz,mup,nmr,nsl2,oad,obd,obi,odm,oh1,oh4,old,orb,orccf,ori,orm,orq2,orx,osj2,pct,pdup,ppt,pri,prospect south breach,psf,ptchi,pts,richb,richm,rindg,riv,rri2,rsd,rsl,rvb,ryc,rye,ryf,ryi,sal,scqc1,sdc,sdi,sffpx,sfp17,sga,sgg,sham,sjc,sjd,sjg,sjj,sjl,sm,smr,smr2,snc,snod,soi,sr3,srh,srv,ssa,ssi,sss,sstw,ssw,sti,sur,sus,sut,swe,sxs,tea,tibc1,tms,toen,toes,tpi,tpp,tps,trn2,trp,tsl,tss,twa,twi,ucs,ulc,uni,vcu,vic,vni,vns,vol,wci,wdcut,winter east breach,winter north breach,winter south breach,x2
2010-01-14,RMA,base,7,10181.60,1275.00,-5044.00,1805.68,5064.85,0.00,0.00,976.17,3.98,-0.06,49247.23,49693.40,49206.50,49207.63,3803.26,3803.26,842.89,10283.13,941.04,158.07,26251.12,1039.99,1038.78,641.67,307.17,7459.67,1902.85,11016.68,3448.72,19710.87,12526.88,34331.07,225.99,291.25,800.37,11178.61,672.42,762.22,5630.07,284.86,351.43,467.05,5561.86,8744.45,49230.56,5630.07,15051.01,836.53,979.50,272.60,49248.13,805.09,1207.29,49248.56,49248.50,963.72,228.20,1265.54,1348.31,1310.63,22457.19,11429.33,212.83,981.87,1153.03,977.36,212.44,49205.51,977.55,882.62,861.74,882.62,978.37,210.76,16584.60,18779.54,213.55,212.38,15416.93,14835.35,16813.77,15655.95,283.35,890.82,585.83,901.27,858.39,11638.83,11365.24,14816.09,213.80,14544.56,788.47,971.45,209.55,1525.39,278.80,249.71,241.82,249.71,252.62,252.62,223.71,248.69,240.78,520.31,579.86,257.42,317.18,1755.77,645.13,10629.89,34962.31,49275.23,622.50,215.24,892.00,885.92,217.42,261.10,10549.33,327.25,981.58,981.61,648.57,27889.68,26756.79,966.32,5161.16,217.52,654.94,15319.49,636.39,261.10,5377.51,833.61,830.95,842.45,833.61,970.22,789.40,971.14,789.40,786.42,791.13,888.32,775.34,979.61,706.37,18353.46,1021.24,612.22,617.24,215.45,224.16,19695.59,8531.87,46229.40,47361.93,594.35,272.60,645.97,871.55,899.81,272.26,15955.51,228.09,228.09,222.80,659.30,43425.69,211.76,978.84,49848.77,49610.70,970.10,239.73,46946.37,617.11,968.54,798.84,1525.39,969.90,49230.56,191.57,191.35,12658.83,209.59,223.28,1025.84,208.38,305.28,659.30,1918.40,211.86,270.07,209.12,266.96,965.65,213.70,211.17,212.33,217.91,13073.39,48061.75,933.03,289.76,242.41,969.24,924.78,969.24,570.49,805.09,990.83,990.83,968.45,1078.51,249.20,295.70,978.28,638.41,636.39,498.72,962.47,12761.30,787.93,850.83,5237.26,6057.12,4888.30,85.05
2010-01-15,RMA,base,7,12059.30,1368.00,-5379.00,1820.06,6818.50,0.00,0.00,931.71,3.88,0.04,49231.67,49687.41,49213.21,49214.32,3376.62,3376.62,847.45,10361.70,956.62,156.81,25190.25,1036.94,1036.07,645.31,306.49,7679.58,1738.70,11170.61,2955.65,18753.98,11595.53,33468.95,228.18,292.43,823.72,10250.03,671.31,774.11,4858.75,288.52,355.69,470.58,4869.95,7861.02,49236.51,4858.75,15169.37,837.55,980.89,278.08,49253.06,820.65,1209.76,49253.46,49253.38,951.12,230.82,1041.19,1274.33,1241.97,21538.68,11500.82,210.77,973.94,1155.82,982.38,210.04,49212.25,982.18,894.43,872.24,894.43,981.97,207.39,16325.68,18156.56,214.84,209.83,15534.17,14871.55,16369.86,15449.54,284.88,896.97,590.06,907.19,862.96,10796.38,11529.88,14698.30,212.94,14741.94,789.30,972.72,206.29,1421.82,286.08,247.97,243.38,247.97,251.46,251.46,225.89,247.64,237.16,552.33,589.48,254.27,314.47,1453.47,651.90,9709.56,34125.02,49279.96,623.85,214.52,941.54,935.54,218.89,267.46,9629.93,306.42,973.72,973.58,656.67,26806.76,25674.69,959.27,4883.58,219.00,665.96,15148.28,640.63,267.46,5484.37,853.93,851.00,846.22,853.93,964.60,790.03,974.35,790.03,794.32,800.55,909.54,779.09,969.25,685.23,17414.22,1041.83,601.91,601.37,217.32,226.13,18742.94,7680.76,46140.15,47126.33,599.73,262.46,652.45,870.62,899.58,261.76,15088.01,226.72,226.72,223.82,617.88,43225.59,208.67,812.58,49847.32,49608.02,976.30,237.47,46854.07,622.52,968.37,826.26,1421.82,965.52,49236.51,187.66,187.30,12790.05,206.42,220.93,976.81,205.91,289.02,617.88,1605.70,208.26,275.56,206.20,270.57,970.32,211.91,207.41,209.64,218.59,13204.26,48032.00,839.93,297.64,244.57,975.11,929.46,975.11,574.70,820.65,936.17,936.16,971.91,1036.92,250.99,295.99,968.85,643.14,640.63,497.26,932.56,12819.06,792.56,852.51,4647.62,5350.30,4376.11,83.31
2010-01-16,RMA,base,7,13850.10,1372.00,-6137.00,1713.75,7870.94,0.00,0.00,888.08,3.45,0.28,49218.32,49698.09,49220.34,49221.42,3425.25,3425.25,858.94,10764.99,959.16,157.35,25533.58,1039.29,1038.53,647.82,305.83,7995.88,1779.17,11345.92,2984.03,19077.11,11850.40,33912.83,228.70,292.40,828.60,10451.02,666.96,767.35,4889.85,287.97,355.15,469.53,4920.38,7985.63,49242.70,4889.85,15248.07,837.13,974.14,285.87,49258.52,817.48,1217.39,49258.91,49258.81,911.69,230.98,1011.70,1293.74,1206.97,21680.39,11672.51,209.08,975.90,1168.78,977.95,209.30,49219.84,977.42,900.18,874.56,900.18,976.39,212.49,16253.63,18092.35,211.78,209.46,15547.55,14777.99,16126.69,15472.88,284.86,905.44,592.42,915.81,872.66,10525.56,11732.38,14806.24,213.48,14906.45,789.05,970.13,210.41,1448.65,287.55,247.22,243.71,247.22,250.97,250.97,226.44,246.97,235.26,570.71,592.69,250.72,316.77,1474.45,652.47,9909.42,34495.71,49285.25,623.42,214.16,940.00,933.59,217.50,270.17,9826.98,310.81,967.37,966.99,657.91,27231.95,26089.64,924.69,4741.78,217.67,668.23,15206.35,638.61,270.17,5501.96,855.14,851.64,857.85,855.14,944.21,790.15,980.33,790.15,789.60,796.24,917.30,787.67,961.20,667.88,17787.63,1053.29,592.92,593.23,215.99,226.62,19118.68,7825.67,46337.98,47228.87,601.75,261.78,654.56,869.24,898.52,261.21,15098.50,227.70,227.70,224.56,632.17,43268.76,209.57,813.68,49853.64,49617.76,974.86,235.90,47040.93,624.73,956.31,826.13,1448.65,946.74,49242.70,190.55,190.13,12987.32,211.72,217.89,943.44,211.37,286.52,632.17,1604.43,210.63,275.62,211.04,271.34,971.98,211.30,211.70,209.50,215.25,13394.19,48177.90,783.91,300.45,244.58,974.62,933.97,974.62,575.80,817.48,889.32,889.31,976.20,1037.19,250.84,295.74,958.15,644.13,638.61,487.96,896.62,13047.63,791.37,859.06,4559.57,5307.00,4362.57,82.93
2010-01-17,RMA,base,7,18441.50,1448.00,-5906.00,1592.35,12827.07,0.00,0.00,883.88,2.96,0.57,49232.62,49705.97,49226.98,49228.03,3554.89,3554.89,868.51,11147.83,954.95,160.96,26080.81,1052.27,1051.42,644.43,305.21,8359.09,1853.23,11538.15,2967.14,19514.49,12154.92,34464.64,228.48,291.76,824.50,10727.21,660.30,774.83,5016.47,285.68,352.59,466.59,4987.45,8183.86,49248.59,5016.47,15347.65,837.95,952.90,292.86,49263.92,817.60,1231.41,49264.29,49264.20,887.06,230.18,942.67,1330.83,1230.78,22073.06,11906.18,211.46,989.79,1183.95,963.61,210.88,49226.73,962.49,907.41,881.43,907.41,960.08,204.81,16342.45,18258.81,212.92,210.93,15590.48,14787.78,16180.57,15619.84,284.38,910.23,592.97,920.86,880.40,10722.93,11954.02,14985.35,213.62,15043.26,792.35,964.92,205.68,1496.87,286.29,247.83,243.76,247.83,251.81,251.81,226.05,247.29,235.27,574.84,594.82,249.71,318.10,1425.19,649.53,10168.76,35052.61,49290.10,624.24,214.41,932.24,926.07,218.32,272.17,10084.88,305.61,938.84,937.98,655.47,27830.44,26671.12,892.60,4750.49,218.45,666.55,15365.38,635.18,272.17,5510.74,858.32,854.65,867.81,858.32,908.09,793.55,982.97,793.55,786.63,793.33,921.71,792.19,926.87,678.59,18215.03,1059.08,591.67,595.37,216.33,226.21,19561.88,8034.74,46473.23,47449.92,602.35,252.01,655.36,868.19,896.91,251.61,15315.43,225.44,225.44,223.76,643.88,43446.51,210.08,757.30,49859.07,49623.28,967.54,235.19,47193.26,625.84,928.87,819.78,1496.87,911.28,49248.59,197.22,196.89,13233.46,203.46,214.62,946.47,201.80,273.60,643.88,1537.29,208.84,274.16,204.09,270.72,969.39,211.69,206.51,210.84,216.08,13638.35,48252.50,748.66,300.08,244.28,968.79,938.39,968.79,575.33,817.60,883.20,883.19,980.80,1056.81,250.23,295.04,922.95,639.86,635.18,487.16,881.11,13294.48,790.53,868.19,4711.64,5468.76,4481.81,83.38
2010-01-18,RMA,base,7,19892.40,1466.00,-6473.00,1565.46,13733.19,0.00,0.00,863.54,2.74,1.15,49274.47,49729.09,49233.29,49234.32,3782.81,3782.81,864.05,11437.68,945.42,165.95,26818.72,1084.96,1083.84,622.59,304.55,8656.35,1989.40,11750.77,2888.48,20186.91,12585.28,35067.63,227.67,290.97,830.11,11091.48,658.44,781.04,5057.81,281.41,347.69,461.28,5026.41,8412.27,49254.53,5057.81,15488.86,834.21,922.35,298.88,49269.72,815.77,1263.19,49270.10,49269.99,875.97,228.23,827.08,1407.38,1294.36,22678.25,12152.04,198.92,1027.62,1215.34,933.15,196.45,49233.40,931.89,897.79,871.24,897.79,929.48,190.35,16518.57,18583.39,210.78,196.22,15700.34,14896.26,16246.48,15814.40,284.75,901.18,592.12,913.77,875.26,11039.83,12193.09,15201.09,198.28,15190.42,785.20,959.50,191.33,1595.81,282.20,247.93,243.71,247.93,251.72,251.72,224.58,247.32,234.20,555.24,594.79,251.01,326.80,1288.59,650.89,10528.56,35646.30,49297.77,621.09,199.57,956.56,952.83,209.32,274.63,10442.74,296.14,907.50,907.04,657.87,28626.28,27495.49,879.21,4521.72,209.61,670.87,15567.44,634.40,274.63,5309.08,858.70,854.54,864.57,858.70,887.54,785.42,976.22,785.42,783.12,788.50,930.22,790.49,897.71,767.22,18870.12,1065.93,616.14,621.30,210.23,224.89,20249.86,8409.01,46647.01,47967.58,600.85,241.13,654.77,868.41,894.90,240.45,15629.75,222.40,222.40,222.01,639.79,43896.83,194.64,655.02,49872.31,49645.26,947.22,233.99,47415.10,626.59,907.11,811.75,1595.81,890.14,49254.53,205.50,205.56,13423.98,189.26,208.90,937.43,188.23,258.62,639.79,1426.56,193.00,271.61,190.17,273.29,958.19,197.44,191.27,195.97,208.79,13817.78,48286.86,690.28,295.69,244.06,951.86,942.23,951.86,572.85,815.77,863.37,863.36,979.72,1070.22,249.63,293.99,896.33,637.59,634.40,501.73,873.43,13571.88,786.72,871.66,4832.92,5615.25,4645.66,83.34
2010-01-19,RMA,base,7,18323.80,1465.00,-5919.00,503.90,14236.47,0.00,0.00,892.04,2.15,1.29,49324.54,49752.73,49239.40,49240.42,4222.88,4222.88,846.50,11559.36,932.72,166.00,27921.74,1146.45,1144.64,612.23,303.75,8751.98,2242.01,11834.63,2911.17,21224.92,13348.36,35901.42,226.13,293.34,810.25,11808.44,655.28,761.56,5366.59,275.55,340.99,454.31,5291.97,8969.51,49260.82,5366.59,15602.11,828.56,909.63,304.33,49276.42,792.78,1323.81,49276.84,49276.75,880.19,224.40,774.52,1541.52,1388.53,23588.46,12476.35,190.00,1071.54,1266.33,916.26,188.40,49240.05,915.62,866.67,840.29,866.67,914.92,189.69,16816.42,19160.85,197.82,188.41,15598.09,15145.02,16521.69,16067.87,291.19,891.96,603.52,908.41,861.59,11746.48,12372.14,15413.01,192.70,15281.73,776.25,962.69,187.58,1769.61,287.74,237.53,243.38,237.53,241.87,241.87,221.54,238.43,251.92,537.72,588.34,373.24,342.99,1199.96,657.28,11216.16,36496.45,49310.29,616.16,193.54,1004.74,1005.03,199.82,280.79,11127.89,290.55,900.45,899.77,667.82,29747.18,28625.51,878.07,4423.85,200.19,687.21,15801.50,633.45,280.79,4977.03,838.98,834.04,848.40,838.98,880.22,776.90,964.55,776.90,764.94,769.09,928.53,795.72,888.68,861.45,19877.39,1067.77,662.36,667.40,199.81,221.98,21285.17,9035.87,46832.42,48534.84,596.46,233.73,652.11,871.27,895.69,233.31,16431.75,218.44,218.44,218.14,661.54,44471.63,188.14,604.10,49885.60,49671.72,930.40,225.75,47679.62,625.66,898.21,791.79,1769.61,882.12,49260.82,209.53,209.85,13020.88,188.74,195.06,980.64,188.40,249.06,661.54,1362.93,188.42,282.98,187.99,280.87,945.35,190.70,189.08,188.42,200.51,13598.93,48284.66,694.28,296.17,245.86,937.72,946.02,937.72,567.28,792.78,894.76,894.75,969.39,1123.97,249.73,293.43,889.07,637.20,633.45,521.05,871.74,13805.81,767.77,865.86,5189.65,6029.73,5020.51,84.30
2010-01-20,RMA,base,7,17191.90,1615.00,-5992.00,-1677.37,18417.17,0.00,0.00,815.38,1.54,1.47,49361.42,49749.16,49244.32,49245.33,3919.68,3919.68,834.12,11061.45,925.29,164.11,27041.51,1186.15,1184.80,619.20,302.93,8398.83,2204.36,11351.45,2095.19,20285.37,12108.12,35117.83,228.64,304.55,804.54,10612.70,667.65,773.15,4308.39,274.38,339.70,452.95,4244.94,7775.40,49266.69,4308.39,15392.69,829.42,916.73,311.75,49283.91,808.19,1383.91,49284.40,49284.32,860.65,224.73,529.48,1502.43,1365.85,22902.13,12354.91,197.00,1078.75,1316.18,916.82,194.68,49244.97,916.60,865.77,842.18,865.77,916.93,199.49,16581.22,18814.41,197.06,194.85,14747.95,15559.26,16431.39,15803.19,316.28,876.51,625.65,894.26,850.30,11555.57,12314.51,15097.69,210.29,15038.36,768.67,991.67,195.14,1732.86,324.41,215.66,233.99,215.66,228.40,228.40,223.76,217.63,442.30,591.20,593.28,654.90,352.50,713.52,694.25,10003.87,35951.56,49327.79,612.39,210.12,1071.28,1077.55,208.26,292.16,9921.22,254.93,904.45,903.85,716.02,28811.69,27679.73,872.97,3965.76,208.40,757.76,15513.12,641.72,292.16,4689.63,862.18,856.98,835.24,862.18,879.67,768.05,962.48,768.05,779.56,783.34,954.69,773.87,890.86,916.73,18771.10,1109.36,707.38,705.19,204.24,224.95,20203.21,8014.51,46706.99,48731.91,600.19,221.70,657.70,877.66,909.94,220.78,15850.32,216.07,216.07,218.27,611.07,44584.17,195.37,388.53,49887.71,49677.39,945.00,213.37,47647.55,632.21,892.06,812.84,1732.86,881.32,49266.69,187.82,188.03,11091.94,198.06,192.45,1002.07,197.48,232.93,611.07,878.27,196.67,333.96,196.28,297.11,963.73,199.90,198.52,195.04,209.31,12161.86,48119.75,652.29,318.03,260.53,954.50,949.59,954.50,570.87,808.19,906.54,906.53,959.68,1127.95,255.42,296.10,892.17,645.13,641.72,547.63,825.43,13605.65,774.32,859.93,4922.62,5535.35,4645.16,84.04
2010-01-21,RMA,base,7,20596.40,2017.00,-5939.00,-3890.05,26607.67,0.00,0.00,781.04,1.16,1.55,49391.22,49720.84,49248.98,49250.02,3434.97,3434.97,833.85,10414.13,904.46,169.93,25639.42,1162.97,1161.99,641.12,302.22,7913.41,2069.90,10500.62,1389.82,18665.89,10203.29,33813.84,232.66,329.36,832.72,8801.20,667.34,771.90,3162.36,275.66,341.48,455.11,3096.98,6190.70,49272.97,3162.36,14887.97,839.16,917.81,323.96,49293.39,826.22,1409.16,49294.00,49293.90,800.23,230.79,411.37,1433.54,1362.52,21783.95,12098.09,208.07,1086.75,1340.42,924.81,202.77,49249.71,924.12,872.92,852.06,872.92,923.29,198.93,16140.75,18192.82,208.62,202.83,13538.48,15765.11,16323.85,15294.68,352.90,883.40,650.10,902.36,845.90,10618.90,12130.60,14555.67,241.93,14492.12,764.53,1038.04,197.84,1638.12,370.91,202.44,230.96,202.44,218.16,218.16,231.79,204.73,723.84,668.34,609.36,794.31,350.17,458.88,750.41,8211.29,34862.49,49345.02,614.27,242.12,1131.36,1140.66,236.82,309.05,8135.66,248.52,905.14,903.86,790.90,27300.55,26163.45,818.30,3205.00,236.69,859.47,14990.58,646.03,309.05,4139.88,887.62,881.78,835.52,887.62,837.77,764.06,985.81,764.06,780.01,786.38,981.60,781.19,874.98,853.73,16997.31,1163.34,723.68,711.51,226.12,235.77,18487.38,6447.12,46524.77,48601.01,610.40,224.57,671.13,886.84,952.23,224.01,14450.07,225.66,225.66,228.46,575.90,44347.96,202.30,305.35,49873.78,49662.09,984.70,213.38,47510.82,643.87,857.67,864.52,1638.12,841.32,49272.97,175.44,175.19,8333.09,196.33,202.86,976.56,193.69,228.70,575.90,611.05,201.70,396.70,196.57,314.00,1024.98,213.65,200.82,202.82,228.71,10042.75,47976.28,580.15,345.32,284.93,995.21,953.79,995.21,579.39,826.22,879.65,879.64,975.53,1104.23,268.13,305.04,871.96,659.21,646.03,546.08,752.30,13237.71,767.37,858.64,4227.32,4610.93,3969.02,82.61
2010-01-22,RMA,base,7,32986.80,3141.00,-6580.00,-6067.53,40368.88,0.00,0.00,590.54,1.27,1.16,49416.38,49649.42,49253.08,49254.13,2771.96,2771.96,844.27,9600.03,820.44,167.74,22990.39,1135.49,1134.64,663.89,301.67,7463.42,1734.58,9447.85,798.46,15450.81,7244.98,31075.37,239.59,364.38,861.11,6128.90,688.86,777.20,1923.46,278.75,345.40,459.71,1903.20,4139.69,49279.27,1923.46,14142.83,862.51,871.58,339.76,49302.88,867.28,1390.03,49303.57,49303.45,677.11,238.99,334.07,1295.88,1313.70,19688.71,11699.59,188.65,1066.07,1317.57,891.26,176.06,49253.19,889.48,890.95,877.37,890.95,886.52,161.00,15386.16,16796.37,206.11,175.70,12125.18,15603.41,15867.84,14414.92,393.59,914.32,664.09,932.08,864.24,9066.36,11825.27,13679.75,215.87,13659.43,787.89,1093.37,165.22,1420.91,412.92,177.75,238.03,177.75,204.81,204.81,240.98,179.60,795.01,719.73,628.56,808.41,347.77,317.88,884.02,5641.44,32438.66,49351.78,626.10,220.96,1139.39,1150.90,233.27,324.81,5582.56,245.19,837.34,834.39,945.75,24410.28,23260.32,703.19,2469.32,233.54,1035.30,14107.22,671.66,324.81,3482.44,923.10,918.17,845.19,923.10,729.88,788.52,1013.69,788.52,821.01,828.24,1001.43,795.05,788.71,734.97,13603.78,1214.62,690.04,675.02,228.03,247.55,15129.89,4391.87,46063.86,47673.22,635.52,230.93,711.05,898.12,1022.02,231.52,11551.98,235.47,235.47,239.64,503.52,43796.72,172.60,256.59,49837.83,49609.50,1033.95,201.74,46965.04,667.84,755.76,888.83,1420.91,734.27,49279.27,171.87,171.64,5781.92,158.24,197.58,941.28,155.05,230.56,503.52,417.98,168.61,456.76,161.58,325.18,1122.53,188.79,164.61,175.18,214.76,7671.38,47691.59,563.35,384.86,316.87,1042.03,960.60,1042.03,599.86,867.28,867.06,867.03,1008.19,1014.69,289.90,322.39,780.54,688.59,671.66,531.38,612.14,12711.57,802.05,877.53,3362.04,3458.26,3159.93,78.96
2010-01-23,RMA,base,7,44125.40,4164.00,-6238.00,-6849.11,52088.39,0.00,0.00,488.42,1.65,0.48,49397.52,49513.65,49256.60,49257.66,2061.53,2061.53,848.70,8630.77,658.86,166.02,18561.57,1103.58,1103.28,672.27,301.10,6982.47,1350.54,8411.86,474.99,10162.95,4019.16,26425.64,238.73,392.60,884.72,3393.88,734.68,797.61,956.79,283.99,351.75,466.68,1038.92,2258.16,49285.95,956.79,13225.49,883.41,745.34,352.36,49311.66,885.41,1349.18,49312.37,49312.16,554.01,235.16,341.82,1131.74,1151.77,16198.73,11135.07,148.88,1016.89,1278.15,782.36,138.75,49255.59,779.45,841.05,839.83,841.05,774.44,133.69,14074.49,13996.35,161.57,138.60,10682.71,15040.04,14459.05,12997.39,431.60,921.93,667.98,935.14,879.59,7078.75,11505.28,12417.69,168.87,12707.95,810.80,1144.66,134.81,1189.74,466.86,179.72,257.36,179.72,225.97,225.97,237.60,176.85,799.41,740.67,647.35,808.71,351.74,251.58,1049.87,3120.49,28133.52,49362.30,643.09,173.18,1005.29,1023.42,185.20,326.30,3091.27,210.15,678.68,676.35,1110.47,19636.73,18401.55,569.18,1576.15,185.36,1182.74,12749.95,739.57,326.30,2637.52,946.47,941.63,849.04,946.47,586.18,811.59,1015.81,811.59,827.41,830.10,1016.49,789.43,639.78,691.97,8393.31,1251.28,660.44,641.81,197.51,245.96,9699.71,2677.65,44900.41,47097.46,671.79,208.06,786.10,910.02,1090.20,210.05,7756.27,216.98,216.98,228.49,386.86,43018.31,137.22,233.86,49775.19,49515.41,1068.11,212.86,46007.00,718.43,604.70,760.12,1189.74,588.93,49285.95,166.61,166.35,4306.93,132.15,153.42,820.37,130.75,206.60,386.86,326.71,135.86,508.90,133.55,325.78,1208.68,149.53,134.91,138.39,165.89,6129.33,46792.41,567.48,467.81,359.49,1070.04,971.22,1070.04,627.35,885.41,788.37,788.35,1018.89,834.37,323.41,340.73,630.27,751.08,739.57,525.00,508.22,12063.90,821.89,906.02,2503.61,2426.25,2343.47,73.00
2010-01-24,RMA,base,7,49666.10,4487.00,-5664.00,-6106.15,56273.46,0.00,0.00,466.50,2.14,0.28,49312.10,49349.91,49261.17,49262.35,1463.57,1463.57,854.13,7753.10,543.66,174.10,13505.41,1056.05,1056.40,676.38,300.49,6406.81,1075.46,7578.40,324.19,5833.19,2027.84,21323.19,234.89,419.26,862.22,1732.97,770.32,789.01,563.74,290.48,359.52,475.16,644.15,1251.74,49294.94,563.74,12246.17,898.66,625.39,356.16,49322.61,856.43,1303.06,49323.36,49323.13,499.45,226.30,358.15,954.71,896.77,11783.41,10529.60,134.62,951.07,1238.27,657.74,129.91,49260.59,655.97,739.38,746.41,739.38,652.77,129.88,12111.13,10261.64,137.13,129.91,9453.87,13809.29,12020.61,11174.20,460.65,918.32,666.05,928.64,885.72,4928.82,11180.07,10932.98,152.75,11819.16,832.09,1181.13,128.62,977.75,552.37,213.16,302.94,213.16,268.68,268.68,227.60,209.73,799.58,747.89,656.97,808.73,346.37,201.18,1093.60,1621.23,23191.03,49370.46,657.72,155.26,873.10,894.28,163.00,335.79,1611.09,171.00,568.53,567.58,1140.84,14384.27,13205.02,505.97,900.71,163.10,1186.94,11072.33,788.81,335.79,1722.48,961.79,955.07,854.37,961.79,512.04,831.40,983.90,831.40,775.73,773.32,1035.50,777.24,541.96,643.71,4623.40,1278.42,626.91,605.77,176.67,236.49,5553.73,1580.86,43528.80,46070.48,721.96,175.94,789.06,921.69,1147.60,177.83,4452.82,189.74,189.74,207.38,318.57,41650.77,129.68,199.78,49706.50,49381.28,1073.34,244.09,44871.92,781.52,518.34,602.19,977.75,512.52,49294.94,173.43,173.00,3989.93,129.00,133.03,625.33,128.42,174.87,318.57,282.50,129.71,566.45,128.72,310.91,1241.69,138.12,130.08,129.91,146.40,5297.35,45862.39,437.37,582.17,398.59,1081.25,984.65,1081.25,661.42,856.43,601.10,601.08,993.13,638.81,355.06,359.81,537.64,820.86,788.81,504.73,468.99,11345.25,790.96,925.47,1714.91,1602.87,1629.59,66.36
2010-01-25,RMA,base,7,57963.40,4494.00,-5928.00,-4182.91,61904.85,0.00,0.00,442.88,2.85,0.64,49157.03,49253.56,49268.22,49269.68,1142.44,1142.44,866.48,7281.91,502.29,175.32,10605.13,986.07,987.24,679.90,299.92,5744.88,925.80,7480.91,264.13,4368.22,1390.15,18810.67,227.08,451.94,806.85,1164.30,815.02,781.43,469.97,291.09,360.46,477.22,514.61,875.30,49307.03,469.97,11240.56,901.57,564.60,360.25,49335.31,806.78,1258.25,49336.01,49335.79,478.50,213.34,302.93,834.45,690.29,8603.12,10020.49,136.61,878.54,1215.48,586.69,135.39,49270.27,583.98,672.03,685.41,672.03,579.77,136.76,9736.31,7494.68,136.95,135.43,9016.01,11519.57,9061.20,9221.56,479.21,910.97,659.86,919.08,891.25,3098.61,10895.66,9480.32,148.06,11128.95,841.89,1188.13,134.75,851.74,612.93,228.05,330.47,228.05,275.80,275.80,215.51,228.50,793.58,759.65,672.32,808.59,326.27,171.51,1027.31,1093.28,20715.53,49368.51,664.04,149.42,805.58,826.00,153.72,347.27,1086.09,156.25,524.71,524.35,1076.55,11613.75,10585.84,481.34,569.66,153.80,1127.37,9335.63,769.10,347.27,1047.98,954.19,945.49,866.58,954.19,483.77,839.76,927.27,839.76,749.70,743.74,1036.25,770.61,504.05,562.83,3453.30,1290.49,571.53,543.23,162.84,222.46,4247.15,1049.04,42830.00,45291.30,768.20,162.47,708.44,929.15,1178.40,163.81,3005.83,171.19,171.19,187.31,303.61,40275.54,135.54,174.04,49664.39,49257.57,1024.07,246.36,44295.21,779.16,486.86,534.73,851.74,483.78,49307.03,187.82,187.43,4824.33,136.23,134.96,469.34,135.99,162.20,303.61,233.71,135.96,592.18,135.33,271.05,1219.42,140.16,136.58,135.49,144.51,5501.88,45536.07,325.65,651.05,402.83,1044.95,1001.79,1044.95,698.99,806.78,437.55,437.54,942.85,540.44,360.92,389.02,501.74,839.61,769.10,481.98,457.15,10578.67,772.45,923.25,1141.66,1070.54,1180.46,62.34
