datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_filter,sf_tidal_energy,anc,anh2,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2011-08-26,RMA,cache,7,19858.30,6028.00,-11521.00,2710.81,12480.96,0.00,0.00,202.00,1.15,0.32,627.11,627.11,213.82,5426.51,205.38,234.24,1070.41,1070.41,280.30,200.21,223.93,8260.36,7689.67,7873.98,217.45,219.12,7415.93,294.84,3286.52,7607.80,1799.76,214.76,220.27,215.98,9160.14,190.71,212.12,217.97,194.72,6409.63,152.81,146.39,192.43,223.26,215.67,205.64,6501.64,70.85
2011-08-27,RMA,cache,7,20541.40,6445.00,-11511.00,2801.90,13477.74,0.00,0.00,163.83,1.13,0.35,618.65,618.65,216.10,5464.19,191.87,236.81,1062.96,1062.96,283.16,198.97,226.38,8191.22,7726.17,7822.97,219.95,221.60,7474.83,292.96,3243.44,7560.11,1700.49,216.95,221.27,211.44,9044.52,191.19,209.39,219.63,194.19,6493.75,152.45,148.67,193.30,222.07,219.18,190.00,6567.85,70.92
2011-08-28,RMA,cache,7,20644.80,6674.00,-11567.00,2603.05,13938.63,0.00,0.00,158.33,1.11,0.38,594.25,594.25,218.51,5476.63,169.23,238.82,1011.84,1011.84,284.93,192.96,227.96,8060.39,7712.41,7734.65,222.00,223.58,7509.92,288.50,3122.92,7470.31,1558.10,219.26,222.59,194.72,8833.94,191.46,201.07,221.29,192.54,6556.15,152.40,150.07,191.50,215.46,219.01,168.68,6609.05,70.88
2011-08-29,RMA,cache,7,21415.90,6855.00,-11570.00,2737.39,14732.44,0.00,0.00,160.50,1.12,0.37,578.93,578.93,220.66,5521.99,163.74,240.14,986.58,986.58,285.50,189.14,228.88,7963.79,7661.15,7681.38,223.77,225.27,7520.67,285.63,3094.30,7422.04,1467.96,221.35,224.21,176.04,8814.66,191.47,182.92,222.93,192.16,6614.23,153.01,147.77,188.78,205.47,217.07,164.34,6648.12,70.93
2011-08-30,RMA,cache,7,21925.20,7056.00,-11506.00,2635.57,15633.82,0.00,0.00,155.83,1.13,0.36,561.04,561.04,222.30,5571.37,162.72,240.86,950.33,950.33,285.03,182.79,229.05,7916.88,7620.17,7647.81,224.90,226.31,7519.27,282.10,3037.26,7414.60,1442.38,222.94,225.37,171.57,8742.99,191.42,172.67,224.75,191.44,6667.09,152.64,145.58,185.69,202.11,214.39,163.28,6687.09,71.33
2011-08-31,RMA,cache,7,22028.60,6235.00,-11456.00,2515.82,15122.16,0.00,0.00,167.67,1.15,0.35,559.61,559.61,223.41,5632.75,164.85,241.08,952.14,952.14,283.80,180.91,229.19,7890.46,7605.10,7605.03,225.98,227.38,7520.74,281.07,3059.24,7413.04,1423.11,224.01,226.11,171.36,8798.37,191.11,169.55,226.45,191.34,6723.91,151.42,144.93,183.22,201.10,212.05,166.48,6733.05,71.28
2011-09-01,RMA,cache,7,21924.10,5902.00,-11473.00,2515.14,14658.28,0.00,0.00,187.83,1.18,0.33,564.39,564.39,224.54,5653.30,177.55,241.42,962.13,962.13,283.24,181.19,229.30,7882.43,7588.27,7575.11,227.00,228.40,7521.56,280.30,3066.15,7409.69,1354.33,225.23,226.64,175.60,8797.39,190.76,168.98,228.43,190.99,6756.94,150.35,146.39,182.77,201.47,212.04,179.88,6768.18,71.61
2011-09-02,RMA,cache,7,21915.30,5942.00,-11424.00,2821.30,14435.05,0.00,0.00,168.08,1.18,0.31,551.40,551.40,225.34,5638.43,184.10,241.59,901.83,901.83,283.72,180.35,229.13,7834.13,7566.25,7500.48,227.47,228.87,7517.35,277.22,2927.00,7370.15,1308.09,226.09,227.56,188.53,8542.96,190.33,174.95,230.94,190.07,6772.86,150.18,148.34,182.75,206.19,212.07,184.37,6780.96,71.31
2011-09-03,RMA,cache,7,21962.60,5604.00,-11397.00,3006.27,13983.11,0.00,0.00,167.00,1.19,0.29,553.25,553.25,225.63,5650.64,175.75,241.64,910.28,910.28,284.15,182.70,229.38,7802.23,7535.07,7440.53,228.02,229.54,7507.00,277.43,2929.82,7343.33,1316.38,226.31,227.75,194.75,8498.72,189.58,183.33,233.13,191.37,6795.05,150.95,149.65,181.98,210.12,210.69,176.43,6793.51,70.73
2011-09-04,RMA,cache,7,22088.00,5069.00,-11407.00,2921.33,13655.48,0.00,0.00,194.38,1.18,0.27,562.85,562.85,225.79,5640.63,181.18,242.07,955.24,955.24,285.06,183.92,229.45,7817.64,7526.58,7392.43,228.90,230.54,7499.60,278.93,2946.45,7336.54,1327.71,226.47,226.92,188.39,8407.09,189.17,183.35,234.61,193.38,6844.23,151.80,151.90,182.66,208.57,209.94,184.52,6799.71,70.75
2011-09-05,RMA,cache,7,22477.40,4918.00,-11390.00,2912.37,14062.97,0.00,0.00,219.17,1.16,0.26,541.67,541.67,226.17,5616.18,203.52,242.18,889.72,889.72,286.59,179.86,228.86,7793.02,7524.27,7295.06,229.16,230.83,7498.33,276.64,2761.07,7303.18,1363.86,226.88,226.40,192.01,8026.91,188.96,181.55,235.73,193.50,6881.09,152.89,153.36,184.24,208.66,209.09,207.61,6794.82,70.07
2011-09-06,RMA,cache,7,22605.00,4871.00,-11389.00,3026.20,14136.77,0.00,0.00,229.88,1.14,0.27,504.28,504.28,225.86,5558.11,224.54,241.65,775.75,775.75,287.71,175.01,228.02,7621.13,7481.70,6991.30,228.52,230.24,7486.51,272.68,2498.27,7149.67,1325.18,226.65,225.94,210.97,7620.67,188.54,189.06,237.10,192.75,6858.92,154.16,151.77,184.57,215.28,207.62,227.37,6769.86,69.31
2011-09-07,RMA,cache,7,22511.50,4723.00,-11417.00,3287.24,13636.73,0.00,0.00,236.25,1.13,0.27,464.04,464.04,225.02,5500.05,236.30,240.53,653.46,653.46,287.75,171.96,226.91,7343.62,7346.30,6666.76,227.51,229.21,7434.15,267.84,2266.86,6915.46,1262.35,225.74,225.65,231.30,7301.05,187.95,204.71,238.37,191.83,6783.94,154.64,150.00,183.79,222.67,206.89,238.21,6712.50,68.53
2011-09-08,RMA,cache,7,22418.00,4895.00,-11000.00,3226.36,13714.74,0.00,0.00,238.21,1.11,0.28,446.01,446.01,224.11,5477.37,241.94,239.52,637.19,637.19,286.56,171.04,226.49,7108.31,7161.49,6459.47,227.20,228.98,7334.38,266.86,2242.91,6727.93,1260.12,224.61,224.44,243.88,7311.68,187.54,219.68,238.85,193.00,6726.93,154.19,149.79,180.92,227.46,205.73,243.28,6641.85,68.32
2011-09-09,RMA,cache,7,22834.90,5042.00,-11451.00,3080.40,13930.32,0.00,0.00,245.04,1.12,0.27,444.29,444.29,223.78,5451.26,245.62,239.10,681.92,681.92,284.91,170.59,226.16,6973.41,6994.88,6370.60,227.06,228.84,7211.24,266.38,2337.14,6624.86,1218.62,224.22,222.53,249.89,7528.48,187.55,229.92,238.13,194.32,6685.59,153.67,152.72,177.54,229.42,203.89,247.27,6572.37,68.76
2011-09-10,RMA,cache,7,23141.80,4571.00,-11449.00,3075.78,13840.02,0.00,0.00,261.75,1.20,0.27,461.62,461.62,223.43,5448.92,254.45,238.73,708.22,708.22,282.73,169.40,225.93,6962.03,6874.10,6477.12,226.53,228.28,7094.60,266.34,2505.26,6629.29,1203.61,223.90,221.66,254.13,7933.63,187.84,235.22,236.71,196.49,6637.01,154.12,157.59,175.47,230.53,202.67,257.51,6516.61,69.23
2011-09-11,RMA,cache,7,23703.90,4326.00,-11682.00,2941.31,14059.75,0.00,0.00,295.83,1.19,0.26,490.58,490.58,223.51,5455.75,272.27,238.97,800.00,800.00,281.75,169.81,226.30,7090.97,6833.42,6735.87,227.07,228.81,7013.92,269.81,2700.44,6749.52,1281.05,223.90,221.56,261.66,8266.42,188.73,238.79,236.68,200.20,6609.18,156.18,163.24,175.94,233.03,204.42,277.91,6500.10,70.27
2011-09-12,RMA,cache,7,23937.10,4105.00,-11849.00,2297.38,14561.23,0.00,0.00,325.29,1.14,0.23,458.93,458.93,223.98,5400.63,300.45,239.25,699.97,699.97,282.49,164.67,226.08,7132.82,6873.95,6772.63,226.68,228.25,6991.52,264.73,2334.26,6774.77,1300.37,224.36,221.53,276.22,7529.88,189.62,245.54,235.99,197.62,6590.54,159.46,164.98,177.10,238.95,205.99,306.55,6500.75,70.14
2011-09-13,RMA,cache,7,24194.50,3917.00,-11631.00,2544.56,14602.96,0.00,0.00,352.33,1.13,0.21,422.44,422.44,223.56,5361.05,329.82,238.45,575.45,575.45,282.64,163.95,225.61,7019.97,6901.47,6569.40,225.99,227.61,6985.77,259.67,2015.94,6681.20,1251.03,223.98,221.97,299.42,6923.79,189.90,257.26,236.12,196.00,6563.33,162.25,164.08,175.66,246.44,203.34,335.38,6489.67,68.84
2011-09-14,RMA,cache,7,24008.60,3729.00,-11444.00,2599.07,14207.37,0.00,0.00,366.46,1.14,0.20,411.61,411.61,222.94,5372.16,354.33,237.33,547.09,547.09,280.97,166.22,225.13,6882.80,6862.93,6400.51,225.75,227.46,6958.58,259.00,1985.01,6582.77,1242.78,223.37,222.15,325.78,6878.72,190.21,273.74,235.92,197.71,6537.71,163.37,164.29,176.05,254.32,202.15,358.19,6468.12,68.55
2011-09-15,RMA,cache,7,23246.30,4060.00,-11345.00,2405.11,14070.24,0.00,0.00,325.83,1.18,0.19,411.93,411.93,222.44,5404.78,359.14,236.61,567.27,567.27,279.37,168.30,224.48,6823.30,6798.11,6333.25,225.42,227.11,6912.11,259.24,2051.67,6541.46,1302.88,222.88,221.84,351.67,7067.99,191.15,294.78,235.36,200.00,6530.85,164.02,165.72,175.98,264.09,201.92,357.21,6444.88,68.80
2011-09-16,RMA,cache,7,23186.90,3775.00,-11455.00,2284.07,13766.55,0.00,0.00,318.08,1.19,0.18,409.61,409.61,221.85,5407.32,337.27,236.16,559.46,559.46,278.79,169.15,224.10,6810.41,6744.06,6292.05,224.79,226.48,6867.28,257.52,2027.05,6520.31,1368.68,222.31,222.09,364.52,7009.87,192.38,315.73,234.93,200.76,6517.95,164.98,166.91,177.38,269.46,202.51,333.79,6425.46,69.01
2011-09-17,RMA,cache,7,23438.80,3865.00,-11420.00,2283.64,14189.51,0.00,0.00,291.29,1.15,0.17,394.13,394.13,221.34,5362.04,318.60,235.59,499.78,499.78,279.05,169.17,223.61,6757.67,6704.04,6178.52,224.29,226.01,6832.27,253.85,1824.67,6459.40,1376.33,221.84,222.25,352.64,6477.37,193.27,327.70,234.94,199.71,6494.37,166.15,166.81,180.05,268.68,203.48,316.70,6403.17,68.56
2011-09-18,RMA,cache,7,24270.40,3876.00,-11375.00,2392.90,14975.08,0.00,0.00,283.46,1.14,0.15,373.30,373.30,220.88,5317.66,299.93,234.70,435.28,435.28,279.35,169.77,222.78,6645.68,6646.36,5963.01,223.79,225.60,6796.12,251.22,1622.96,6355.03,1355.79,221.43,222.27,336.12,6051.08,193.77,325.10,235.09,199.16,6442.50,166.89,165.33,181.64,263.10,201.95,298.84,6369.04,67.52
2011-09-19,RMA,cache,7,24823.70,3890.00,-11426.00,2589.79,15445.82,0.00,0.00,300.08,1.16,0.15,363.26,363.26,220.19,5307.34,294.24,233.75,421.88,421.88,278.90,170.95,222.11,6534.13,6550.36,5769.75,223.35,225.32,6743.97,252.15,1612.30,6250.25,1340.88,220.79,222.70,319.35,6151.58,194.40,314.87,235.34,200.49,6361.87,166.82,162.56,182.09,257.52,198.91,296.23,6320.86,67.19
2011-09-20,RMA,cache,7,24658.70,3944.00,-11425.00,2642.99,15470.36,0.00,0.00,296.92,1.21,0.15,359.99,359.99,219.62,5305.10,301.67,233.12,443.42,443.42,278.05,172.26,221.80,6459.04,6437.59,5663.49,222.98,224.97,6675.22,254.94,1725.71,6167.27,1308.39,220.23,223.22,308.31,6556.27,195.52,303.01,235.18,202.10,6280.78,165.85,159.88,182.60,254.22,197.58,303.71,6261.97,67.43
2011-09-21,RMA,cache,7,23588.40,3928.00,-11449.00,2787.90,14337.49,0.00,0.00,288.71,1.24,0.16,356.34,356.34,219.29,5277.07,301.68,232.87,463.54,463.54,277.58,172.91,221.92,6414.51,6337.08,5611.25,222.68,224.64,6599.18,255.88,1803.80,6110.42,1253.49,219.89,223.67,311.33,6817.61,196.63,295.73,234.52,202.23,6220.67,164.33,158.40,182.88,257.18,197.95,301.90,6201.48,67.67
2011-09-22,RMA,cache,7,22900.90,3911.00,-11433.00,2907.41,13564.38,0.00,0.00,278.29,1.22,0.20,349.66,349.66,219.24,5209.02,294.71,232.80,463.11,463.11,277.35,172.38,222.29,6351.47,6262.00,5556.87,222.61,224.52,6525.55,253.51,1769.17,6045.33,1195.53,219.79,224.10,314.01,6706.84,197.12,294.95,234.48,200.98,6181.98,162.97,154.88,182.68,260.25,199.10,294.33,6146.30,67.59
2011-09-23,RMA,cache,7,22562.10,3839.00,-11429.00,2747.05,13284.22,0.00,0.00,281.71,1.18,0.22,336.64,336.64,219.45,5117.56,287.44,232.46,426.06,426.06,276.89,170.50,222.18,6199.61,6205.60,5423.79,222.32,224.02,6457.80,248.12,1625.34,5918.94,1129.07,219.98,224.69,310.62,6308.71,196.78,294.57,234.12,198.29,6154.85,161.28,149.80,181.46,260.04,200.48,288.23,6088.38,67.00
2011-09-24,RMA,cache,7,22458.70,3802.00,-11452.00,2705.16,13084.51,0.00,0.00,287.17,1.19,0.26,338.95,338.95,219.69,5081.08,287.97,231.92,457.81,457.81,274.19,170.37,222.10,6079.64,6113.38,5427.41,222.82,224.38,6365.25,245.93,1752.03,5821.80,1147.84,220.15,225.20,303.67,6526.40,195.95,290.68,232.39,198.62,6113.09,158.66,146.88,178.55,257.70,199.47,289.78,6011.84,66.78
2011-09-25,RMA,cache,7,22244.20,3929.00,-11453.00,2058.63,13716.22,0.00,0.00,283.79,1.17,0.29,349.76,349.76,220.47,5056.13,289.74,231.63,518.38,518.38,271.09,169.02,221.59,6083.26,6019.43,5567.86,222.95,224.27,6259.95,243.73,1914.75,5834.91,1203.33,220.87,225.20,298.25,6785.74,195.29,286.32,230.64,197.32,6057.44,155.79,143.42,175.38,257.47,197.49,290.58,5948.06,67.94
2011-09-26,RMA,cache,7,22170.50,4102.00,-11405.00,1763.67,14175.80,0.00,0.00,275.50,1.13,0.33,344.21,344.21,220.65,5000.15,285.87,230.46,483.59,483.59,268.55,164.93,220.43,6065.08,5973.82,5586.74,222.12,223.24,6188.46,238.91,1836.75,5825.62,1162.69,221.05,225.55,297.92,6530.77,194.49,284.31,229.98,192.24,5988.57,152.99,135.85,174.08,260.08,196.35,285.92,5904.17,67.90
2011-09-27,RMA,cache,7,24143.90,4241.00,-11494.00,1941.42,16061.57,0.00,0.00,267.58,1.11,0.36,340.59,340.59,220.37,4962.39,278.78,228.75,474.74,474.74,265.23,162.10,219.02,6002.50,5941.81,5514.00,221.38,222.43,6129.00,235.91,1851.13,5770.83,1101.88,220.76,226.12,296.39,6480.30,193.14,283.50,228.95,188.67,5925.01,148.90,126.83,171.03,260.48,193.34,278.78,5857.54,68.00
2011-09-28,RMA,cache,7,23709.40,4268.00,-11474.00,1962.63,15607.34,0.00,0.00,258.21,1.11,0.41,344.99,344.99,219.83,4935.96,271.08,226.90,495.26,495.26,261.65,160.33,217.25,5939.78,5890.83,5464.86,220.43,221.41,6063.72,233.75,1952.05,5712.74,1045.38,220.23,226.45,291.59,6634.58,191.28,281.16,229.09,185.16,5861.44,143.08,122.37,167.07,257.85,189.57,271.01,5802.15,68.25
2011-09-29,RMA,cache,7,23034.00,4215.00,-11444.00,1923.68,14984.61,0.00,0.00,249.17,1.16,0.43,375.62,375.62,218.98,4935.38,262.74,225.02,601.55,601.55,257.51,163.17,215.47,5983.59,5836.94,5585.42,219.49,220.48,5993.45,233.60,2267.72,5742.62,1038.44,219.39,226.11,284.45,7254.32,189.05,277.00,229.11,184.28,5798.81,138.07,125.19,163.35,255.09,186.09,262.43,5749.27,68.85
2011-09-30,RMA,cache,7,22838.20,4259.00,-11468.00,1695.02,15049.63,0.00,0.00,253.42,1.20,0.42,437.91,437.91,218.12,4968.03,256.38,223.68,815.39,815.39,253.67,171.13,213.85,6272.80,5864.71,6008.11,218.72,219.73,5956.07,235.95,2728.90,5965.52,1154.95,218.53,225.05,274.36,8118.62,187.34,272.05,228.05,185.93,5761.18,135.76,126.42,161.43,251.23,184.15,256.76,5744.15,70.13
2011-10-01,RMA,cache,7,22457.60,4311.00,-11506.00,1122.56,15279.55,0.00,0.00,257.29,1.21,0.38,454.50,454.50,217.36,4973.26,256.66,222.46,830.05,830.05,252.51,167.69,212.24,6590.77,6035.63,6316.14,217.18,218.02,6001.74,234.07,2684.18,6193.34,1187.55,217.82,224.02,266.26,7996.78,186.86,266.08,226.80,181.19,5757.07,134.76,125.36,161.96,250.88,184.49,258.19,5793.54,70.72
2011-10-02,RMA,cache,7,23157.20,4384.00,-11318.00,1043.23,16237.38,0.00,0.00,257.13,1.16,0.33,414.90,414.90,215.75,4942.72,259.76,220.52,661.30,661.30,251.75,155.21,210.34,6624.91,6217.34,6229.35,215.18,215.98,6094.25,229.52,2292.00,6204.97,1143.70,216.33,223.56,267.36,7241.93,185.82,260.57,226.67,175.68,5780.10,133.79,120.37,160.78,249.08,182.96,261.51,5826.77,69.53
2011-10-03,RMA,cache,7,24200.00,4410.00,-11098.00,1031.03,17575.49,0.00,0.00,257.38,1.16,0.28,375.90,375.90,213.87,4923.20,261.00,218.20,541.80,541.80,250.31,148.07,208.01,6459.57,6281.05,5897.11,213.26,214.07,6161.52,226.17,2006.72,6067.41,1110.53,214.51,222.74,270.85,6744.50,183.72,258.73,227.17,172.67,5801.14,131.41,114.88,157.51,247.10,178.14,262.37,5821.42,68.50
2011-10-04,RMA,cache,7,24281.40,4432.00,-10590.00,511.20,18695.15,0.00,0.00,248.88,1.18,0.23,344.11,344.11,212.19,4909.51,258.32,215.59,472.95,472.95,248.23,143.23,205.42,6260.24,6232.73,5597.12,211.18,211.95,6176.53,222.42,1814.44,5907.29,1073.41,212.95,222.06,271.75,6442.65,181.16,259.50,228.02,169.05,5797.11,127.49,112.18,153.14,246.91,173.21,258.89,5789.84,67.96
2011-10-05,RMA,cache,7,24040.50,4518.00,-11008.00,290.56,18385.47,0.00,0.00,235.71,1.24,0.18,319.37,319.37,210.43,4878.94,248.80,212.77,409.18,409.18,246.71,136.74,203.51,6080.80,6129.59,5389.09,209.19,210.00,6146.57,217.99,1617.94,5772.84,1032.66,211.42,222.07,269.41,6141.37,178.10,259.59,230.47,164.71,5764.15,123.70,112.44,146.90,245.95,169.34,248.76,5745.70,67.05
2011-10-06,RMA,cache,7,23908.50,4643.00,-10838.00,73.28,18810.00,0.00,0.00,228.63,1.17,0.20,297.64,297.64,209.56,4791.57,237.04,210.77,355.24,355.24,247.67,130.81,201.18,5893.99,6018.90,5193.61,207.73,208.39,6096.57,213.11,1369.71,5620.21,975.33,210.82,222.88,260.07,5559.49,176.05,256.28,234.28,160.26,5692.66,121.96,112.69,142.48,243.53,166.81,237.42,5694.63,66.84
2011-10-07,RMA,cache,7,24164.80,4839.00,-10901.00,-141.82,19730.93,0.00,0.00,227.63,1.07,0.19,262.76,262.76,209.51,4634.79,230.32,208.96,261.32,261.32,251.28,126.84,198.20,5532.81,5880.38,4781.64,205.97,206.42,6028.67,205.58,952.00,5321.93,859.06,211.00,224.08,249.78,4424.78,176.20,248.08,237.95,153.43,5585.02,121.98,111.74,141.32,241.30,166.76,231.54,5614.22,65.06
2011-10-08,RMA,cache,7,23896.40,4869.00,-9820.00,328.11,20365.51,0.00,0.00,222.04,1.04,0.19,239.94,239.94,208.66,4534.32,227.90,206.41,223.17,223.17,254.25,125.43,195.12,5124.10,5649.75,4322.69,204.19,204.57,5907.50,201.16,797.77,4983.17,787.06,210.15,224.76,244.73,3970.63,175.47,239.65,242.34,150.29,5467.26,121.60,112.29,138.89,238.94,163.93,229.28,5492.77,63.73
2011-10-09,RMA,cache,7,24907.30,4889.00,-9459.00,472.61,21744.88,0.00,0.00,215.75,1.07,0.20,227.62,227.62,206.86,4466.65,223.24,203.53,218.53,218.53,253.75,124.53,191.99,4796.86,5336.12,4027.28,202.15,202.54,5716.38,198.04,823.83,4712.44,767.31,208.31,224.17,240.33,4073.00,172.93,234.73,241.95,149.75,5349.99,121.17,113.98,136.39,237.49,160.38,224.51,5334.26,63.65
2011-10-10,RMA,cache,7,25170.20,4943.00,-10976.00,368.17,20613.07,0.00,0.00,214.50,1.14,0.21,222.17,222.17,203.90,4397.36,218.45,200.31,229.26,229.26,249.79,123.81,188.81,4608.29,5012.90,3920.89,199.63,200.14,5478.35,194.96,937.29,4546.76,772.44,205.18,221.35,234.13,4463.05,169.27,231.13,238.69,150.42,5225.72,121.30,114.44,134.25,235.39,157.03,219.88,5159.18,64.13
2011-10-11,RMA,cache,7,24113.10,4939.00,-10851.00,-126.10,20170.02,0.00,0.00,217.63,1.14,0.22,218.75,218.75,200.79,4304.06,216.90,197.69,233.95,233.95,245.10,123.42,185.53,4537.21,4768.36,3911.81,196.87,197.38,5258.15,191.02,971.99,4476.61,772.93,201.86,218.00,229.05,4551.71,166.75,226.97,232.34,150.09,5117.78,121.42,116.31,134.55,232.58,156.30,218.73,5020.81,64.98
2011-10-12,RMA,cache,7,23392.60,4983.00,-10885.00,472.37,18601.48,0.00,0.00,211.96,1.09,0.23,211.77,211.77,197.95,4198.71,217.81,195.21,218.58,218.58,242.78,123.43,182.32,4447.98,4624.75,3807.45,193.96,194.39,5092.37,186.87,871.72,4385.68,743.30,198.88,215.51,228.27,4218.98,166.62,223.74,223.23,148.21,5016.41,121.91,116.00,134.97,230.23,155.89,219.37,4925.53,64.52
2011-10-13,RMA,cache,7,23497.10,5314.00,-10912.00,493.10,18689.23,0.00,0.00,200.04,1.11,0.23,205.99,205.99,195.17,4115.59,212.37,192.04,214.09,214.09,240.88,124.10,179.74,4322.63,4510.69,3654.01,191.10,191.55,4943.07,183.85,871.29,4248.96,716.92,196.17,213.33,226.01,4229.25,165.97,223.09,216.63,148.26,4906.50,122.30,111.70,134.38,229.90,153.56,213.03,4815.27,63.99
2011-10-14,RMA,cache,7,22317.90,5239.00,-10902.00,447.70,17254.17,0.00,0.00,199.71,1.17,0.24,206.77,206.77,192.46,4052.11,205.54,188.84,238.98,238.98,238.11,125.10,177.43,4289.14,4385.05,3628.85,188.51,189.05,4788.21,181.82,1040.67,4179.46,723.44,193.54,210.78,218.94,4772.81,163.91,221.67,213.73,149.76,4784.85,121.14,114.87,133.69,227.96,151.00,206.68,4683.68,64.62
2011-10-15,RMA,cache,7,21490.70,5375.00,-10973.00,282.62,16600.07,0.00,0.00,188.04,1.21,0.24,214.21,214.21,190.19,3989.04,200.57,186.44,281.34,281.34,235.31,125.89,175.60,4407.51,4301.70,3782.87,186.38,187.01,4657.83,180.08,1239.07,4240.42,743.24,191.37,208.88,214.07,5338.12,162.69,217.08,213.76,150.70,4674.46,120.99,121.93,133.81,224.04,149.96,201.73,4581.27,65.69
2011-10-16,RMA,cache,7,20480.90,5099.00,-11021.00,137.35,15633.60,0.00,0.00,205.58,1.20,0.23,220.06,220.06,188.22,3931.52,199.29,185.05,319.32,319.32,233.34,126.56,174.19,4594.43,4309.49,4017.32,184.64,185.36,4579.90,178.51,1326.71,4371.54,790.32,189.53,207.20,210.47,5524.49,162.77,212.62,212.01,151.62,4598.99,123.43,120.20,135.32,220.66,150.65,202.51,4533.34,66.53
2011-10-17,RMA,cache,7,19408.40,5002.00,-11284.00,-217.87,14882.98,0.00,0.00,210.54,1.16,0.22,211.71,211.71,186.98,3866.60,209.34,183.68,285.48,285.48,235.78,126.99,173.17,4621.25,4377.83,3988.54,182.91,183.52,4564.10,176.67,1140.85,4385.17,768.33,188.38,206.63,217.57,5029.55,164.29,208.73,209.86,150.16,4552.06,125.45,120.88,137.55,218.27,151.37,213.24,4524.72,65.91
2011-10-18,RMA,cache,7,19415.00,4700.00,-10928.00,16.92,14711.28,0.00,0.00,228.83,1.15,0.20,206.46,206.46,185.57,3819.20,220.51,182.09,263.66,263.66,236.85,129.40,172.51,4537.78,4420.00,3869.45,181.32,181.97,4561.23,175.97,1082.52,4307.02,754.16,187.02,206.07,229.53,4967.41,164.50,210.70,206.54,150.89,4519.20,126.35,119.56,138.67,220.22,150.61,224.75,4496.20,65.15
2011-10-19,RMA,cache,7,18979.40,4668.00,-10934.00,-26.34,13932.48,0.00,0.00,228.00,1.14,0.18,205.42,205.42,184.03,3791.87,231.89,181.32,277.65,277.65,236.10,130.85,172.03,4483.49,4411.76,3857.20,180.15,180.88,4540.00,175.81,1110.18,4261.59,818.50,185.54,205.07,241.14,5085.48,164.20,217.81,203.79,153.13,4493.35,126.84,117.59,138.35,223.67,149.65,235.51,4456.90,65.33
2011-10-20,RMA,cache,7,17938.80,4440.00,-10363.00,-308.50,13207.03,0.00,0.00,246.21,1.12,0.17,200.07,200.07,183.70,3743.68,238.16,180.55,260.12,260.12,238.10,130.43,171.67,4395.20,4385.14,3757.99,179.56,180.10,4513.31,174.62,974.77,4193.19,828.64,185.25,205.85,250.99,4678.89,165.51,227.02,201.55,151.63,4459.44,126.50,122.30,138.21,227.94,149.98,242.67,4426.06,65.06
2011-10-21,RMA,cache,7,17095.10,4418.00,-10382.00,-134.78,12092.24,0.00,0.00,256.54,1.05,0.17,193.40,193.40,183.63,3681.49,251.40,179.85,229.22,229.22,240.19,129.98,171.51,4232.04,4339.70,3572.37,179.28,179.68,4484.21,173.42,831.13,4067.20,821.94,185.16,206.75,275.09,4208.54,167.29,234.54,199.48,150.29,4420.25,127.29,122.37,137.56,233.74,151.36,256.13,4391.80,64.22
2011-10-22,RMA,cache,7,16658.40,4316.00,-9868.00,-141.11,12069.30,0.00,0.00,261.04,1.04,0.19,191.19,191.19,183.13,3638.13,261.44,179.06,220.06,220.06,239.53,129.99,171.41,4090.49,4252.07,3456.27,179.11,179.52,4429.87,173.01,846.99,3952.46,840.84,184.53,206.15,295.64,4202.07,167.97,241.30,198.12,151.05,4362.68,128.84,122.48,136.88,239.01,151.54,264.74,4327.39,63.61
2011-10-23,RMA,cache,7,16146.90,4468.00,-11620.00,-46.09,9798.88,0.00,0.00,256.54,1.10,0.22,202.01,202.01,181.97,3624.49,264.68,178.07,262.57,262.57,234.99,132.01,171.09,4114.38,4137.77,3619.19,178.94,179.57,4342.75,173.32,1161.92,3977.46,918.13,183.20,203.46,305.09,5029.77,166.52,249.92,197.41,153.81,4284.53,129.43,122.51,136.77,241.52,150.79,266.36,4240.05,64.31
2011-10-24,RMA,cache,7,15746.50,4446.00,-12170.00,25.10,9401.25,0.00,0.00,261.46,1.16,0.28,242.83,242.83,181.04,3638.67,264.04,177.45,404.97,404.97,228.42,138.06,170.58,4443.47,4111.14,4158.36,178.66,179.42,4270.11,174.16,1777.41,4258.94,1048.84,182.19,201.03,303.10,6423.06,164.60,257.21,196.24,156.49,4216.77,129.99,122.50,138.22,239.14,151.06,265.83,4196.74,66.26
2011-10-25,RMA,cache,7,15515.50,4565.00,-10971.00,-110.04,10623.63,0.00,0.00,251.13,1.15,0.35,300.45,300.45,180.81,3684.75,263.14,177.75,600.70,600.70,223.90,147.20,170.23,5006.07,4310.36,4884.20,178.17,178.85,4306.86,175.53,2306.29,4715.20,1153.53,181.92,199.95,293.21,7441.44,164.71,261.97,194.90,157.39,4211.29,130.41,125.28,141.10,238.01,153.10,263.95,4264.66,68.80
