datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2017-08-10,dsm2,base,99,21449.54,20847.20,6009.00,-11963.00,3076.30,12419.25,1.00,0.00,143.00,1.61,3.95,482.48,482.48,155.96,8298.83,147.85,163.22,1215.99,1215.99,206.37,177.74,151.36,10593.15,10198.64,11918.45,153.97,154.05,5607.66,188.85,3227.93,10862.43,2795.80,155.97,169.03,168.28,9284.14,151.38,160.29,196.17,140.62,6747.09,122.75,117.44,145.99,163.18,148.87,149.24,179.42,6326.29,170.03,70.80
2017-08-11,dsm2,base,99,21608.34,21026.50,6060.00,-11914.00,3345.22,12409.13,1.00,0.00,145.00,1.79,3.88,450.37,450.37,155.61,8174.89,150.22,163.99,1087.68,1087.68,206.56,174.06,151.71,10498.22,10151.09,11708.16,153.63,153.71,5678.45,185.85,3065.33,10644.09,2577.89,155.64,170.08,167.34,9113.24,152.75,153.07,197.61,140.15,6560.48,122.45,119.39,145.81,161.51,149.48,151.74,182.46,6344.11,169.32,70.80
2017-08-12,dsm2,base,99,21507.37,20920.90,6171.00,-12006.00,3101.17,12571.21,1.00,0.00,147.00,2.05,3.81,415.17,415.17,155.43,8039.98,152.09,163.68,999.35,999.35,205.25,167.32,151.90,10389.88,10128.03,11478.67,153.47,153.64,5700.67,182.03,2792.89,10459.30,2466.27,155.43,170.06,168.77,8619.35,153.96,153.43,199.16,139.51,6476.81,122.74,121.21,146.19,163.78,150.04,153.39,183.23,6338.35,171.30,70.80
2017-08-13,dsm2,base,99,21207.30,20617.30,6158.00,-11527.00,3069.43,12768.87,1.00,0.00,150.00,2.22,3.83,385.27,385.27,155.47,7901.14,153.89,162.91,955.06,955.06,203.22,166.66,151.83,10253.85,10087.85,11178.69,153.59,153.68,5592.87,179.50,2713.63,10217.58,2326.10,155.51,169.20,170.04,8353.72,154.21,155.10,200.42,139.74,6335.58,123.96,119.37,146.21,164.10,149.08,155.39,181.75,6284.79,171.43,70.80
2017-08-14,dsm2,base,99,21189.78,20619.50,5760.00,-11182.00,2252.66,13515.12,1.00,0.00,146.00,2.37,3.89,373.78,373.78,155.22,7824.74,155.13,161.93,965.58,965.58,199.61,171.49,151.84,10135.37,10056.88,11010.72,153.58,153.68,5677.65,179.98,2778.14,10081.33,2324.80,155.26,168.12,167.98,8349.30,153.47,156.36,201.15,139.92,6155.05,124.05,119.46,147.07,164.82,149.69,155.21,181.26,6281.96,170.17,70.80
2017-08-15,dsm2,base,99,21493.71,20983.60,4891.00,-11690.00,2542.29,12152.42,1.00,0.00,144.00,2.55,3.78,372.19,372.19,155.05,7776.94,151.86,161.25,1078.88,1078.88,196.76,180.06,151.67,10040.62,9993.04,10993.83,153.54,153.64,5889.02,180.01,2991.23,10054.45,2395.98,155.09,167.55,167.27,8557.92,152.00,157.80,201.22,139.72,6140.36,123.82,122.13,148.76,165.35,149.50,152.43,180.00,6316.22,169.96,70.80
2017-08-16,dsm2,base,99,21660.19,21203.60,4852.00,-11859.00,2828.20,11824.99,1.00,0.00,148.00,2.72,3.76,366.24,366.24,155.04,7702.30,151.72,160.50,1080.03,1080.03,194.49,182.48,151.43,9953.75,9873.57,10917.72,153.34,153.41,5806.19,178.53,2979.55,9995.56,2408.80,155.05,167.58,167.88,8281.04,150.69,156.65,200.71,139.43,6028.27,124.15,121.31,148.96,164.10,149.23,153.21,177.66,6274.24,167.98,70.80
2017-08-17,dsm2,base,99,21841.50,21407.10,4872.00,-10988.00,2895.92,12829.58,1.00,0.00,150.00,2.85,3.75,362.31,362.31,154.88,7683.02,156.28,159.97,1153.16,1153.16,193.77,189.02,151.01,9865.49,9752.88,10852.89,152.98,153.05,5735.37,177.47,3124.14,9954.28,2463.47,154.89,167.56,170.99,8414.47,149.07,155.58,199.81,139.71,5772.94,124.96,121.37,149.64,164.12,149.01,157.16,176.87,6275.60,168.51,70.80
2017-08-18,dsm2,base,99,22044.62,21608.40,4895.00,-11920.00,2975.87,12043.76,1.00,0.00,146.00,2.89,3.88,369.89,369.89,154.58,7675.75,158.41,159.62,1221.82,1221.82,192.62,195.76,150.78,9787.25,9657.65,10802.52,152.61,152.65,5718.73,176.81,3235.15,9920.21,2521.77,154.60,167.46,173.00,8494.38,147.93,156.41,198.73,139.67,5772.44,125.09,122.16,150.71,165.95,149.34,157.95,175.96,6270.27,169.26,70.80
2017-08-19,dsm2,base,99,22027.96,21612.80,4929.00,-11790.00,2722.83,12444.13,1.00,0.00,146.00,2.90,3.93,407.10,407.10,153.94,7692.57,154.21,159.16,1382.62,1382.62,191.44,210.54,150.42,9738.33,9600.37,10905.93,152.18,152.26,5768.87,179.21,3474.26,9952.62,2652.07,153.94,166.37,171.55,8917.55,146.45,159.24,197.78,140.30,6014.25,125.55,120.51,154.06,166.08,150.68,154.57,174.67,6390.68,168.94,70.80
2017-08-20,dsm2,base,99,22282.06,21846.00,4974.00,-11389.00,2569.36,13297.70,1.00,0.00,148.00,2.80,3.88,441.21,441.21,153.50,7743.86,153.38,158.88,1480.50,1480.50,189.55,221.81,150.33,9725.48,9563.49,11097.41,151.84,151.99,5829.14,181.30,3686.91,10083.41,2808.63,153.52,165.29,166.97,9239.63,145.53,160.49,196.94,140.51,6309.94,125.26,123.20,157.37,163.87,152.14,154.44,173.50,6469.98,167.37,70.80
2017-08-21,dsm2,base,99,22490.90,22061.60,4742.00,-11899.00,2163.67,13170.23,1.00,0.00,149.00,2.64,4.05,425.01,425.01,153.23,7681.21,154.51,158.19,1390.45,1390.45,187.81,210.24,150.06,9686.66,9525.61,11028.41,151.73,151.75,5723.43,177.84,3467.79,10030.48,2793.88,153.23,164.45,166.74,8873.94,145.39,158.06,196.20,139.54,6185.07,125.12,122.46,154.29,162.40,150.96,155.31,172.68,6478.40,165.88,70.80
2017-08-22,dsm2,base,99,22815.50,22354.20,4708.00,-12090.00,2903.12,12530.38,1.00,0.00,149.00,2.53,4.00,455.60,455.60,153.04,7718.16,155.97,158.13,1450.88,1450.88,187.90,215.81,149.57,9664.27,9468.04,11079.58,151.51,151.56,5822.21,180.94,3611.22,10042.04,2833.46,153.07,163.33,169.63,9310.32,144.70,157.01,195.47,140.23,6520.02,125.69,125.31,155.10,162.64,151.15,157.31,171.09,6553.08,165.49,70.80
2017-08-23,dsm2,base,99,23055.96,22591.80,4815.00,-11447.00,2967.87,13456.09,1.00,0.00,149.00,2.47,3.75,448.06,448.06,152.77,7680.23,157.48,158.08,1362.59,1362.59,187.99,201.56,149.74,9630.02,9442.95,11065.92,151.33,151.41,5871.78,179.83,3466.08,10016.17,2846.71,152.78,162.88,171.98,9075.90,144.31,158.00,194.86,140.17,6646.20,126.30,126.20,151.56,163.09,149.88,158.29,169.97,6563.56,165.34,70.80
2017-08-24,dsm2,base,99,23330.06,22829.40,4817.00,-11431.00,2658.69,14057.37,1.00,0.00,145.00,2.43,3.62,372.04,372.04,153.12,7519.17,156.99,157.05,1091.75,1091.75,186.36,178.24,149.67,9518.84,9393.60,10568.92,151.45,151.50,5517.49,171.11,2877.63,9641.57,2543.77,153.16,163.68,174.58,7837.86,145.05,160.04,194.05,139.61,6174.13,127.37,125.09,146.60,164.49,146.89,156.89,170.55,6450.48,166.58,70.80
2017-08-25,dsm2,base,99,23528.05,23080.20,4867.00,-11854.00,2992.97,13548.08,1.00,0.00,136.00,2.52,3.59,321.77,321.77,152.98,7370.84,152.82,157.22,902.74,902.74,186.13,165.93,149.68,9368.96,9290.58,10013.77,151.32,151.32,5196.80,166.07,2490.46,9248.11,2272.59,152.99,163.28,179.18,7238.87,145.71,160.62,192.76,139.36,5911.08,127.61,124.56,145.38,163.93,145.82,152.14,170.03,6350.58,166.47,70.80
2017-08-26,dsm2,base,99,23649.95,23266.10,4921.00,-11464.00,3451.78,13655.17,1.00,0.00,139.00,2.54,3.58,307.30,307.30,152.86,7238.92,145.58,157.49,857.60,857.60,186.60,162.66,149.44,9166.12,9130.70,9577.00,150.94,150.99,5099.67,164.49,2389.57,8949.42,2144.07,152.88,162.99,175.29,7028.63,145.68,159.02,190.90,139.30,5888.34,127.50,134.10,144.80,161.11,146.22,146.90,169.08,6295.80,164.82,70.80
2017-08-27,dsm2,base,99,23690.01,23276.00,4943.00,-11442.00,3337.61,13853.40,1.00,0.00,145.00,2.55,3.60,302.79,302.79,152.37,7125.65,148.83,156.78,835.50,835.50,185.98,162.66,148.98,9012.84,8974.77,9288.41,150.34,150.43,5093.80,164.77,2359.26,8746.90,2123.65,152.39,160.93,166.70,6817.83,145.54,154.91,188.86,139.74,5856.21,130.84,133.41,145.24,156.96,146.56,150.45,168.85,6262.54,163.10,70.80
2017-08-28,dsm2,base,99,23378.56,22950.40,4824.00,-11936.00,3224.17,13042.39,1.00,0.00,149.00,2.58,3.68,297.48,297.48,152.52,7061.49,155.07,155.94,835.24,835.24,184.62,166.13,148.68,8864.09,8833.47,9132.13,150.09,150.16,5159.27,164.18,2346.92,8599.44,2119.44,152.56,163.95,169.20,6752.99,145.83,152.19,187.10,140.86,5922.41,132.83,134.90,146.30,160.84,146.59,155.46,169.78,6259.72,163.39,70.80
2017-08-29,dsm2,base,99,23177.91,22728.20,4752.00,-12032.00,2543.00,13354.91,1.00,0.00,146.00,2.61,3.78,314.57,314.57,150.30,7025.99,158.18,155.85,932.29,932.29,183.68,173.68,148.19,8733.30,8721.35,9157.84,149.51,149.59,5277.37,166.33,2572.06,8566.90,2199.94,150.31,159.35,173.98,7099.12,145.28,154.54,185.61,141.75,6039.93,133.93,138.77,147.79,160.84,147.94,156.90,165.59,6283.42,162.64,70.80
2017-08-30,dsm2,base,99,23319.17,22878.90,4627.00,-11445.00,2694.12,13807.05,1.00,0.00,138.00,2.59,3.92,338.84,338.84,149.88,7002.61,154.70,155.59,1062.44,1062.44,182.06,183.35,148.30,8642.69,8591.05,9348.88,149.26,149.37,5413.46,169.48,2796.82,8634.99,2319.67,149.89,158.04,170.77,7458.19,145.09,158.39,184.22,142.97,6121.69,135.68,135.25,150.46,160.69,148.95,152.45,164.79,6315.33,161.27,70.80
2017-08-31,dsm2,base,99,23155.48,22720.50,4378.00,-11441.00,2918.74,13173.74,1.00,0.00,137.00,2.53,3.85,353.57,353.57,149.97,6977.66,147.66,155.47,1102.56,1102.56,182.07,189.42,148.79,8597.56,8480.20,9494.80,149.32,149.50,5532.80,170.47,2882.05,8716.33,2360.61,149.97,158.06,164.82,7664.78,145.32,160.34,182.97,143.80,6197.72,136.17,135.46,152.11,158.67,150.81,146.62,164.12,6347.65,160.11,70.80
2017-09-01,dsm2,base,99,22609.84,22207.90,4260.00,-11858.00,3215.31,11796.53,1.00,0.00,147.00,2.53,3.53,364.42,364.42,150.40,6946.62,148.28,155.84,1131.06,1131.06,183.12,191.61,149.39,8581.76,8479.34,9650.85,149.81,149.91,5665.37,171.87,2939.06,8817.65,2390.11,150.40,158.58,162.68,7728.29,145.63,159.04,181.94,144.07,6314.08,135.89,137.57,153.21,155.60,151.56,149.03,163.77,6335.11,159.23,70.80
2017-09-02,dsm2,base,99,22258.93,21870.20,4284.00,-10029.00,3058.19,13455.74,1.00,0.00,160.00,2.50,3.34,317.43,317.43,151.05,6819.11,158.17,155.86,933.27,933.27,183.95,176.08,149.70,8524.57,8436.00,9315.35,150.24,150.32,5382.77,166.62,2501.89,8633.00,2185.23,151.05,159.69,169.87,6829.35,146.60,155.92,181.25,143.89,6053.67,136.51,140.56,150.37,156.75,150.37,160.18,164.78,6256.45,159.75,70.80
2017-09-03,dsm2,base,99,22640.29,22260.70,4218.00,-9682.00,2861.48,14314.81,1.00,0.00,171.00,2.35,3.46,282.43,282.43,151.65,6723.61,169.81,155.89,800.00,800.00,184.50,166.77,149.91,8414.65,8348.34,8797.89,150.59,150.64,5069.41,162.94,2185.11,8316.19,1997.20,151.67,160.75,179.08,6177.47,147.67,155.26,180.69,144.41,5687.91,138.21,143.47,148.89,162.07,149.43,172.16,165.92,6210.60,162.48,70.80
2017-09-04,dsm2,base,99,22798.25,22438.90,3998.00,-10533.00,2114.77,14148.47,1.00,0.00,149.00,2.10,3.63,283.71,283.71,151.83,6719.45,179.82,156.16,807.19,807.19,183.91,169.06,150.04,8267.80,8277.05,8447.64,150.88,150.95,5125.75,163.78,2249.15,8011.29,1947.05,151.86,160.01,188.10,6456.75,148.18,161.05,180.28,145.79,5608.42,140.33,145.08,149.38,167.81,149.71,176.18,164.82,6256.34,164.87,70.80
2017-09-05,dsm2,base,99,23478.80,23089.00,3742.00,-11469.00,2125.52,13626.28,1.00,0.00,160.00,1.91,3.80,291.90,291.90,151.90,6686.04,160.06,156.45,827.14,827.14,182.71,168.83,150.38,8130.24,8208.22,8378.19,151.15,151.25,5318.90,164.88,2280.16,7844.17,1966.96,151.89,159.28,187.14,6741.42,148.59,169.27,179.87,147.29,5569.99,142.21,143.25,149.99,171.51,150.23,158.43,164.29,6296.46,166.85,70.80
2017-09-06,dsm2,base,99,23544.11,23164.90,3722.00,-10224.00,2229.88,14812.23,1.00,0.00,170.00,1.76,3.87,302.09,302.09,152.13,6628.55,166.88,156.79,830.35,830.35,182.23,169.12,150.97,8024.80,8135.49,8438.34,151.56,151.68,5553.86,166.41,2324.22,7775.60,1960.39,152.13,159.16,175.48,7180.67,149.04,176.34,179.79,148.56,5673.92,142.77,143.05,150.51,163.03,151.24,169.59,163.99,6336.47,162.95,70.80
2017-09-07,dsm2,base,99,23808.37,23408.00,3773.00,-10415.00,1770.58,15395.78,1.00,0.00,185.00,1.57,3.83,296.43,296.43,152.65,6528.71,176.92,156.91,766.13,766.13,181.44,165.57,151.53,7952.40,8069.82,8468.94,152.12,152.25,5681.51,166.59,2215.76,7696.14,1882.03,152.66,159.32,182.69,7157.90,149.61,174.75,180.07,148.96,5894.50,142.62,141.71,150.53,164.43,151.78,179.16,163.64,6342.59,162.96,70.80
2017-09-08,dsm2,base,99,23827.48,23425.60,3811.00,-10378.00,2243.43,15017.05,1.00,0.00,180.00,1.50,3.88,269.00,269.00,153.37,6374.42,189.00,157.28,641.71,641.71,181.53,159.45,152.14,7901.00,8010.72,8303.67,152.62,152.70,5638.56,163.81,1890.63,7539.96,1695.60,153.38,160.37,192.95,6536.93,150.52,169.26,180.33,148.84,5810.89,142.11,144.98,149.98,170.08,151.75,191.90,164.77,6315.15,167.16,66.20
2017-09-09,dsm2,base,99,24111.18,23761.10,3907.00,-10017.00,2397.67,15603.51,1.00,0.00,166.00,1.52,3.92,255.56,255.56,153.97,6225.43,188.77,157.78,593.39,593.39,182.10,158.06,152.49,7821.29,7948.25,8150.11,153.02,153.13,5609.72,163.28,1650.65,7414.27,1564.12,153.98,161.47,206.33,6408.89,151.31,174.99,180.78,149.02,5773.76,143.50,143.00,150.38,175.59,151.79,187.15,165.06,6303.03,168.72,66.20
2017-09-10,dsm2,base,99,24339.10,24059.20,3908.00,-9863.00,2638.80,15745.30,1.00,0.00,157.00,1.73,4.00,244.23,244.23,154.34,6071.54,176.82,158.25,530.33,530.33,182.77,156.35,153.04,7747.30,7884.41,8026.11,153.38,153.43,5642.57,162.44,1613.12,7358.47,1465.02,154.35,161.86,201.93,6096.72,151.92,185.28,181.40,149.56,5627.09,143.82,141.29,151.06,178.29,152.58,174.43,165.53,6270.25,171.09,66.20
2017-09-11,dsm2,base,99,24555.09,24274.80,3827.00,-10017.00,2403.82,15961.26,1.00,0.00,161.00,1.98,3.93,242.37,242.37,154.67,5963.59,168.02,158.56,545.87,545.87,182.69,157.37,153.48,7669.58,7814.29,8109.59,153.79,153.85,5762.37,162.97,1665.85,7401.17,1451.46,154.69,162.19,188.31,6143.13,152.27,189.80,182.01,149.60,5513.57,143.05,141.28,151.65,172.52,153.04,166.55,166.09,6260.43,168.98,66.20
2017-09-12,dsm2,base,99,24214.48,23823.80,3694.00,-9432.00,2260.94,16215.54,1.00,0.00,153.00,2.26,3.96,234.47,234.47,155.09,5827.47,168.85,158.53,520.82,520.82,181.08,157.49,153.83,7632.70,7739.59,7997.05,154.21,154.28,5773.65,162.62,1606.42,7382.73,1399.94,155.10,162.91,180.64,5798.46,152.97,185.69,182.36,149.33,5530.14,142.52,141.13,151.61,167.77,153.03,169.17,167.74,6189.07,166.75,66.20
2017-09-13,dsm2,base,99,23645.87,23260.60,3669.00,-9573.00,1523.48,16218.39,1.00,0.00,154.00,2.61,3.93,233.00,233.00,155.40,5719.59,162.93,158.43,559.38,559.38,179.14,159.39,153.93,7588.47,7670.99,7922.11,154.59,154.62,5848.97,162.38,1716.03,7443.80,1415.04,155.42,162.74,180.60,5824.81,153.35,178.86,182.40,149.31,5755.46,142.37,139.86,151.53,168.37,152.68,160.71,168.46,6138.21,167.56,66.20
2017-09-14,dsm2,base,99,24440.73,24032.80,3497.00,-8933.00,1761.74,17242.98,1.00,0.00,155.00,2.94,3.98,230.40,230.40,155.87,5580.10,159.92,158.21,608.44,608.44,177.61,161.82,154.07,7551.54,7610.81,7935.35,154.81,154.84,5880.15,161.96,1795.10,7463.73,1426.43,155.90,163.94,174.04,5816.50,153.68,174.23,182.03,149.18,5983.67,141.86,137.65,151.79,166.57,152.30,160.83,171.21,6070.38,165.65,66.20
2017-09-15,dsm2,base,99,24393.63,24043.80,3421.00,-9003.00,2056.81,16754.82,1.00,0.00,164.00,3.16,4.03,231.17,231.17,156.18,5504.74,162.01,158.15,640.88,640.88,177.46,163.79,154.15,7502.27,7560.52,7892.02,154.98,155.00,5956.72,161.21,1877.64,7302.27,1454.59,156.22,164.60,175.21,5968.43,153.66,171.24,181.82,148.76,6074.93,141.00,140.24,151.86,166.34,152.01,163.08,171.66,6021.85,166.42,66.20
2017-09-16,dsm2,base,99,24009.38,23735.80,3350.00,-8817.00,2039.85,16502.53,1.00,0.00,174.00,3.39,3.91,240.99,240.99,156.51,5529.09,169.54,158.12,718.65,718.65,176.81,167.56,154.16,7408.01,7513.98,7907.84,155.16,155.19,6067.45,161.09,2056.90,7259.98,1552.89,156.50,165.18,177.13,6207.27,153.36,168.39,181.95,148.48,6131.77,141.15,139.67,151.58,167.28,151.74,172.30,171.90,5967.40,167.31,66.20
2017-09-17,dsm2,base,99,23999.72,23696.20,3275.00,-8806.00,2146.26,16322.46,1.00,0.00,174.00,3.48,3.83,230.84,230.84,156.85,5480.15,179.63,157.86,699.64,699.64,175.96,165.20,154.24,7328.95,7453.89,7732.42,155.29,155.28,6050.83,159.55,1949.14,7123.61,1552.48,156.88,165.76,186.88,5868.63,153.62,167.13,182.21,148.38,6079.16,141.61,135.16,151.24,170.05,151.27,182.07,172.41,5890.93,169.47,66.20
2017-09-18,dsm2,base,99,23441.74,23152.80,3062.00,-8996.00,1854.31,15653.42,1.00,0.00,177.00,3.45,3.73,229.69,229.69,156.93,5451.19,182.72,157.79,687.64,687.64,175.00,166.19,154.21,7183.20,7384.75,7465.17,155.33,155.35,6008.17,158.81,1916.53,6918.46,1529.95,156.94,165.82,197.02,5755.82,153.52,167.76,182.55,148.07,6025.58,140.32,133.97,151.16,174.05,151.11,182.66,172.34,5838.66,171.49,66.20
2017-09-19,dsm2,base,99,23602.56,23365.10,2905.00,-8051.00,1868.09,16588.46,1.00,0.00,180.00,3.01,4.01,222.03,222.03,156.93,5385.76,184.10,157.56,645.57,645.57,174.03,163.18,154.10,7052.73,7292.67,7097.73,155.37,155.34,5889.24,157.71,1792.34,6665.27,1343.61,156.95,166.18,200.03,5350.33,153.30,170.88,182.84,147.03,5893.55,138.71,130.95,150.02,176.68,150.16,185.13,173.49,5779.53,174.79,66.20
2017-09-20,dsm2,base,99,23097.83,22886.60,2729.00,-8235.00,1755.65,15836.18,1.00,0.00,194.00,2.60,4.08,236.89,236.89,157.03,5390.03,186.78,157.27,729.65,729.65,173.20,167.76,153.61,6808.80,7175.36,6976.06,155.28,155.26,5948.24,158.07,1978.19,6487.96,1415.60,157.11,166.18,202.68,5923.49,152.48,174.57,183.18,146.45,5842.61,137.45,127.94,149.80,176.23,149.35,188.21,173.36,5745.52,174.48,66.20
2017-09-21,dsm2,base,99,22253.08,22024.20,2624.00,-7970.00,1631.28,15275.80,1.00,0.00,207.00,2.51,3.91,232.76,232.76,156.72,5333.73,193.08,156.91,679.32,679.32,172.48,163.04,153.35,6721.53,7026.83,7042.13,154.96,154.93,6089.12,156.81,1885.48,6475.39,1568.61,156.81,166.05,200.90,5751.03,151.78,177.71,183.50,144.77,5834.20,135.13,124.09,148.09,176.69,148.50,199.83,172.91,5701.92,175.60,66.20
2017-09-22,dsm2,base,99,22854.48,22629.20,2557.00,-8123.00,1742.98,15545.49,1.00,0.00,224.99,2.30,3.72,215.00,215.00,156.55,5197.54,205.56,156.32,598.37,598.37,172.05,157.29,152.82,6657.39,6932.91,6825.10,154.60,154.54,5966.75,155.43,1673.09,6310.25,1443.93,156.61,166.70,213.24,5338.82,151.11,180.69,183.75,142.90,5742.55,132.93,121.40,145.73,179.00,146.76,212.70,173.79,5642.65,178.07,66.20
2017-09-23,dsm2,base,99,22764.57,22525.80,2418.00,-8131.00,1884.99,15166.57,1.00,0.00,229.00,2.26,3.62,193.89,193.89,156.26,5024.75,219.89,155.82,483.46,483.46,171.87,149.39,152.39,6609.96,6853.47,6454.60,154.19,154.11,5774.22,153.41,1371.89,6071.04,1261.25,156.34,167.15,226.06,4627.54,150.66,183.96,184.00,140.30,5602.63,130.41,121.77,143.87,186.25,145.01,230.21,174.35,5578.25,183.90,66.20
2017-09-24,dsm2,base,99,22420.43,22193.60,2284.00,-8575.00,2031.50,14097.92,1.00,0.00,254.99,2.30,3.59,188.64,188.64,155.59,4895.21,233.44,155.30,444.13,444.13,172.25,146.11,151.32,6520.77,6776.52,6178.22,153.37,153.29,5574.14,152.04,1263.55,5869.30,1187.67,155.64,166.74,241.31,4341.96,149.51,186.34,184.34,138.16,5467.03,129.08,117.34,141.78,190.82,143.91,237.86,173.98,5524.08,188.85,66.20
2017-09-25,dsm2,base,99,22320.30,22000.00,2100.00,-9542.00,2090.50,12787.79,1.00,0.00,290.98,2.36,3.51,189.10,189.10,154.47,4805.14,240.05,154.45,451.55,451.55,172.27,144.94,149.86,6419.00,6684.44,6042.48,152.10,152.02,5479.46,151.13,1297.19,5756.85,1195.19,154.50,166.04,251.87,4334.91,147.65,188.62,184.78,136.66,5350.08,127.04,116.85,140.69,195.28,142.78,259.72,173.57,5471.14,189.32,66.20
2017-09-26,dsm2,base,99,22944.75,21995.60,2022.00,-10329.00,2269.88,12367.87,1.00,0.00,188.05,2.48,3.77,189.97,189.97,152.75,4723.50,255.53,153.40,469.40,469.40,172.04,144.43,147.97,6338.66,6575.85,5972.79,150.36,150.29,5400.19,150.43,1324.22,5686.90,1199.57,152.80,164.60,268.86,4282.23,145.42,190.70,185.21,134.91,5223.73,125.28,112.28,139.26,196.59,141.39,292.06,172.72,5411.46,184.50,66.20
2017-09-27,dsm2,base,99,23399.62,21912.00,1992.00,-10763.00,2226.52,12402.10,1.00,0.00,184.00,2.54,4.07,205.75,205.75,150.41,4713.33,273.94,152.28,562.79,554.45,171.96,146.86,145.66,6214.63,6461.83,6146.45,148.14,148.11,5442.06,150.59,1546.94,5730.80,1309.26,150.44,162.00,292.80,4789.72,142.26,191.06,185.74,133.70,5135.15,122.92,111.54,138.44,198.46,139.97,233.01,170.90,5370.39,178.93,66.20
2017-09-28,dsm2,base,99,23657.08,22026.40,2023.00,-10902.00,2302.41,12475.66,1.00,0.00,180.00,2.67,3.76,257.86,257.86,147.68,4776.69,280.53,151.00,799.95,799.95,170.50,161.68,143.40,6095.46,6327.69,6775.94,145.91,145.93,5637.74,153.41,2090.66,6041.66,1604.60,147.70,158.70,258.36,5961.26,138.24,188.90,186.12,133.85,5223.03,120.96,113.01,140.60,197.89,139.91,200.80,168.28,5329.54,172.67,66.20
2017-09-29,dsm2,base,99,23761.22,22163.90,2098.00,-11110.00,1875.13,12874.09,1.00,0.00,322.93,2.77,3.60,248.06,248.06,146.06,4696.72,262.43,149.60,693.51,693.51,169.29,152.68,142.62,6116.96,6230.58,6878.87,144.46,144.54,5545.42,151.48,1902.18,6133.17,1574.22,146.09,157.31,217.75,5396.56,136.81,192.17,186.08,131.07,5178.06,120.25,109.16,136.98,182.16,137.92,195.31,166.42,5266.34,171.89,66.20
2017-09-30,dsm2,base,99,22952.20,21990.10,2215.00,-11684.00,1784.08,11699.12,1.00,0.00,284.02,2.79,3.73,236.14,236.14,144.98,4662.79,212.94,148.17,636.29,636.29,168.44,146.91,141.10,6098.11,6186.88,6660.87,143.33,143.32,5387.05,149.47,1732.78,6061.78,1501.71,144.98,155.78,216.94,5037.74,135.27,196.73,185.61,129.23,5097.02,119.47,107.40,134.08,176.30,135.95,295.06,164.23,5221.26,165.65,66.20
2017-10-01,dsm2,base,99,22111.99,21712.90,2301.00,-11144.00,2120.09,11148.89,1.00,0.00,260.01,2.71,3.80,253.39,253.39,143.47,4686.64,236.01,147.17,725.78,725.78,167.68,150.43,139.33,6043.38,6142.50,6660.53,141.84,141.85,5377.57,150.78,1919.10,6075.84,1562.08,143.49,153.75,295.09,5443.82,132.99,201.32,185.03,128.63,5075.28,117.77,108.11,133.90,179.82,135.16,297.35,162.29,5184.73,166.29,66.20
2017-10-02,dsm2,base,99,20769.54,20540.30,2336.00,-4597.00,2039.14,16469.40,1.00,0.00,229.01,2.62,3.69,271.65,271.65,142.35,4734.62,299.07,146.00,805.58,805.58,166.44,156.30,138.60,6014.06,6094.07,6803.46,140.79,140.78,5419.53,151.77,2075.35,6143.48,1635.64,142.37,153.26,303.57,5790.34,131.27,206.72,184.44,127.99,5133.50,116.77,105.47,133.82,197.19,134.39,271.23,161.73,5151.45,188.20,66.20
2017-10-03,dsm2,base,99,21198.90,20974.80,2272.00,-4523.00,2107.64,16840.26,1.00,0.00,211.01,2.49,3.76,244.68,244.68,143.04,4704.79,265.52,144.52,670.28,670.28,165.11,148.97,138.74,5997.03,6062.54,6673.32,140.48,140.49,5372.69,147.56,1842.40,6089.76,1530.62,143.17,156.54,286.62,5279.47,131.13,219.19,183.65,125.58,5073.80,116.01,107.42,131.44,199.51,132.71,242.51,163.66,5123.93,193.20,66.20
2017-10-04,dsm2,base,99,20660.93,20319.20,2260.00,-5411.00,2115.24,15394.70,1.00,0.00,213.00,2.26,3.77,227.67,227.67,143.44,4698.07,235.06,143.68,640.32,640.32,164.63,145.39,138.28,5946.43,6034.59,6492.94,140.52,140.47,5359.77,144.69,1764.05,5939.88,1422.42,143.52,158.62,272.16,5314.33,130.53,228.40,182.74,124.01,5078.31,115.32,108.22,128.92,193.34,130.60,222.67,165.55,5101.62,190.36,66.20
2017-10-05,dsm2,base,99,19738.46,18878.20,2263.00,-9356.00,2183.91,10461.56,1.00,1.00,221.00,2.03,3.73,207.59,207.59,143.13,4302.16,218.77,142.72,583.38,583.38,164.20,139.36,137.33,5906.37,6005.27,6348.45,140.04,139.98,5361.74,142.08,1610.72,5683.23,657.84,143.24,157.44,250.94,5273.24,130.20,237.69,181.78,122.85,5055.37,115.41,104.57,127.28,190.91,129.19,219.91,164.21,5066.13,184.76,66.20
