datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,oh4,rsl,vcu,mtz
2012-08-13,SCHISM,base,6,23524.49,20480.68,1490.13,11924.52,-1085.02,-510.95,1.00,0.00,2.54,72.40,706.10,1791.12,320.50,218.99,254.46,613.03,212.93,603.84,10171.77,2551.95,1053.86,2648.55,108.58,699.75,341.49,133.83,131.22,595.49,599.04,107.50,8419.12,337.00,6063.73,1025.45,8212.45,191.89,102.71,214.23,212.93,254.46,7782.76
2012-08-14,SCHISM,base,6,22917.18,19817.44,1365.44,12262.32,-629.04,2882.27,1.00,0.00,2.94,73.00,741.20,1370.24,313.00,217.91,248.20,612.19,212.93,617.41,10941.01,2622.89,1306.17,2757.71,108.58,761.39,346.20,137.96,131.87,595.91,608.02,108.58,8340.60,337.00,5783.09,1117.84,8048.50,187.54,105.76,214.01,212.93,248.20,7776.60
2012-08-15,SCHISM,base,6,21991.55,19189.65,1387.00,12721.86,-536.29,19334.87,1.00,0.00,3.23,72.60,637.80,1174.09,312.35,213.79,233.71,620.75,212.93,621.16,11146.66,2624.43,1513.15,2787.67,108.58,848.04,344.70,142.10,135.13,595.91,616.37,108.58,8232.24,337.00,5539.91,1158.43,7928.21,202.09,104.67,213.79,212.93,233.71,7846.46
2012-08-16,SCHISM,base,6,21734.14,18886.63,1351.66,12643.72,-555.49,36970.19,1.00,0.00,3.40,72.00,578.10,1133.59,311.71,212.93,213.58,625.13,212.93,624.29,10513.37,2525.07,1487.13,2686.82,108.58,825.86,331.86,141.45,136.22,596.53,620.75,108.58,8118.50,341.70,5264.77,1260.65,7862.29,208.16,108.58,213.79,212.93,213.58,7773.26
2012-08-17,SCHISM,base,6,21258.78,18652.07,1225.98,12375.35,-419.84,41645.71,1.00,0.00,3.41,72.00,528.20,948.04,290.87,212.93,201.87,640.75,212.93,637.00,9729.95,2422.75,1372.37,2586.10,108.58,810.64,320.07,148.19,140.14,599.25,630.34,108.58,8013.05,344.27,5039.05,1373.17,7729.42,193.41,105.54,213.58,212.93,201.87,7547.65
2012-08-18,SCHISM,base,6,20980.65,18378.67,1138.94,12120.30,-414.06,35989.06,1.00,0.00,3.27,72.40,532.50,946.56,270.20,204.04,192.54,617.83,212.93,637.84,9799.98,2389.99,1260.65,2536.59,108.58,834.08,323.29,163.20,147.10,600.71,640.54,108.58,7864.05,342.77,4977.88,1375.76,7520.11,183.64,103.36,207.73,212.93,192.54,7382.48
2012-08-19,SCHISM,base,6,20785.24,18201.70,1061.05,11843.63,-364.87,34726.05,1.00,0.00,3.05,73.00,452.70,817.57,251.00,196.88,192.10,600.71,212.93,639.08,10134.65,2385.17,1275.70,2540.05,108.58,866.09,332.72,174.94,152.76,600.71,615.74,108.58,7673.39,337.85,4978.97,1348.59,7330.48,184.07,101.41,206.86,212.93,192.10,7293.14
2012-08-20,SCHISM,base,6,20425.17,17911.48,1046.19,11588.57,-539.10,24085.95,1.00,0.00,2.82,73.80,505.30,1044.40,243.66,197.10,192.10,600.71,212.93,647.20,10387.22,2433.15,1359.38,2568.64,108.58,904.79,354.32,183.85,161.03,600.71,600.71,108.58,7435.51,337.00,4912.08,1283.92,7188.82,186.24,99.23,209.03,212.93,192.10,7299.69
2012-08-21,SCHISM,base,6,20086.35,17603.48,1052.28,11488.22,-489.31,12514.32,1.00,0.00,2.63,74.20,479.20,968.51,249.06,206.64,192.10,600.71,212.93,659.68,10835.66,2471.45,1424.24,2596.64,108.58,959.11,372.89,193.84,171.90,600.71,600.71,109.24,7245.69,337.00,4920.12,1269.08,7081.70,187.11,100.54,212.93,212.93,192.10,7421.37
2012-08-22,SCHISM,base,6,19800.48,17319.54,996.22,11995.10,-373.89,-9803.47,1.00,0.00,2.52,75.80,464.50,838.39,260.93,207.73,192.10,582.74,219.43,660.72,11190.43,2505.28,1562.54,2604.50,108.58,1013.06,395.46,199.92,176.03,600.71,597.16,108.58,7110.80,342.56,4941.88,1279.31,7066.97,201.00,101.84,213.36,219.43,192.10,7550.83
2012-08-23,SCHISM,base,6,19523.62,17052.74,928.09,12484.85,-365.64,-19454.61,1.00,0.00,2.45,76.60,528.10,893.74,238.04,206.42,192.10,593.61,233.71,660.72,11897.86,2588.21,1872.02,2687.20,108.58,1156.21,441.74,213.58,188.41,600.71,584.83,108.58,7039.81,356.67,4852.80,1358.58,7098.38,214.23,104.67,213.79,233.71,192.10,7720.79
2012-08-24,SCHISM,base,6,18834.96,16532.73,880.57,12126.14,-375.38,-26048.67,1.00,0.00,2.60,77.80,716.40,1091.78,242.36,211.84,192.10,603.22,233.71,660.72,12150.74,2618.68,1984.07,2702.31,108.58,1279.91,490.34,222.24,198.62,600.71,590.05,108.58,7018.50,367.13,4678.10,1683.13,7142.19,253.16,100.32,215.53,233.71,192.10,7931.02
2012-08-25,SCHISM,base,6,17663.10,15350.41,848.18,11232.07,-70.81,-25024.44,1.00,0.00,2.88,76.60,664.50,735.31,249.06,214.66,192.10,620.75,235.66,660.72,13056.80,2655.44,2473.18,2772.59,109.24,1392.73,534.53,238.04,212.93,600.71,594.03,108.58,7043.36,385.46,4632.01,1939.73,7217.52,263.52,105.76,230.68,235.66,192.10,8271.64
2012-08-26,SCHISM,base,6,16484.30,13998.00,867.22,10361.44,77.64,-8350.61,1.00,0.00,3.20,75.00,257.50,179.86,259.64,219.64,192.10,624.71,254.46,660.72,12518.07,2528.14,2181.93,2649.70,108.58,1374.17,525.91,243.01,219.21,600.71,605.93,108.58,7081.88,398.02,4512.29,2068.27,7210.97,293.88,111.85,235.01,254.46,192.10,8215.25
2012-08-27,SCHISM,base,6,15785.97,13166.02,907.31,9916.44,-161.40,1079.53,1.00,0.00,3.53,76.40,313.30,474.70,256.18,222.89,192.10,620.75,254.46,660.72,11470.80,2366.08,1809.85,2451.82,108.58,1276.70,516.03,233.71,220.08,600.71,614.91,108.58,7152.30,405.03,4329.19,2279.93,7180.66,302.48,102.93,235.66,254.46,192.10,7984.43
2012-08-28,SCHISM,base,6,15363.10,12790.98,962.15,9925.83,-94.47,6066.99,1.00,0.00,3.81,76.80,235.00,329.47,259.85,227.44,192.10,607.60,254.46,660.72,12059.52,2350.84,2010.40,2457.40,108.58,1329.59,538.31,253.59,223.76,600.71,609.06,108.58,7172.86,422.23,4279.49,2221.09,7066.44,297.11,102.06,243.44,254.46,192.10,8013.40
2012-08-29,SCHISM,base,6,14812.27,12256.03,998.23,10051.91,-43.76,21682.09,1.00,0.00,3.89,78.40,438.20,481.96,278.60,233.71,192.76,611.36,263.09,665.50,12413.10,2320.14,2225.55,2416.39,111.85,1395.92,553.83,240.20,235.66,600.71,604.47,111.19,7082.77,430.51,4261.56,2091.62,6999.68,314.28,101.41,252.95,263.09,192.76,8033.59
2012-08-30,SCHISM,base,6,14247.97,11712.97,1029.38,10193.55,-2.97,17516.28,1.00,0.00,3.69,81.20,648.90,651.87,280.54,241.93,212.93,619.70,275.16,680.67,13597.73,2432.57,2827.32,2541.39,116.20,1585.12,575.62,231.33,237.61,600.71,612.82,116.63,6949.39,447.45,4369.62,2087.73,6943.53,319.22,103.58,256.62,275.16,212.93,8414.92
2012-08-31,SCHISM,base,6,13634.79,11299.59,1076.44,10719.73,418.23,35570.51,1.00,0.00,3.43,80.60,340.90,-77.33,300.54,255.75,212.93,620.75,280.33,680.67,14735.61,2446.82,3423.01,2597.02,118.81,1800.43,594.65,243.01,238.90,600.71,618.87,126.21,6844.81,459.72,4505.29,2171.65,7076.02,330.57,108.58,272.57,280.33,212.93,8830.59
2012-09-01,SCHISM,base,6,13217.49,10852.18,1087.93,10913.29,323.53,40235.18,1.00,0.00,3.06,81.20,238.90,-84.63,296.89,261.36,212.93,604.89,295.82,680.67,13694.28,2324.19,3218.99,2437.19,115.55,1774.10,578.13,218.56,235.44,600.71,613.45,129.47,6823.28,464.38,4398.40,2499.13,7074.07,347.91,108.58,276.24,295.82,212.93,8872.36
2012-09-02,SCHISM,base,6,13738.22,11292.45,1112.35,10879.25,-9.34,22312.55,1.00,0.00,2.67,82.00,262.10,271.44,295.60,269.99,218.34,600.71,298.82,680.67,13883.22,2313.95,3357.36,2406.76,115.55,1881.23,600.50,218.99,233.71,600.71,600.71,124.90,6820.25,473.67,4304.81,3022.94,6981.20,347.91,108.58,278.17,298.82,218.34,9066.34
2012-09-03,SCHISM,base,6,15001.55,12520.27,1196.61,10898.44,-158.24,10151.39,1.00,0.00,2.26,82.60,390.70,548.94,297.97,271.71,232.20,609.69,316.43,680.67,14604.41,2369.36,3728.04,2445.09,115.76,2117.67,655.32,224.84,233.71,600.71,600.71,113.15,6719.07,488.02,4305.92,3295.39,6940.68,355.60,106.41,288.07,316.43,232.20,9363.19
2012-09-04,SCHISM,base,6,16871.66,14235.02,1293.49,11495.35,-127.48,3140.98,1.00,0.00,1.90,82.60,466.20,593.68,307.85,273.87,233.71,615.53,316.43,680.67,15479.49,2436.81,4358.92,2528.14,115.55,2428.91,736.19,231.77,235.88,600.71,603.01,121.20,6651.13,508.46,4237.51,3570.52,6962.19,384.82,99.67,296.25,316.43,233.71,9603.58
2012-09-05,SCHISM,base,6,19290.88,16606.19,1346.81,12351.04,-95.11,-2407.36,1.00,0.00,1.59,82.60,499.20,594.31,317.93,284.20,237.17,610.52,318.57,673.40,15665.96,2446.43,4578.52,2546.19,111.63,2595.30,793.35,228.52,236.09,600.71,605.31,122.29,6734.93,529.91,4068.17,4116.95,7013.00,409.92,98.15,301.40,318.57,237.17,9674.90
2012-09-06,SCHISM,base,6,22343.24,19612.25,1334.87,12445.82,-241.63,-9903.53,1.00,0.00,1.44,81.80,497.00,738.63,322.43,290.87,243.23,620.75,337.00,670.49,15911.10,2490.48,4612.72,2595.30,110.76,2751.98,877.77,242.58,235.88,600.71,619.29,108.58,6874.89,558.24,4036.80,4602.97,7183.85,409.71,96.19,311.92,337.00,243.23,9959.01
2012-09-07,SCHISM,base,6,25551.69,22807.59,1274.24,12470.02,-383.84,-3643.23,1.00,0.00,1.37,80.80,537.70,921.54,325.65,296.03,254.46,623.46,337.64,666.34,15251.99,2462.21,4182.17,2565.57,108.58,2655.25,905.20,230.47,233.71,600.71,620.75,108.58,7006.43,579.60,3916.53,4846.58,7259.68,427.96,96.19,317.93,337.64,254.46,9937.48
2012-09-08,SCHISM,base,6,27759.06,24987.74,1253.50,12524.03,-415.14,-4899.22,1.00,0.00,1.39,78.60,465.10,880.24,324.58,300.54,254.46,631.79,357.52,664.67,14497.00,2427.37,3535.84,2539.28,108.58,2388.07,872.86,219.21,231.98,600.71,625.75,108.58,7101.57,595.70,3888.05,4890.68,7328.71,369.69,97.06,319.43,357.52,254.46,10016.32
2012-09-09,SCHISM,base,6,29394.50,26586.61,1293.47,12494.78,-469.05,-4887.30,1.00,0.00,1.57,76.60,284.20,753.25,329.93,300.76,254.46,660.72,357.52,663.84,13349.63,2371.29,2678.79,2472.79,108.58,2043.93,791.09,196.66,215.74,600.71,642.62,108.58,7146.27,600.08,3937.56,4623.92,7347.28,333.14,107.06,327.15,357.52,254.46,9753.76
2012-09-10,SCHISM,base,6,30325.23,27561.06,1372.78,11625.66,-643.92,-7026.36,1.00,0.00,1.81,75.20,317.80,961.72,329.07,300.76,254.46,660.72,373.31,660.72,12370.55,2354.12,1894.35,2425.45,108.58,1756.40,744.67,178.86,206.64,600.71,655.73,108.58,7143.43,604.26,3998.73,3810.72,7260.38,319.43,108.58,327.58,373.31,254.46,9322.32
2012-09-11,SCHISM,base,6,30098.07,27350.74,1430.41,10307.92,-656.19,1629.35,1.00,0.00,2.09,74.00,322.10,978.29,334.00,300.97,254.46,636.79,378.00,660.72,12075.18,2434.31,1724.12,2520.65,109.45,1583.14,744.87,175.81,194.71,600.71,650.74,108.58,7069.10,615.74,4109.54,2766.30,7177.83,340.21,112.28,324.36,378.00,254.46,9135.42
2012-09-12,SCHISM,base,6,29101.34,26340.60,1416.63,9851.38,-593.97,19425.66,1.00,0.00,2.40,72.00,272.00,865.97,351.33,299.47,254.46,626.17,378.00,667.79,11244.58,2422.75,1544.70,2535.63,116.63,1437.39,696.85,168.64,194.27,610.52,632.84,108.58,7006.78,619.29,4187.36,2001.04,7095.36,364.14,137.75,323.72,378.00,254.46,8617.66
2012-09-13,SCHISM,base,6,27573.33,24840.37,1360.66,9806.56,-691.49,26486.47,1.00,0.00,2.69,72.20,413.70,1105.19,355.39,299.47,254.46,668.41,378.00,669.45,10164.56,2358.94,1183.63,2473.18,126.21,1252.42,630.96,161.03,184.50,616.58,639.71,108.58,6927.53,609.69,4247.13,1552.82,6908.68,341.28,138.18,320.29,378.00,254.46,8043.77
2012-09-14,SCHISM,base,6,25828.91,23225.26,1238.00,9745.46,-560.87,30001.89,1.00,0.00,2.97,72.00,370.20,931.07,342.56,298.82,240.63,660.72,378.00,671.32,10209.05,2410.23,1301.16,2560.20,136.44,1151.37,593.82,172.99,172.77,620.75,658.44,125.56,6774.84,608.23,4248.98,1297.15,6774.13,311.49,143.19,319.65,378.00,240.63,7676.04
2012-09-15,SCHISM,base,6,24112.95,21559.76,1141.28,9692.62,-635.25,44337.70,1.00,0.00,3.21,72.00,451.00,1086.25,333.14,298.40,233.71,676.10,378.00,670.91,9901.14,2390.96,1270.88,2537.36,146.89,1057.72,556.98,175.16,171.68,620.75,660.93,134.70,6619.90,600.08,4100.26,1188.46,6691.26,299.47,138.18,319.22,378.00,233.71,7267.64
2012-09-16,SCHISM,base,6,22484.90,19956.01,1149.16,8967.04,-627.81,39594.01,1.00,0.00,3.39,72.80,659.20,1287.01,326.29,300.33,233.71,671.32,378.00,669.04,9758.93,2381.70,1200.95,2516.43,150.37,1006.75,519.82,174.73,171.25,620.95,665.30,142.53,6505.06,588.38,3892.34,1177.58,6459.29,296.03,131.22,318.79,378.00,233.71,6919.17
2012-09-17,SCHISM,base,6,20930.01,18554.86,1164.36,7946.90,-519.77,35541.78,1.00,0.00,3.50,72.60,554.70,1074.47,332.07,300.33,233.71,663.84,378.00,666.54,10552.93,2441.62,1446.35,2622.13,150.37,1003.50,497.30,181.46,171.25,624.92,662.39,147.32,6335.43,578.76,3814.45,1143.50,6262.13,287.21,137.31,318.36,378.00,233.71,6820.96
2012-09-18,SCHISM,base,6,19434.71,17246.68,1165.30,7507.84,-582.44,37853.90,1.00,0.00,3.51,72.00,456.90,1039.34,348.33,295.17,220.29,660.72,378.00,660.72,10344.50,2434.31,1460.08,2612.16,150.37,946.67,455.71,176.46,171.25,631.17,660.72,132.96,6170.09,567.67,3773.79,1188.06,6178.17,276.88,137.75,313.21,378.00,220.29,6818.65
2012-09-19,SCHISM,base,6,18223.56,16122.00,1160.31,7129.04,-761.29,16781.40,1.00,0.00,3.42,71.80,366.10,1127.39,345.55,295.82,212.93,657.19,378.00,674.65,9953.30,2401.37,1298.95,2529.68,150.37,896.20,422.45,172.34,171.25,639.50,660.72,129.69,6086.38,551.53,3657.58,1330.59,6087.64,269.13,129.69,309.56,378.00,212.93,6681.98
2012-09-20,SCHISM,base,6,16926.92,14860.18,1155.19,6716.07,-921.58,1358.03,1.00,0.00,3.30,71.80,249.20,1170.78,334.86,291.30,212.93,658.85,368.19,679.01,9948.39,2404.83,1254.02,2503.36,150.37,858.51,400.99,171.47,171.25,640.75,656.36,131.43,6008.34,530.75,3599.56,1356.19,6001.32,263.09,146.45,304.41,368.19,212.93,6596.34
2012-09-21,SCHISM,base,6,15796.71,13737.52,1144.90,6706.10,-1045.31,-12183.06,1.00,0.00,3.03,72.40,190.20,1235.51,329.50,278.17,212.93,680.67,357.52,659.89,10083.33,2379.00,1183.83,2457.02,150.37,827.50,386.74,166.68,171.25,640.75,675.06,133.18,5914.72,517.50,3520.65,1317.98,5927.15,256.40,149.50,295.82,357.52,212.93,6552.59
2012-09-22,SCHISM,base,6,15495.99,13450.95,1163.92,6881.40,-1213.34,-31728.01,1.00,0.00,2.83,75.20,303.00,1516.34,312.78,271.93,212.93,661.56,357.52,644.71,10709.45,2422.37,1241.97,2476.06,150.37,854.20,382.90,166.90,171.25,649.49,663.43,129.47,5790.67,497.51,3515.58,1307.97,5835.41,246.90,148.41,291.52,357.52,212.93,6604.19
2012-09-23,SCHISM,base,6,15443.03,13378.21,1203.66,7015.33,-1272.64,-37854.48,1.00,0.00,2.73,75.80,303.90,1576.54,306.34,268.26,218.13,686.69,357.52,640.75,12137.39,2570.94,1672.47,2627.87,152.54,997.19,393.34,178.86,173.42,655.32,676.51,133.83,5631.31,480.64,3613.04,1315.78,5804.74,248.84,150.37,279.04,357.52,218.13,6946.37
2012-09-24,SCHISM,base,6,15096.13,13033.52,1256.90,6974.89,-1230.04,-6437.91,1.00,0.00,2.57,76.00,303.80,1533.84,329.29,265.68,233.71,700.17,344.27,640.75,12131.47,2576.32,1997.14,2652.96,151.46,1040.47,389.08,179.72,173.86,657.81,694.98,150.37,5549.69,466.28,3408.72,1485.73,5747.16,277.31,150.37,277.31,344.27,233.71,7142.19
2012-09-25,SCHISM,base,6,14662.49,12690.79,1365.99,7308.61,-1333.38,-9778.71,1.00,0.00,2.77,76.80,255.50,1588.88,334.21,261.15,233.71,687.93,334.43,640.75,12019.71,2495.67,2042.37,2583.60,153.41,1048.79,381.41,176.68,173.42,658.64,697.89,150.37,5613.04,464.16,3321.96,1842.82,5763.77,268.26,137.31,276.67,334.43,233.71,7263.93
2012-09-26,SCHISM,base,6,14361.82,12424.78,1420.11,7886.02,-1324.61,10673.49,1.00,0.00,2.84,77.20,203.50,1528.11,332.93,264.38,233.71,666.75,316.43,640.75,12308.12,2494.52,2293.47,2590.89,153.85,1145.11,388.65,177.77,174.29,660.72,682.95,150.37,5594.22,454.86,3261.83,2038.28,5805.10,270.20,131.65,276.45,316.43,233.71,7456.71
2012-09-27,SCHISM,base,6,14190.44,12264.03,1399.94,7935.09,-1419.05,20557.02,1.00,0.00,2.88,79.20,458.50,1877.55,330.15,261.36,233.71,656.15,316.43,643.87,12621.65,2452.21,2432.96,2550.61,155.15,1233.33,392.91,178.42,174.29,660.72,663.22,150.37,5599.47,449.36,3177.43,2267.36,5818.99,269.77,129.47,270.42,316.43,233.71,7520.11
2012-09-28,SCHISM,base,6,14259.73,12312.59,1411.68,7895.55,-1261.56,21946.98,1.00,0.00,2.90,79.20,226.10,1487.66,313.64,256.18,226.57,665.50,299.68,650.12,13948.08,2531.41,3257.86,2677.83,156.90,1525.45,412.89,185.16,177.55,660.72,660.72,150.37,5577.21,438.77,3256.17,2462.98,5890.58,276.88,129.47,259.85,299.68,226.57,7974.41
2012-09-29,SCHISM,base,6,14164.28,12174.98,1481.10,7843.99,-1306.67,44066.12,1.00,0.00,2.85,78.40,144.30,1450.97,320.93,255.54,212.93,688.35,295.82,652.20,13295.04,2430.07,3168.55,2553.29,155.37,1451.12,411.62,177.99,178.42,660.72,673.82,148.84,5590.42,444.07,3146.61,2865.61,5919.04,287.64,129.47,258.34,295.82,212.93,7871.61
2012-09-30,SCHISM,base,6,14117.61,12123.50,1589.95,7781.41,-1341.57,36190.50,1.00,0.00,2.76,79.40,128.00,1469.57,309.99,254.46,212.93,700.58,295.82,655.94,12836.30,2312.60,2751.60,2409.27,150.37,1415.27,402.27,171.90,172.34,663.43,700.58,137.96,5573.05,445.76,3088.14,3234.84,5783.27,279.04,129.47,257.05,295.82,212.93,7892.00
2012-10-01,SCHISM,base,6,14093.15,12086.93,1705.31,7779.67,-1271.60,21862.48,1.00,0.00,2.67,80.80,123.80,1395.40,305.05,254.46,229.60,687.93,295.82,660.72,13366.71,2325.16,2828.47,2410.81,150.37,1505.21,414.81,172.55,171.25,663.63,693.74,129.47,5453.82,440.89,3204.07,3097.60,5710.86,275.37,129.47,256.40,295.82,229.60,8218.93
2012-10-02,SCHISM,base,6,13806.96,11926.31,1804.18,7639.46,-1329.56,12588.72,1.00,0.00,2.54,82.00,427.60,1757.16,309.78,253.81,233.71,654.90,295.82,660.72,14383.36,2409.84,3166.28,2486.64,152.33,1702.45,447.03,173.86,172.77,660.72,661.14,129.47,5465.97,435.38,3406.65,2931.62,5844.43,280.54,123.38,255.32,295.82,233.71,8724.88
2012-10-03,SCHISM,base,6,13898.23,12029.30,1838.65,7581.49,-1188.36,-10064.62,1.00,0.00,2.29,83.40,591.30,1779.66,319.65,254.03,233.71,652.82,288.29,660.72,15823.23,2546.19,3747.47,2630.94,152.54,2079.56,497.08,181.46,174.29,660.93,653.24,129.47,5665.67,438.35,3638.12,2980.44,6156.80,303.34,129.47,255.11,288.29,233.71,9430.52
2012-10-04,SCHISM,base,6,13998.60,12091.82,1883.22,7657.38,-888.03,9443.41,1.00,0.00,2.06,82.00,395.20,1283.23,331.64,254.46,243.44,672.15,275.16,665.71,17036.23,2656.21,4904.21,2806.55,163.86,2401.17,552.37,201.44,178.20,680.67,660.72,129.47,6212.98,439.20,4084.31,3097.23,6873.46,342.77,129.47,254.89,275.16,243.44,10682.15
2012-10-05,SCHISM,base,6,14388.05,12436.44,2023.98,7908.82,-876.44,8152.32,1.00,0.00,1.79,81.60,410.50,1286.94,351.33,254.46,248.63,675.89,275.16,676.72,15272.81,2498.94,3923.98,2591.85,149.50,2062.23,507.40,181.03,173.64,680.67,680.67,129.47,6806.36,442.59,3895.32,3447.62,7053.84,348.33,117.72,255.54,275.16,248.63,10552.25
2012-10-06,SCHISM,base,6,15588.76,13675.57,2173.25,8604.98,-1005.22,-11607.89,1.00,0.00,1.51,81.40,410.50,1415.72,354.32,254.46,240.63,695.61,275.16,660.72,14959.93,2440.85,3570.33,2520.65,142.32,1994.80,513.72,174.29,171.25,668.62,694.78,129.47,7012.29,447.67,3913.18,4186.43,7216.99,310.42,107.50,255.75,275.16,240.63,10616.11
2012-10-07,SCHISM,base,6,16619.52,14723.39,2283.68,9083.10,-1120.52,-11353.20,1.00,0.00,1.42,80.80,379.30,1499.82,348.97,254.46,247.76,689.18,275.16,660.72,14898.33,2420.63,3456.45,2502.78,133.39,1961.03,522.34,174.73,171.25,660.72,678.38,129.47,7315.61,452.75,3950.02,4134.38,7382.30,292.16,105.32,255.54,275.16,247.76,10629.63
2012-10-08,SCHISM,base,6,16937.84,15022.68,2374.89,9094.60,-1053.67,-13373.68,1.00,0.00,1.42,80.00,265.20,1318.87,354.96,254.46,254.46,641.17,275.16,664.05,14811.69,2397.32,3316.87,2476.83,129.47,1885.34,518.98,171.68,171.25,674.23,642.42,129.47,7526.82,454.44,4082.09,3868.69,7498.40,283.56,108.58,255.54,275.16,254.46,10581.53
2012-10-09,SCHISM,base,6,17489.57,15372.61,2482.13,9130.86,-1177.27,-15119.14,1.00,0.00,1.44,80.20,357.50,1534.77,364.57,254.46,264.38,627.21,275.16,680.88,14301.74,2349.29,2944.73,2407.72,129.47,1719.98,496.66,156.68,171.25,680.67,635.54,126.86,7690.31,454.86,4092.66,3663.75,7465.55,278.60,108.58,255.11,275.16,264.38,10352.57
2012-10-10,SCHISM,base,6,17958.72,16112.18,2537.17,9329.22,-1229.81,-15594.31,1.00,0.00,1.67,80.60,403.20,1633.01,372.03,255.75,293.45,594.44,268.26,693.95,14831.24,2396.74,3117.86,2469.91,129.47,1768.79,518.77,157.33,171.25,670.70,595.07,111.19,7726.42,456.34,4324.57,3440.67,7582.76,276.88,108.58,254.46,268.26,293.45,10433.68
2012-10-11,SCHISM,base,6,18983.35,17240.26,2550.88,9690.59,-974.83,6523.26,1.00,0.00,2.03,78.40,226.10,1200.93,381.84,265.68,314.50,586.92,254.46,658.02,15172.33,2395.39,3340.98,2508.55,129.47,1811.82,528.44,164.94,171.25,653.03,596.32,108.58,7945.78,460.78,4610.51,3341.17,7944.55,280.97,108.58,254.46,254.46,314.50,10595.22
2012-10-12,SCHISM,base,6,20646.24,18988.71,2648.65,9539.48,-890.81,29713.83,1.00,0.00,2.43,77.80,167.50,1058.31,376.94,271.71,322.86,537.26,254.46,617.20,13669.40,2220.12,2693.13,2309.90,129.47,1589.27,496.45,152.33,171.25,628.25,542.30,109.89,7901.85,461.63,4487.24,3358.30,7861.94,283.34,108.58,254.46,254.46,322.86,10277.74
2012-10-13,SCHISM,base,6,23581.53,22005.64,2754.04,8747.84,-1141.90,24824.03,1.00,0.00,2.92,78.00,118.10,1260.00,361.36,275.16,330.79,550.69,254.46,615.74,13182.26,2122.53,2325.54,2219.35,129.47,1460.68,461.42,144.93,154.72,613.03,546.28,108.58,7460.78,462.05,4541.00,3229.75,7661.94,264.60,108.58,254.46,254.46,330.79,10042.65
2012-10-14,SCHISM,base,6,26659.25,25062.53,2757.20,8022.14,-1158.75,36208.75,1.00,0.00,3.58,78.00,121.80,1280.55,353.89,278.82,337.00,564.73,254.46,594.44,13749.22,2206.17,2485.29,2323.61,129.47,1492.89,466.28,144.71,150.37,586.08,566.41,108.58,7327.65,456.34,4825.15,2762.67,7755.65,251.87,114.24,261.36,254.46,337.00,10038.52
2012-10-15,SCHISM,base,6,28539.69,26920.29,2765.27,7274.66,-1131.71,40827.87,1.00,0.00,4.20,77.40,115.20,1246.91,356.67,280.11,337.00,552.16,254.46,570.60,13799.81,2294.05,2435.27,2425.25,129.47,1441.57,448.30,145.15,150.37,560.54,566.41,108.58,7317.56,455.71,4995.41,2480.10,7785.93,249.71,108.58,265.46,254.46,337.00,9974.50
2012-10-16,SCHISM,base,6,29715.52,27872.35,2919.55,6638.25,-1118.85,47197.43,1.00,0.00,4.73,75.80,186.70,1305.55,362.43,283.56,337.64,492.24,254.46,578.76,13562.05,2386.52,2190.08,2535.06,129.47,1339.99,417.78,140.58,150.37,560.75,506.35,109.02,7349.58,449.15,5098.88,2295.40,7834.67,242.58,127.52,267.19,254.46,337.64,9880.30
2012-10-17,SCHISM,base,6,29826.27,27985.47,3148.00,6399.84,-1058.83,41261.31,1.00,0.00,4.88,73.80,164.60,1223.43,368.19,279.47,345.98,469.24,254.46,552.16,12476.20,2450.67,1620.13,2578.23,129.47,1157.22,381.20,142.75,150.37,578.55,467.33,108.58,7346.93,434.32,5026.82,1993.43,7768.86,228.52,132.52,268.69,254.46,345.98,9578.70
2012-10-18,SCHISM,base,6,29609.98,27534.31,3270.91,6054.16,-1031.97,20482.64,1.00,0.00,4.63,72.40,156.30,1188.27,383.33,309.99,341.92,443.43,254.46,549.64,11448.36,2506.44,1179.60,2614.46,129.47,1025.04,364.99,152.11,150.37,545.44,451.05,111.85,7298.98,421.39,4928.17,1499.05,7657.88,219.43,129.47,275.16,254.46,341.92,9147.92
2012-10-19,SCHISM,base,6,28675.20,26633.00,3272.39,5698.68,-837.85,12359.11,1.00,0.00,4.13,71.20,318.60,1156.45,372.03,315.79,331.64,437.92,254.46,561.59,10789.92,2577.85,1059.95,2696.38,129.47,933.00,351.54,152.98,150.37,506.35,429.45,129.47,7291.37,409.07,4848.04,1051.84,7606.75,213.79,118.81,275.16,254.46,331.64,8641.90
2012-10-20,SCHISM,base,6,27182.00,25208.07,3242.62,5504.38,-820.35,2032.47,1.00,0.00,3.50,68.40,475.80,1296.15,362.01,305.48,324.36,454.86,254.46,569.55,9838.66,2590.31,761.81,2697.53,129.47,819.49,330.57,152.54,150.37,483.59,447.03,129.47,7255.43,402.48,4789.62,924.42,7476.50,197.31,108.58,275.16,254.46,324.36,7981.09
